u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.81,-2.53,0.95,-2.66,2.66,342.21,2.83,340.34,2.79,2.78
1.87,-0.47,2.04,-0.5,1.93,284.04,2.1,283.78,2.06,2.05
3.25,-0.81,3.45,-0.88,3.35,284.03,3.56,284.23,3.51,3.5
3.12,-0.62,3.23,-0.55,3.19,281.31,3.27,279.65,3.25,3.25
2.53,0.03,2.7,0.06,2.53,269.3,2.7,268.67,2.66,2.65
1.25,-0.72,1.35,-0.69,1.44,299.91,1.52,296.97,1.5,1.49
0.34,-0.28,0.41,-0.25,0.44,309.31,0.48,301.17,0.47,0.47
0.22,0.53,0.29,0.6,0.57,202.38,0.67,205.63,0.64,0.64
0.47,1.37,0.54,1.51,1.45,198.82,1.61,199.57,1.57,1.56
0.19,0.5,0.23,0.74,0.53,200.57,0.77,196.96,0.72,0.7
-0.88,-0.28,-0.91,-0.11,0.92,72.16,0.92,83.06,0.92,0.92
-1.84,-1.44,-2.15,-1.62,2.34,52.07,2.7,52.95,2.61,2.59
-2.59,-1.94,-3.33,-2.67,3.23,53.25,4.27,51.31,4.02,3.96
-7.03,-1.37,-8.68,-1.89,7.16,78.94,8.88,77.7,8.48,8.36
-6.87,-1.41,-8.46,-1.93,7.01,78.44,8.68,77.15,8.29,8.18
-6.12,-2.25,-7.68,-3.17,6.52,69.83,8.31,67.54,7.89,7.77
-5.81,-2.81,-7.19,-4.01,6.45,64.18,8.23,60.82,7.81,7.7
-5.0,-3.0,-6.04,-4.44,5.83,59.04,7.5,53.7,7.11,7.0
-3.87,-3.43,-4.64,-4.98,5.18,48.43,6.81,43.0,6.42,6.32
-3.19,-3.62,-3.56,-5.19,4.82,41.34,6.3,34.47,5.95,5.85
-2.9,-3.25,-3.25,-4.75,4.36,41.81,5.76,34.37,5.43,5.34
-2.59,-3.19,-2.83,-3.96,4.11,39.14,4.86,35.53,4.69,4.64
-1.13,-3.94,-1.05,-4.28,4.09,15.95,4.4,13.77,4.33,4.31
0.75,-3.44,0.89,-3.7,3.52,347.69,3.81,346.5,3.74,3.72
1.69,-2.75,1.83,-2.95,3.23,328.46,3.47,328.25,3.41,3.4
2.0,-1.37,2.1,-1.48,2.43,304.51,2.57,305.09,2.53,2.52
2.56,-1.06,2.66,-1.12,2.77,292.52,2.89,292.9,2.86,2.86
2.37,-1.47,2.44,-1.5,2.79,301.73,2.86,301.61,2.85,2.84
1.62,-0.84,1.69,-0.84,1.83,297.44,1.88,296.38,1.87,1.87
0.09,-0.72,0.13,-0.75,0.72,352.57,0.76,350.53,0.75,0.75
-0.06,-0.25,-0.1,-0.25,0.26,14.04,0.27,21.93,0.27,0.27
-0.13,0.31,-0.13,0.35,0.34,158.19,0.37,160.37,0.36,0.36
-1.0,0.41,-1.06,0.44,1.08,112.11,1.15,112.38,1.13,1.13
-3.31,-0.81,-4.03,-1.05,3.41,76.22,4.17,75.37,3.99,3.94
-3.81,-1.19,-5.06,-1.98,3.99,72.71,5.44,68.61,5.1,5.0
-4.72,0.88,-5.88,0.51,4.8,100.51,5.91,94.93,5.65,5.57
-5.15,0.34,-6.64,0.35,5.16,93.81,6.65,93.0,6.3,6.2
-6.93,-0.41,-8.73,-0.26,6.95,86.65,8.73,88.29,8.31,8.2
-7.34,-0.22,-9.28,-0.23,7.34,88.29,9.28,88.61,8.83,8.7
-6.31,-0.19,-8.18,-0.19,6.31,88.3,8.18,88.69,7.74,7.62
-6.62,-1.47,-8.43,-1.85,6.78,77.5,8.63,77.6,8.2,8.08
-6.93,-1.56,-8.8,-2.06,7.11,77.31,9.04,76.86,8.59,8.46
-6.56,-2.62,-8.29,-3.28,7.06,68.2,8.92,68.41,8.48,8.36
-6.37,-3.81,-7.9,-4.86,7.42,59.12,9.28,58.4,8.84,8.72
-6.03,-3.0,-7.41,-4.05,6.73,63.56,8.45,61.36,8.04,7.93
-5.87,-3.12,-7.28,-3.93,6.65,61.99,8.27,61.61,7.89,7.79
