u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-2.66,2.41,-2.93,2.54,3.58,132.18,3.87,130.93,3.81,3.79
-2.47,1.97,-2.56,2.1,3.16,128.57,3.31,129.34,3.28,3.27
-2.19,0.31,-2.25,0.31,2.21,98.13,2.27,97.91,2.26,2.25
-0.41,-0.59,-0.3,-0.62,0.72,34.4,0.69,25.55,0.7,0.7
0.44,0.19,0.54,0.15,0.48,246.78,0.56,254.49,0.54,0.53
3.03,4.09,3.3,4.33,5.09,216.52,5.44,217.35,5.36,5.34
1.62,3.84,1.86,4.18,4.17,202.92,4.57,204.06,4.48,4.45
0.28,4.84,0.27,5.56,4.85,183.32,5.56,182.83,5.4,5.35
-1.03,5.72,-1.28,6.82,5.81,169.78,6.94,169.39,6.68,6.6
-1.84,2.94,-2.29,3.59,3.47,147.89,4.26,147.48,4.08,4.02
-1.56,1.41,-2.43,1.75,2.1,132.0,3.0,125.77,2.79,2.73
-0.44,2.37,-0.83,3.09,2.41,169.57,3.2,164.99,3.02,2.97
-1.37,1.34,-1.75,2.07,1.92,134.32,2.71,139.72,2.53,2.47
0.06,2.22,-0.22,2.91,2.22,181.63,2.91,175.76,2.75,2.71
0.69,2.19,0.61,3.04,2.29,197.46,3.11,191.35,2.91,2.86
-1.0,1.4,-1.32,1.88,1.72,144.57,2.29,144.99,2.16,2.12
-1.22,0.87,-1.49,1.32,1.5,125.65,1.99,131.46,1.87,1.84
-0.06,0.5,-0.34,0.82,0.5,172.92,0.88,157.36,0.79,0.77
2.06,2.22,2.39,3.11,3.03,222.92,3.92,217.55,3.71,3.65
2.41,4.09,2.82,5.27,4.75,210.45,5.98,208.1,5.69,5.61
1.37,6.03,1.48,7.37,6.18,192.85,7.52,191.32,7.21,7.12
1.31,4.84,1.34,5.63,5.02,195.16,5.79,193.35,5.61,5.56
1.03,4.69,1.02,5.23,4.8,192.41,5.33,191.08,5.2,5.17
1.13,4.37,1.13,4.7,4.52,194.42,4.83,193.46,4.76,4.74
1.62,4.37,1.76,4.78,4.67,200.38,5.09,200.26,4.99,4.96
2.97,4.25,3.2,4.59,5.18,214.93,5.6,214.89,5.5,5.47
4.47,4.62,4.84,4.97,6.43,224.01,6.93,224.27,6.82,6.78
4.75,4.44,5.09,4.74,6.5,226.95,6.96,227.04,6.85,6.82
3.5,5.03,3.74,5.4,6.13,214.83,6.57,214.69,6.47,6.44
2.09,5.12,2.23,5.49,5.53,202.22,5.92,202.07,5.83,5.81
1.69,5.81,1.75,6.35,6.05,196.19,6.59,195.4,6.46,6.43
1.34,6.12,1.37,6.67,6.27,192.37,6.81,191.65,6.68,6.65
2.22,6.06,2.43,6.92,6.45,200.1,7.33,199.33,7.13,7.07
0.31,6.12,0.35,7.54,6.13,182.92,7.55,182.66,7.21,7.12
-9.93,-0.78,-11.75,-1.09,9.96,85.51,11.8,84.7,11.37,11.25
-10.84,-1.28,-12.45,-1.45,10.92,83.26,12.54,83.35,12.16,12.05
-11.06,-1.53,-12.74,-1.74,11.16,82.12,12.86,82.22,12.46,12.35
-11.15,-1.34,-12.9,-1.51,11.23,83.13,12.99,83.31,12.58,12.46
-10.75,-1.0,-12.5,-1.16,10.79,84.69,12.56,84.68,12.14,12.03
-10.9,-0.75,-12.65,-0.85,10.93,86.07,12.68,86.15,12.27,12.15
-9.59,-0.94,-11.24,-1.08,9.64,84.42,11.29,84.53,10.9,10.79
-8.62,-0.81,-10.21,-0.91,8.66,84.62,10.26,84.89,9.88,9.78
-7.81,-0.84,-9.34,-1.01,7.85,83.84,9.39,83.8,9.03,8.93
-7.43,-0.56,-8.96,-0.66,7.46,85.68,8.99,85.77,8.63,8.53
-7.53,0.5,-8.74,0.54,7.55,93.8,8.75,93.53,8.47,8.39
-7.72,1.06,-8.53,1.12,7.79,97.84,8.6,97.51,8.41,8.36
-8.12,0.94,-8.93,1.0,8.18,96.58,8.99,96.39,8.8,8.74
-7.94,1.06,-8.68,1.16,8.01,97.62,8.76,97.63,8.58,8.53
-7.56,1.0,-8.2,1.06,7.63,97.53,8.27,97.38,8.12,8.08
-7.34,0.78,-7.95,0.81,7.38,96.07,8.0,95.83,7.85,7.81
-7.06,0.69,-7.6,0.79,7.09,95.56,7.64,95.92,7.52,7.48
-5.56,0.66,-5.97,0.73,5.6,96.73,6.01,96.94,5.91,5.89
-5.56,0.97,-6.0,1.04,5.65,99.88,6.09,99.81,5.99,5.96
-6.5,1.22,-6.98,1.35,6.61,100.62,7.11,100.95,6.99,6.96
-7.0,1.19,-7.6,1.29,7.1,99.63,7.71,99.61,7.57,7.53
-7.87,1.47,-8.66,1.64,8.01,100.56,8.81,100.72,8.62,8.57
-9.12,1.34,-10.21,1.51,9.22,98.38,10.32,98.44,10.06,9.99
-9.09,0.62,-10.5,0.73,9.11,93.93,10.52,93.95,10.19,10.1
-10.03,0.09,-11.68,0.12,10.03,90.53,11.68,90.61,11.29,11.18
-10.06,-0.22,-11.78,-0.29,10.06,88.75,11.78,88.6,11.38,11.26
-10.25,-0.34,-11.96,-0.45,10.25,88.08,11.97,87.84,11.57,11.46
-9.59,0.06,-11.32,0.02,9.59,90.37,11.32,90.12,10.91,10.8
-9.21,0.16,-10.98,0.09,9.22,90.97,10.98,90.45,10.57,10.45
-9.5,0.5,-11.29,0.46,9.51,93.01,11.3,92.34,10.88,10.76
-9.34,0.22,-10.99,0.21,9.34,91.34,10.99,91.1,10.6,10.5
-9.34,-0.22,-11.07,-0.29,9.34,88.66,11.07,88.51,10.66,10.55
-8.56,-0.25,-10.21,-0.31,8.56,88.33,10.22,88.25,9.83,9.72
-8.96,-1.03,-10.69,-1.2,9.02,83.44,10.76,83.59,10.35,10.24
-8.93,-1.84,-10.59,-2.15,9.12,78.34,10.81,78.51,10.41,10.3
-10.22,-1.69,-11.47,-1.89,10.35,80.62,11.63,80.65,11.33,11.24
-10.5,-1.37,-11.65,-1.54,10.59,82.54,11.75,82.48,11.47,11.4
-9.75,-1.41,-10.83,-1.58,9.85,81.79,10.95,81.72,10.69,10.62
-8.69,-1.47,-9.53,-1.64,8.81,80.4,9.67,80.24,9.47,9.41
-7.56,-1.44,-8.24,-1.58,7.7,79.24,8.39,79.17,8.23,8.18
-6.94,-0.75,-7.48,-0.81,6.98,83.83,7.52,83.8,7.39,7.36
-6.78,-0.56,-7.32,-0.56,6.8,85.26,7.34,85.6,7.21,7.18
-6.19,0.31,-6.65,0.31,6.19,92.89,6.66,92.69,6.55,6.52
-6.59,0.25,-7.13,0.25,6.6,92.17,7.13,92.01,7.01,6.97
-6.78,0.41,-7.39,0.44,6.79,93.43,7.41,93.39,7.26,7.22
-7.25,1.78,-8.03,1.95,7.46,103.8,8.26,103.66,8.08,8.02
-7.5,1.41,-8.44,1.58,7.63,100.62,8.59,100.57,8.36,8.3
-8.03,0.19,-9.34,0.19,8.03,91.34,9.34,91.15,9.03,8.95
-8.9,-0.06,-10.35,-0.06,8.9,89.6,10.35,89.65,10.01,9.92
-9.09,0.03,-10.64,-0.0,9.09,90.2,10.64,90.0,10.28,10.17
-9.15,0.34,-10.78,0.38,9.16,92.15,10.78,91.99,10.4,10.3
-9.4,-0.28,-11.13,-0.39,9.41,88.29,11.13,88.0,10.73,10.62
-9.0,-0.19,-10.65,-0.23,9.0,88.81,10.65,88.79,10.27,10.16
-8.59,-0.06,-10.21,-0.1,8.59,89.58,10.22,89.44,9.83,9.73
-8.28,-0.06,-9.86,-0.1,8.28,89.57,9.86,89.42,9.49,9.39
-8.34,-0.5,-9.96,-0.6,8.35,86.57,9.98,86.55,9.6,9.49
-8.31,-0.75,-9.9,-0.93,8.34,84.84,9.95,84.65,9.57,9.46
-8.03,-0.94,-9.65,-1.22,8.08,83.34,9.73,82.82,9.34,9.23
-7.62,-0.84,-9.08,-1.09,7.67,83.69,9.14,83.15,8.8,8.7
-8.37,-1.19,-9.36,-1.39,8.46,81.93,9.46,81.56,9.22,9.16
-7.44,-1.78,-8.18,-1.95,7.65,76.53,8.41,76.58,8.23,8.18
-5.94,-2.19,-6.48,-2.39,6.33,69.78,6.91,69.76,6.77,6.73
-4.12,-2.09,-4.39,-2.26,4.62,63.09,4.94,62.71,4.86,4.84
-2.75,-1.41,-2.89,-1.48,3.09,62.92,3.24,62.94,3.21,3.2
-2.97,-0.12,-3.1,-0.12,2.97,87.59,3.1,87.69,3.07,3.06
-2.37,1.19,-2.44,1.25,2.65,116.56,2.74,117.15,2.72,2.71
-3.41,2.0,-3.54,2.06,3.95,120.42,4.1,120.24,4.06,4.05
-2.44,2.28,-2.64,2.38,3.34,133.1,3.55,131.99,3.5,3.49
-2.97,1.19,-3.24,1.19,3.2,111.81,3.45,110.13,3.39,3.37
-5.06,-0.41,-5.47,-0.48,5.08,85.41,5.49,85.03,5.39,5.36
-7.93,-1.19,-8.92,-1.29,8.02,81.49,9.01,81.78,8.78,8.72
-6.37,-0.31,-7.61,-0.45,6.38,87.19,7.62,86.61,7.33,7.25
-8.9,-0.44,-10.63,-0.54,8.91,87.19,10.64,87.1,10.24,10.12
-10.25,-0.47,-11.93,-0.54,10.26,87.38,11.94,87.42,11.54,11.43
-10.5,-0.06,-12.18,-0.1,10.5,89.66,12.18,89.53,11.78,11.67
-10.21,-0.09,-11.9,-0.1,10.22,89.47,11.9,89.52,11.51,11.4
-9.78,0.06,-11.39,0.02,9.78,90.37,11.39,90.12,11.01,10.9
-9.21,-0.25,-10.84,-0.29,9.22,88.45,10.84,88.48,10.46,10.36
-8.65,-0.66,-10.21,-0.76,8.68,85.66,10.24,85.72,9.88,9.77
-8.12,-0.22,-9.71,-0.29,8.12,88.46,9.72,88.3,9.35,9.24
-8.06,0.25,-9.73,0.21,8.06,91.78,9.73,91.25,9.34,9.23
-8.18,0.19,-9.89,0.23,8.19,91.31,9.89,91.31,9.49,9.38
-7.9,0.22,-9.4,0.25,7.91,91.58,9.41,91.52,9.05,8.96
-8.75,-0.84,-9.73,-0.95,8.79,84.49,9.78,84.42,9.55,9.48
-8.75,-0.97,-9.62,-1.14,8.8,83.68,9.68,83.25,9.48,9.42
-8.06,-0.75,-8.73,-0.89,8.1,84.69,8.77,84.19,8.61,8.57
-6.81,-0.53,-7.35,-0.56,6.83,85.54,7.38,85.63,7.25,7.21
-6.34,-0.44,-6.85,-0.48,6.36,86.05,6.87,86.03,6.75,6.72
-6.56,-0.34,-7.1,-0.38,6.57,87.0,7.11,86.98,6.99,6.95
-6.72,-0.25,-7.23,-0.25,6.72,87.87,7.23,88.02,7.11,7.08
-6.56,0.22,-7.1,0.25,6.56,91.91,7.11,92.02,6.98,6.95
-7.0,-0.84,-7.6,-0.88,7.05,83.13,7.65,83.44,7.51,7.47
