u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
2.67,4.42,2.88,4.69,5.16,211.19,5.5,211.54,5.67,5.77
2.9,5.2,3.07,5.47,5.95,209.11,6.28,209.25,6.43,6.53
2.62,5.39,2.75,5.7,5.99,205.91,6.33,205.81,6.49,6.59
2.56,6.19,2.66,6.54,6.7,202.42,7.06,202.13,7.23,7.34
2.68,6.23,2.82,6.54,6.78,203.28,7.12,203.31,7.28,7.38
2.46,6.29,2.6,6.63,6.75,201.34,7.12,201.37,7.3,7.41
2.8,6.66,2.97,7.07,7.22,202.79,7.67,202.79,7.88,8.02
2.58,6.96,2.75,7.45,7.43,200.35,7.94,200.3,8.18,8.34
2.46,7.52,2.63,8.07,7.91,198.1,8.49,198.04,8.76,8.94
2.02,7.85,2.19,8.67,8.11,194.43,8.95,194.18,9.35,9.6
1.71,7.63,1.91,9.07,7.82,192.61,9.27,191.91,9.96,10.4
1.37,9.47,1.5,10.91,9.57,188.21,11.01,187.85,11.7,12.14
0.97,8.52,0.97,9.82,8.57,186.46,9.86,185.62,10.48,10.87
-0.27,6.86,-0.57,8.16,6.87,177.75,8.18,175.97,8.8,9.2
-1.82,4.94,-2.33,5.97,5.27,159.8,6.4,158.68,6.95,7.29
-1.82,4.1,-2.36,5.06,4.49,156.09,5.58,154.97,6.1,6.44
-1.54,3.89,-2.02,4.77,4.18,158.38,5.18,157.11,5.66,5.96
-1.35,3.46,-1.8,4.27,3.71,158.62,4.64,157.22,5.08,5.36
-2.1,3.23,-2.61,3.99,3.85,147.05,4.76,146.81,5.2,5.47
-2.98,2.99,-3.84,3.81,4.22,135.07,5.41,134.78,5.97,6.33
-2.61,4.14,-3.49,5.09,4.89,147.76,6.18,145.53,6.79,7.18
-3.14,5.07,-3.38,5.45,5.96,148.24,6.41,148.18,6.62,6.76
-2.86,5.97,-3.07,6.32,6.62,154.4,7.02,154.1,7.21,7.33
-2.4,6.28,-2.57,6.66,6.72,159.13,7.14,158.93,7.34,7.46
-2.21,5.78,-2.35,6.13,6.19,159.11,6.56,159.06,6.74,6.85
-2.37,4.67,-2.5,4.91,5.24,153.13,5.51,152.99,5.64,5.73
-1.87,4.42,-2.0,4.63,4.8,157.11,5.04,156.59,5.16,5.23
-0.69,4.3,-0.75,4.5,4.35,170.91,4.57,170.5,4.67,4.73
-0.62,3.99,-0.69,4.19,4.03,171.19,4.25,170.69,4.35,4.41
-0.37,4.11,-0.44,4.32,4.13,174.89,4.34,174.21,4.44,4.5
-0.25,4.55,-0.25,4.75,4.55,176.85,4.76,176.99,4.86,4.92
-0.06,4.95,-0.1,5.22,4.95,179.28,5.23,178.95,5.36,5.44
-0.34,5.54,-0.37,5.88,5.55,176.49,5.9,176.35,6.06,6.16
-1.92,6.62,-2.16,7.23,6.89,163.79,7.55,163.36,7.86,8.06
-3.37,6.46,-4.12,7.66,7.29,152.48,8.69,151.74,9.36,9.79
-3.89,7.4,-4.68,8.63,8.36,152.25,9.81,151.53,10.51,10.95
-3.89,7.46,-4.65,8.66,8.42,152.44,9.82,151.78,10.49,10.92
-3.96,6.62,-4.74,7.72,7.71,149.14,9.06,148.43,9.69,10.1
-4.16,5.19,-5.22,6.22,6.66,141.27,8.12,139.98,8.81,9.26
-4.23,4.7,-5.25,5.62,6.32,138.03,7.69,136.95,8.34,8.76
-3.89,4.41,-4.94,5.4,5.88,138.64,7.32,137.56,8.01,8.45
-4.09,3.95,-5.29,4.9,5.69,133.97,7.21,132.85,7.93,8.4
-3.91,3.95,-5.13,4.94,5.55,135.31,7.12,133.89,7.87,8.34
-4.03,4.01,-5.29,5.0,5.69,134.86,7.28,133.38,8.03,8.52
-3.82,3.86,-5.11,4.78,5.43,135.32,6.99,133.1,7.74,8.22
-4.04,2.31,-4.38,2.34,4.65,119.71,4.97,118.11,5.12,5.22
-3.49,0.81,-3.6,0.78,3.59,103.1,3.68,102.23,3.72,3.75
-2.99,-0.44,-3.06,-0.47,3.02,81.68,3.1,81.26,3.13,3.16
-2.09,-1.22,-2.13,-1.28,2.42,59.83,2.48,58.87,2.51,2.53
-0.5,-0.9,-0.47,-0.94,1.03,28.99,1.05,26.47,1.05,1.06
1.06,-1.09,1.16,-1.12,1.52,315.93,1.61,314.17,1.66,1.69
1.68,-1.43,1.82,-1.5,2.21,310.4,2.36,309.55,2.43,2.47
2.52,-1.93,2.66,-2.0,3.17,307.45,3.33,306.96,3.4,3.45
2.96,-2.18,3.1,-2.25,3.67,306.39,3.83,306.01,3.9,3.95
2.96,-2.31,3.1,-2.38,3.75,307.93,3.9,307.49,3.97,4.02
