u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.15,-1.85,5.59,-2.02,5.47,289.79,5.94,289.9,5.79,5.75
6.41,-1.26,6.94,-1.4,6.53,281.09,7.08,281.38,6.9,6.86
6.78,-0.41,7.32,-0.48,6.79,273.45,7.33,273.75,7.16,7.12
7.03,0.34,7.65,0.31,7.04,267.23,7.66,267.66,7.46,7.41
6.63,1.57,7.19,1.67,6.81,256.68,7.38,256.95,7.2,7.15
5.75,2.26,6.26,2.4,6.17,248.56,6.7,249.03,6.53,6.49
4.68,2.95,5.09,3.11,5.53,237.76,5.96,238.6,5.82,5.79
3.55,3.48,3.88,3.71,4.98,225.56,5.37,226.27,5.24,5.21
2.18,3.15,2.55,3.59,3.83,214.66,4.4,215.35,4.22,4.17
-1.48,5.12,-1.8,6.33,5.33,163.85,6.58,164.16,6.18,6.08
-7.46,5.32,-8.64,6.11,9.17,125.48,10.58,125.29,10.13,10.02
-6.87,3.34,-8.25,3.97,7.64,115.94,9.15,115.68,8.67,8.55
-6.53,2.77,-7.79,3.3,7.09,113.03,8.46,112.96,8.02,7.91
-6.34,1.26,-7.75,1.55,6.47,101.25,7.9,101.28,7.44,7.33
-6.41,0.28,-7.85,0.27,6.41,92.54,7.86,91.97,7.39,7.28
-5.9,0.78,-7.2,0.73,5.95,97.57,7.24,95.76,6.83,6.73
-5.45,0.08,-6.56,-0.21,5.45,90.89,6.56,88.14,6.2,6.12
-5.52,-0.86,-6.64,-1.38,5.59,81.16,6.78,78.23,6.4,6.3
-5.51,-2.12,-6.41,-2.72,5.91,68.96,6.96,67.03,6.62,6.54
-5.14,-2.37,-6.03,-3.05,5.66,65.23,6.76,63.17,6.4,6.32
-4.91,-3.19,-5.57,-3.97,5.85,56.97,6.84,54.53,6.52,6.44
-5.56,-2.59,-5.94,-3.11,6.13,65.04,6.71,62.36,6.52,6.48
-5.18,-2.93,-5.37,-3.47,5.95,60.51,6.4,57.19,6.25,6.22
-3.32,-3.77,-3.35,-4.26,5.03,41.37,5.42,38.23,5.29,5.26
-0.49,-3.21,-0.35,-3.59,3.24,8.76,3.61,5.61,3.49,3.46
1.54,-2.07,1.71,-2.27,2.58,323.41,2.84,323.04,2.76,2.74
2.2,-0.22,2.4,-0.29,2.21,275.76,2.42,276.96,2.35,2.33
-2.53,1.28,-2.52,1.31,2.84,116.87,2.84,117.51,2.84,2.84
-3.95,0.47,-4.06,0.5,3.98,96.81,4.09,97.02,4.06,4.05
-4.45,0.5,-4.65,0.5,4.48,96.41,4.67,96.14,4.61,4.6
-6.12,-1.1,-6.55,-1.12,6.22,79.84,6.64,80.25,6.51,6.47
-7.04,-3.08,-7.67,-3.38,7.68,66.35,8.38,66.24,8.16,8.1
-6.79,-3.93,-7.53,-4.44,7.85,59.92,8.74,59.45,8.45,8.38
-5.16,-4.22,-5.84,-4.95,6.67,50.7,7.65,49.74,7.34,7.26
-5.2,-4.1,-6.03,-5.1,6.62,51.69,7.9,49.8,7.49,7.39
-4.73,-3.95,-5.68,-5.01,6.16,50.12,7.58,48.56,7.12,7.01
-4.1,-3.76,-5.1,-4.91,5.57,47.48,7.08,46.06,6.59,6.47
-3.89,-3.55,-4.87,-4.68,5.26,47.62,6.75,46.11,6.27,6.16
-3.54,-3.86,-4.49,-4.99,5.24,42.54,6.72,41.97,6.24,6.13
-1.87,-2.48,-2.59,-3.56,3.11,37.03,4.4,36.1,3.98,3.88
-1.84,-2.61,-2.55,-3.79,3.2,35.21,4.57,33.97,4.12,4.02
-2.0,-3.12,-2.63,-4.39,3.7,32.63,5.12,30.95,4.66,4.55
-1.81,-3.91,-2.4,-5.44,4.31,24.84,5.94,23.85,5.42,5.29
-1.23,-4.54,-1.55,-6.25,4.7,15.21,6.44,13.88,5.88,5.75
-0.28,-4.36,-0.23,-6.17,4.37,3.73,6.17,2.11,5.59,5.45
0.89,-2.75,1.3,-4.08,2.89,342.13,4.29,342.37,3.84,3.73
1.7,-2.73,1.86,-3.09,3.22,328.13,3.6,329.01,3.48,3.45
2.79,-2.92,2.96,-3.19,4.04,316.32,4.35,317.14,4.25,4.23
2.76,-3.05,2.92,-3.27,4.11,317.8,4.38,318.28,4.3,4.28
2.76,-3.2,2.96,-3.48,4.23,319.2,4.57,319.64,4.46,4.43
2.54,-3.08,2.67,-3.34,3.99,320.49,4.27,321.35,4.18,4.16
2.57,-3.86,2.71,-4.17,4.64,326.35,4.97,326.98,4.86,4.84
1.6,-3.61,1.67,-3.88,3.95,336.13,4.22,336.73,4.13,4.11
0.28,-3.2,0.31,-3.4,3.21,354.92,3.41,354.74,3.35,3.33
0.13,-2.95,0.13,-3.19,2.95,357.57,3.19,357.75,3.12,3.1
-0.06,-2.3,-0.06,-2.57,2.3,1.56,2.57,1.4,2.48,2.46
-0.78,-3.15,-0.86,-3.63,3.25,13.99,3.73,13.25,3.57,3.54
-4.32,-4.71,-5.11,-5.78,6.39,42.54,7.72,41.48,7.29,7.19
-5.24,-6.44,-6.24,-7.72,8.3,39.13,9.93,38.94,9.4,9.28
-4.6,-6.62,-5.43,-7.91,8.07,34.81,9.59,34.44,9.1,8.98
-3.79,-6.78,-4.55,-8.23,7.77,29.17,9.4,28.95,8.88,8.75
-2.49,-7.07,-2.9,-8.73,7.5,19.39,9.2,18.38,8.65,8.52
-0.6,-7.04,-0.54,-8.77,7.07,4.84,8.79,3.52,8.24,8.1
0.54,-7.45,0.75,-9.25,7.47,355.85,9.28,355.35,8.7,8.56
1.23,-7.46,1.67,-9.36,7.56,350.61,9.51,349.86,8.88,8.73
2.06,-7.33,2.78,-9.17,7.61,344.31,9.58,343.13,8.95,8.79
2.56,-6.76,3.51,-8.46,7.23,339.23,9.16,337.44,8.54,8.39
3.29,-6.57,4.41,-8.14,7.35,333.39,9.26,331.56,8.65,8.5
3.42,-6.13,4.54,-7.6,7.02,330.86,8.85,329.17,8.26,8.12
4.97,-5.54,5.74,-6.22,7.44,318.06,8.46,317.29,8.13,8.05
7.2,-6.1,8.01,-6.74,9.44,310.26,10.46,310.07,10.13,10.05
8.08,-4.93,8.97,-5.4,9.46,301.42,10.47,301.05,10.15,10.07
8.61,-2.92,9.49,-3.19,9.09,288.74,10.01,288.58,9.71,9.64
9.26,-0.94,10.03,-1.09,9.31,275.82,10.09,276.18,9.84,9.78
7.22,-0.78,7.82,-0.9,7.27,276.2,7.87,276.55,7.68,7.63
6.44,-2.13,7.01,-2.27,6.78,288.31,7.36,287.97,7.18,7.13
5.37,-2.23,5.8,-2.4,5.81,292.53,6.27,292.48,6.12,6.09
4.74,-1.03,5.19,-1.15,4.85,282.31,5.32,282.46,5.17,5.13
3.9,-0.88,4.3,-1.02,4.0,282.73,4.42,283.39,4.28,4.25
