u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-9.11,2.19,-9.92,2.31,9.37,103.53,10.19,103.12,10.41,10.53
-8.73,1.94,-9.48,2.04,8.94,102.52,9.7,102.14,9.91,10.02
-8.7,0.88,-9.44,0.88,8.75,95.74,9.48,95.29,9.69,9.79
-8.07,0.94,-8.72,0.94,8.13,96.62,8.77,96.14,8.94,9.03
-8.58,0.94,-9.28,0.94,8.63,96.24,9.33,95.77,9.52,9.62
-9.36,1.63,-10.17,1.69,9.5,99.86,10.31,99.42,10.53,10.65
-9.49,2.41,-10.4,2.54,9.79,104.25,10.7,103.73,10.96,11.09
-9.8,2.35,-10.75,2.48,10.08,103.47,11.03,102.98,11.29,11.43
-9.65,2.16,-10.73,2.33,9.88,102.62,10.98,102.25,11.28,11.44
-8.74,1.72,-9.79,1.85,8.91,101.15,9.96,100.71,10.25,10.41
-7.83,1.38,-9.03,1.5,7.95,99.99,9.16,99.43,9.49,9.66
-7.46,1.38,-8.74,1.54,7.58,100.48,8.87,99.99,9.23,9.42
-6.9,1.82,-8.18,2.02,7.13,104.76,8.42,103.86,8.78,8.96
-6.61,2.0,-7.78,2.24,6.91,106.86,8.1,106.08,8.43,8.6
-6.55,2.13,-7.8,2.37,6.89,108.01,8.15,106.89,8.5,8.68
-6.61,1.97,-7.9,2.14,6.9,106.6,8.19,105.16,8.54,8.73
-6.33,2.0,-7.63,2.2,6.64,107.57,7.94,106.11,8.3,8.49
-5.86,1.63,-7.23,1.73,6.08,105.51,7.44,103.43,7.81,8.0
-5.83,1.53,-7.23,1.59,6.03,104.74,7.41,102.36,7.78,7.98
-5.46,1.94,-6.82,2.06,5.79,109.58,7.12,106.83,7.49,7.68
-5.89,2.1,-6.79,2.23,6.25,109.6,7.15,108.16,7.39,7.52
-6.39,1.59,-7.03,1.62,6.58,104.02,7.21,103.02,7.39,7.48
-6.92,0.81,-7.59,0.81,6.97,96.7,7.63,96.11,7.82,7.91
-6.67,0.16,-7.24,0.09,6.67,91.33,7.24,90.67,7.4,7.48
-5.95,-0.09,-6.35,-0.2,5.95,89.09,6.35,88.15,6.46,6.52
-5.01,-0.06,-5.35,-0.16,5.01,89.26,5.35,88.23,5.44,5.49
-4.54,0.22,-4.81,0.11,4.54,92.75,4.81,91.29,4.88,4.92
-3.97,0.34,-4.2,0.27,3.99,94.93,4.21,93.71,4.28,4.31
-5.44,0.03,-5.74,0.0,5.44,90.32,5.74,90.0,5.83,5.87
-5.13,-0.69,-5.43,-0.77,5.18,82.37,5.49,81.96,5.57,5.62
-5.32,-1.35,-5.72,-1.48,5.49,75.79,5.91,75.52,6.02,6.09
-7.14,-1.38,-7.74,-1.58,7.27,79.06,7.9,78.46,8.07,8.16
-7.86,-1.57,-8.71,-1.77,8.01,78.73,8.89,78.53,9.13,9.26
-8.02,-1.19,-9.14,-1.43,8.11,81.55,9.25,81.1,9.57,9.73
-7.74,-0.63,-8.91,-0.85,7.76,85.37,8.95,84.57,9.28,9.45
-7.14,-0.53,-8.28,-0.74,7.16,85.72,8.32,84.87,8.64,8.8
-6.42,-0.53,-7.53,-0.86,6.45,85.24,7.58,83.46,7.9,8.06
-6.11,-0.5,-7.08,-0.78,6.13,85.28,7.12,83.68,7.4,7.54
-5.64,-0.47,-6.76,-0.8,5.66,85.22,6.81,83.24,7.12,7.29
-5.8,0.03,-6.99,-0.22,5.8,90.28,6.99,88.18,7.32,7.49
-5.3,0.5,-6.45,0.16,5.32,95.37,6.45,91.41,6.76,6.93
-5.24,0.22,-6.43,-0.15,5.24,92.36,6.43,88.63,6.75,6.93
-4.39,0.43,-5.47,0.03,4.41,95.64,5.47,90.36,5.76,5.92
-4.42,0.97,-5.53,0.7,4.53,102.34,5.58,97.2,5.87,6.02
-4.7,-0.66,-5.74,-1.13,4.75,82.0,5.85,78.86,6.16,6.32
-2.76,-1.38,-3.18,-1.96,3.08,63.38,3.73,58.32,3.91,4.01
-1.81,-2.41,-1.91,-2.9,3.02,36.94,3.48,33.4,3.6,3.67
-0.25,-3.16,-0.35,-3.47,3.17,4.56,3.49,5.79,3.58,3.62
0.47,-2.97,0.54,-3.2,3.01,351.02,3.25,350.44,3.32,3.35
1.47,-4.1,1.64,-4.47,4.36,340.26,4.76,339.84,4.88,4.93
2.69,-3.66,2.93,-3.97,4.54,323.68,4.94,323.56,5.04,5.1
5.57,-0.84,6.01,-0.91,5.63,278.62,6.08,278.65,6.2,6.27
5.82,-0.72,6.3,-0.79,5.86,277.05,6.35,277.14,6.48,6.55
5.76,0.03,6.24,0.0,5.76,269.7,6.24,270.0,6.37,6.44
5.29,1.0,5.66,1.0,5.38,259.29,5.75,259.98,5.85,5.9
3.85,0.16,4.22,0.12,3.85,267.69,4.22,268.3,4.33,4.38
1.97,-0.66,2.28,-0.69,2.08,288.42,2.39,286.75,2.47,2.51
0.97,-1.44,1.28,-1.5,1.74,325.92,1.97,319.43,2.04,2.07
-0.71,-2.32,-0.36,-2.74,2.43,17.08,2.77,7.55,2.86,2.91
-0.72,-2.92,-0.63,-3.85,3.01,13.84,3.9,9.29,4.15,4.28
