u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.88,0.87,6.33,0.94,5.95,261.59,6.4,261.57,6.25,6.22
5.85,2.06,6.26,2.16,6.2,250.64,6.63,250.98,6.49,6.46
5.7,3.83,6.17,4.07,6.86,236.08,7.39,236.61,7.22,7.18
5.54,4.39,6.02,4.7,7.07,231.59,7.64,232.02,7.46,7.41
5.32,5.07,5.83,5.51,7.35,226.38,8.03,226.61,7.81,7.76
5.88,5.72,6.4,6.24,8.21,225.78,8.93,225.72,8.7,8.64
5.41,6.38,5.89,6.9,8.37,220.29,9.07,220.5,8.84,8.79
4.98,5.73,5.42,6.21,7.59,220.99,8.24,221.14,8.03,7.98
5.13,7.59,5.61,8.24,9.17,214.06,9.97,214.24,9.71,9.65
5.47,7.31,6.02,7.96,9.13,216.83,9.98,217.11,9.71,9.64
4.54,6.4,5.08,7.19,7.84,215.33,8.8,215.27,8.49,8.42
4.57,6.52,5.08,7.41,7.96,215.03,8.99,214.45,8.66,8.58
4.48,6.62,4.92,7.34,7.99,214.07,8.84,213.85,8.57,8.5
3.55,6.16,3.89,6.84,7.1,209.95,7.87,209.62,7.62,7.56
3.48,6.43,3.79,7.19,7.32,208.43,8.13,207.81,7.87,7.8
3.24,5.76,3.51,6.31,6.61,209.36,7.22,209.13,7.02,6.97
2.55,5.28,2.89,6.1,5.86,205.75,6.75,205.33,6.47,6.4
2.55,5.24,2.89,6.17,5.83,205.91,6.81,205.1,6.49,6.42
2.24,5.68,2.51,6.71,6.1,201.52,7.16,200.54,6.82,6.74
1.68,5.53,1.85,6.52,5.77,196.88,6.78,195.82,6.45,6.38
1.62,5.1,1.79,5.96,5.35,197.62,6.22,196.74,5.94,5.87
1.53,7.0,1.6,7.51,7.17,192.31,7.68,192.0,7.52,7.48
1.43,7.72,1.5,8.33,7.85,190.51,8.47,190.2,8.27,8.22
1.24,8.06,1.31,8.74,8.16,188.78,8.84,188.54,8.62,8.57
1.03,7.69,1.1,8.31,7.76,187.62,8.38,187.53,8.18,8.13
1.03,7.79,1.06,8.33,7.85,187.52,8.4,187.27,8.22,8.18
0.93,8.22,1.03,8.74,8.28,186.47,8.8,186.75,8.63,8.59
0.78,8.47,0.85,9.08,8.5,185.25,9.12,185.33,8.92,8.88
0.65,8.35,0.69,8.9,8.37,184.48,8.92,184.42,8.75,8.7
0.31,8.72,0.37,9.27,8.73,182.02,9.28,182.32,9.1,9.06
0.44,9.34,0.44,9.99,9.35,182.68,10.0,182.51,9.79,9.74
0.37,9.16,0.37,9.81,9.16,182.34,9.81,182.19,9.6,9.55
-0.25,9.21,-0.25,9.97,9.22,178.45,9.97,178.56,9.73,9.67
-1.27,8.28,-1.44,9.03,8.37,171.25,9.14,170.91,8.89,8.83
-0.93,7.65,-1.1,8.6,7.7,173.05,8.67,172.69,8.36,8.29
-1.27,8.15,-1.51,9.03,8.24,171.11,9.16,170.49,8.87,8.79
-1.65,7.71,-1.89,8.47,7.89,167.94,8.67,167.42,8.42,8.36
-2.58,7.09,-2.89,7.87,7.54,159.99,8.39,159.85,8.12,8.05
-2.11,5.78,-2.56,6.7,6.15,159.94,7.17,159.13,6.84,6.76
-2.23,5.41,-2.65,6.26,5.85,157.54,6.8,157.1,6.49,6.42
-1.92,4.96,-2.33,5.89,5.32,158.83,6.33,158.39,6.01,5.93
-1.71,4.28,-2.12,5.07,4.61,158.28,5.49,157.32,5.21,5.14
-2.02,4.29,-2.47,5.08,4.74,154.79,5.64,154.1,5.35,5.28
