u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.13,3.74,-0.16,3.88,3.75,178.09,3.88,177.61,3.86,3.85
0.47,2.93,0.54,3.0,2.97,189.05,3.05,190.14,3.04,3.03
1.18,2.18,1.32,2.25,2.49,208.47,2.61,210.46,2.59,2.59
1.96,1.62,2.14,1.7,2.55,230.41,2.73,231.51,2.7,2.7
2.12,1.31,2.4,1.31,2.49,238.23,2.73,241.29,2.7,2.69
1.81,1.15,2.01,1.19,2.14,237.42,2.34,239.43,2.31,2.3
1.56,1.9,1.8,1.9,2.46,219.27,2.62,223.39,2.59,2.59
0.47,4.86,0.57,5.2,4.89,185.49,5.23,186.3,5.18,5.17
-0.93,5.89,-1.0,6.43,5.97,170.98,6.51,171.16,6.44,6.41
-1.18,5.7,-1.39,6.63,5.82,168.28,6.77,168.19,6.64,6.6
-0.84,7.68,-1.01,9.33,7.73,173.76,9.38,173.82,9.16,9.09
-0.75,5.91,-0.89,7.49,5.95,172.79,7.54,173.26,7.33,7.26
-0.68,5.47,-0.82,6.92,5.51,172.86,6.97,173.21,6.77,6.7
-0.62,5.72,-0.72,7.3,5.75,173.79,7.34,174.34,7.12,7.05
-0.56,6.15,-0.73,7.91,6.18,174.8,7.95,174.7,7.71,7.63
-0.84,5.03,-0.97,6.65,5.1,170.52,6.72,171.67,6.5,6.43
-0.99,4.59,-1.16,6.21,4.7,167.78,6.32,169.41,6.1,6.03
-0.75,4.31,-0.89,5.94,4.38,170.17,6.0,171.52,5.78,5.71
-1.06,4.25,-1.22,5.84,4.38,166.03,5.97,168.16,5.75,5.68
-1.06,3.82,-1.3,5.34,3.96,164.51,5.49,166.35,5.29,5.22
-1.06,3.04,-1.33,4.39,3.22,160.81,4.59,163.11,4.4,4.34
-0.84,3.11,-1.05,3.94,3.22,164.88,4.07,165.11,3.96,3.92
-0.5,2.92,-0.64,3.62,2.97,170.35,3.67,170.03,3.57,3.54
0.1,5.02,0.06,5.46,5.02,181.09,5.46,180.66,5.4,5.38
1.03,4.93,1.14,5.33,5.03,191.81,5.45,192.02,5.4,5.38
2.59,5.08,2.8,5.46,5.71,206.99,6.13,207.13,6.08,6.06
2.99,5.68,3.23,6.12,6.42,207.81,6.92,207.86,6.85,6.83
2.87,5.43,3.11,5.83,6.14,207.87,6.61,208.06,6.55,6.53
2.77,5.55,3.05,6.03,6.21,206.55,6.76,206.8,6.68,6.66
2.65,5.89,2.92,6.33,6.46,204.2,6.98,204.77,6.91,6.88
1.96,6.55,2.27,7.09,6.84,196.68,7.45,197.75,7.37,7.34
0.9,7.05,1.07,7.73,7.1,187.3,7.8,187.9,7.71,7.68
-0.28,8.04,-0.31,9.03,8.04,178.01,9.03,178.02,8.9,8.85
0.81,8.75,0.95,10.08,8.79,185.29,10.13,185.37,9.95,9.89
-0.37,8.87,-0.44,10.38,8.88,177.6,10.39,177.59,10.18,10.12
-1.34,8.78,-1.61,10.18,8.88,171.34,10.31,171.02,10.12,10.05
-1.4,7.32,-1.67,8.58,7.45,169.17,8.75,168.98,8.57,8.51
-1.24,6.63,-1.52,7.8,6.75,169.37,7.94,168.96,7.78,7.73
-1.18,6.1,-1.42,7.2,6.21,169.03,7.34,168.83,7.18,7.14
-1.18,5.91,-1.42,7.08,6.03,168.7,7.23,168.65,7.06,7.01
-0.9,4.63,-1.04,5.77,4.72,168.98,5.86,169.82,5.71,5.66
-0.09,5.26,-0.12,6.22,5.26,179.0,6.23,178.85,6.09,6.05
0.03,6.42,0.0,7.38,6.42,180.29,7.38,180.0,7.25,7.2
-0.5,6.26,-0.64,7.25,6.28,175.46,7.28,174.99,7.14,7.1
-0.84,6.42,-1.12,7.24,6.47,172.55,7.33,171.21,7.21,7.17
0.03,5.82,-0.07,6.67,5.82,180.32,6.67,179.37,6.55,6.52
-0.96,6.98,-1.17,7.73,7.05,172.13,7.82,171.38,7.71,7.68
-1.52,9.38,-1.76,10.37,9.5,170.77,10.51,170.36,10.38,10.33
-1.12,9.51,-1.29,10.53,9.57,173.28,10.6,173.03,10.46,10.42
-0.68,8.26,-0.82,9.14,8.29,175.26,9.18,174.86,9.06,9.02
-1.06,8.2,-1.16,9.02,8.27,172.64,9.09,172.66,8.98,8.94
-0.53,8.04,-0.6,8.87,8.06,176.23,8.89,176.13,8.77,8.74
-0.87,7.82,-0.97,8.64,7.87,173.64,8.7,173.57,8.58,8.55
-0.93,7.89,-1.04,8.7,7.94,173.24,8.77,173.21,8.65,8.62
-1.09,7.98,-1.22,8.8,8.06,172.23,8.89,172.08,8.77,8.74
-0.62,7.95,-0.76,8.77,7.97,175.52,8.8,175.04,8.69,8.65
-1.0,8.41,-1.14,9.44,8.47,173.24,9.51,173.14,9.37,9.32
-1.68,7.85,-1.92,9.01,8.03,167.9,9.21,167.96,9.05,9.0
-2.36,5.63,-2.88,6.97,6.1,157.21,7.54,157.54,7.35,7.28
-1.02,5.28,-1.41,6.73,5.38,169.02,6.88,168.19,6.67,6.61
-1.02,5.34,-1.37,6.89,5.44,169.14,7.03,168.76,6.81,6.74
-0.43,4.88,-0.67,6.43,4.89,174.93,6.46,174.03,6.25,6.18
-0.53,4.38,-0.73,5.87,4.41,173.13,5.91,172.86,5.71,5.64
-1.09,4.28,-1.43,5.91,4.42,165.76,6.08,166.38,5.86,5.78
-1.71,3.57,-2.33,5.05,3.95,154.42,5.56,155.26,5.34,5.27
-1.36,2.88,-2.03,4.2,3.19,154.68,4.67,154.26,4.47,4.4
-0.74,2.51,-1.13,3.72,2.62,163.47,3.89,163.09,3.71,3.66
-1.4,1.89,-1.78,2.9,2.35,143.46,3.4,148.41,3.26,3.21
-1.77,1.14,-2.16,1.87,2.11,122.75,2.85,130.85,2.75,2.72
-1.34,1.0,-1.83,1.28,1.67,126.72,2.23,125.02,2.16,2.13
-0.56,1.4,-0.7,1.4,1.51,158.27,1.57,153.52,1.56,1.56
-0.56,1.1,-0.7,1.03,1.23,152.92,1.24,145.77,1.24,1.24
-0.5,0.25,-0.5,0.11,0.56,116.81,0.51,102.9,0.52,0.52
0.5,0.25,0.5,0.19,0.56,243.19,0.53,249.45,0.54,0.54
1.0,1.19,1.1,1.22,1.55,220.03,1.65,221.92,1.63,1.63
1.28,1.06,1.39,1.06,1.66,230.3,1.75,232.52,1.73,1.73
1.5,2.15,1.6,2.25,2.62,214.83,2.76,215.4,2.74,2.74
0.97,3.56,1.07,3.76,3.69,195.22,3.91,195.93,3.88,3.87
0.06,5.27,0.1,5.57,5.27,180.68,5.57,181.02,5.53,5.52
-1.12,6.11,-1.22,6.58,6.21,169.59,6.7,169.47,6.63,6.61
-1.34,6.23,-1.44,6.84,6.38,167.87,6.99,168.14,6.91,6.88
-1.24,7.51,-1.41,8.6,7.61,170.58,8.71,170.68,8.56,8.52
-1.12,7.15,-1.36,8.69,7.24,171.1,8.8,171.11,8.59,8.52
-0.81,4.38,-1.12,5.76,4.45,169.55,5.86,168.99,5.67,5.61
-0.43,3.13,-0.67,4.42,3.16,172.15,4.47,171.35,4.29,4.23
-1.03,2.88,-1.23,4.09,3.06,160.39,4.28,163.22,4.11,4.06
-1.15,2.67,-1.43,3.81,2.9,156.62,4.07,159.38,3.91,3.86
-1.31,2.23,-1.62,3.21,2.59,149.66,3.59,153.21,3.46,3.41
-1.31,2.23,-1.62,3.25,2.59,149.66,3.63,153.47,3.49,3.44
-1.37,2.23,-1.62,3.21,2.62,148.44,3.59,153.21,3.46,3.42
-1.5,2.39,-1.75,3.3,2.82,147.95,3.73,152.11,3.61,3.57
-1.62,2.48,-1.87,3.46,2.97,146.85,3.93,151.6,3.8,3.76
-1.77,2.26,-2.25,3.2,2.87,141.99,3.91,144.93,3.77,3.72
-1.37,2.28,-1.68,2.63,2.66,148.97,3.12,147.39,3.06,3.04
-1.65,2.06,-1.79,2.03,2.64,141.3,2.7,138.59,2.69,2.69
-0.93,1.75,-1.04,1.6,1.98,151.89,1.91,147.13,1.92,1.92
0.03,0.85,0.0,0.74,0.85,182.22,0.74,180.01,0.75,0.76
1.59,0.44,1.76,0.36,1.65,254.61,1.8,258.3,1.78,1.77
2.31,0.69,2.51,0.65,2.41,253.41,2.59,255.46,2.57,2.56
2.87,0.62,3.11,0.62,2.94,257.71,3.17,258.64,3.14,3.13
2.55,-0.38,2.9,-0.45,2.58,278.35,2.93,278.79,2.88,2.87
4.33,0.19,4.84,0.11,4.34,267.52,4.85,268.65,4.78,4.75
