u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-2.47,2.96,-2.5,3.06,3.85,140.19,3.95,140.78,3.98,3.99
-1.53,1.78,-1.56,1.81,2.34,139.32,2.39,139.24,2.4,2.41
-1.75,0.87,-1.78,0.87,1.96,116.57,1.99,116.14,1.99,2.0
-3.37,-0.18,-3.5,-0.25,3.37,86.93,3.51,85.92,3.54,3.56
-1.56,-1.12,-1.62,-1.19,1.92,54.29,2.01,53.84,2.03,2.05
-0.69,-0.87,-0.69,-0.97,1.11,38.38,1.19,35.3,1.21,1.22
-0.5,-0.9,-0.5,-0.97,1.03,28.98,1.09,27.25,1.11,1.11
-0.69,-1.06,-0.69,-1.13,1.26,33.08,1.32,31.43,1.33,1.34
-0.37,-0.84,-0.37,-0.94,0.92,24.05,1.01,21.71,1.03,1.05
-1.25,-1.31,-1.25,-1.38,1.81,43.76,1.86,42.27,1.87,1.88
-1.12,-2.37,-1.12,-2.37,2.63,25.34,2.63,25.34,2.63,2.63
-0.9,-2.03,-0.97,-2.0,2.23,23.92,2.22,25.89,2.22,2.22
-2.1,-1.08,-2.1,-1.25,2.36,62.84,2.44,59.19,2.46,2.47
-4.43,0.33,-4.4,-0.04,4.44,94.31,4.4,89.45,4.39,4.39
-6.57,0.5,-8.79,0.3,6.59,94.35,8.79,91.95,9.29,9.54
-4.81,-1.89,-5.6,-3.39,5.17,68.59,6.55,58.84,6.86,7.02
-5.1,-2.48,-6.57,-4.32,5.67,64.04,7.86,56.69,8.36,8.61
-4.68,-4.07,-6.04,-5.97,6.2,49.0,8.5,45.34,9.02,9.28
-4.5,-3.83,-5.69,-5.43,5.91,49.58,7.87,46.35,8.31,8.53
-4.96,-3.96,-6.19,-5.52,6.35,51.44,8.3,48.28,8.74,8.96
-4.84,-4.24,-6.03,-5.81,6.43,48.76,8.37,46.11,8.81,9.03
-4.28,-4.21,-4.83,-5.26,6.0,45.52,7.14,42.56,7.4,7.53
-3.65,-5.06,-3.85,-5.64,6.24,35.76,6.83,34.31,6.96,7.03
-3.49,-6.92,-3.66,-7.64,7.75,26.73,8.47,25.58,8.64,8.72
-2.65,-7.96,-2.75,-8.68,8.39,18.39,9.1,17.59,9.26,9.34
-0.47,-9.26,-0.44,-10.05,9.27,2.92,10.06,2.49,10.24,10.33
2.45,-8.33,2.73,-9.02,8.68,343.61,9.42,343.18,9.59,9.67
3.64,-7.62,3.95,-8.14,8.45,334.49,9.04,334.13,9.18,9.25
3.64,-7.03,3.95,-7.54,7.91,332.63,8.51,332.38,8.65,8.72
3.17,-7.09,3.48,-7.57,7.76,335.94,8.33,335.35,8.46,8.52
2.42,-7.15,2.69,-7.67,7.55,341.33,8.13,340.65,8.26,8.32
1.77,-7.21,2.01,-7.76,7.43,346.21,8.02,345.49,8.15,8.22
1.27,-7.3,1.51,-7.89,7.41,350.13,8.03,349.17,8.17,8.24
0.03,-6.07,0.13,-6.99,6.07,359.74,6.99,358.94,7.2,7.31
-1.74,-5.91,-1.61,-7.38,6.17,16.42,7.56,12.32,7.87,8.03
-2.02,-6.57,-1.76,-8.42,6.88,17.09,8.6,11.79,8.99,9.19
-2.24,-6.44,-2.04,-8.53,6.82,19.14,8.77,13.46,9.21,9.43
-3.07,-6.86,-3.15,-9.59,7.52,24.09,10.09,18.16,10.67,10.97
-3.73,-6.32,-4.45,-8.71,7.34,30.57,9.78,27.1,10.33,10.61
-4.05,-6.53,-4.37,-8.82,7.68,31.79,9.84,26.34,10.33,10.57
-3.35,-6.57,-4.34,-8.98,7.37,27.05,9.98,25.79,10.57,10.87
-5.21,-7.42,-6.64,-9.63,9.06,35.05,11.7,34.57,12.3,12.6
-4.12,-9.36,-4.8,-11.41,10.22,23.75,12.37,22.83,12.86,13.11
-2.11,-10.32,-2.38,-12.63,10.53,11.56,12.86,10.68,13.38,13.65
-1.37,-10.54,-1.47,-12.76,10.63,7.4,12.84,6.58,13.34,13.59
-1.28,-10.5,-1.25,-12.11,10.58,6.93,12.17,5.87,12.53,12.71
-0.07,-12.97,0.07,-14.41,12.97,0.31,14.41,359.73,14.74,14.9
0.87,-13.04,1.07,-14.34,13.07,356.19,14.38,355.73,14.68,14.83
1.55,-13.02,1.75,-14.22,13.11,353.22,14.33,352.97,14.6,14.74
2.35,-12.19,2.7,-13.21,12.41,349.07,13.49,348.47,13.73,13.85
4.35,-11.72,4.83,-12.68,12.5,339.65,13.57,339.17,13.81,13.93
3.96,-9.59,4.51,-10.75,10.38,337.54,11.66,337.23,11.95,12.1
4.93,-8.31,5.65,-9.37,9.66,329.32,10.94,328.93,11.23,11.38
4.62,-9.62,5.23,-10.78,10.67,334.35,11.98,334.1,12.28,12.43
4.84,-7.97,5.42,-9.0,9.32,328.74,10.5,328.93,10.77,10.9
3.57,-4.96,3.98,-5.74,6.11,324.25,6.99,325.28,7.19,7.28
4.99,-1.61,6.29,-1.92,5.24,287.89,6.57,286.95,6.87,7.03
1.87,9.17,1.87,11.18,9.36,191.51,11.34,189.5,11.79,12.01
-1.71,7.98,-2.56,10.13,8.16,167.88,10.45,165.8,10.97,11.23
-1.23,6.48,-2.36,7.95,6.59,169.2,8.29,163.49,8.67,8.86
-1.08,3.84,-2.33,5.0,3.99,164.26,5.52,154.98,5.87,6.04
-3.25,2.37,-4.71,2.79,4.02,126.16,5.47,120.62,5.8,5.97
4.8,5.77,5.62,7.33,7.5,219.75,9.24,217.45,9.63,9.83
5.23,6.18,6.02,7.51,8.1,220.27,9.63,218.72,9.97,10.14
1.95,7.89,2.26,9.16,8.13,193.88,9.43,193.85,9.73,9.88
2.26,8.74,2.54,9.97,9.03,194.52,10.29,194.28,10.57,10.72
1.18,8.8,1.28,10.16,8.87,187.64,10.24,187.2,10.55,10.71
1.15,8.52,1.25,9.82,8.6,187.71,9.9,187.28,10.19,10.34
0.44,8.93,0.47,10.09,8.94,182.81,10.1,182.67,10.37,10.5
0.06,8.91,0.06,9.8,8.91,180.4,9.8,180.37,10.0,10.1
-1.12,9.01,-1.25,9.83,9.07,172.92,9.91,172.73,10.1,10.19
-1.9,8.42,-2.07,9.14,8.63,167.32,9.37,167.26,9.54,9.62
-2.55,6.84,-2.75,7.35,7.3,159.57,7.85,159.47,7.98,8.04
-2.4,5.94,-2.6,6.32,6.41,158.05,6.83,157.64,6.93,6.98
-1.83,5.6,-1.97,5.91,5.9,161.89,6.23,161.57,6.31,6.35
-2.15,4.36,-2.28,4.57,4.86,153.8,5.11,153.44,5.16,5.19
-1.37,3.99,-1.44,4.16,4.21,161.06,4.4,160.93,4.44,4.46
-0.9,3.86,-0.97,4.0,3.96,166.84,4.12,166.36,4.15,4.17
-0.59,4.61,-0.63,4.82,4.65,172.71,4.86,172.61,4.9,4.93
-0.74,5.58,-0.88,5.85,5.63,172.41,5.92,171.45,5.98,6.01
-0.93,6.35,-1.03,6.73,6.41,171.66,6.8,171.26,6.89,6.94
-1.42,6.52,-1.66,7.17,6.67,167.69,7.36,166.95,7.52,7.6
-1.35,6.8,-1.8,8.07,6.94,168.75,8.26,167.45,8.57,8.72
-2.71,6.03,-3.66,7.03,6.61,155.83,7.92,152.49,8.22,8.37
-2.05,6.43,-2.94,7.63,6.75,162.28,8.17,158.93,8.49,8.66
-3.11,6.5,-4.06,7.59,7.2,154.43,8.61,151.85,8.93,9.09
-4.22,5.26,-5.45,6.08,6.75,141.27,8.17,138.16,8.49,8.65
-4.16,5.1,-5.38,5.96,6.58,140.82,8.03,137.9,8.36,8.52
-3.94,4.73,-5.13,5.65,6.16,140.17,7.63,137.74,7.97,8.14
-3.32,4.76,-4.41,5.71,5.8,145.04,7.22,142.31,7.54,7.7
-3.14,4.35,-4.23,5.24,5.37,144.21,6.73,141.13,7.04,7.2
-4.03,2.96,-5.29,3.61,5.01,126.32,6.41,124.32,6.73,6.89
-4.03,3.8,-5.42,4.58,5.53,133.33,7.1,130.21,7.45,7.63
-4.1,4.57,-4.61,4.88,6.14,138.12,6.71,136.63,6.84,6.91
-5.26,2.17,-5.6,2.31,5.69,112.46,6.06,112.44,6.14,6.19
-4.67,1.34,-4.91,1.44,4.85,106.03,5.12,106.37,5.17,5.2
-3.2,3.17,-3.48,3.35,4.51,134.75,4.82,133.91,4.9,4.93
-2.86,3.27,-3.07,3.44,4.35,138.82,4.61,138.3,4.67,4.7
-2.18,3.62,-2.28,3.75,4.22,148.92,4.39,148.69,4.43,4.45
-2.68,2.43,-2.82,2.53,3.62,132.2,3.79,131.97,3.83,3.85
-2.24,1.74,-2.31,1.81,2.84,127.85,2.94,128.09,2.96,2.97
-1.28,2.15,-1.31,2.22,2.5,149.31,2.58,149.42,2.6,2.61
-0.88,3.4,-0.88,3.53,3.51,165.55,3.64,166.09,3.67,3.69
-1.12,4.51,-1.19,4.75,4.65,166.09,4.9,165.98,4.96,4.99
-1.77,5.1,-1.91,5.38,5.4,160.87,5.71,160.47,5.78,5.81
-1.77,6.3,-1.98,6.95,6.54,164.3,7.23,164.14,7.38,7.46
-2.69,7.05,-3.3,8.41,7.54,159.13,9.04,158.58,9.38,9.55
-3.8,6.96,-4.68,8.22,7.92,151.37,9.46,150.33,9.81,9.98
-3.94,5.94,-5.13,7.03,7.13,146.41,8.71,143.86,9.06,9.24
-5.09,5.2,-6.45,6.09,7.28,135.62,8.87,133.34,9.23,9.41
-5.65,4.8,-6.95,5.52,7.41,130.33,8.87,128.46,9.2,9.37
-5.58,4.37,-7.01,5.08,7.09,128.04,8.66,125.94,9.02,9.2
-5.34,3.87,-6.73,4.55,6.59,125.92,8.13,124.05,8.48,8.65
-4.9,3.83,-6.36,4.62,6.22,128.02,7.86,125.96,8.23,8.42
-4.8,3.18,-6.33,3.9,5.76,123.5,7.44,121.6,7.82,8.01
-4.83,2.53,-6.36,3.05,5.46,117.68,7.05,115.58,7.42,7.6
-4.61,3.03,-6.28,3.61,5.51,123.29,7.24,119.9,7.63,7.83
-4.94,2.31,-5.45,2.38,5.45,115.03,5.95,113.55,6.06,6.11
-4.39,1.34,-4.66,1.34,4.59,106.98,4.85,106.05,4.91,4.94
-4.26,0.75,-4.5,0.72,4.33,99.98,4.56,99.04,4.61,4.64
-4.85,-0.31,-5.13,-0.38,4.86,86.32,5.14,85.77,5.21,5.24
-4.98,-1.43,-5.25,-1.53,5.18,73.97,5.47,73.73,5.54,5.57
-3.52,-2.21,-3.66,-2.31,4.16,57.9,4.33,57.7,4.37,4.39
-0.72,-1.4,-0.69,-1.44,1.58,27.25,1.59,25.56,1.6,1.6
-0.25,-1.06,-0.25,-1.06,1.09,13.24,1.09,13.24,1.09,1.09
-0.62,-1.0,-0.62,-1.0,1.18,32.0,1.18,32.0,1.18,1.18
-1.44,-1.44,-1.44,-1.44,2.03,45.0,2.03,45.0,2.03,2.03
-1.87,-2.24,-1.94,-2.31,2.92,39.79,3.02,39.96,3.04,3.05
-1.68,-2.59,-1.78,-2.66,3.09,32.97,3.2,33.85,3.23,3.24
-2.24,-0.59,-2.38,-0.59,2.32,75.26,2.45,76.04,2.48,2.5
-2.54,-0.9,-2.92,-0.94,2.7,70.44,3.06,72.18,3.15,3.19
-3.26,1.44,-4.15,1.47,3.56,113.78,4.4,109.51,4.59,4.69
