u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.46,2.03,5.76,2.16,5.82,249.63,6.15,249.43,5.97,5.94
4.65,2.53,5.02,2.7,5.29,241.46,5.7,241.75,5.47,5.44
5.24,3.21,5.65,3.45,6.15,238.49,6.62,238.59,6.36,6.32
5.68,3.4,6.12,3.67,6.62,239.08,7.14,239.04,6.85,6.81
5.43,4.43,5.93,4.8,7.0,230.78,7.63,231.04,7.28,7.23
5.52,5.83,6.03,6.37,8.03,223.44,8.77,223.44,8.36,8.3
4.68,6.46,5.08,7.03,7.97,215.93,8.68,215.87,8.29,8.23
4.8,7.2,5.21,7.88,8.66,213.69,9.45,213.46,9.01,8.94
3.46,6.61,3.87,7.22,7.46,207.63,8.19,208.2,7.79,7.72
4.61,7.2,5.16,8.05,8.55,212.64,9.56,212.63,9.0,8.92
4.12,8.04,4.63,9.07,9.03,207.1,10.18,207.06,9.54,9.45
3.49,7.7,3.97,8.65,8.45,204.39,9.52,204.64,8.93,8.84
3.87,8.07,4.27,8.99,8.95,205.58,9.96,205.41,9.4,9.31
3.15,7.45,3.63,8.59,8.09,202.91,9.32,202.93,8.64,8.53
2.18,6.91,2.46,8.22,7.25,197.52,8.58,196.65,7.84,7.73
2.96,6.51,3.27,7.59,7.16,204.46,8.26,203.33,7.65,7.55
2.81,6.88,3.15,7.98,7.43,202.17,8.58,201.53,7.94,7.84
2.12,7.39,2.32,8.45,7.68,196.02,8.76,195.37,8.16,8.07
1.4,7.82,1.54,9.06,7.95,190.17,9.19,189.62,8.5,8.39
0.81,7.6,0.95,8.85,7.65,186.08,8.9,186.12,8.2,8.1
0.69,7.32,0.75,8.52,7.35,185.35,8.56,185.03,7.89,7.79
1.06,7.61,1.12,8.68,7.68,187.93,8.75,187.39,8.15,8.06
0.91,8.26,0.94,9.18,8.31,186.25,9.23,185.83,8.72,8.64
1.25,9.1,1.35,10.09,9.19,187.8,10.18,187.62,9.63,9.55
1.06,8.73,1.12,9.65,8.79,186.92,9.72,186.65,9.2,9.13
0.87,8.45,0.94,9.19,8.5,185.9,9.24,185.82,8.83,8.76
1.06,8.52,1.06,9.23,8.58,187.11,9.29,186.57,8.9,8.84
0.81,8.92,0.81,9.71,8.96,185.2,9.74,184.79,9.3,9.24
1.53,9.61,1.56,10.39,9.73,189.05,10.51,188.55,10.08,10.01
0.56,9.42,0.53,10.21,9.44,183.42,10.22,182.95,9.78,9.72
-0.22,9.36,-0.29,10.11,9.36,178.67,10.11,178.37,9.69,9.63
0.03,9.26,-0.04,10.08,9.26,180.2,10.08,179.79,9.63,9.56
-0.34,9.48,-0.41,10.37,9.49,177.93,10.38,177.73,9.88,9.81
-0.75,9.48,-0.92,10.47,9.51,175.49,10.51,174.96,9.95,9.87
-0.97,8.94,-1.17,10.1,9.0,173.84,10.17,173.38,9.52,9.42
-0.65,8.88,-0.86,10.21,8.9,175.8,10.25,175.19,9.5,9.39
-0.69,8.82,-0.86,10.12,8.85,175.56,10.16,175.14,9.43,9.32
-1.78,8.51,-2.12,9.81,8.69,168.21,10.04,167.8,9.29,9.17
-2.09,7.64,-2.51,8.6,7.92,164.71,8.96,163.75,8.38,8.29
-2.02,7.29,-2.51,8.43,7.57,164.49,8.79,163.43,8.11,8.01
-2.74,7.82,-3.29,8.78,8.29,160.7,9.38,159.43,8.77,8.68
-3.37,6.98,-3.85,8.0,7.75,154.25,8.88,154.34,8.25,8.15
-3.3,7.14,-3.82,8.09,7.86,155.16,8.95,154.73,8.34,8.25
-3.27,7.26,-3.78,8.25,7.96,155.75,9.08,155.38,8.46,8.36
-3.65,7.29,-4.16,8.22,8.15,153.44,9.21,153.16,8.62,8.53
-4.65,7.08,-5.16,7.89,8.46,146.71,9.43,146.84,8.89,8.81
-5.18,6.67,-5.65,7.32,8.44,142.2,9.24,142.35,8.8,8.73
-4.93,6.46,-5.37,7.0,8.12,142.64,8.82,142.49,8.43,8.37
-5.05,5.96,-5.46,6.4,7.81,139.7,8.41,139.52,8.08,8.03
-5.12,6.02,-5.52,6.46,7.9,139.65,8.5,139.47,8.17,8.12
-4.87,6.18,-5.31,6.62,7.86,141.78,8.49,141.28,8.14,8.09
-4.87,6.24,-5.28,6.68,7.91,142.04,8.52,141.68,8.18,8.13
-5.09,6.05,-5.5,6.5,7.91,139.96,8.51,139.77,8.17,8.12
-5.21,6.15,-5.58,6.58,8.06,139.71,8.63,139.7,8.31,8.26
-5.12,5.68,-5.5,6.08,7.64,137.97,8.2,137.91,7.89,7.84
-5.49,5.52,-5.9,5.96,7.79,135.16,8.38,135.3,8.05,8.0
-5.43,5.49,-5.93,5.93,7.72,135.34,8.39,135.0,8.02,7.96
-5.92,4.8,-6.61,5.38,7.62,129.02,8.52,129.17,8.02,7.95
-6.32,4.2,-7.52,4.99,7.59,123.62,9.03,123.56,8.23,8.11
-6.01,3.58,-7.38,4.4,6.99,120.79,8.6,120.81,7.7,7.57
-5.29,3.02,-6.56,3.74,6.09,119.71,7.55,119.7,6.74,6.62
-4.32,3.17,-5.6,4.0,5.36,126.29,6.88,125.57,6.04,5.91
-4.17,3.24,-5.37,4.07,5.27,127.84,6.74,127.11,5.92,5.8
-4.98,3.52,-6.21,4.3,6.09,125.24,7.56,124.72,6.74,6.62
-5.04,3.98,-6.2,4.77,6.42,128.33,7.82,127.56,7.04,6.93
-4.85,3.24,-5.99,3.96,5.83,123.69,7.18,123.45,6.43,6.32
-4.35,2.71,-5.49,3.26,5.13,121.88,6.38,120.69,5.68,5.58
-3.76,2.27,-4.9,2.86,4.39,121.12,5.67,120.24,4.96,4.85
-3.86,0.87,-4.85,0.97,3.95,102.75,4.95,101.35,4.39,4.31
-2.17,0.44,-3.25,-0.16,2.22,101.52,3.25,87.1,2.68,2.59
-1.81,0.81,-2.26,0.59,1.98,114.23,2.33,104.71,2.14,2.11
-2.18,-0.94,-2.36,-1.18,2.38,66.83,2.64,63.37,2.49,2.47
-0.72,-2.56,-0.79,-2.83,2.66,15.67,2.94,15.51,2.78,2.76
0.31,-3.59,0.31,-3.9,3.6,355.02,3.91,355.42,3.74,3.71
0.94,-3.03,0.94,-3.26,3.17,342.78,3.39,343.96,3.27,3.25
1.94,-1.94,2.04,-2.11,2.74,315.0,2.93,316.01,2.82,2.81
2.06,-0.78,2.2,-0.89,2.2,290.74,2.37,291.95,2.28,2.26
