u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.87,-1.6,-0.75,-1.81,1.82,28.66,1.96,22.48,1.94,1.94
4.49,-1.32,4.85,-1.52,4.68,286.42,5.09,287.4,5.03,5.02
6.77,-0.73,7.27,-0.94,6.81,276.12,7.33,277.35,7.26,7.24
6.99,-1.29,7.56,-1.5,7.11,280.44,7.71,281.22,7.63,7.61
7.87,-0.88,8.58,-1.08,7.92,276.41,8.65,277.19,8.56,8.53
8.5,-0.5,9.27,-0.65,8.52,273.4,9.29,273.98,9.19,9.16
7.75,-0.16,8.46,-0.27,7.75,271.17,8.46,271.83,8.37,8.34
6.34,0.5,6.94,0.46,6.36,265.49,6.95,266.22,6.88,6.85
2.71,0.78,3.33,0.85,2.82,253.88,3.44,255.63,3.36,3.34
-8.36,-1.54,-9.39,-1.81,8.5,79.54,9.57,79.08,9.43,9.39
-8.33,0.19,-9.48,0.19,8.33,91.29,9.48,91.13,9.33,9.28
-8.96,-0.12,-10.25,-0.12,8.96,89.2,10.25,89.3,10.08,10.03
-8.74,-0.25,-10.0,-0.29,8.74,88.36,10.0,88.33,9.84,9.79
-7.89,0.22,-9.21,0.25,7.9,91.6,9.21,91.56,9.04,8.99
-7.17,0.6,-8.46,0.67,7.2,94.75,8.48,94.51,8.32,8.26
-6.73,0.47,-8.1,0.54,6.75,94.0,8.12,93.82,7.95,7.89
-5.61,1.1,-7.02,1.31,5.72,101.1,7.14,100.59,6.96,6.9
-5.02,1.2,-6.5,1.48,5.16,103.42,6.66,102.82,6.47,6.41
-5.43,0.73,-6.98,0.94,5.47,97.62,7.04,97.65,6.84,6.77
-5.65,0.22,-7.31,0.29,5.65,92.24,7.32,92.28,7.1,7.03
-5.69,-0.35,-6.83,-0.54,5.7,86.52,6.85,85.47,6.71,6.66
-6.4,-0.35,-7.0,-0.5,6.41,86.91,7.02,85.92,6.94,6.91
-6.49,-1.2,-6.98,-1.4,6.6,79.56,7.12,78.69,7.05,7.03
-5.65,-1.85,-6.06,-2.06,5.94,71.86,6.4,71.21,6.34,6.33
-4.01,-2.07,-4.23,-2.27,4.52,62.7,4.8,61.77,4.76,4.75
-2.44,-1.0,-2.54,-1.15,2.64,67.64,2.79,65.74,2.77,2.76
-1.35,-0.44,-1.29,-0.58,1.42,71.82,1.42,65.7,1.42,1.42
-1.6,-0.13,-1.62,-0.19,1.6,85.36,1.64,83.42,1.63,1.63
-1.06,0.28,-1.06,0.21,1.1,104.71,1.08,101.1,1.08,1.09
-0.81,0.75,-0.81,0.71,1.11,132.71,1.08,131.08,1.08,1.08
-0.75,0.94,-0.75,0.94,1.2,141.34,1.2,141.34,1.2,1.2
-1.69,0.38,-1.79,0.29,1.73,102.49,1.82,99.25,1.8,1.8
-8.48,-2.26,-9.33,-2.5,8.78,75.08,9.66,75.01,9.55,9.51
-9.83,0.6,-11.17,0.62,9.85,93.47,11.18,93.2,11.01,10.96
-9.9,0.0,-11.29,-0.04,9.9,90.0,11.29,89.79,11.11,11.05
-9.58,-0.57,-10.96,-0.71,9.6,86.61,10.98,86.3,10.8,10.75
-9.33,-0.1,-10.67,-0.21,9.33,89.41,10.67,88.88,10.5,10.44
-8.7,-0.25,-9.98,-0.44,8.71,88.32,9.99,87.49,9.82,9.77
-8.52,-1.17,-9.75,-1.56,8.6,82.19,9.87,80.9,9.71,9.66
-7.85,-0.57,-8.77,-0.94,7.87,85.83,8.82,83.9,8.7,8.66
-7.35,-1.11,-8.37,-1.5,7.44,81.45,8.51,79.85,8.37,8.33
