u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.96,-1.85,5.4,-2.02,5.29,290.48,5.76,290.53,5.7,5.68
6.24,-1.07,6.81,-1.21,6.33,279.7,6.92,280.06,6.84,6.82
7.03,-0.22,7.67,-0.25,7.03,271.8,7.67,271.87,7.59,7.56
7.5,0.5,8.17,0.5,7.52,266.19,8.18,266.5,8.1,8.07
7.09,1.13,7.73,1.19,7.18,260.95,7.82,261.26,7.74,7.71
5.99,1.44,6.56,1.58,6.17,256.47,6.75,256.44,6.68,6.65
4.77,1.88,5.17,2.02,5.13,248.49,5.55,248.64,5.49,5.48
3.33,2.07,3.67,2.27,3.92,238.08,4.31,238.23,4.26,4.25
1.76,2.14,1.96,2.48,2.77,219.44,3.16,218.31,3.11,3.09
-8.58,6.57,-9.91,7.48,10.81,127.43,12.42,127.03,12.21,12.15
-8.18,4.91,-9.56,5.81,9.54,120.97,11.19,121.29,10.98,10.91
-7.93,3.52,-9.31,4.19,8.67,113.97,10.21,114.21,10.01,9.95
-7.64,3.05,-9.04,3.6,8.23,111.77,9.73,111.73,9.54,9.48
-7.43,2.23,-8.85,2.69,7.75,106.75,9.25,106.88,9.06,9.0
-6.48,2.3,-7.89,2.79,6.88,109.51,8.37,109.47,8.18,8.12
-6.05,1.48,-7.42,1.83,6.22,103.76,7.64,103.88,7.46,7.4
-5.58,0.85,-7.1,0.88,5.64,98.62,7.16,97.02,6.96,6.9
-5.08,0.53,-6.64,0.44,5.11,96.0,6.66,93.77,6.46,6.39
-4.8,0.37,-6.39,0.1,4.82,94.41,6.4,90.94,6.19,6.13
-4.55,-0.1,-6.1,-0.52,4.55,88.73,6.12,85.13,5.92,5.86
-4.47,-0.67,-5.6,-1.19,4.52,81.51,5.73,78.04,5.57,5.52
-5.78,-0.88,-6.42,-1.12,5.85,81.3,6.51,80.06,6.43,6.4
-5.71,-2.8,-6.08,-3.21,6.36,63.9,6.88,62.2,6.81,6.79
-4.33,-2.95,-4.58,-3.33,5.24,55.7,5.67,53.97,5.61,5.59
-2.85,-2.61,-2.9,-2.98,3.86,47.52,4.15,44.19,4.12,4.11
-0.53,-1.7,-0.42,-1.94,1.78,17.31,1.98,12.14,1.96,1.95
0.91,-0.57,1.08,-0.71,1.07,301.84,1.29,303.18,1.27,1.26
-1.28,0.19,-1.27,0.15,1.3,98.31,1.28,96.55,1.28,1.28
-2.25,-0.1,-2.31,-0.08,2.26,87.56,2.31,87.93,2.31,2.3
-2.91,0.31,-3.04,0.31,2.93,96.12,3.06,95.87,3.04,3.04
-5.36,-0.44,-5.79,-0.44,5.38,85.34,5.81,85.68,5.75,5.74
-7.03,-2.51,-7.69,-2.79,7.47,70.36,8.18,70.04,8.09,8.06
-7.76,-4.27,-8.71,-4.85,8.86,61.15,9.97,60.86,9.83,9.78
-6.2,-4.15,-7.19,-4.92,7.46,56.17,8.71,55.63,8.55,8.49
-5.41,-3.87,-6.42,-4.75,6.66,54.41,7.98,53.49,7.81,7.76
-5.29,-2.99,-6.29,-3.85,6.08,60.48,7.38,58.51,7.21,7.16
