u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-7.92,-0.15,-8.53,-0.22,7.92,88.88,8.54,88.5,8.34,8.29
-6.74,-0.34,-7.21,-0.38,6.75,87.09,7.22,87.02,7.07,7.03
-5.37,-0.34,-5.71,-0.38,5.38,86.35,5.72,86.24,5.61,5.58
-2.71,0.81,-2.81,0.81,2.83,106.66,2.93,106.11,2.9,2.89
-0.37,1.0,-0.37,1.0,1.07,159.45,1.07,159.45,1.07,1.07
1.87,0.62,2.01,0.62,1.97,251.54,2.11,252.73,2.06,2.05
4.31,-0.0,4.51,-0.07,4.31,270.0,4.51,270.93,4.45,4.43
5.87,-0.22,6.17,-0.29,5.87,272.12,6.18,272.66,6.08,6.06
6.46,0.19,6.83,0.15,6.46,268.34,6.84,268.74,6.72,6.69
5.55,1.12,5.86,1.05,5.67,258.55,5.95,259.82,5.86,5.84
5.43,1.47,5.83,1.5,5.62,254.87,6.02,255.58,5.89,5.86
4.39,3.05,5.18,3.57,5.35,235.19,6.29,235.43,5.99,5.91
4.26,3.67,5.5,4.56,5.62,229.24,7.14,230.3,6.65,6.54
6.19,3.08,7.84,3.94,6.91,243.56,8.78,243.33,8.18,8.03
8.59,3.92,10.21,4.85,9.44,245.48,11.3,244.58,10.7,10.56
6.38,3.89,7.59,4.92,7.47,238.66,9.04,237.01,8.54,8.42
6.66,2.55,7.86,3.35,7.13,249.06,8.55,246.92,8.09,7.98
6.6,1.9,7.8,2.53,6.87,253.96,8.2,252.04,7.77,7.67
6.23,1.27,7.4,1.87,6.36,258.45,7.63,255.84,7.22,7.12
5.85,1.65,6.92,2.24,6.08,254.28,7.28,252.07,6.89,6.8
5.7,1.46,6.8,2.05,5.88,255.63,7.1,253.19,6.71,6.61
5.07,0.74,6.27,1.38,5.12,261.67,6.42,257.62,6.0,5.9
5.39,0.84,6.15,1.33,5.46,261.17,6.29,257.81,6.02,5.96
5.43,0.93,5.62,1.07,5.51,260.23,5.73,259.2,5.66,5.64
5.4,0.72,5.64,0.79,5.45,262.43,5.69,262.05,5.61,5.59
5.71,0.13,6.01,0.09,5.71,268.75,6.01,269.16,5.91,5.89
6.33,-0.25,6.64,-0.25,6.34,272.26,6.64,272.16,6.54,6.52
6.33,-1.62,6.64,-1.76,6.54,284.37,6.87,284.86,6.76,6.73
6.83,-2.28,7.21,-2.41,7.2,288.43,7.6,288.5,7.47,7.44
7.61,-1.87,8.06,-1.97,7.84,283.81,8.3,283.77,8.15,8.11
8.3,-1.03,8.84,-1.1,8.36,277.07,8.91,277.08,8.74,8.69
8.61,-0.12,9.19,-0.12,8.61,270.83,9.19,270.78,9.01,8.96
8.89,1.06,9.51,1.13,8.96,263.2,9.57,263.25,9.37,9.33
8.14,1.31,8.76,1.41,8.25,260.86,8.87,260.84,8.67,8.62
8.14,1.87,8.82,2.07,8.35,257.06,9.06,256.77,8.83,8.78
8.19,2.93,9.32,3.37,8.7,250.34,9.92,250.13,9.52,9.43
8.6,3.86,9.97,4.58,9.42,245.82,10.97,245.33,10.47,10.35
8.03,4.36,9.45,5.25,9.14,241.53,10.81,240.93,10.27,10.14
7.69,4.54,9.03,5.44,8.93,239.42,10.54,238.95,10.03,9.9
5.7,3.67,6.8,4.54,6.78,237.2,8.17,236.28,7.72,7.62
5.63,2.8,6.77,3.59,6.29,243.6,7.67,242.07,7.22,7.12
6.38,3.02,7.62,3.78,7.06,244.7,8.51,243.64,8.04,7.93
6.51,3.64,7.65,4.44,7.46,240.77,8.84,239.87,8.4,8.29
5.82,3.73,7.0,4.64,6.92,237.32,8.39,236.47,7.92,7.8
5.45,4.17,6.59,5.17,6.86,232.57,8.37,231.84,7.89,7.77
4.79,2.76,5.96,3.77,5.53,240.0,7.05,237.67,6.56,6.44
4.11,2.89,5.22,3.84,5.02,234.85,6.48,233.7,6.01,5.9
4.65,4.12,4.96,4.46,6.21,228.48,6.67,228.04,6.52,6.49
4.3,5.24,4.57,5.65,6.78,219.41,7.27,219.01,7.11,7.07
3.18,5.08,3.39,5.46,6.0,212.04,6.42,211.81,6.29,6.25
3.15,4.62,3.42,4.92,5.59,214.3,6.0,214.81,5.86,5.83
3.37,3.49,3.61,3.7,4.85,223.96,5.17,224.31,5.07,5.04
4.59,2.99,4.86,3.13,5.48,236.86,5.78,237.26,5.68,5.66
5.55,2.93,5.86,3.06,6.28,242.17,6.61,242.41,6.51,6.48
6.55,3.75,6.9,3.89,7.55,240.24,7.92,240.6,7.8,7.77
6.68,3.93,7.08,4.14,7.75,239.51,8.2,239.72,8.06,8.02
5.9,4.27,6.27,4.51,7.28,234.06,7.73,234.27,7.58,7.55
4.52,3.49,4.8,3.7,5.72,232.32,6.06,232.37,5.95,5.92
4.21,3.99,4.58,4.26,5.8,226.52,6.26,227.09,6.11,6.08
3.58,5.42,4.13,6.24,6.5,213.46,7.48,213.5,7.17,7.09
3.14,5.94,3.87,7.46,6.72,207.88,8.4,207.41,7.86,7.73
2.43,6.62,2.91,8.28,7.06,200.12,8.77,199.35,8.22,8.09
1.96,6.34,2.2,8.0,6.64,197.19,8.3,195.36,7.77,7.64
2.24,5.81,2.34,7.44,6.23,201.11,7.8,197.45,7.3,7.17
-1.05,6.04,-1.96,7.14,6.13,170.14,7.4,164.64,6.99,6.89
-2.92,6.82,-3.75,7.91,7.42,156.81,8.76,154.63,8.33,8.22
-3.14,7.04,-3.9,8.14,7.71,155.95,9.02,154.38,8.6,8.5
-4.01,6.17,-4.84,7.2,7.36,146.94,8.68,146.09,8.25,8.15
-4.2,5.42,-5.14,6.31,6.86,142.21,8.14,140.87,7.73,7.63
-3.45,4.39,-4.46,5.14,5.58,141.82,6.81,139.06,6.41,6.32
-3.39,4.55,-4.23,5.17,5.68,143.29,6.68,140.73,6.35,6.28
-4.52,5.43,-4.9,5.87,7.06,140.2,7.64,140.17,7.46,7.41
-3.56,5.12,-3.76,5.46,6.23,145.19,6.63,145.44,6.5,6.47
-2.19,4.68,-2.32,4.95,5.16,154.97,5.47,154.85,5.37,5.35
-0.84,4.49,-0.88,4.7,4.57,169.38,4.78,169.45,4.71,4.7
0.03,3.59,0.06,3.72,3.59,180.48,3.72,180.96,3.68,3.67
0.25,3.4,0.25,3.54,3.41,184.2,3.55,184.04,3.5,3.49
0.25,3.65,0.25,3.79,3.66,183.92,3.79,183.78,3.75,3.74
0.56,4.24,0.56,4.41,4.28,187.55,4.45,187.27,4.39,4.38
0.87,4.96,0.94,5.2,5.04,189.97,5.28,190.22,5.2,5.18
0.62,5.27,0.66,5.55,5.31,186.76,5.59,186.8,5.5,5.48
-0.47,4.65,-0.54,4.89,4.67,174.26,4.92,173.73,4.84,4.82
-0.81,4.59,-0.88,4.86,4.66,169.99,4.94,169.79,4.85,4.83
-0.78,4.55,-0.95,5.23,4.61,170.3,5.32,169.72,5.09,5.03
-0.93,4.79,-1.17,5.67,4.88,168.98,5.79,168.31,5.5,5.42
-1.84,4.16,-1.84,5.04,4.55,156.13,5.37,159.97,5.11,5.04
-2.4,4.32,-2.67,5.34,4.94,150.94,5.97,153.42,5.64,5.56
-2.31,4.14,-2.55,4.58,4.74,150.9,5.24,150.94,5.08,5.04
-7.64,5.04,-10.03,5.82,9.16,123.41,11.6,120.12,10.81,10.62
-7.84,3.05,-9.68,3.53,8.42,111.27,10.3,110.05,9.69,9.55
-7.34,3.18,-9.18,3.69,8.0,113.4,9.89,111.93,9.28,9.13
-7.43,2.77,-9.34,3.15,7.93,110.45,9.85,108.62,9.24,9.09
-8.37,2.06,-10.24,2.22,8.62,103.81,10.48,102.26,9.88,9.73
-7.28,1.5,-9.25,1.49,7.43,101.63,9.37,99.15,8.74,8.59
-7.28,1.28,-9.12,1.28,7.39,99.97,9.21,97.96,8.63,8.49
-8.7,0.28,-9.48,0.14,8.7,91.86,9.48,90.85,9.23,9.17
-8.48,-0.59,-9.16,-0.66,8.5,86.0,9.18,85.87,8.96,8.91
-7.61,-1.0,-8.12,-1.1,7.68,82.53,8.19,82.29,8.03,7.99
-6.3,-1.31,-6.71,-1.41,6.44,78.26,6.86,78.12,6.72,6.69
-3.84,-1.06,-4.01,-1.13,3.98,74.57,4.17,74.33,4.11,4.09
-3.0,-0.28,-3.14,-0.35,3.01,84.66,3.16,83.65,3.11,3.1
-2.75,0.19,-2.85,0.15,2.75,93.9,2.85,93.03,2.82,2.81
-2.56,0.37,-2.66,0.37,2.59,98.33,2.69,98.02,2.66,2.65
-2.43,0.5,-2.54,0.43,2.49,101.6,2.57,99.55,2.54,2.54
-2.18,0.69,-2.25,0.61,2.29,107.47,2.33,105.27,2.32,2.32
-2.56,0.47,-2.7,0.44,2.6,100.4,2.73,99.21,2.69,2.68
-2.81,0.32,-3.01,0.21,2.83,96.4,3.02,94.05,2.96,2.94
-2.8,0.97,-3.21,0.83,2.97,109.09,3.31,104.46,3.2,3.17
-3.24,2.47,-3.82,2.18,4.07,127.34,4.4,119.73,4.29,4.27
-4.07,3.9,-5.15,3.8,5.63,133.78,6.4,126.38,6.15,6.09
-4.28,5.38,-5.72,6.36,6.88,141.48,8.55,138.01,8.01,7.88
-3.78,4.67,-4.83,4.97,6.01,140.96,6.93,135.81,6.63,6.56
-5.47,0.94,-6.71,0.07,5.55,99.76,6.72,90.6,6.34,6.25
-6.96,0.75,-8.55,-0.04,7.0,96.17,8.55,89.7,8.05,7.93
-6.78,0.75,-8.6,0.24,6.82,96.32,8.61,91.58,8.03,7.89
-7.4,0.1,-9.66,-0.23,7.4,90.74,9.66,88.63,8.93,8.76
-7.4,-1.24,-9.27,-1.84,7.51,80.48,9.46,78.78,8.83,8.68
-6.47,-1.49,-8.1,-2.26,6.64,77.04,8.41,74.4,7.84,7.7
-6.85,-2.2,-8.23,-3.11,7.2,72.16,8.8,69.29,8.28,8.16
-6.36,-2.24,-7.4,-2.98,6.74,70.59,7.97,68.09,7.58,7.48
-6.42,-3.02,-7.01,-3.62,7.1,64.81,7.88,62.7,7.63,7.57
-6.49,-3.77,-6.92,-4.39,7.5,59.84,8.2,57.61,7.97,7.92
-5.43,-4.58,-5.87,-5.17,7.1,49.83,7.82,48.64,7.59,7.53
-5.4,-5.77,-5.7,-6.25,7.9,43.09,8.45,42.38,8.28,8.23
-3.28,-5.52,-3.38,-5.93,6.42,30.69,6.83,29.63,6.7,6.66
-1.94,-4.09,-1.94,-4.36,4.52,25.36,4.77,23.96,4.69,4.67
-0.47,-3.93,-0.36,-4.17,3.96,6.81,4.19,4.99,4.11,4.1
0.25,-4.34,0.35,-4.57,4.34,356.73,4.59,355.63,4.51,4.49
0.87,-2.56,1.01,-2.7,2.7,341.18,2.88,339.47,2.82,2.81
-1.93,-3.24,-1.93,-3.48,3.78,30.81,3.98,28.94,3.92,3.9
-2.34,-3.34,-2.38,-3.65,4.08,35.07,4.35,33.08,4.26,4.24
-5.2,-3.33,-6.23,-4.19,6.17,57.37,7.5,56.06,7.07,6.97
-6.22,-3.98,-7.5,-5.12,7.39,57.41,9.08,55.66,8.54,8.4
-5.54,-4.85,-6.78,-6.34,7.36,48.8,9.29,46.93,8.67,8.52
-4.7,-4.44,-5.87,-5.87,6.47,46.58,8.3,45.02,7.71,7.57
-4.63,-4.66,-5.77,-6.25,6.57,44.85,8.51,42.71,7.89,7.74
