u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-4.74,2.18,-5.05,2.18,5.22,114.74,5.5,113.33,5.41,5.39
-4.09,2.5,-4.36,2.56,4.79,121.43,5.06,120.45,4.97,4.95
-3.49,3.28,-3.7,3.41,4.79,133.16,5.03,132.69,4.95,4.94
-2.93,1.9,-3.07,1.94,3.5,122.99,3.63,122.23,3.59,3.58
-1.65,1.34,-1.72,1.34,2.13,129.05,2.18,127.82,2.17,2.16
0.87,1.37,0.97,1.37,1.63,212.4,1.69,215.32,1.67,1.66
3.03,1.84,3.2,1.87,3.54,238.68,3.71,239.62,3.65,3.64
3.71,3.37,3.89,3.47,5.02,227.77,5.21,228.2,5.15,5.13
3.62,4.09,3.82,4.26,5.46,221.51,5.72,221.9,5.64,5.62
2.21,4.09,2.35,4.22,4.65,208.44,4.83,209.08,4.77,4.76
1.9,5.09,2.07,5.32,5.43,200.5,5.71,201.28,5.62,5.6
0.43,5.79,0.5,6.85,5.81,184.3,6.87,184.17,6.53,6.44
-0.99,6.06,-1.34,7.72,6.14,170.68,7.83,170.12,7.29,7.16
-2.02,6.09,-2.85,7.82,6.42,161.68,8.32,159.96,7.71,7.56
-5.48,8.1,-6.79,9.43,9.78,145.93,11.63,144.24,11.03,10.89
-7.91,4.77,-9.32,5.38,9.24,121.08,10.76,120.0,10.27,10.15
-8.0,3.8,-9.52,4.28,8.86,115.42,10.44,114.22,9.93,9.81
-8.66,2.74,-10.21,3.05,9.08,107.58,10.65,106.62,10.15,10.02
-8.94,1.84,-10.59,2.01,9.12,101.63,10.78,100.75,10.25,10.12
-8.28,1.43,-9.98,1.46,8.41,99.83,10.08,98.34,9.54,9.41
-7.81,0.94,-9.58,0.83,7.87,96.84,9.61,94.94,9.05,8.91
-6.81,0.19,-8.65,-0.06,6.81,91.6,8.65,89.62,8.06,7.92
-6.35,0.19,-7.99,-0.06,6.35,91.71,7.99,89.58,7.46,7.33
-7.14,-0.9,-7.72,-1.15,7.2,82.8,7.8,81.55,7.61,7.56
-6.3,-1.84,-6.67,-2.05,6.57,73.73,6.98,72.94,6.85,6.81
-5.33,-2.18,-5.67,-2.39,5.76,67.75,6.15,67.19,6.03,6.0
-4.06,-2.18,-4.26,-2.32,4.61,61.7,4.85,61.4,4.77,4.76
-3.06,-0.37,-3.2,-0.44,3.08,83.06,3.23,82.21,3.18,3.17
-1.15,0.19,-1.15,0.12,1.17,99.34,1.16,96.2,1.16,1.16
-0.03,0.5,-0.0,0.5,0.5,176.28,0.5,180.0,0.5,0.5
0.9,1.0,0.94,1.0,1.35,222.14,1.37,223.15,1.36,1.36
1.5,1.72,1.6,1.75,2.28,221.08,2.37,222.42,2.34,2.33
1.43,2.53,1.5,2.56,2.91,209.56,2.97,210.34,2.95,2.94
1.43,2.56,1.54,2.62,2.93,209.27,3.04,210.34,3.01,3.0
0.81,3.21,0.88,3.31,3.32,194.14,3.43,194.8,3.39,3.38
-0.31,4.57,-0.37,5.32,4.59,176.12,5.33,175.97,5.09,5.03
-1.62,5.81,-1.92,7.39,6.03,164.45,7.64,165.43,7.12,7.0
-2.61,6.37,-3.44,8.26,6.88,157.72,8.95,157.4,8.29,8.12
-3.54,6.15,-4.82,8.02,7.1,150.1,9.36,149.01,8.63,8.46
-6.15,4.38,-8.27,5.41,7.55,125.48,9.88,123.21,9.13,8.95
-7.24,2.58,-9.29,2.96,7.69,109.64,9.75,107.67,9.08,8.92
-8.43,0.59,-10.57,0.59,8.45,94.02,10.59,93.19,9.9,9.73
-8.59,-0.43,-10.66,-0.65,8.6,87.1,10.68,86.53,10.01,9.85
-7.81,-0.99,-9.79,-1.38,7.87,82.74,9.88,81.97,9.24,9.08
-7.59,-1.62,-9.52,-2.18,7.76,77.97,9.77,77.12,9.12,8.97
-6.09,-1.33,-8.0,-2.04,6.24,77.64,8.25,75.7,7.6,7.45
-5.94,-1.96,-7.77,-2.8,6.25,71.75,8.26,70.2,7.62,7.46
-6.43,-3.43,-6.83,-3.81,7.29,61.91,7.82,60.87,7.65,7.61
-5.49,-4.93,-5.72,-5.27,7.38,48.09,7.78,47.36,7.65,7.62
-3.37,-5.61,-3.5,-5.98,6.55,30.97,6.93,30.32,6.81,6.78
0.62,-5.37,0.83,-5.67,5.4,353.39,5.73,351.64,5.63,5.6
6.05,-1.93,6.4,-2.14,6.36,287.7,6.74,288.46,6.62,6.59
7.52,-0.84,8.0,-0.95,7.57,276.39,8.05,276.76,7.9,7.86
8.42,-0.25,8.97,-0.32,8.43,271.7,8.98,272.06,8.8,8.76
8.98,-0.15,9.59,-0.22,8.99,270.99,9.6,271.34,9.4,9.35
9.2,0.19,9.82,0.15,9.21,268.83,9.82,269.12,9.62,9.57
9.23,0.72,9.88,0.71,9.26,265.56,9.91,265.87,9.7,9.65
8.48,0.5,9.09,0.5,8.5,266.63,9.11,266.85,8.91,8.86
7.98,1.25,8.67,1.35,8.08,261.12,8.77,261.15,8.55,8.5
7.41,1.49,8.86,1.77,7.56,258.59,9.03,258.69,8.56,8.44
8.15,2.33,10.01,2.82,8.48,254.02,10.4,254.28,9.78,9.63
7.62,4.54,9.49,5.55,8.87,239.19,10.99,239.68,10.31,10.14
-4.95,6.92,-5.91,7.77,8.51,144.41,9.76,142.72,9.36,9.26
-4.33,6.17,-5.09,7.06,7.54,144.94,8.71,144.23,8.33,8.24
-4.14,5.86,-5.07,6.75,7.17,144.75,8.45,143.07,8.04,7.94
-3.83,5.61,-4.73,6.5,6.79,145.68,8.04,143.99,7.64,7.54
-2.8,5.67,-3.56,6.63,6.32,153.71,7.52,151.73,7.14,7.04
-2.86,5.11,-3.76,6.0,5.85,150.75,7.08,147.92,6.69,6.59
-3.23,4.86,-4.14,5.72,5.84,146.34,7.06,144.1,6.66,6.57
-2.36,4.79,-3.41,5.86,5.34,153.78,6.78,149.82,6.32,6.21
-2.39,4.52,-3.13,5.35,5.11,152.07,6.2,149.7,5.85,5.76
-3.4,4.06,-3.67,4.22,5.29,140.04,5.6,139.0,5.5,5.48
-2.59,3.59,-2.76,3.69,4.43,144.19,4.61,143.18,4.55,4.53
-1.43,3.15,-1.54,3.25,3.46,155.53,3.59,154.7,3.55,3.54
-0.5,2.62,-0.5,2.69,2.67,169.21,2.73,169.46,2.71,2.71
2.15,1.78,2.22,1.81,2.8,230.44,2.87,230.82,2.85,2.84
3.49,1.59,3.66,1.63,3.84,245.5,4.01,246.07,3.95,3.94
4.62,2.0,4.82,2.06,5.03,246.62,5.25,246.85,5.18,5.16
5.05,2.25,5.32,2.35,5.53,246.03,5.82,246.19,5.73,5.7
5.3,2.06,5.57,2.12,5.69,248.78,5.96,249.13,5.88,5.86
5.15,1.94,5.42,1.94,5.5,249.38,5.76,250.34,5.68,5.66
4.09,1.25,4.36,1.25,4.27,253.0,4.54,254.0,4.45,4.43
3.99,2.06,4.33,2.13,4.49,242.71,4.83,243.88,4.72,4.69
2.77,3.08,3.32,3.59,4.14,221.94,4.89,222.72,4.65,4.59
2.36,3.82,2.84,4.81,4.49,211.75,5.59,210.58,5.24,5.15
2.08,4.22,2.5,5.63,4.71,206.28,6.16,203.9,5.69,5.58
1.75,3.69,2.09,5.11,4.08,205.3,5.52,202.3,5.06,4.95
