u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-2.58,2.12,-2.95,2.19,3.33,129.43,3.67,126.56,3.56,3.54
-2.83,2.4,-3.17,2.5,3.7,130.29,4.03,128.29,3.93,3.9
-1.36,3.24,-1.67,3.38,3.52,157.24,3.77,153.75,3.69,3.67
1.35,4.15,1.08,4.32,4.36,198.1,4.45,194.09,4.42,4.41
4.07,5.49,3.83,5.69,6.83,216.57,6.86,213.96,6.85,6.85
6.49,7.12,6.46,7.47,9.64,222.35,9.88,220.86,9.8,9.78
6.11,8.21,6.18,8.76,10.23,216.67,10.72,215.22,10.56,10.53
5.27,10.44,5.31,11.2,11.7,206.78,12.39,205.36,12.17,12.12
4.58,11.9,4.62,12.86,12.75,201.06,13.67,199.76,13.37,13.3
4.46,12.0,4.43,12.96,12.8,200.38,13.69,198.87,13.41,13.34
3.34,11.09,3.21,12.08,11.58,196.77,12.5,194.87,12.2,12.13
3.08,9.41,3.12,10.98,9.9,198.13,11.42,195.86,10.93,10.81
2.58,9.47,2.65,11.21,9.81,195.26,11.52,193.32,10.97,10.84
1.53,8.94,1.53,10.61,9.07,189.7,10.72,188.2,10.19,10.06
1.03,8.2,0.93,9.77,8.26,187.2,9.81,185.46,9.31,9.19
0.32,6.86,0.08,8.39,6.86,182.67,8.39,180.57,7.9,7.78
0.47,6.7,0.37,8.3,6.71,184.03,8.31,182.56,7.79,7.67
0.25,6.66,0.22,8.27,6.67,182.15,8.27,181.5,7.75,7.63
-0.96,6.14,-1.13,7.64,6.22,171.14,7.72,171.59,7.24,7.12
-1.42,5.73,-1.7,7.23,5.91,166.06,7.43,166.81,6.94,6.82
-1.26,5.95,-1.64,7.48,6.08,168.01,7.66,167.66,7.15,7.03
-1.08,6.29,-1.38,7.86,6.39,170.3,7.98,170.02,7.47,7.34
-0.45,6.35,-0.72,8.02,6.37,175.94,8.05,174.84,7.51,7.38
-0.43,7.57,-0.53,8.4,7.59,176.75,8.41,176.37,8.15,8.08
0.16,8.26,0.09,8.98,8.26,181.11,8.98,180.58,8.75,8.7
1.12,7.87,1.06,8.45,7.95,188.14,8.52,187.14,8.33,8.29
2.12,7.8,2.06,8.39,8.09,195.23,8.64,193.79,8.46,8.42
3.99,8.09,3.96,8.57,9.02,206.27,9.44,204.81,9.31,9.27
