u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.47,4.43,0.5,4.56,4.45,186.02,4.59,186.25,4.66,4.7
1.25,3.15,1.38,3.29,3.39,201.58,3.57,202.84,3.65,3.71
-2.37,2.78,-2.4,2.84,3.65,139.49,3.72,139.77,3.75,3.77
-1.5,-0.31,-1.54,-0.35,1.53,78.23,1.57,77.22,1.6,1.61
-2.12,-1.53,-2.19,-1.56,2.62,54.21,2.69,54.46,2.72,2.75
0.38,-0.38,0.41,-0.38,0.53,315.0,0.56,312.39,0.57,0.58
0.87,1.53,0.94,1.56,1.76,209.67,1.82,210.96,1.85,1.87
0.59,2.44,0.63,2.44,2.51,193.65,2.52,194.38,2.52,2.52
0.47,2.81,0.54,2.84,2.85,189.44,2.89,190.69,2.91,2.92
-2.39,4.14,-2.77,4.52,4.78,149.99,5.3,148.51,5.55,5.71
-3.13,3.82,-4.09,4.47,4.94,140.71,6.06,137.56,6.61,6.96
-3.37,2.28,-4.68,2.3,4.07,124.02,5.22,116.2,5.77,6.14
-3.56,0.69,-4.8,0.28,3.63,101.05,4.8,93.29,5.38,5.75
-4.96,-1.36,-6.3,-1.78,5.14,74.62,6.54,74.24,7.22,7.66
-5.89,-3.13,-7.48,-4.14,6.67,62.01,8.54,61.05,9.45,10.04
-3.8,-1.6,-5.28,-2.67,4.12,67.19,5.92,63.16,6.79,7.35
-2.9,-1.85,-4.34,-3.02,3.43,57.5,5.29,55.18,6.19,6.77
-3.8,-2.65,-5.21,-4.03,4.63,55.11,6.58,52.27,7.53,8.14
-4.46,-3.43,-5.9,-4.89,5.63,52.41,7.66,50.39,8.65,9.29
-4.52,-4.49,-5.93,-6.01,6.37,45.19,8.44,44.61,9.45,10.1
-4.06,-4.37,-5.43,-5.82,5.96,42.85,7.96,43.0,8.93,9.56
-3.9,-4.44,-5.18,-5.72,5.91,41.34,7.71,42.19,8.59,9.16
-4.39,-5.57,-4.97,-6.33,7.09,38.22,8.05,38.15,8.52,8.82
-3.89,-6.51,-4.23,-7.16,7.59,30.88,8.32,30.58,8.67,8.9
-2.37,-8.32,-2.47,-9.13,8.65,15.92,9.46,15.15,9.86,10.12
-0.69,-9.13,-0.69,-9.91,9.15,4.31,9.94,3.97,10.31,10.56
1.15,-8.85,1.32,-9.63,8.92,352.59,9.72,352.19,10.11,10.37
3.49,-7.42,3.83,-8.0,8.2,334.81,8.87,334.41,9.2,9.41
3.8,-7.2,4.14,-7.78,8.14,332.16,8.81,331.95,9.14,9.35
3.8,-6.89,4.18,-7.46,7.87,331.1,8.55,330.76,8.89,9.11
4.02,-6.76,4.43,-7.34,7.86,329.28,8.57,328.89,8.92,9.14
2.55,-6.85,2.89,-7.5,7.31,339.58,8.04,338.91,8.39,8.62
1.56,-6.88,1.83,-7.63,7.06,347.27,7.85,346.52,8.24,8.49
0.21,-5.87,0.46,-7.04,5.88,357.92,7.05,356.29,7.62,7.99
-1.28,-6.08,-1.0,-7.66,6.21,11.91,7.73,7.43,8.46,8.94
-2.62,-6.32,-2.54,-8.31,6.84,22.53,8.7,17.01,9.6,10.18
-2.99,-7.25,-3.12,-9.66,7.84,22.41,10.15,17.87,11.28,12.0
-3.11,-7.62,-3.48,-10.07,8.23,22.19,10.66,19.07,11.84,12.6
-3.05,-8.25,-3.49,-10.8,8.79,20.28,11.35,17.92,12.59,13.39
-4.82,-7.76,-5.74,-9.9,9.13,31.83,11.44,30.12,12.56,13.29
-4.91,-9.97,-5.73,-12.45,11.11,26.23,13.71,24.73,14.97,15.78
-4.17,-12.09,-4.75,-14.36,12.79,19.02,15.13,18.31,16.26,16.99
-3.05,-11.65,-3.36,-13.99,12.05,14.67,14.39,13.49,15.53,16.27
