u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.38,1.0,5.79,1.0,5.47,259.48,5.88,260.21,5.8,5.77
5.7,1.4,6.07,1.44,5.87,256.16,6.24,256.68,6.16,6.14
6.01,1.84,6.42,1.91,6.28,252.97,6.7,253.44,6.61,6.59
6.04,2.03,6.42,2.1,6.37,251.45,6.75,251.91,6.68,6.65
6.54,2.56,6.95,2.66,7.02,248.64,7.44,249.06,7.35,7.33
6.29,3.71,6.76,3.85,7.3,239.46,7.78,240.38,7.68,7.66
4.61,6.26,4.98,6.5,7.78,216.32,8.19,217.44,8.11,8.08
3.17,8.63,3.45,9.07,9.19,200.2,9.71,200.81,9.6,9.57
3.04,8.37,3.38,8.92,8.91,199.98,9.54,200.78,9.41,9.37
2.58,7.33,2.92,7.95,7.77,199.36,8.47,200.15,8.33,8.29
0.99,5.8,1.26,6.59,5.88,189.65,6.71,190.83,6.54,6.49
0.26,4.45,0.74,5.47,4.45,183.4,5.52,187.71,5.31,5.24
0.66,3.42,1.34,4.38,3.48,190.94,4.58,197.05,4.36,4.29
0.94,2.33,1.65,3.15,2.52,201.9,3.56,207.68,3.35,3.29
0.81,0.99,1.43,1.75,1.28,219.29,2.26,219.29,2.06,2.0
-0.15,-0.2,0.36,0.65,0.25,37.25,0.75,208.87,0.65,0.62
0.6,-0.57,1.01,0.28,0.83,313.53,1.05,254.59,1.01,1.0
0.8,-1.3,1.07,-0.35,1.53,328.49,1.13,287.85,1.21,1.23
0.67,-2.3,0.88,-1.24,2.4,343.69,1.52,324.73,1.7,1.75
0.87,-2.9,0.91,-1.81,3.03,343.21,2.02,333.3,2.22,2.28
1.64,-1.95,1.81,-1.03,2.55,319.94,2.08,299.56,2.18,2.2
1.28,-0.72,1.93,-0.22,1.47,299.45,1.94,276.38,1.85,1.82
1.4,0.49,1.47,0.63,1.49,250.63,1.6,246.82,1.58,1.57
1.53,1.97,1.6,2.03,2.49,217.86,2.59,218.13,2.57,2.56
1.68,2.87,1.78,2.97,3.32,210.37,3.47,210.98,3.44,3.43
1.68,3.12,1.82,3.19,3.54,208.32,3.67,209.69,3.64,3.64
1.12,2.94,1.16,3.0,3.15,200.95,3.22,201.09,3.21,3.2
0.97,2.97,1.0,3.03,3.12,198.03,3.19,198.24,3.18,3.17
1.12,3.56,1.16,3.62,3.73,197.56,3.81,197.73,3.79,3.79
1.24,3.93,1.31,4.0,4.12,197.55,4.21,198.17,4.19,4.19
1.0,5.08,1.0,5.19,5.18,191.13,5.28,190.91,5.26,5.26
0.78,5.86,0.81,6.0,5.91,187.56,6.05,187.71,6.03,6.02
0.28,6.79,0.25,7.07,6.8,182.4,7.07,182.03,7.02,7.0
-0.31,7.43,-0.44,7.95,7.44,177.64,7.96,176.81,7.85,7.82
-0.87,6.98,-1.04,7.87,7.03,172.91,7.94,172.48,7.76,7.7
-2.47,5.57,-3.05,6.6,6.1,156.06,7.27,155.16,7.03,6.96
-3.27,4.73,-4.22,5.72,5.75,145.38,7.11,143.58,6.84,6.76
-3.45,3.74,-4.64,4.49,5.08,137.32,6.46,134.06,6.18,6.1
-3.81,2.54,-5.11,2.75,4.58,123.68,5.8,118.28,5.56,5.49
