u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
2.74,2.43,2.85,2.47,3.67,228.46,3.77,229.09,3.75,3.74
3.61,2.87,3.82,2.97,4.61,231.54,4.84,232.11,4.79,4.78
3.7,4.49,3.94,4.69,5.82,219.53,6.13,220.04,6.07,6.05
2.77,5.3,2.94,5.5,5.98,207.61,6.24,208.12,6.19,6.17
2.77,6.01,2.94,6.25,6.62,204.74,6.91,205.19,6.85,6.84
3.24,6.79,3.44,7.1,7.52,205.48,7.89,205.86,7.82,7.8
3.42,7.01,3.63,7.35,7.8,206.04,8.2,206.28,8.12,8.09
3.7,7.13,4.01,7.5,8.03,207.45,8.51,208.11,8.41,8.38
3.49,7.47,3.76,7.91,8.24,205.03,8.76,205.41,8.66,8.63
2.7,6.99,2.94,7.51,7.5,201.12,8.07,201.4,7.95,7.92
1.58,5.58,1.75,6.24,5.81,195.83,6.48,195.72,6.34,6.3
0.81,4.9,0.91,5.65,4.96,189.34,5.72,189.14,5.57,5.52
0.99,4.64,1.13,5.53,4.75,192.08,5.64,191.55,5.46,5.41
1.12,4.42,1.29,5.38,4.56,194.2,5.53,193.48,5.33,5.28
0.84,3.99,0.84,4.68,4.08,191.88,4.75,190.19,4.62,4.58
0.49,3.05,0.6,4.04,3.09,189.19,4.08,188.4,3.88,3.82
0.12,3.22,0.19,3.93,3.22,182.22,3.94,182.8,3.79,3.75
-0.19,3.12,-0.19,3.94,3.13,176.56,3.94,177.27,3.78,3.73
-0.34,3.63,-0.38,4.11,3.65,174.65,4.13,174.79,4.03,4.0
-0.47,3.7,-0.5,4.21,3.72,172.82,4.24,173.22,4.13,4.1
-0.56,3.51,-0.63,3.89,3.56,171.01,3.94,170.87,3.86,3.84
-0.72,4.17,-0.75,4.48,4.23,170.26,4.54,170.49,4.48,4.46
-0.81,4.05,-0.85,4.29,4.13,168.65,4.37,168.84,4.32,4.31
-1.37,3.55,-1.47,3.79,3.8,158.92,4.06,158.78,4.01,4.0
-1.93,3.06,-2.0,3.19,3.61,147.71,3.77,147.93,3.74,3.73
-1.99,2.67,-2.06,2.85,3.34,143.3,3.51,144.07,3.48,3.47
-1.72,3.33,-1.75,3.5,3.75,152.77,3.92,153.47,3.88,3.87
-0.9,4.51,-0.94,4.79,4.6,168.69,4.88,168.92,4.82,4.81
0.06,5.86,0.03,6.1,5.86,180.61,6.1,180.27,6.05,6.04
0.81,7.42,0.78,7.73,7.46,186.25,7.77,185.76,7.7,7.69
0.87,7.85,0.81,8.23,7.9,186.36,8.27,185.61,8.19,8.17
0.75,7.85,0.75,8.23,7.88,185.46,8.26,185.21,8.18,8.16
0.22,7.54,0.19,7.91,7.54,181.69,7.92,181.36,7.84,7.82
-0.37,7.15,-0.5,7.6,7.16,177.05,7.62,176.2,7.53,7.5
-0.96,6.61,-1.16,7.37,6.68,171.75,7.46,171.02,7.3,7.26
-1.29,5.74,-1.7,6.52,5.88,167.31,6.74,165.38,6.57,6.52
-2.13,4.58,-2.84,5.4,5.05,155.12,6.11,152.26,5.89,5.83
-2.86,3.78,-3.92,4.29,4.74,142.85,5.81,137.61,5.6,5.53
-3.31,2.85,-4.61,2.89,4.37,130.74,5.44,122.11,5.23,5.17
-3.59,2.28,-4.92,2.18,4.25,122.38,5.38,113.86,5.16,5.09
-3.78,2.08,-5.11,2.15,4.32,118.86,5.55,112.85,5.3,5.23
-4.41,1.27,-5.74,1.44,4.59,106.1,5.92,104.11,5.65,5.57
-5.12,0.34,-6.39,0.38,5.13,93.8,6.4,93.36,6.14,6.07
-5.22,-0.12,-6.28,-0.25,5.23,88.7,6.29,87.68,6.08,6.01
-5.52,-0.74,-6.34,-0.85,5.57,82.32,6.39,82.39,6.23,6.18
-5.78,-1.18,-6.29,-1.28,5.9,78.45,6.42,78.47,6.32,6.29
-5.1,-1.24,-5.51,-1.31,5.25,76.29,5.66,76.6,5.58,5.56
-4.58,-1.09,-4.85,-1.16,4.71,76.6,4.99,76.57,4.93,4.91
-4.14,-0.72,-4.38,-0.78,4.2,80.19,4.45,79.86,4.4,4.38
-4.11,-0.59,-4.28,-0.69,4.15,81.83,4.34,80.82,4.3,4.29
-2.87,-0.53,-3.0,-0.63,2.92,79.57,3.07,78.16,3.04,3.03
-2.06,0.25,-2.12,0.18,2.07,96.93,2.13,94.91,2.12,2.12
-1.0,0.22,-1.0,0.12,1.02,102.52,1.01,96.85,1.01,1.01
0.09,0.28,0.16,0.18,0.3,197.64,0.24,221.02,0.25,0.26
0.53,0.63,0.6,0.5,0.82,219.89,0.77,230.3,0.78,0.79
0.78,0.78,0.88,0.68,1.1,224.76,1.11,232.2,1.11,1.11
0.49,0.75,0.63,0.68,0.9,213.34,0.93,222.71,0.92,0.92
-2.92,1.31,-3.16,1.25,3.2,114.22,3.4,111.51,3.36,3.34
-8.11,-0.58,-9.54,-0.92,8.13,85.93,9.59,84.5,9.29,9.21
-7.02,-2.13,-8.39,-2.68,7.34,73.11,8.81,72.3,8.51,8.43
-6.24,-3.14,-7.67,-4.2,6.98,63.28,8.75,61.32,8.39,8.29
-5.16,-3.38,-6.25,-4.88,6.16,56.77,7.93,52.04,7.57,7.47
