u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
3.61,-3.23,3.91,-3.57,4.84,311.86,5.3,312.39,5.19,5.16
3.39,0.17,3.7,-0.01,3.39,267.2,3.7,270.09,3.63,3.61
2.36,3.1,2.63,2.93,3.89,217.27,3.94,221.95,3.92,3.92
-2.16,3.32,-2.06,3.08,3.96,146.96,3.7,146.27,3.76,3.78
-4.49,4.35,-4.62,4.21,6.25,134.09,6.25,132.32,6.25,6.25
-5.36,2.88,-5.66,2.71,6.08,118.23,6.28,115.53,6.23,6.22
-6.47,2.57,-6.85,2.4,6.97,111.64,7.26,109.29,7.19,7.17
-6.78,2.5,-7.33,2.4,7.23,110.24,7.71,108.12,7.6,7.57
-6.52,2.4,-7.14,2.37,6.95,110.22,7.52,108.36,7.39,7.35
-6.15,1.6,-6.8,1.49,6.35,104.56,6.96,102.4,6.82,6.78
-3.91,0.5,-5.31,0.47,3.94,97.29,5.33,95.02,5.0,4.91
-4.06,-0.42,-5.56,-0.05,4.08,84.06,5.56,89.52,5.21,5.12
-3.55,-0.98,-5.33,-0.44,3.68,74.5,5.34,85.29,4.95,4.85
-3.51,-2.74,-5.39,-2.78,4.45,51.97,6.06,62.72,5.69,5.58
-3.29,-4.66,-5.2,-5.2,5.7,35.22,7.36,44.98,6.97,6.86
-2.06,-5.69,-4.18,-6.68,6.05,19.95,7.88,32.05,7.45,7.33
-0.76,-7.06,-2.43,-8.5,7.1,6.1,8.84,15.93,8.44,8.32
-0.57,-7.8,-2.18,-9.62,7.82,4.21,9.86,12.76,9.38,9.25
0.43,-7.98,-0.76,-10.17,7.99,356.88,10.2,4.26,9.68,9.53
0.92,-8.99,0.24,-11.73,9.04,354.19,11.73,358.85,11.1,10.92
1.15,-9.74,0.98,-12.74,9.8,353.25,12.78,355.59,12.08,11.89
0.87,-9.75,0.87,-12.69,9.79,354.91,12.72,356.08,12.03,11.84
1.55,-10.81,1.79,-12.31,10.92,351.84,12.44,351.73,12.08,11.98
1.67,-11.59,1.88,-12.69,11.71,351.78,12.82,351.57,12.56,12.49
1.8,-10.54,2.01,-11.43,10.69,350.31,11.61,350.05,11.39,11.33
1.68,-8.43,1.82,-9.02,8.6,348.73,9.2,348.6,9.06,9.02
1.99,-6.6,2.19,-7.01,6.89,343.24,7.35,342.63,7.24,7.21
2.42,-6.13,2.66,-6.51,6.6,338.43,7.03,337.74,6.93,6.9
2.74,-5.38,2.98,-5.73,6.04,333.05,6.45,332.53,6.36,6.33
2.99,-4.79,3.19,-5.14,5.65,328.07,6.05,328.13,5.95,5.93
2.89,-3.98,3.16,-4.29,4.92,324.02,5.33,323.58,5.23,5.21
3.11,-3.52,3.32,-3.82,4.7,318.48,5.06,319.05,4.98,4.95
3.33,-2.92,3.6,-3.29,4.43,311.25,4.88,312.45,4.77,4.74
4.17,4.66,4.48,5.37,6.25,221.84,6.99,219.8,6.82,6.77
3.86,7.57,3.99,9.59,8.5,206.99,10.39,202.62,9.94,9.82
1.31,4.08,0.25,5.99,4.28,197.81,6.0,182.42,5.59,5.48
0.13,3.71,-1.13,5.22,3.72,182.08,5.34,167.81,4.96,4.85
-0.12,0.88,-1.86,1.19,0.89,172.4,2.21,122.68,1.9,1.81
-0.58,-1.66,-1.92,-3.06,1.76,19.31,3.62,32.04,3.18,3.06
-2.59,-3.07,-3.58,-4.3,4.02,40.11,5.6,39.78,5.23,5.13
-3.13,-4.57,-4.57,-5.7,5.54,34.45,7.3,38.75,6.89,6.77
-4.06,-5.4,-5.88,-6.6,6.76,36.96,8.84,41.68,8.35,8.21
-2.2,-7.47,-3.74,-9.15,7.79,16.43,9.88,22.25,9.39,9.25
-0.82,-10.29,-1.7,-13.27,10.32,4.53,13.38,7.31,12.66,12.46
0.66,-10.65,0.39,-13.75,10.67,356.46,13.76,358.39,13.03,12.83
1.61,-6.98,1.88,-9.58,7.17,347.05,9.76,348.89,9.15,8.98
2.28,-7.12,2.93,-8.49,7.48,342.25,8.98,340.96,8.63,8.53
4.87,-9.69,5.45,-10.92,10.84,333.3,12.2,333.46,11.89,11.8
7.7,-5.17,8.62,-6.26,9.27,303.86,10.66,305.97,10.33,10.24
5.37,2.04,6.12,1.73,5.74,249.18,6.36,254.18,6.21,6.17
3.13,10.37,3.54,10.85,10.83,196.82,11.41,198.1,11.27,11.24
6.24,10.51,6.92,11.27,12.22,210.69,13.22,211.58,12.99,12.92
5.13,10.63,5.71,11.59,11.8,205.75,12.92,206.22,12.66,12.58
3.07,10.16,3.55,11.09,10.62,196.81,11.64,197.75,11.4,11.34
2.11,9.48,2.41,10.24,9.71,192.52,10.52,193.27,10.33,10.28
-0.87,4.95,-0.77,5.26,5.02,169.97,5.31,171.63,5.24,5.23
-4.39,3.05,-4.63,3.26,5.35,124.79,5.66,125.11,5.59,5.57
-0.0,5.97,-0.07,6.52,5.97,180.0,6.52,179.4,6.39,6.35
3.63,7.94,4.04,9.17,8.73,204.6,10.02,203.8,9.72,9.63
3.35,8.62,3.83,9.95,9.25,201.24,10.66,201.04,10.33,10.24
3.26,9.03,3.67,10.26,9.6,199.85,10.9,199.68,10.59,10.51
2.64,8.56,2.91,9.73,8.96,197.14,10.15,196.68,9.87,9.79
0.72,7.69,0.72,8.75,7.73,185.31,8.78,184.68,8.54,8.47
0.97,8.11,1.0,9.62,8.17,186.79,9.67,185.94,9.32,9.22
-0.58,7.49,-0.76,9.03,7.51,175.54,9.06,175.22,8.69,8.59
-1.98,6.96,-2.43,8.26,7.24,164.12,8.61,163.65,8.29,8.2
-2.72,7.13,-3.2,8.19,7.63,159.09,8.8,158.64,8.52,8.45
