u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-2.23,2.77,-2.44,2.88,3.56,141.1,3.77,139.67,3.72,3.71
-1.21,2.68,-1.41,2.75,2.94,155.75,3.09,152.83,3.06,3.05
-0.34,3.39,-0.44,3.57,3.41,174.28,3.59,172.95,3.55,3.54
-0.05,4.3,-0.19,4.5,4.3,179.27,4.51,177.57,4.46,4.44
-0.62,5.54,-0.75,5.82,5.57,173.64,5.86,172.62,5.8,5.78
0.97,7.1,0.84,7.44,7.17,187.8,7.49,186.43,7.42,7.39
2.1,8.46,2.0,8.91,8.72,193.92,9.13,192.63,9.04,9.01
2.87,9.67,2.81,10.29,10.09,196.56,10.67,195.27,10.53,10.49
3.12,10.2,3.12,10.89,10.66,197.0,11.32,196.0,11.17,11.13
2.12,9.82,2.06,10.51,10.05,192.21,10.71,191.08,10.56,10.51
1.04,9.88,0.87,10.64,9.93,185.98,10.67,184.66,10.5,10.45
0.57,8.61,0.4,9.81,8.63,183.79,9.82,182.34,9.54,9.46
-0.42,7.39,-0.79,8.92,7.4,176.73,8.95,174.91,8.59,8.49
-1.44,6.97,-1.92,8.7,7.12,168.31,8.91,167.57,8.49,8.37
-1.84,6.25,-2.42,7.98,6.51,163.55,8.34,163.12,7.91,7.79
-3.68,4.44,-5.07,5.53,5.77,140.33,7.5,137.47,7.1,6.98
-5.69,4.66,-7.42,5.65,7.35,129.35,9.33,127.28,8.86,8.73
-8.24,4.92,-10.05,5.71,9.6,120.83,11.55,119.59,11.09,10.97
-9.37,4.43,-11.14,5.04,10.36,115.3,12.23,114.36,11.79,11.67
-9.33,4.09,-11.17,4.57,10.19,113.69,12.07,112.26,11.63,11.51
-10.05,3.5,-11.92,3.88,10.64,109.23,12.54,108.04,12.09,11.97
-10.64,2.07,-12.65,2.38,10.84,101.04,12.87,100.67,12.39,12.26
-10.48,2.41,-12.42,2.72,10.76,102.97,12.72,102.37,12.26,12.13
-11.87,2.08,-13.31,2.19,12.05,99.95,13.49,99.33,13.15,13.06
-12.26,1.49,-13.49,1.56,12.35,96.94,13.58,96.61,13.29,13.21
-11.15,1.09,-12.18,1.12,11.2,95.58,12.23,95.28,11.99,11.92
-10.35,0.9,-11.24,0.94,10.39,94.98,11.28,94.77,11.07,11.01
-8.83,1.59,-9.45,1.62,8.97,100.21,9.59,99.76,9.44,9.4
-8.24,1.84,-8.82,1.91,8.44,102.59,9.03,102.2,8.89,8.85
-7.06,2.24,-7.54,2.31,7.41,107.62,7.89,107.05,7.77,7.74
-6.16,2.68,-6.51,2.78,6.72,113.5,7.08,113.16,6.99,6.97
-5.66,2.99,-5.97,3.1,6.41,117.85,6.73,117.39,6.65,6.63
-5.73,3.52,-6.07,3.66,6.72,121.57,7.09,121.08,7.0,6.98
-6.09,3.98,-6.51,4.19,7.28,123.18,7.74,122.78,7.63,7.6
-6.49,3.98,-7.07,4.32,7.61,121.5,8.29,121.41,8.13,8.08
-7.06,4.43,-8.12,5.11,8.33,122.1,9.59,122.19,9.3,9.21
-7.92,4.7,-9.32,5.46,9.21,120.72,10.79,120.35,10.42,10.32
-10.05,4.09,-11.76,4.67,10.85,112.12,12.65,111.65,12.23,12.11
