u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.38,5.72,0.38,6.17,5.73,183.75,6.18,183.48,6.07,6.04
1.37,6.09,1.41,6.54,6.25,192.71,6.69,192.15,6.59,6.56
2.52,6.07,2.66,6.48,6.57,202.55,7.0,202.31,6.9,6.87
3.73,5.85,3.91,6.16,6.94,212.55,7.3,212.38,7.21,7.19
4.8,6.13,5.0,6.44,7.78,218.05,8.16,217.84,8.07,8.04
5.88,6.41,6.19,6.76,8.7,222.51,9.16,222.5,9.06,9.03
6.35,6.0,6.69,6.35,8.74,226.61,9.23,226.52,9.11,9.08
6.53,5.94,6.94,6.32,8.83,227.71,9.39,227.7,9.26,9.22
6.0,5.97,6.38,6.32,8.47,225.17,8.98,225.3,8.86,8.83
5.04,5.29,5.32,5.63,7.31,223.61,7.74,223.35,7.64,7.61
4.6,5.41,4.91,5.75,7.1,220.4,7.56,220.49,7.46,7.43
3.94,5.43,4.32,6.01,6.71,216.0,7.4,215.7,7.24,7.19
2.78,4.53,3.26,5.62,5.31,211.56,6.5,210.12,6.22,6.14
2.25,3.93,2.73,5.16,4.53,209.83,5.84,207.91,5.53,5.44
2.12,3.37,2.73,4.56,3.98,212.21,5.32,210.94,5.0,4.92
1.16,2.63,1.61,3.68,2.87,203.91,4.02,203.56,3.75,3.67
1.81,2.88,2.46,4.0,3.4,212.17,4.69,211.55,4.39,4.3
2.08,3.49,2.96,4.75,4.07,210.76,5.6,211.94,5.24,5.14
1.61,3.49,2.52,4.79,3.85,204.69,5.41,207.82,5.04,4.94
0.73,3.06,1.72,4.28,3.14,193.46,4.61,201.84,4.27,4.17
-0.36,2.22,0.56,3.31,2.25,170.84,3.36,189.56,3.1,3.03
-0.54,1.34,0.24,2.4,1.45,158.13,2.41,185.76,2.19,2.12
-0.29,1.24,0.49,2.37,1.28,166.94,2.42,191.72,2.15,2.08
0.23,1.11,0.71,2.16,1.13,191.97,2.27,198.11,2.0,1.93
2.08,3.23,2.25,3.57,3.84,212.83,4.22,212.26,4.13,4.11
3.08,4.57,3.25,4.88,5.52,213.97,5.87,213.68,5.78,5.76
3.55,5.16,3.75,5.47,6.27,214.48,6.64,214.44,6.55,6.53
3.46,5.91,3.63,6.29,6.84,210.34,7.26,209.99,7.16,7.13
3.98,6.34,4.19,6.76,7.49,212.13,7.95,211.81,7.84,7.81
3.98,6.72,4.19,7.2,7.81,210.67,8.33,210.21,8.21,8.17
4.05,7.52,4.25,8.07,8.54,208.27,9.13,207.78,8.99,8.95
3.48,7.62,3.62,8.14,8.38,204.57,8.91,204.02,8.78,8.75
3.18,8.24,3.28,8.86,8.83,201.1,9.45,200.34,9.3,9.26
2.99,7.59,3.06,8.14,8.16,201.53,8.69,200.63,8.57,8.53
2.61,7.55,2.75,8.17,7.99,199.06,8.62,198.61,8.47,8.43
2.27,6.88,2.41,7.64,7.25,198.25,8.01,197.5,7.83,7.78
1.36,5.58,1.57,6.81,5.75,193.69,6.99,192.95,6.7,6.62
0.59,5.67,0.66,7.04,5.7,185.94,7.07,185.34,6.75,6.66
-0.4,5.24,-0.47,6.57,5.25,175.6,6.58,175.9,6.27,6.18
-1.01,4.77,-1.35,6.03,4.88,168.02,6.18,167.36,5.88,5.79
-1.6,4.86,-2.01,6.22,5.12,161.76,6.54,162.09,6.21,6.11
-1.32,5.48,-1.63,6.98,5.64,166.41,7.17,166.83,6.81,6.71
-1.2,5.78,-1.54,7.42,5.91,168.28,7.58,168.27,7.18,7.08
-1.85,5.85,-2.26,7.55,6.13,162.42,7.88,163.32,7.47,7.35
