u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.41,-0.4,5.79,-0.44,5.42,274.26,5.8,274.32,5.73,5.71
6.72,0.12,7.17,0.12,6.72,268.93,7.17,269.0,7.08,7.05
8.02,1.89,8.64,2.03,8.24,256.7,8.87,256.75,8.75,8.71
7.74,2.98,8.36,3.16,8.29,248.91,8.93,249.3,8.81,8.77
7.86,3.73,8.48,3.97,8.71,244.6,9.37,244.89,9.24,9.2
7.43,3.89,8.04,4.16,8.38,242.37,9.06,242.64,8.93,8.89
7.74,4.41,8.32,4.76,8.91,240.3,9.59,240.25,9.46,9.42
7.3,3.98,7.89,4.32,8.31,241.42,8.99,241.29,8.86,8.82
6.8,3.98,7.39,4.32,7.88,239.68,8.56,239.68,8.43,8.39
7.17,4.59,7.89,5.07,8.51,237.35,9.38,237.26,9.21,9.16
6.07,4.09,6.89,4.73,7.32,236.06,8.36,235.51,8.16,8.1
5.27,3.46,6.02,4.11,6.3,236.68,7.29,235.67,7.1,7.04
5.08,3.27,5.8,3.96,6.04,237.19,7.02,235.7,6.83,6.77
4.71,3.3,5.33,4.02,5.75,234.98,6.67,232.97,6.49,6.44
4.0,3.2,4.58,4.02,5.12,231.28,6.09,228.7,5.91,5.85
4.55,3.27,5.2,4.02,5.61,234.27,6.57,232.29,6.39,6.33
4.21,2.95,4.79,3.84,5.14,234.96,6.14,231.32,5.95,5.89
3.75,2.27,4.26,3.05,4.38,238.74,5.24,234.37,5.08,5.03
3.68,2.74,4.13,3.49,4.59,233.37,5.41,229.83,5.25,5.2
3.1,2.95,3.44,3.77,4.28,226.4,5.11,222.41,4.95,4.9
2.73,2.36,3.04,3.18,3.61,229.08,4.4,223.69,4.24,4.2
3.36,4.41,3.57,4.85,5.54,217.32,6.02,216.31,5.93,5.9
3.57,5.28,3.82,5.73,6.38,214.09,6.88,213.67,6.79,6.76
3.55,5.93,3.75,6.45,6.91,210.87,7.46,210.2,7.36,7.32
3.02,5.84,3.19,6.32,6.58,207.33,7.08,206.78,6.99,6.96
2.52,5.82,2.69,6.19,6.34,203.42,6.75,203.48,6.67,6.65
2.49,5.97,2.63,6.35,6.47,202.66,6.87,202.49,6.79,6.77
