u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.98,0.5,5.29,0.53,5.0,264.26,5.31,264.24,5.25,5.24
5.63,1.19,6.01,1.25,5.75,258.09,6.14,258.21,6.06,6.04
5.88,1.9,6.26,1.97,6.18,252.07,6.56,252.52,6.49,6.46
6.16,2.37,6.57,2.44,6.6,248.97,7.01,249.64,6.93,6.9
6.1,2.92,6.44,3.06,6.77,244.41,7.14,244.58,7.06,7.04
5.94,3.05,6.32,3.19,6.68,242.85,7.08,243.23,7.0,6.98
6.25,3.24,6.63,3.35,7.04,242.6,7.43,243.23,7.35,7.33
6.84,3.8,7.29,3.94,7.83,240.98,8.29,241.63,8.2,8.17
6.62,4.48,7.07,4.75,7.99,235.94,8.52,236.08,8.42,8.39
6.77,4.87,7.32,5.25,8.34,234.28,9.01,234.34,8.88,8.85
5.32,4.08,6.14,4.76,6.7,232.53,7.77,232.2,7.57,7.51
3.29,2.49,4.27,3.24,4.12,232.86,5.36,232.85,5.12,5.05
1.87,1.16,2.52,1.73,2.2,238.28,3.06,235.43,2.89,2.84
1.55,-0.12,1.85,0.42,1.55,274.46,1.9,257.16,1.83,1.81
2.13,-0.39,2.16,0.01,2.16,280.41,2.16,269.63,2.16,2.16
1.96,-0.1,2.0,0.14,1.97,272.84,2.0,266.12,2.0,2.0
1.83,0.29,1.81,0.32,1.86,260.92,1.83,259.96,1.84,1.84
2.01,0.56,2.06,0.38,2.09,254.5,2.09,259.57,2.09,2.09
2.75,1.47,2.96,1.22,3.11,241.87,3.2,247.62,3.19,3.18
2.82,2.29,3.31,2.15,3.63,230.99,3.95,237.0,3.89,3.87
2.28,1.93,3.14,2.31,2.98,229.78,3.9,233.62,3.72,3.67
2.14,1.33,2.51,1.6,2.52,238.15,2.98,237.48,2.89,2.87
2.96,1.55,3.1,1.66,3.34,242.27,3.51,241.83,3.48,3.47
3.18,1.43,3.28,1.53,3.49,245.79,3.62,244.97,3.6,3.59
3.21,1.8,3.35,1.94,3.68,240.63,3.87,239.88,3.83,3.82
3.33,2.39,3.47,2.53,4.1,234.3,4.3,233.87,4.26,4.25
3.03,2.05,3.1,2.16,3.66,235.83,3.77,235.12,3.75,3.74
2.75,1.59,2.75,1.62,3.18,239.97,3.19,239.42,3.19,3.19
2.68,1.68,2.75,1.75,3.16,237.92,3.26,237.53,3.24,3.24
1.18,2.03,1.25,2.06,2.35,210.2,2.41,211.22,2.4,2.4
-1.06,3.68,-1.03,3.78,3.83,163.9,3.92,164.78,3.9,3.9
-4.09,4.39,-4.06,4.56,6.0,137.01,6.11,138.34,6.09,6.08
-6.16,5.25,-6.41,5.67,8.1,130.44,8.55,131.48,8.47,8.44
-6.25,4.59,-6.6,5.01,7.76,126.3,8.28,127.19,8.18,8.15
-5.27,3.65,-5.92,4.26,6.41,124.72,7.29,125.77,7.12,7.07
-3.83,2.98,-4.61,3.93,4.85,127.9,6.06,130.45,5.83,5.76
-2.96,1.98,-3.61,3.0,3.56,123.78,4.69,129.72,4.48,4.41
-3.05,1.85,-3.7,2.94,3.57,121.21,4.72,128.42,4.5,4.44
-3.08,2.19,-3.83,3.38,3.78,125.4,5.11,131.4,4.85,4.77
-2.99,1.59,-3.71,2.81,3.39,118.02,4.65,127.22,4.41,4.34
-3.92,0.56,-4.71,1.75,3.96,98.18,5.02,110.43,4.82,4.76
-4.56,0.86,-5.75,1.77,4.64,100.64,6.02,107.16,5.75,5.67
-3.77,1.59,-5.03,2.23,4.09,112.82,5.51,113.95,5.23,5.15
-4.02,1.75,-5.28,2.33,4.38,113.48,5.77,113.77,5.5,5.42
-4.56,1.43,-6.13,1.98,4.78,107.46,6.44,107.91,6.12,6.03
-4.78,1.55,-5.29,1.79,5.03,107.93,5.59,108.65,5.48,5.45
-5.97,0.31,-6.32,0.31,5.98,93.0,6.32,92.83,6.26,6.24
-6.16,-0.21,-6.57,-0.22,6.16,88.0,6.57,88.11,6.49,6.47
-6.53,-0.94,-6.91,-0.97,6.6,81.83,6.98,82.01,6.91,6.88
-6.53,-2.18,-6.91,-2.32,6.89,71.54,7.29,71.47,7.21,7.19
-6.25,-2.92,-6.6,-3.13,6.9,64.96,7.3,64.63,7.23,7.2
-4.61,-3.17,-4.78,-3.41,5.6,55.47,5.87,54.5,5.82,5.81
-4.08,-2.86,-4.19,-3.1,4.98,54.99,5.21,53.5,5.17,5.15
-3.83,-2.92,-3.94,-3.19,4.82,52.67,5.07,50.95,5.02,5.01
-4.71,-1.82,-4.81,-2.13,5.05,68.81,5.26,66.1,5.22,5.21
-8.28,2.03,-8.6,2.0,8.53,103.76,8.82,103.08,8.77,8.75
-8.21,1.62,-8.63,1.59,8.37,101.19,8.77,100.45,8.7,8.67
-6.48,0.84,-7.3,0.84,6.54,97.38,7.35,96.58,7.19,7.15
-6.14,1.21,-7.67,1.12,6.26,101.2,7.75,98.3,7.46,7.38
-6.58,1.02,-8.52,0.86,6.66,98.81,8.56,95.77,8.2,8.09
-6.86,0.1,-8.8,-0.4,6.86,90.82,8.81,87.4,8.43,8.32
-6.8,-0.5,-8.34,-1.64,6.82,85.82,8.5,78.9,8.18,8.08
-5.92,-1.56,-7.02,-3.21,6.12,75.26,7.72,65.41,7.41,7.32
-5.16,-2.06,-5.32,-3.93,5.56,68.24,6.62,53.58,6.41,6.35
-3.83,-3.02,-3.38,-5.02,4.88,51.78,6.05,33.9,5.83,5.76
0.15,-2.49,0.93,-4.56,2.49,356.57,4.65,348.48,4.24,4.11
8.62,-0.45,11.38,-1.21,8.64,273.01,11.45,276.04,10.91,10.74
8.52,2.72,10.33,4.07,8.94,252.31,11.1,248.48,10.68,10.56
7.57,2.84,9.0,4.13,8.08,249.42,9.9,245.35,9.55,9.45
6.77,2.4,7.36,3.11,7.19,250.5,7.99,247.06,7.83,7.79
9.94,3.68,10.76,4.2,10.6,249.66,11.55,248.69,11.37,11.32
10.84,5.06,11.83,5.54,11.96,244.98,13.07,244.91,12.85,12.79
11.43,4.66,12.43,5.07,12.34,247.83,13.42,247.81,13.21,13.15
10.53,5.43,11.42,5.92,11.85,242.7,12.86,242.62,12.67,12.61
9.11,6.74,9.79,7.29,11.33,233.5,12.21,233.34,12.04,11.99
6.68,6.49,7.26,7.07,9.31,225.82,10.14,225.75,9.98,9.93
4.98,6.21,5.29,6.73,7.96,218.7,8.56,218.16,8.44,8.41
5.94,7.21,6.29,7.76,9.34,219.49,9.99,219.01,9.86,9.83
4.79,7.59,5.1,8.17,8.97,212.26,9.63,211.97,9.5,9.47
2.43,7.84,2.57,8.42,8.2,197.23,8.8,196.95,8.69,8.65
1.77,7.92,1.91,8.61,8.11,192.6,8.82,192.5,8.68,8.64
1.68,7.63,1.78,8.42,7.82,192.41,8.61,191.95,8.46,8.41
0.87,6.94,0.94,7.86,6.99,187.12,7.92,186.8,7.74,7.69
0.12,6.06,0.06,7.02,6.06,181.18,7.02,180.48,6.84,6.78
0.37,5.26,0.31,6.15,5.27,184.08,6.15,182.88,5.98,5.93
-0.18,4.48,-0.35,5.33,4.48,177.7,5.35,176.26,5.18,5.13
0.66,4.98,0.59,5.77,5.02,187.55,5.8,185.86,5.65,5.6
-0.24,4.39,-0.41,5.18,4.4,176.84,5.19,175.45,5.04,4.99
-0.23,4.27,-0.44,5.02,4.27,176.85,5.04,174.98,4.89,4.85
-0.05,4.43,-0.19,5.08,4.43,179.29,5.08,177.85,4.95,4.92
-0.08,3.77,-0.29,4.49,3.77,178.75,4.5,176.35,4.36,4.32
-0.48,3.77,-0.72,4.62,3.8,172.67,4.67,171.09,4.5,4.45
-1.32,2.32,-1.63,2.86,2.67,150.24,3.29,150.29,3.17,3.14
-4.25,1.89,-4.6,2.23,4.65,113.92,5.11,115.84,5.02,5.0
-3.95,0.43,-4.22,0.6,3.97,96.21,4.27,98.07,4.21,4.19
-4.07,1.46,-4.35,1.69,4.33,109.68,4.67,111.29,4.6,4.58
-3.89,3.1,-4.16,3.44,4.97,128.59,5.4,129.61,5.32,5.29
-4.66,3.82,-4.97,4.19,6.03,129.29,6.51,130.14,6.41,6.39
-4.82,4.72,-5.16,5.13,6.74,134.41,7.28,134.84,7.18,7.14
-3.91,5.72,-4.26,6.17,6.93,145.61,7.49,145.37,7.38,7.35
-4.04,6.03,-4.35,6.51,7.26,146.19,7.83,146.26,7.72,7.69
-4.1,5.5,-4.44,5.98,6.86,143.27,7.45,143.37,7.34,7.3
-4.66,5.43,-5.04,5.92,7.16,139.36,7.77,139.57,7.65,7.62
-4.28,5.4,-4.76,5.98,6.89,141.58,7.64,141.48,7.5,7.46
-4.71,5.3,-5.29,5.92,7.09,138.37,7.94,138.19,7.78,7.73
-4.27,4.74,-4.89,5.42,6.38,137.95,7.3,137.96,7.12,7.07
-4.43,4.61,-5.11,5.33,6.39,136.19,7.38,136.21,7.19,7.14
-4.42,4.39,-5.21,5.14,6.23,134.82,7.32,134.65,7.11,7.05
-4.2,3.79,-5.02,4.58,5.66,132.06,6.8,132.37,6.58,6.51
-4.17,4.45,-5.02,5.24,6.1,136.89,7.26,136.21,7.03,6.97
-3.68,4.63,-4.39,5.46,5.91,141.57,7.0,141.16,6.79,6.73
-3.57,4.29,-4.49,5.31,5.58,140.2,6.95,139.76,6.69,6.61
-3.67,3.82,-4.59,4.74,5.3,136.17,6.6,135.95,6.35,6.27
-3.39,3.98,-4.21,4.83,5.23,139.58,6.41,138.95,6.18,6.11
-2.95,3.89,-3.77,4.71,4.89,142.8,6.03,141.31,5.81,5.75
-3.11,3.52,-3.99,4.3,4.69,138.54,5.87,137.13,5.64,5.57
-2.79,3.61,-3.71,4.46,4.56,142.24,5.8,140.22,5.56,5.49
-3.53,4.75,-4.01,5.19,5.92,143.35,6.56,142.33,6.44,6.4
-5.28,4.32,-5.73,4.66,6.82,129.26,7.38,129.14,7.28,7.24
-5.23,3.35,-5.57,3.63,6.21,122.67,6.65,123.08,6.56,6.54
-4.79,3.26,-5.13,3.5,5.79,124.26,6.21,124.32,6.13,6.11
-4.54,3.67,-4.85,3.85,5.84,128.97,6.19,128.42,6.12,6.1
-4.61,4.3,-4.82,4.5,6.3,132.99,6.59,133.08,6.54,6.52
-3.55,3.95,-3.62,4.19,5.31,138.01,5.54,139.14,5.5,5.48
-3.99,4.73,-4.03,5.04,6.19,139.82,6.45,141.34,6.4,6.38
-4.46,5.88,-4.53,6.19,7.38,142.83,7.67,143.81,7.61,7.6
-4.52,5.94,-4.66,6.35,7.47,142.74,7.88,143.75,7.8,7.77
-4.77,5.72,-4.91,6.13,7.45,140.17,7.85,141.33,7.78,7.75
-4.98,5.41,-5.19,5.82,7.35,137.33,7.8,138.27,7.71,7.69
-4.6,3.97,-4.88,4.35,6.08,130.78,6.54,131.72,6.45,6.42
-3.28,3.03,-3.69,3.54,4.47,132.73,5.12,133.8,4.99,4.96
-2.41,2.46,-2.95,3.18,3.44,135.64,4.34,137.09,4.16,4.11
-1.38,2.34,-1.89,3.02,2.71,149.44,3.56,147.95,3.4,3.35
-1.7,2.16,-2.11,2.7,2.75,141.76,3.43,142.06,3.29,3.26
-1.91,2.36,-2.45,3.01,3.04,141.11,3.89,140.88,3.72,3.67
-1.43,2.0,-2.18,2.64,2.45,144.46,3.42,140.54,3.24,3.18
-1.66,2.03,-2.23,2.61,2.62,140.81,3.44,139.43,3.28,3.23
-0.16,2.32,-0.64,2.86,2.32,175.94,2.93,167.4,2.81,2.78
0.86,2.19,0.55,2.73,2.35,201.32,2.79,191.41,2.71,2.68
1.19,2.09,0.96,2.71,2.41,209.56,2.87,199.47,2.78,2.75
0.82,1.84,0.45,2.49,2.02,203.98,2.53,190.32,2.43,2.4
-1.43,3.35,-1.63,3.66,3.64,156.9,4.01,155.98,3.94,3.92
-2.11,3.6,-2.32,3.91,4.17,149.64,4.55,149.37,4.47,4.45
-2.18,3.91,-2.32,4.22,4.48,150.89,4.82,151.26,4.75,4.73
-2.64,3.76,-2.78,4.0,4.6,144.89,4.88,145.19,4.82,4.81
-3.27,4.01,-3.41,4.25,5.18,140.82,5.45,141.3,5.4,5.38
-2.8,4.86,-2.91,5.07,5.61,150.01,5.84,150.14,5.8,5.78
-4.39,4.89,-4.57,5.16,6.57,138.04,6.89,138.5,6.83,6.81
-4.27,5.35,-4.41,5.63,6.85,141.42,7.15,141.93,7.09,7.07
-3.92,5.6,-4.06,5.94,6.84,145.0,7.2,145.65,7.13,7.11
-4.2,5.88,-4.41,6.26,7.23,144.46,7.65,144.84,7.57,7.55
-4.64,5.22,-4.91,5.6,6.98,138.38,7.45,138.74,7.36,7.33
-5.13,4.38,-5.47,4.76,6.74,130.49,7.25,130.99,7.15,7.13
-4.53,3.88,-4.88,4.29,5.97,130.56,6.5,131.33,6.39,6.36
-3.59,2.96,-4.07,3.51,4.66,129.49,5.38,130.76,5.24,5.2
-3.9,2.77,-4.51,3.42,4.79,125.43,5.66,127.17,5.5,5.44
-2.91,2.84,-3.32,3.48,4.07,134.22,4.82,136.36,4.67,4.63
-2.77,2.5,-3.39,3.18,3.73,131.99,4.64,133.14,4.47,4.42
-2.84,2.81,-3.36,3.42,4.0,134.64,4.79,135.56,4.64,4.59
-3.09,1.68,-3.61,2.3,3.52,118.56,4.28,122.5,4.13,4.09
-2.9,1.87,-3.51,2.48,3.45,122.85,4.3,125.26,4.14,4.09
-2.59,1.18,-3.17,1.76,2.85,114.53,3.63,119.08,3.48,3.44
-2.71,0.94,-3.36,1.48,2.87,109.15,3.67,113.84,3.52,3.47
-1.93,1.44,-2.51,2.02,2.41,126.7,3.22,128.75,3.07,3.02
-0.77,1.21,-1.55,1.71,1.43,147.59,2.31,137.77,2.14,2.09
-2.11,1.07,-2.42,1.42,2.37,116.99,2.8,120.37,2.72,2.69
-2.55,2.36,-2.75,2.6,3.47,132.81,3.79,133.35,3.73,3.71
-3.36,2.86,-3.57,3.07,4.41,130.4,4.7,130.69,4.65,4.63
-4.3,2.98,-4.5,3.19,5.23,124.78,5.52,125.32,5.46,5.45
-4.82,3.3,-5.07,3.5,5.84,124.35,6.16,124.67,6.1,6.08
-5.35,3.61,-5.63,3.82,6.46,124.0,6.8,124.14,6.73,6.71
-5.79,4.54,-6.07,4.82,7.36,128.1,7.75,128.45,7.67,7.65
-5.79,5.13,-6.07,5.51,7.73,131.54,8.19,132.23,8.1,8.08
-5.91,5.29,-6.19,5.63,7.93,131.81,8.37,132.29,8.29,8.26
-5.98,5.78,-6.32,6.19,8.32,134.05,8.85,134.43,8.75,8.72
-5.82,5.32,-6.19,5.69,7.88,132.43,8.41,132.59,8.31,8.28
-5.34,4.59,-5.76,5.04,7.05,130.68,7.65,131.2,7.54,7.5
-4.5,4.0,-4.92,4.54,6.02,131.58,6.69,132.75,6.56,6.53
-3.49,3.6,-4.07,4.65,5.01,135.89,6.18,138.8,5.96,5.89
-3.52,3.62,-4.33,4.98,5.05,135.82,6.6,138.95,6.3,6.21
-3.2,3.74,-4.12,5.2,4.92,139.38,6.63,141.59,6.3,6.2
-4.16,3.51,-5.18,5.04,5.45,130.17,7.23,134.21,6.89,6.78
-4.84,3.62,-6.03,4.91,6.04,126.78,7.78,129.15,7.44,7.34
-4.68,3.78,-6.04,4.94,6.02,128.91,7.8,129.26,7.46,7.35
-5.14,3.36,-6.57,4.18,6.14,123.15,7.78,122.45,7.47,7.37
-5.65,2.04,-6.75,2.38,6.01,109.84,7.15,109.45,6.93,6.87
-5.78,2.16,-7.0,2.54,6.17,110.53,7.45,109.94,7.2,7.13
-6.11,2.03,-7.47,2.54,6.44,108.39,7.89,108.8,7.61,7.53
-6.14,1.69,-7.85,2.1,6.37,105.4,8.13,104.99,7.79,7.69
-7.88,1.52,-8.67,1.66,8.03,100.91,8.83,100.82,8.67,8.63
-8.13,1.33,-8.89,1.44,8.24,99.3,9.0,99.19,8.86,8.81
-7.61,0.84,-8.2,0.91,7.66,96.29,8.25,96.32,8.13,8.1
-6.66,0.53,-7.1,0.6,6.68,94.53,7.13,94.79,7.04,7.01
-6.37,0.31,-6.85,0.35,6.38,92.81,6.86,92.89,6.77,6.74
-5.79,0.06,-6.13,0.06,5.79,90.62,6.13,90.58,6.07,6.05
-5.14,-0.99,-5.38,-1.13,5.23,79.07,5.5,78.15,5.44,5.43
-4.42,-1.49,-4.6,-1.66,4.67,71.35,4.89,70.12,4.84,4.83
-3.89,-1.71,-4.03,-1.91,4.25,66.33,4.46,64.64,4.42,4.41
-4.61,-1.52,-4.78,-1.76,4.85,71.75,5.1,69.83,5.05,5.04
-6.01,-0.21,-6.25,-0.41,6.02,88.03,6.27,86.23,6.22,6.2
-8.05,2.49,-8.54,2.5,8.43,107.2,8.89,106.3,8.8,8.78
-7.2,1.68,-8.02,1.72,7.39,103.14,8.2,102.09,8.04,8.0
-7.19,0.51,-8.73,0.11,7.21,94.04,8.73,90.71,8.43,8.35
-7.24,-0.41,-9.01,-1.02,7.25,86.72,9.07,83.54,8.72,8.62
-6.51,-0.81,-8.04,-1.62,6.56,82.91,8.2,78.6,7.88,7.79
-5.4,-1.7,-6.56,-2.88,5.66,72.55,7.16,66.28,6.87,6.79
-5.1,-2.49,-5.82,-4.05,5.67,64.01,7.09,55.21,6.82,6.74
-4.34,-3.39,-4.33,-5.46,5.51,52.01,6.97,38.38,6.69,6.61
-2.08,-4.2,-1.57,-6.24,4.69,26.3,6.44,14.15,6.1,6.0
-0.05,-3.53,0.77,-5.36,3.53,0.75,5.42,351.81,5.05,4.94
1.73,-3.01,2.58,-4.7,3.47,330.05,5.37,331.22,5.0,4.89
1.0,-5.74,1.58,-7.64,5.83,350.15,7.81,348.35,7.42,7.31
2.86,-6.54,3.58,-8.71,7.14,336.34,9.42,337.67,8.98,8.85
6.82,-4.93,8.42,-6.26,8.41,305.88,10.49,306.62,10.09,9.97
5.43,-6.4,6.04,-6.85,8.39,319.7,9.13,318.58,8.99,8.95
7.27,-2.21,7.89,-2.38,7.59,286.9,8.24,286.79,8.11,8.08
9.18,1.59,9.79,1.62,9.31,260.17,9.93,260.58,9.81,9.77
8.21,2.53,8.76,2.56,8.59,252.89,9.13,253.7,9.02,8.99
9.33,1.62,9.95,1.65,9.47,260.16,10.08,260.56,9.97,9.93
12.51,5.84,13.55,6.32,13.81,244.99,14.95,244.99,14.73,14.66
9.24,8.67,10.21,9.8,12.68,226.82,14.15,226.15,13.87,13.78
8.77,4.58,9.97,5.33,9.89,242.43,11.3,241.86,11.03,10.95
9.22,1.73,10.18,2.1,9.38,259.39,10.39,258.33,10.2,10.14
8.5,2.04,9.39,2.42,8.74,256.51,9.7,255.58,9.51,9.46
7.94,1.48,8.9,1.76,8.08,259.41,9.07,258.83,8.88,8.82
7.63,0.27,8.62,0.44,7.63,267.97,8.63,267.07,8.44,8.38
6.78,-0.13,7.87,0.0,6.78,271.12,7.87,269.97,7.66,7.6
6.8,-0.79,8.09,-0.68,6.84,276.59,8.12,274.83,7.88,7.8
6.98,-0.2,8.41,0.14,6.98,271.67,8.41,269.08,8.14,8.05
7.32,0.91,8.79,1.46,7.37,262.88,8.9,260.6,8.61,8.52
7.17,1.47,8.6,2.11,7.31,258.41,8.85,256.19,8.56,8.47
6.6,0.94,8.04,1.48,6.67,261.88,8.17,259.53,7.88,7.8
6.58,2.02,7.91,2.77,6.88,252.89,8.38,250.69,8.09,8.0
6.31,3.57,7.47,4.52,7.25,240.48,8.73,238.78,8.44,8.36
5.19,3.63,6.18,4.55,6.33,235.0,7.68,233.61,7.42,7.34
4.58,3.82,5.4,4.81,5.96,230.15,7.23,228.3,6.98,6.91
4.86,4.32,5.68,5.27,6.5,228.34,7.75,227.1,7.51,7.44
5.59,4.25,6.17,4.83,7.02,232.76,7.83,231.96,7.68,7.63
6.43,6.21,7.01,6.79,8.94,225.97,9.76,225.9,9.6,9.56
6.09,5.53,6.57,6.01,8.23,227.77,8.91,227.56,8.78,8.74
5.59,5.19,6.01,5.6,7.63,227.14,8.21,227.0,8.1,8.07
5.78,5.59,6.19,6.01,8.05,225.94,8.63,225.88,8.52,8.48
5.59,5.59,6.04,6.01,7.91,225.0,8.52,225.16,8.4,8.37
6.25,5.19,6.63,5.57,8.13,230.3,8.66,229.98,8.56,8.53
6.59,5.28,7.01,5.73,8.45,231.31,9.05,230.74,8.93,8.9
6.78,6.09,7.19,6.54,9.12,228.06,9.72,227.73,9.61,9.57
6.28,6.25,6.69,6.76,8.86,225.16,9.51,224.72,9.39,9.35
6.09,6.15,6.57,6.7,8.66,224.74,9.38,224.46,9.24,9.2
5.62,6.15,6.1,6.7,8.33,222.43,9.06,222.34,8.92,8.88
5.46,5.34,5.98,5.95,7.64,225.66,8.44,225.12,8.28,8.24
4.4,4.11,4.95,4.8,6.02,226.92,6.89,225.89,6.72,6.67
3.68,3.48,4.33,4.33,5.06,226.56,6.12,224.95,5.92,5.86
2.93,3.23,3.48,4.15,4.36,222.24,5.42,219.99,5.21,5.15
2.63,2.64,3.04,3.46,3.73,224.87,4.6,221.31,4.44,4.39
2.84,2.06,3.32,2.74,3.51,234.1,4.31,230.51,4.15,4.11
