u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-6.53,0.62,-6.88,0.59,6.56,95.47,6.9,94.92,6.84,6.82
-7.09,0.81,-7.51,0.75,7.14,96.53,7.54,95.68,7.47,7.44
-6.59,-0.18,-7.01,-0.32,6.6,88.44,7.01,87.42,6.93,6.91
-4.13,-2.12,-4.51,-2.7,4.64,62.81,5.25,59.06,5.14,5.1
-3.39,-1.14,-3.57,-1.32,3.58,71.37,3.8,69.74,3.76,3.75
-6.56,0.94,-7.01,0.94,6.63,98.13,7.07,97.62,6.98,6.96
-7.4,2.03,-7.95,2.03,7.67,105.32,8.2,104.32,8.1,8.07
-7.64,1.53,-8.26,1.46,7.79,101.3,8.39,100.05,8.27,8.24
-7.58,0.79,-8.26,0.62,7.62,95.91,8.29,94.28,8.16,8.12
-5.76,3.23,-6.65,3.41,6.6,119.32,7.47,117.15,7.3,7.25
-8.37,2.92,-10.11,2.9,8.87,109.24,10.52,105.99,10.2,10.1
-8.68,1.84,-10.35,1.71,8.88,101.96,10.49,99.38,10.18,10.09
-8.16,1.68,-9.73,1.62,8.33,101.64,9.86,99.44,9.56,9.48
-7.57,1.71,-9.13,1.71,7.76,102.71,9.29,100.62,9.0,8.91
-6.64,1.98,-8.1,2.06,6.93,106.65,8.36,104.26,8.08,8.0
-5.67,2.23,-7.1,2.54,6.09,111.43,7.54,109.66,7.26,7.18
-5.15,1.88,-6.51,2.22,5.48,110.06,6.88,108.87,6.61,6.53
-4.99,1.75,-6.45,2.0,5.29,109.39,6.75,107.24,6.47,6.38
-4.62,0.77,-5.94,0.71,4.68,99.46,5.99,96.81,5.73,5.66
-5.11,0.22,-6.41,-0.18,5.12,92.49,6.41,88.43,6.16,6.09
-5.33,0.09,-6.5,-0.69,5.33,90.92,6.53,83.97,6.3,6.23
-5.02,-0.3,-5.87,-0.8,5.03,86.61,5.92,82.23,5.75,5.7
-3.73,-0.67,-3.84,-1.01,3.79,79.8,3.97,75.26,3.94,3.93
-2.15,0.31,-2.15,0.21,2.17,98.26,2.16,95.66,2.17,2.17
-2.03,-0.55,-2.0,-0.69,2.1,74.69,2.11,70.91,2.11,2.11
-0.56,-0.03,-0.53,-0.19,0.56,87.21,0.56,69.82,0.56,0.56
-1.53,-1.61,-1.56,-1.85,2.22,43.5,2.42,40.2,2.38,2.37
-4.07,-3.57,-4.35,-3.85,5.42,48.74,5.81,48.49,5.73,5.71
-3.26,-2.36,-3.5,-2.6,4.03,54.12,4.36,53.43,4.3,4.28
-2.36,-2.98,-2.57,-3.25,3.8,38.4,4.14,38.26,4.08,4.06
-3.45,-1.05,-3.76,-1.32,3.6,73.11,3.98,70.65,3.91,3.89
-4.87,3.07,-5.35,3.28,5.76,122.26,6.28,121.52,6.18,6.15
-4.73,3.03,-5.75,3.48,5.62,122.65,6.72,121.17,6.51,6.44
-5.93,3.0,-7.26,3.45,6.65,116.87,8.03,115.42,7.77,7.69
-5.52,3.43,-6.95,3.92,6.5,121.88,7.97,119.4,7.69,7.61
-5.86,3.65,-7.29,4.26,6.9,121.91,8.44,120.33,8.15,8.06
-5.99,3.99,-7.32,4.64,7.2,123.65,8.66,122.37,8.38,8.3
-5.77,3.37,-7.1,3.89,6.68,120.3,8.09,118.7,7.82,7.74
-5.56,2.78,-6.81,3.26,6.21,116.6,7.55,115.57,7.3,7.22
-4.48,3.45,-5.33,4.4,5.65,127.56,6.91,129.52,6.67,6.6
-4.52,3.77,-5.33,4.55,5.88,129.83,7.01,130.47,6.79,6.73
-4.2,4.02,-5.09,4.83,5.81,133.69,7.02,133.54,6.79,6.72
-3.7,4.79,-4.68,5.77,6.05,142.32,7.43,140.96,7.17,7.09
-3.63,4.13,-4.62,5.05,5.5,138.68,6.85,137.57,6.59,6.51
-3.72,3.89,-4.78,4.64,5.39,136.26,6.66,134.18,6.42,6.34
-2.63,3.53,-3.11,4.08,4.4,143.33,5.13,142.7,4.99,4.94
-2.58,3.79,-2.82,4.17,4.59,145.73,5.03,145.91,4.94,4.92
-0.68,3.11,-0.85,3.38,3.18,167.67,3.49,165.91,3.43,3.41
-0.59,3.42,-0.66,3.66,3.47,170.22,3.72,169.81,3.67,3.66
-0.65,3.85,-0.75,4.16,3.91,170.39,4.23,169.74,4.17,4.15
-0.12,4.32,-0.16,4.63,4.33,178.35,4.63,178.05,4.58,4.56
0.31,3.64,0.35,3.88,3.65,184.91,3.89,185.09,3.85,3.83
1.8,3.07,1.91,3.32,3.57,210.41,3.83,209.92,3.78,3.76
