u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-6.85,0.65,-7.33,0.72,6.88,95.45,7.36,95.63,7.4,7.41
-6.17,0.68,-6.54,0.75,6.2,96.31,6.58,96.54,6.61,6.62
-4.92,1.81,-5.23,1.94,5.24,110.16,5.58,110.4,5.6,5.61
-2.81,2.56,-2.94,2.66,3.8,132.33,3.97,132.09,3.98,3.98
-1.13,3.49,-1.16,3.63,3.67,162.16,3.81,162.29,3.82,3.83
0.56,4.49,0.56,4.63,4.53,187.13,4.67,186.92,4.68,4.68
2.03,5.93,2.06,6.13,6.26,198.89,6.47,198.59,6.48,6.49
4.21,8.6,4.31,9.04,9.57,206.09,10.02,205.5,10.05,10.06
4.68,10.37,4.88,11.02,11.38,204.27,12.05,203.89,12.1,12.12
3.83,9.71,4.0,10.4,10.44,201.52,11.14,201.05,11.19,11.21
3.15,9.24,3.25,9.92,9.76,198.81,10.44,198.13,10.49,10.51
2.68,8.23,2.88,9.36,8.65,198.02,9.79,197.11,9.87,9.91
2.92,7.85,3.19,9.19,8.38,200.41,9.73,199.17,9.82,9.86
2.8,7.78,3.07,9.26,8.27,199.77,9.75,198.35,9.86,9.9
2.58,7.56,2.85,9.28,7.99,198.84,9.7,197.1,9.83,9.88
2.92,7.56,3.26,9.31,8.11,201.13,9.87,199.32,9.99,10.04
2.64,8.31,2.98,10.05,8.71,197.62,10.49,196.5,10.61,10.66
1.99,7.88,2.23,9.42,8.13,194.17,9.68,193.31,9.79,9.84
1.9,7.34,2.07,8.96,7.59,194.49,9.19,193.01,9.31,9.35
1.31,6.81,1.37,8.53,6.94,190.86,8.64,189.16,8.76,8.81
0.5,5.72,0.43,7.33,5.74,185.0,7.34,183.36,7.46,7.5
1.65,5.31,1.68,6.99,5.56,197.24,7.19,193.52,7.3,7.35
1.93,5.87,2.13,7.69,6.18,198.18,7.98,195.5,8.1,8.16
2.12,7.43,2.22,8.26,7.73,195.91,8.55,195.06,8.61,8.63
2.21,8.28,2.31,8.9,8.57,194.95,9.19,194.57,9.23,9.25
1.12,7.54,1.19,8.05,7.62,188.45,8.14,188.39,8.17,8.19
1.24,7.35,1.28,7.83,7.45,189.61,7.93,189.27,7.96,7.98
2.15,7.67,2.19,8.11,7.96,195.69,8.4,195.09,8.43,8.44
1.87,7.79,1.88,8.2,8.01,193.53,8.41,192.88,8.44,8.45
2.18,8.23,2.25,8.64,8.51,194.85,8.93,194.6,8.96,8.97
3.18,8.79,3.28,9.26,9.34,199.91,9.83,199.52,9.86,9.88
