u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.91,-1.5,-0.94,-1.56,1.76,31.13,1.82,30.96,1.81,1.81
-2.1,-1.12,-2.27,-1.12,2.38,61.82,2.53,63.63,2.51,2.5
-2.95,-0.66,-3.14,-0.69,3.02,77.4,3.22,77.67,3.19,3.18
-3.04,-1.53,-3.27,-1.6,3.41,63.24,3.64,63.87,3.61,3.59
-4.26,-2.41,-4.64,-2.58,4.9,60.49,5.31,60.92,5.25,5.23
-4.86,-3.86,-5.33,-4.14,6.21,51.57,6.75,52.13,6.67,6.64
-4.68,-3.64,-5.25,-4.04,5.93,52.11,6.62,52.41,6.52,6.48
-4.4,-2.98,-5.0,-3.35,5.31,55.86,6.02,56.15,5.91,5.88
-3.99,-2.79,-4.5,-3.12,4.87,54.97,5.47,55.22,5.38,5.35
-2.61,-1.85,-3.02,-2.12,3.2,54.59,3.69,54.87,3.62,3.59
-1.95,-2.23,-2.48,-2.64,2.97,41.18,3.62,43.12,3.52,3.49
-1.7,-1.82,-2.23,-2.16,2.5,43.03,3.1,45.79,3.01,2.98
-1.01,-0.88,-1.48,-1.12,1.34,48.89,1.85,52.71,1.78,1.75
-0.66,-0.41,-0.96,-0.48,0.78,58.34,1.07,63.39,1.02,1.01
-0.19,-0.16,-0.41,-0.23,0.25,50.42,0.47,61.11,0.44,0.43
0.03,-0.22,-0.12,-0.06,0.22,352.3,0.14,62.44,0.15,0.15
0.28,-0.28,0.17,-0.31,0.4,315.4,0.35,331.76,0.36,0.36
0.28,-0.13,0.23,-0.31,0.31,294.47,0.39,323.45,0.38,0.37
0.28,0.12,0.23,-0.35,0.31,246.84,0.42,326.51,0.4,0.4
0.32,0.9,0.37,0.3,0.95,199.43,0.48,231.5,0.55,0.57
0.26,0.83,0.5,0.24,0.87,197.17,0.55,244.67,0.6,0.62
0.1,0.28,0.12,0.0,0.3,198.9,0.12,268.35,0.15,0.16
0.25,-0.06,0.31,-0.14,0.26,283.83,0.34,294.84,0.33,0.33
0.1,-0.82,0.17,-0.88,0.82,353.31,0.89,349.25,0.88,0.88
1.19,-1.57,1.25,-1.67,1.97,322.74,2.08,323.12,2.07,2.06
0.94,-0.53,1.0,-0.56,1.08,299.53,1.15,299.36,1.14,1.13
0.22,-1.94,0.19,-2.08,1.95,353.63,2.09,354.85,2.07,2.06
2.2,-0.6,2.48,-0.58,2.27,285.18,2.54,283.27,2.5,2.49
2.92,-0.56,3.14,-0.56,2.97,280.92,3.19,280.14,3.16,3.15
3.04,-1.91,3.27,-1.98,3.59,302.11,3.82,301.18,3.79,3.78
2.6,-1.41,2.83,-1.48,2.96,298.41,3.19,297.57,3.16,3.15
2.16,-1.88,2.37,-2.02,2.86,310.99,3.12,310.4,3.08,3.07
2.7,-2.26,3.04,-2.42,3.52,309.91,3.88,308.48,3.83,3.81
0.25,-1.1,0.25,-1.31,1.13,347.2,1.33,349.21,1.3,1.29
0.15,-0.94,0.17,-1.12,0.95,350.7,1.14,351.6,1.11,1.1
0.44,-0.44,0.5,-0.71,0.62,315.01,0.86,324.67,0.83,0.82
0.57,-0.32,0.75,-0.58,0.65,299.19,0.95,307.8,0.9,0.89
0.41,0.12,0.71,-0.18,0.43,253.62,0.73,284.61,0.68,0.67
0.26,-0.44,0.7,-0.66,0.51,329.72,0.97,313.36,0.9,0.88
0.78,-0.19,0.89,-0.62,0.81,283.73,1.09,304.71,1.05,1.03
0.97,-0.57,1.23,-0.87,1.13,300.16,1.5,305.39,1.45,1.43
1.2,-0.63,1.64,-0.93,1.35,297.75,1.89,299.64,1.81,1.78
1.61,-0.72,2.18,-0.89,1.76,294.27,2.36,292.29,2.27,2.24
1.7,-0.22,2.43,-0.29,1.72,277.38,2.45,276.83,2.34,2.3
1.74,0.5,2.53,0.6,1.81,253.82,2.6,256.6,2.48,2.45
2.01,0.0,2.64,0.08,2.01,270.0,2.64,268.22,2.54,2.51
1.89,0.07,2.31,0.17,1.89,267.99,2.31,265.89,2.25,2.23
2.01,-0.25,2.29,-0.21,2.02,277.1,2.3,275.21,2.26,2.24
2.01,-0.56,2.25,-0.52,2.09,285.65,2.31,283.06,2.27,2.26
2.07,-0.44,2.33,-0.4,2.12,281.91,2.37,279.65,2.33,2.32
2.2,-0.81,2.39,-0.81,2.34,290.31,2.53,288.74,2.5,2.49
2.67,-1.82,2.94,-1.92,3.23,304.27,3.51,303.13,3.46,3.45
3.26,-2.92,3.6,-3.14,4.37,311.8,4.78,311.12,4.72,4.7
2.64,-2.35,2.94,-2.62,3.53,311.75,3.94,311.78,3.88,3.86
3.42,-2.6,3.79,-2.83,4.3,307.28,4.73,306.78,4.66,4.64
3.61,-2.51,4.12,-2.85,4.4,304.82,5.01,304.68,4.92,4.89
3.36,-1.82,4.06,-2.16,3.83,298.46,4.6,298.08,4.48,4.44
0.53,0.09,0.64,-0.06,0.54,260.23,0.65,275.38,0.63,0.63
0.76,0.41,1.16,0.48,0.86,241.69,1.26,247.62,1.2,1.18
1.27,0.6,2.1,0.62,1.4,244.86,2.19,253.4,2.07,2.03
1.87,0.22,2.82,0.25,1.88,263.27,2.84,264.94,2.69,2.65
1.99,-0.12,2.95,-0.08,2.0,273.59,2.95,271.63,2.81,2.76
2.37,-0.5,3.32,-0.5,2.42,281.92,3.36,278.55,3.22,3.17
2.65,-0.35,3.72,-0.42,2.67,277.43,3.74,276.38,3.58,3.53
2.9,-0.15,3.97,-0.17,2.91,273.04,3.97,272.4,3.81,3.76
2.71,-0.06,3.78,-0.06,2.72,271.32,3.78,270.95,3.62,3.57
2.21,0.03,3.1,0.14,2.21,269.14,3.1,267.33,2.96,2.92
1.17,-0.25,1.93,-0.11,1.2,281.84,1.93,273.12,1.82,1.79
0.07,-0.31,0.58,-0.23,0.32,346.65,0.62,291.71,0.58,0.56
2.33,0.19,3.12,0.33,2.34,265.31,3.14,263.92,3.01,2.98
1.67,0.22,2.1,0.44,1.68,262.32,2.14,258.28,2.07,2.05
1.2,0.22,1.68,0.44,1.22,259.36,1.74,255.48,1.66,1.63
2.23,0.03,2.54,0.1,2.23,269.15,2.54,267.66,2.49,2.48
2.39,-0.34,2.77,-0.31,2.41,278.15,2.79,276.44,2.73,2.71
3.17,-1.22,3.54,-1.29,3.4,291.06,3.77,290.04,3.71,3.69
4.52,-0.5,4.96,-0.5,4.54,276.32,4.98,275.76,4.91,4.89
3.54,-2.13,3.91,-2.27,4.13,300.99,4.52,300.11,4.47,4.45
3.04,-1.72,3.46,-1.85,3.5,299.53,3.92,298.21,3.86,3.84
1.92,-0.5,2.56,-0.64,1.99,284.68,2.64,284.15,2.54,2.51
2.42,-1.13,2.83,-1.27,2.67,295.01,3.1,294.16,3.04,3.02
1.17,-1.1,1.62,-1.27,1.61,313.23,2.06,308.06,1.99,1.97
0.35,0.22,0.37,0.11,0.41,237.9,0.39,254.3,0.39,0.39
0.41,0.75,0.56,0.77,0.86,208.43,0.95,216.01,0.94,0.93
0.51,0.95,1.04,1.19,1.07,208.24,1.57,221.14,1.5,1.47
0.67,0.79,1.51,1.14,1.04,220.42,1.9,232.92,1.77,1.72
0.58,0.7,1.37,1.08,0.91,219.77,1.74,231.7,1.62,1.58
0.04,-0.24,0.66,0.08,0.25,349.51,0.67,263.07,0.6,0.58
1.3,0.32,2.16,0.68,1.34,256.19,2.26,252.42,2.12,2.08
1.49,0.35,2.31,0.75,1.53,256.66,2.42,252.06,2.29,2.24
1.46,0.1,2.32,0.41,1.46,265.94,2.36,259.9,2.22,2.18
0.96,-0.31,1.74,-0.09,1.01,287.88,1.74,272.82,1.63,1.6
-0.05,-0.43,0.49,-0.29,0.44,6.69,0.57,300.63,0.55,0.55
-0.59,-0.4,-0.17,-0.25,0.71,55.48,0.3,34.26,0.37,0.39
-0.35,-0.44,-0.33,-0.87,0.56,38.07,0.93,21.01,0.88,0.86
0.44,-0.69,0.52,-0.91,0.82,327.67,1.05,330.39,1.02,1.0
0.57,-0.28,0.62,-0.39,0.63,296.57,0.74,302.27,0.72,0.72
1.13,0.03,1.27,-0.04,1.13,268.51,1.27,271.85,1.25,1.24
1.54,-1.38,1.67,-1.52,2.06,311.9,2.25,312.37,2.23,2.22
0.88,-0.97,0.98,-1.04,1.31,317.84,1.43,316.77,1.41,1.4
2.57,-1.25,2.96,-1.35,2.86,295.97,3.25,294.61,3.19,3.17
2.2,-1.6,2.54,-1.77,2.72,306.03,3.1,304.87,3.04,3.02
2.14,-2.04,2.56,-2.31,2.95,313.69,3.45,312.08,3.37,3.35
1.76,-1.26,2.18,-1.5,2.16,305.53,2.65,304.45,2.57,2.55
2.2,-0.95,2.62,-1.19,2.39,293.26,2.88,294.34,2.8,2.78
2.02,-0.5,2.58,-0.6,2.08,284.04,2.65,283.17,2.56,2.53
1.39,-0.16,1.93,-0.23,1.4,276.51,1.95,276.75,1.86,1.84
1.01,-0.5,1.6,-0.56,1.13,296.48,1.69,289.39,1.61,1.58
1.17,-0.22,1.87,-0.21,1.19,280.68,1.88,276.38,1.77,1.74
1.42,0.1,2.18,0.21,1.43,266.16,2.19,264.57,2.07,2.04
1.49,-0.28,2.39,-0.21,1.52,280.62,2.4,275.0,2.26,2.22
1.55,-0.53,2.45,-0.52,1.64,288.95,2.5,282.02,2.37,2.33
2.24,-1.7,3.32,-2.31,2.82,307.2,4.05,304.77,3.86,3.8
3.91,-2.11,5.22,-2.7,4.44,298.37,5.88,297.39,5.66,5.59
