u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.44,0.1,0.44,0.17,0.45,257.67,0.47,249.22,0.47,0.46
-0.62,-0.15,-0.62,-0.04,0.64,76.13,0.63,86.08,0.63,0.63
-2.25,-0.34,-2.39,-0.19,2.28,81.38,2.4,85.48,2.38,2.38
-4.07,0.47,-4.33,0.64,4.1,96.64,4.38,98.46,4.34,4.32
-5.24,2.26,-5.62,2.6,5.7,113.36,6.2,114.83,6.12,6.1
-6.59,0.47,-7.14,0.69,6.6,94.12,7.18,95.48,7.09,7.06
-7.37,-2.5,-8.1,-2.56,7.79,71.24,8.5,72.44,8.39,8.35
-6.59,-3.23,-7.33,-3.42,7.34,63.9,8.09,65.01,7.97,7.94
-5.77,-2.22,-6.45,-2.27,6.19,68.93,6.84,70.61,6.74,6.71
-4.24,-1.63,-4.85,-1.73,4.54,68.99,5.15,70.38,5.06,5.03
-2.46,-0.15,-3.16,-0.04,2.46,86.41,3.16,89.22,3.05,3.02
-1.14,-0.34,-1.56,-0.23,1.19,73.26,1.58,81.59,1.52,1.5
-1.04,-0.06,-1.43,0.02,1.04,86.56,1.43,90.78,1.37,1.36
-0.85,0.28,-1.37,0.39,0.9,108.36,1.43,106.07,1.35,1.32
-0.7,0.41,-1.1,0.56,0.81,120.41,1.23,117.01,1.17,1.15
-1.29,1.14,-1.87,1.64,1.72,131.28,2.49,131.27,2.37,2.33
-0.98,0.76,-1.33,1.16,1.24,127.75,1.77,131.15,1.69,1.66
-1.29,0.32,-1.62,0.54,1.33,103.81,1.71,108.4,1.65,1.63
-1.16,0.44,-1.46,0.44,1.24,110.63,1.52,106.73,1.48,1.46
-1.0,0.6,-1.31,0.67,1.17,120.69,1.47,116.97,1.42,1.41
-0.82,0.75,-1.08,0.87,1.11,132.58,1.39,128.95,1.35,1.33
-0.77,0.76,-1.37,1.04,1.08,134.71,1.72,127.19,1.62,1.59
-1.79,0.91,-2.08,1.08,2.01,117.04,2.34,117.48,2.29,2.28
-3.14,0.94,-3.48,1.04,3.27,106.71,3.63,106.67,3.58,3.56
-3.51,0.38,-3.81,0.44,3.53,96.16,3.84,96.55,3.79,3.77
-3.89,-0.06,-4.23,-0.02,3.89,89.08,4.23,89.71,4.18,4.16
-4.95,0.13,-5.35,0.23,4.95,91.49,5.36,92.45,5.3,5.28
-5.49,0.25,-6.02,0.35,5.5,92.65,6.03,93.36,5.95,5.92
-5.17,0.07,-5.64,0.17,5.17,90.73,5.65,91.69,5.57,5.55
-5.11,0.0,-5.58,0.1,5.11,90.04,5.58,91.06,5.51,5.49
-6.24,0.19,-6.83,0.33,6.25,91.76,6.84,92.78,6.75,6.72
-6.78,-0.03,-7.48,0.08,6.78,89.75,7.48,90.63,7.37,7.34
-6.62,-0.22,-7.39,-0.11,6.63,88.12,7.39,89.18,7.28,7.24
-4.87,-0.44,-5.64,-0.44,4.89,84.87,5.66,85.57,5.54,5.5
-3.46,-0.41,-4.37,-0.44,3.49,83.28,4.39,84.28,4.25,4.21
-3.72,-0.0,-4.76,0.08,3.72,90.0,4.76,90.99,4.6,4.55
-3.19,0.1,-4.2,0.17,3.19,91.72,4.2,92.26,4.05,4.0
-3.85,0.79,-4.99,1.04,3.93,101.56,5.1,101.76,4.92,4.86
-3.41,0.7,-4.49,0.98,3.48,101.54,4.6,102.27,4.43,4.37
-3.56,1.42,-4.68,1.77,3.83,111.67,5.0,110.7,4.82,4.77
-3.16,1.42,-4.32,1.87,3.46,114.22,4.71,113.41,4.52,4.46
-3.03,1.29,-4.22,1.68,3.3,113.04,4.54,111.76,4.35,4.29
-2.94,1.1,-4.11,1.46,3.14,110.6,4.36,109.48,4.18,4.12
-2.84,1.1,-4.01,1.41,3.05,111.21,4.25,109.42,4.07,4.01
-2.66,1.01,-3.82,1.29,2.84,110.78,4.03,108.64,3.85,3.8
-1.83,0.82,-2.86,1.1,2.01,114.12,3.07,111.04,2.91,2.86
-3.49,0.5,-4.04,0.54,3.52,98.16,4.07,97.63,3.99,3.96
-4.71,0.19,-5.29,0.23,4.71,92.28,5.29,92.48,5.2,5.18
-5.77,0.03,-6.49,0.06,5.77,90.33,6.49,90.55,6.39,6.35
-5.84,-0.22,-6.39,-0.19,5.84,87.87,6.4,88.32,6.31,6.28
-5.55,-0.56,-6.02,-0.56,5.58,84.21,6.04,84.66,5.97,5.95
-5.74,-1.07,-6.31,-1.08,5.84,79.48,6.4,80.25,6.32,6.29
-6.08,-0.91,-6.62,-0.94,6.15,81.51,6.69,81.94,6.61,6.58
-7.15,-0.16,-7.75,-0.15,7.15,88.73,7.75,88.92,7.66,7.63
-7.12,0.82,-7.79,0.92,7.17,96.54,7.84,96.71,7.74,7.71
-6.9,0.97,-7.64,1.14,6.97,98.04,7.73,98.52,7.61,7.58
-6.97,1.32,-7.81,1.56,7.09,100.73,7.96,101.3,7.83,7.79
-5.31,2.04,-6.24,2.41,5.69,111.06,6.69,111.14,6.54,6.49
-4.56,1.98,-5.45,2.39,4.97,113.49,5.95,113.7,5.8,5.76
-4.22,2.05,-5.22,2.56,4.69,115.9,5.81,116.11,5.64,5.59
-4.41,1.57,-5.45,2.0,4.68,109.66,5.8,110.12,5.63,5.58
-4.09,1.64,-5.18,2.02,4.41,111.79,5.56,111.29,5.38,5.33
-3.66,1.57,-4.78,2.0,3.98,113.29,5.18,112.66,5.0,4.94
-4.85,2.02,-5.99,2.54,5.25,112.58,6.51,112.95,6.32,6.25
-4.56,1.79,-5.68,2.25,4.9,111.47,6.11,111.58,5.92,5.87
-4.06,1.45,-5.22,1.83,4.31,109.62,5.53,109.32,5.35,5.29
-3.75,1.51,-4.91,1.89,4.04,111.95,5.26,111.09,5.07,5.02
-3.78,1.83,-4.95,2.35,4.2,115.8,5.48,115.4,5.28,5.22
-3.37,1.73,-4.47,2.27,3.79,117.19,5.01,116.88,4.83,4.77
-3.3,1.26,-4.06,1.5,3.53,110.87,4.32,110.28,4.2,4.16
-4.52,1.6,-5.29,1.87,4.8,109.52,5.61,109.51,5.48,5.45
-4.93,1.79,-5.64,2.02,5.25,109.96,5.99,109.7,5.88,5.84
-5.46,1.38,-6.14,1.58,5.63,104.21,6.34,104.45,6.23,6.2
-5.81,1.63,-6.52,1.87,6.03,105.71,6.78,106.04,6.67,6.63
