u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.38,1.65,-0.41,1.72,1.69,167.22,1.77,166.64,1.78,1.79
-1.68,-1.65,-1.78,-1.69,2.36,45.48,2.46,46.59,2.47,2.48
-1.0,0.31,-1.03,0.31,1.05,107.35,1.08,106.82,1.09,1.09
-1.74,1.75,-1.88,1.72,2.47,135.11,2.55,132.4,2.56,2.56
-3.86,2.59,-4.1,2.62,4.65,123.85,4.87,122.62,4.9,4.92
-3.99,2.03,-4.19,2.03,4.47,116.96,4.66,115.83,4.69,4.7
-3.49,2.25,-3.69,2.25,4.15,122.84,4.32,121.36,4.35,4.37
-4.76,2.15,-5.04,2.15,5.23,114.32,5.48,113.15,5.52,5.54
-7.38,2.31,-7.82,2.38,7.73,107.36,8.17,106.89,8.25,8.28
-7.83,2.36,-8.55,2.5,8.18,106.79,8.91,106.3,9.03,9.08
-7.72,3.01,-8.68,3.25,8.29,111.32,9.27,110.55,9.43,9.51
-8.03,1.83,-9.23,1.97,8.24,102.86,9.43,102.06,9.63,9.72
-7.83,0.41,-9.23,0.34,7.85,92.99,9.24,92.12,9.47,9.58
-7.37,0.53,-8.63,0.4,7.39,94.15,8.64,92.65,8.85,8.94
-7.27,0.44,-8.71,0.34,7.29,93.44,8.71,92.21,8.95,9.05
-7.86,0.03,-9.26,-0.07,7.86,90.25,9.26,89.58,9.49,9.6
-7.62,-0.8,-8.92,-1.11,7.66,84.01,8.99,82.93,9.2,9.3
-6.47,0.23,-7.63,-0.04,6.48,92.03,7.63,89.68,7.82,7.91
-6.86,-1.73,-8.49,-2.31,7.07,75.84,8.8,74.8,9.08,9.22
-4.26,-5.72,-4.85,-7.8,7.14,36.69,9.19,31.87,9.52,9.68
-1.23,0.64,-1.06,-0.85,1.39,117.69,1.36,51.23,1.35,1.35
-3.06,-0.25,-3.29,-1.2,3.07,85.31,3.51,69.96,3.58,3.61
-2.25,-1.58,-2.22,-2.7,2.75,54.97,3.49,39.37,3.62,3.67
-1.12,-7.01,-1.13,-7.97,7.1,9.12,8.04,8.04,8.2,8.27
0.68,-10.75,0.82,-11.74,10.77,356.38,11.77,356.02,11.94,12.01
1.42,-11.47,1.63,-12.53,11.55,352.92,12.63,352.59,12.81,12.89
2.7,-11.31,3.01,-12.31,11.63,346.57,12.67,346.26,12.84,12.92
4.13,-9.86,4.54,-10.64,10.69,337.25,11.57,336.89,11.72,11.79
5.88,-8.09,6.39,-8.67,10.0,324.01,10.77,323.62,10.9,10.96
4.91,-6.41,5.39,-6.89,8.07,322.55,8.75,321.97,8.86,8.91
4.72,-6.15,5.2,-6.7,7.76,322.49,8.48,322.18,8.6,8.66
2.73,-6.71,3.11,-7.43,7.24,337.86,8.05,337.31,8.18,8.24
2.04,-7.03,2.58,-8.19,7.32,343.85,8.59,342.51,8.8,8.89
2.4,-6.25,3.05,-7.38,6.7,338.97,7.99,337.53,8.2,8.29
1.97,0.46,2.0,-0.09,2.02,256.88,2.0,272.47,2.0,2.0
-0.17,3.49,-0.28,4.28,3.5,177.15,4.29,176.27,4.42,4.48
-0.1,-2.13,-0.74,-1.38,2.13,2.63,1.57,28.35,1.48,1.43
