u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.53,1.02,0.29,1.38,1.15,152.6,1.41,192.04,1.22,1.2
0.31,1.39,0.91,1.66,1.43,192.61,1.89,208.84,1.55,1.52
3.88,2.92,4.73,3.22,4.86,233.06,5.72,235.72,5.08,5.03
5.99,0.3,7.2,0.41,6.0,267.1,7.21,266.77,6.32,6.24
6.53,2.94,7.38,3.38,7.16,245.8,8.12,245.41,7.41,7.35
5.06,3.78,5.34,4.1,6.32,233.21,6.73,232.54,6.43,6.4
5.2,3.32,5.37,3.6,6.17,237.42,6.47,236.22,6.25,6.23
4.95,3.13,5.06,3.41,5.86,237.69,6.1,236.05,5.93,5.91
3.99,5.72,3.97,6.03,6.98,214.89,7.22,213.32,7.04,7.03
1.37,5.89,1.28,6.47,6.05,193.14,6.6,191.18,6.19,6.16
1.12,6.12,1.12,7.01,6.23,190.41,7.1,189.12,6.45,6.4
-0.59,6.56,-0.69,7.45,6.59,174.87,7.48,174.71,6.82,6.76
-2.07,7.05,-2.31,7.91,7.35,163.63,8.24,163.7,7.58,7.53
-4.31,6.31,-4.69,7.13,7.64,145.66,8.54,146.67,7.88,7.82
-5.33,5.91,-5.85,6.66,7.96,137.95,8.86,138.73,8.2,8.14
-6.47,6.31,-7.19,7.16,9.04,134.28,10.15,134.88,9.33,9.26
-7.61,5.1,-8.51,5.85,9.16,123.8,10.32,124.52,9.47,9.39
-4.73,4.36,-5.32,5.04,6.43,132.64,7.32,133.46,6.67,6.61
-6.13,6.16,-6.75,6.94,8.69,135.13,9.69,135.8,8.95,8.89
-7.56,4.92,-8.35,5.6,9.02,123.04,10.05,123.85,9.29,9.23
-10.09,2.53,-11.23,2.94,10.41,104.1,11.61,104.68,10.72,10.65
-10.65,2.17,-11.95,2.38,10.87,101.51,12.18,101.25,11.21,11.13
-9.63,2.32,-10.76,2.6,9.91,103.55,11.07,103.56,10.21,10.14
-6.58,5.0,-7.1,5.35,8.26,127.23,8.89,126.99,8.43,8.39
-4.9,7.11,-5.32,7.66,8.63,145.41,9.32,145.24,8.81,8.77
-5.75,6.9,-6.1,7.28,8.98,140.2,9.5,140.07,9.12,9.08
-9.57,8.11,-10.19,8.6,12.54,130.26,13.33,130.15,12.75,12.7
-10.58,7.7,-11.51,8.19,13.09,126.07,14.12,125.44,13.36,13.29
