u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-6.78,4.95,-7.25,5.09,8.39,126.13,8.86,125.07,8.51,8.48
-8.39,2.46,-8.91,2.44,8.75,106.37,9.24,105.29,8.87,8.84
-8.27,-0.37,-8.72,-0.53,8.27,87.47,8.74,86.5,8.4,8.37
-7.81,-2.1,-8.13,-2.47,8.09,74.97,8.49,73.08,8.19,8.17
-6.63,-1.95,-6.81,-2.28,6.91,73.65,7.19,71.46,6.98,6.97
-5.92,-1.57,-6.0,-1.91,6.12,75.14,6.3,72.34,6.17,6.16
-5.45,-0.88,-5.5,-1.25,5.53,80.8,5.64,77.15,5.56,5.55
-5.7,-0.82,-5.78,-1.26,5.76,81.81,5.92,77.75,5.8,5.79
-5.73,-0.25,-5.81,-0.69,5.74,87.51,5.85,83.21,5.77,5.76
-6.0,-1.87,-6.22,-2.25,6.28,72.65,6.61,70.08,6.37,6.35
-5.58,-1.36,-6.51,-2.13,5.74,76.25,6.85,71.84,6.03,5.96
-5.83,-1.96,-6.66,-2.92,6.15,71.38,7.27,66.31,6.44,6.37
-6.02,-2.96,-6.84,-3.79,6.71,63.8,7.82,60.99,7.0,6.93
-6.02,-2.9,-6.87,-3.38,6.68,64.27,7.66,63.78,6.94,6.88
-6.99,-4.22,-8.57,-4.41,8.17,58.88,9.64,62.79,8.56,8.46
-6.23,-5.35,-8.46,-6.41,8.21,49.36,10.62,52.84,8.84,8.69
-5.98,-5.13,-7.83,-6.99,7.88,49.37,10.5,48.26,8.57,8.4
-6.17,-7.68,-7.39,-10.15,9.85,38.76,12.55,36.04,10.56,10.39
-3.81,-8.62,-4.03,-11.18,9.42,23.85,11.89,19.82,10.07,9.92
-1.79,-9.33,-1.4,-11.9,9.5,10.89,11.98,6.71,10.16,10.0
-0.23,-10.29,0.07,-13.03,10.29,1.29,13.03,359.71,11.01,10.84
-0.67,-10.03,-0.34,-12.5,10.05,3.82,12.5,1.55,10.7,10.54
1.36,-10.26,1.66,-11.86,10.35,352.47,11.97,352.03,10.78,10.68
3.28,-10.35,3.6,-11.57,10.85,342.38,12.12,342.74,11.19,11.11
6.71,-8.38,7.1,-9.51,10.74,321.31,11.87,323.27,11.03,10.96
9.15,-5.86,9.47,-6.95,10.87,302.65,11.75,306.27,11.1,11.04
10.47,-3.3,11.1,-3.98,10.98,287.5,11.79,289.71,11.19,11.14
11.44,-1.45,12.57,-1.82,11.53,277.2,12.7,278.22,11.84,11.77
7.69,-0.65,8.44,-0.69,7.72,274.84,8.47,274.65,7.92,7.87
6.42,1.24,7.26,1.31,6.54,259.06,7.38,259.75,6.76,6.71
0.6,2.89,1.16,3.03,2.95,191.67,3.25,201.0,3.03,3.01
-1.91,1.41,-1.75,1.38,2.38,126.44,2.22,128.2,2.34,2.34
-2.48,1.66,-2.66,1.56,2.99,123.8,3.08,120.44,3.01,3.0
-1.67,0.86,-1.88,0.62,1.88,117.19,1.98,108.35,1.9,1.9
1.58,7.37,0.99,7.61,7.54,192.11,7.67,187.42,7.57,7.57
-1.75,6.99,-2.03,8.22,7.21,165.96,8.47,166.11,7.54,7.46
-3.4,5.73,-4.1,7.32,6.66,149.31,8.39,150.77,7.12,7.01
-2.68,5.58,-3.82,7.36,6.19,154.4,8.29,152.54,6.75,6.61
-0.71,7.36,-1.77,9.49,7.4,174.47,9.65,169.46,7.99,7.85
-6.12,2.24,-7.55,3.58,6.52,110.09,8.35,115.38,7.0,6.88
-5.34,1.93,-7.05,3.27,5.67,109.85,7.77,114.86,6.22,6.09
-4.63,1.8,-6.68,2.38,4.97,111.27,7.09,109.61,5.53,5.39
-2.54,3.73,-4.46,3.37,4.52,145.76,5.59,127.08,4.8,4.73
-3.47,3.26,-5.36,3.0,4.76,133.22,6.14,119.19,5.12,5.04
0.5,5.0,-1.18,5.25,5.02,185.75,5.38,167.37,5.12,5.1
1.53,8.22,1.53,9.67,8.36,190.52,9.79,188.99,8.74,8.65
0.22,8.06,0.16,8.79,8.06,181.59,8.79,181.01,8.25,8.21
0.75,8.12,0.72,8.88,8.16,185.28,8.91,184.63,8.36,8.31
4.7,9.31,4.91,10.0,10.43,206.76,11.14,206.13,10.62,10.57
0.31,8.03,0.38,8.41,8.03,182.23,8.42,182.56,8.13,8.11
-1.81,5.17,-1.65,5.31,5.48,160.68,5.56,162.72,5.5,5.49
1.36,7.09,1.72,7.5,7.22,190.84,7.7,192.94,7.34,7.31
-3.34,5.97,-3.31,6.25,6.84,150.79,7.07,152.09,6.9,6.89
-0.15,3.21,-0.22,3.25,3.22,177.3,3.26,176.14,3.23,3.23
0.09,3.58,0.16,3.69,3.58,181.43,3.69,182.44,3.61,3.6
2.39,7.2,2.56,7.66,7.59,198.37,8.08,198.51,7.72,7.69
3.42,7.86,3.59,8.38,8.57,203.52,9.12,203.22,8.71,8.68
2.83,8.75,2.97,9.44,9.19,197.93,9.9,197.46,9.38,9.33
1.68,8.83,1.81,9.79,8.99,190.76,9.96,190.5,9.24,9.18
0.84,8.66,0.87,9.82,8.7,185.54,9.86,185.09,9.0,8.93
-0.43,8.16,-0.53,9.35,8.17,177.0,9.37,176.75,8.48,8.41
-1.33,8.09,-1.5,9.39,8.19,170.66,9.51,170.91,8.54,8.46
-1.98,8.37,-2.22,9.67,8.6,166.68,9.92,167.06,8.95,8.87
-1.98,8.61,-2.19,9.95,8.84,167.04,10.19,167.59,9.19,9.11
-2.91,7.66,-3.25,8.85,8.19,159.19,9.43,159.83,8.52,8.44
-3.41,7.07,-3.75,8.17,7.85,154.25,8.99,155.32,8.15,8.08
-3.9,6.88,-4.32,7.95,7.91,150.45,9.04,151.49,8.21,8.14
-4.84,6.39,-5.28,7.42,8.01,142.87,9.11,144.52,8.3,8.23
-5.45,5.55,-6.0,6.44,7.78,135.51,8.81,137.03,8.05,7.99
-4.94,4.8,-5.32,5.32,6.89,134.21,7.52,135.01,7.05,7.01
-4.85,5.13,-5.13,5.44,7.06,136.64,7.47,136.7,7.17,7.14
-4.88,5.6,-5.16,5.91,7.43,138.9,7.84,138.88,7.54,7.51
-5.53,5.97,-5.81,6.28,8.14,137.18,8.56,137.22,8.25,8.23
-5.45,5.85,-5.75,6.16,7.99,137.04,8.43,136.95,8.11,8.08
-4.76,5.73,-5.03,5.94,7.45,140.3,7.78,139.72,7.54,7.52
-4.13,5.58,-4.41,5.72,6.94,143.47,7.22,142.38,7.02,7.0
-3.79,5.88,-4.03,6.06,7.0,147.18,7.28,146.36,7.07,7.06
-3.63,6.82,-3.88,7.06,7.73,151.96,8.06,151.24,7.81,7.79
-3.52,7.37,-3.72,7.69,8.17,154.5,8.54,154.18,8.27,8.24
-3.48,7.41,-3.72,7.69,8.19,154.83,8.54,154.18,8.28,8.26
-4.13,8.27,-4.41,8.72,9.24,153.44,9.77,153.18,9.38,9.35
-4.84,9.52,-5.25,10.22,10.68,153.07,11.49,152.8,10.9,10.84
-5.85,9.51,-6.57,10.6,11.16,148.41,12.47,148.22,11.5,11.42
-7.43,8.91,-8.35,10.04,11.6,140.18,13.06,140.25,11.98,11.89
-8.48,6.9,-9.51,7.76,10.93,129.14,12.27,129.21,11.28,11.2
-7.68,5.66,-8.57,6.48,9.54,126.4,10.74,127.08,9.85,9.78
-7.12,5.71,-7.88,6.6,9.13,128.73,10.28,129.95,9.43,9.36
-6.69,6.05,-7.44,7.01,9.02,132.15,10.22,133.28,9.33,9.26
-6.69,5.74,-7.38,6.66,8.82,130.6,9.94,132.08,9.11,9.04
-6.69,5.62,-7.32,6.44,8.74,130.03,9.75,131.37,9.01,8.94
-6.33,6.03,-6.88,6.76,8.74,133.63,9.64,134.48,8.98,8.92
-6.72,5.86,-7.38,6.79,8.92,131.1,10.03,132.61,9.21,9.14
-7.37,4.75,-8.13,5.54,8.77,122.78,9.84,124.26,9.05,8.98
-6.27,4.9,-6.82,5.35,7.95,128.03,8.66,128.11,8.14,8.1
-6.78,5.06,-7.19,5.41,8.46,126.76,9.0,126.95,8.6,8.57
-6.03,5.72,-6.41,6.03,8.31,133.52,8.8,133.27,8.44,8.41
-5.87,5.85,-6.25,6.09,8.29,134.87,8.73,134.27,8.4,8.38
-5.85,6.01,-6.19,6.25,8.38,135.78,8.8,135.28,8.49,8.47
-5.41,6.63,-5.78,6.88,8.56,140.8,8.99,139.93,8.67,8.64
-3.91,8.37,-4.25,8.69,9.24,154.97,9.67,153.92,9.36,9.33
-4.4,8.83,-4.85,9.28,9.86,153.51,10.47,152.43,10.02,9.99
-4.55,8.34,-5.07,8.72,9.5,151.37,10.09,149.84,9.65,9.62
-4.19,7.59,-4.66,7.91,8.67,151.11,9.18,149.48,8.8,8.77
-3.75,8.14,-4.22,8.53,8.96,155.27,9.52,153.66,9.11,9.07
-4.31,8.88,-4.79,9.44,9.87,154.11,10.58,153.12,10.06,10.02
-4.92,8.66,-5.57,9.32,9.96,150.41,10.85,149.14,10.19,10.14
-5.29,8.73,-6.07,9.82,10.21,148.77,11.55,148.28,10.56,10.48
-5.97,8.03,-6.85,9.23,10.01,143.37,11.49,143.41,10.4,10.31
-6.03,7.63,-6.88,8.79,9.73,141.67,11.17,141.94,10.11,10.02
-6.69,7.42,-7.54,8.48,9.98,137.97,11.34,138.36,10.34,10.26
-7.02,5.9,-7.88,6.79,9.17,130.03,10.4,130.74,9.5,9.42
-6.47,6.05,-7.16,6.98,8.86,133.08,10.0,134.25,9.16,9.09
-6.56,6.27,-7.29,7.26,9.07,133.68,10.28,134.89,9.39,9.31
-6.81,5.25,-7.6,6.07,8.6,127.62,9.73,128.61,8.89,8.82
-7.27,4.04,-8.13,4.69,8.32,119.06,9.39,119.99,8.6,8.54
-6.94,3.98,-7.85,4.6,8.0,119.85,9.1,120.35,8.29,8.22
-7.12,4.17,-8.04,4.85,8.25,120.33,9.39,121.1,8.55,8.48
-7.19,3.88,-7.85,4.19,8.18,118.36,8.9,118.1,8.37,8.32
-7.86,3.73,-8.51,3.91,8.7,115.41,9.36,114.67,8.87,8.83
-7.61,3.61,-8.22,3.72,8.42,115.37,9.02,114.33,8.58,8.54
-7.39,3.68,-7.91,3.69,8.26,116.46,8.73,114.99,8.38,8.35
-7.27,3.06,-7.82,2.93,7.89,112.85,8.35,110.58,8.01,7.98
-7.11,1.79,-7.6,1.59,7.34,104.09,7.76,101.82,7.45,7.42
-5.81,1.63,-6.19,1.34,6.04,105.71,6.33,102.21,6.11,6.1
-4.81,2.95,-5.19,2.65,5.64,121.48,5.83,117.06,5.69,5.68
-5.3,4.38,-5.78,4.09,6.88,129.59,7.08,125.26,6.93,6.92
-5.14,4.91,-5.72,4.59,7.11,133.69,7.34,128.71,7.17,7.15
-4.68,4.71,-5.29,4.43,6.64,135.23,6.9,129.96,6.71,6.69
-4.3,4.4,-4.98,4.18,6.15,135.65,6.5,130.04,6.25,6.22
-5.41,1.92,-6.48,1.43,5.74,109.55,6.64,102.44,5.98,5.92
-4.86,1.48,-6.65,1.02,5.08,106.96,6.72,98.76,5.51,5.41
-5.08,1.11,-7.31,0.81,5.2,102.29,7.35,96.31,5.77,5.63
-6.02,-0.27,-8.18,-0.44,6.03,87.46,8.19,86.93,6.6,6.46
-6.3,-1.45,-7.89,-1.5,6.47,77.0,8.03,79.25,6.88,6.78
-6.3,-2.26,-8.02,-2.37,6.69,70.28,8.36,73.51,7.13,7.03
-6.67,-3.69,-8.55,-4.25,7.62,61.0,9.55,63.56,8.13,8.01
-5.79,-3.78,-7.74,-4.38,6.92,56.84,8.89,60.51,7.44,7.31
-6.07,-3.52,-8.05,-4.29,7.02,59.85,9.12,61.98,7.57,7.44
-6.62,-3.64,-8.74,-4.47,7.56,61.2,9.82,62.9,8.15,8.01
-6.83,-4.23,-8.9,-5.23,8.04,58.25,10.32,59.57,8.64,8.49
-6.57,-5.45,-8.3,-7.05,8.54,50.3,10.89,49.66,9.15,9.01
-3.94,-5.83,-4.28,-8.15,7.03,34.04,9.21,27.69,7.6,7.47
-0.65,-6.4,-0.05,-7.61,6.43,5.82,7.61,0.41,6.74,6.67
3.47,-7.56,3.88,-8.38,8.32,335.33,9.24,335.17,8.56,8.5
6.03,-6.76,6.35,-7.44,9.06,318.23,9.78,319.55,9.25,9.2
6.72,-5.89,7.0,-6.44,8.94,311.23,9.51,312.62,9.09,9.05
8.8,-4.53,9.22,-4.94,9.9,297.21,10.46,298.18,10.05,10.01
7.1,-4.5,7.41,-4.88,8.4,302.37,8.87,303.36,8.53,8.5
6.6,-3.18,7.73,-3.79,7.33,295.69,8.61,296.11,7.66,7.58
6.38,-3.16,6.59,-3.5,7.12,296.34,7.47,297.98,7.21,7.19
6.54,-1.63,6.72,-1.88,6.74,284.01,6.98,285.6,6.81,6.79
6.34,-0.43,6.72,-0.53,6.35,273.87,6.74,274.53,6.45,6.43
3.43,3.12,4.54,3.32,4.64,227.79,5.62,233.88,4.9,4.83
2.88,4.35,4.01,5.39,5.21,213.55,6.72,216.7,5.61,5.52
0.76,4.27,1.1,5.71,4.33,190.08,5.81,190.89,4.72,4.63
-1.8,3.72,-2.16,5.36,4.13,154.13,5.78,158.02,4.57,4.46
-3.72,2.17,-4.67,3.77,4.31,120.31,6.0,128.91,4.75,4.65
-3.52,-0.04,-4.8,1.07,3.52,89.38,4.91,102.63,3.88,3.8
-2.82,-0.1,-3.76,0.47,2.82,87.98,3.79,97.2,3.08,3.02
-4.91,-5.82,-6.04,-6.65,7.61,40.15,8.99,42.23,7.97,7.89
-4.54,-6.15,-5.95,-7.73,7.64,36.46,9.76,37.6,8.2,8.07
-4.11,-6.06,-5.29,-8.02,7.32,34.18,9.61,33.43,7.92,7.78
0.52,-3.95,-0.45,-5.77,3.99,352.52,5.79,4.46,4.46,4.35
0.25,4.63,0.98,3.66,4.64,183.08,3.79,194.97,4.42,4.47
0.61,5.6,0.72,6.24,5.64,186.19,6.29,186.61,5.81,5.77
-2.51,2.36,-1.86,2.21,3.45,133.32,2.89,139.94,3.3,3.33
-1.34,1.38,-1.06,1.09,1.92,135.76,1.52,135.85,1.81,1.84
2.65,7.37,2.62,7.72,7.84,199.78,8.15,198.77,7.92,7.9
0.31,9.76,0.28,10.32,9.76,181.83,10.32,181.56,9.91,9.87
-1.39,9.44,-1.53,10.03,9.55,171.61,10.15,171.32,9.71,9.67
-0.37,10.07,-0.47,10.63,10.08,177.92,10.64,177.47,10.22,10.19
0.1,8.5,0.06,8.78,8.5,180.66,8.78,180.41,8.57,8.56
-0.84,9.03,-0.87,9.41,9.06,174.69,9.45,174.69,9.17,9.14
-2.02,9.27,-2.16,9.72,9.48,167.72,9.96,167.49,9.61,9.58
-3.08,9.11,-3.28,9.63,9.61,161.31,10.17,161.17,9.76,9.72
-1.83,10.38,-1.97,10.94,10.54,170.0,11.12,169.8,10.69,10.66
-1.93,10.93,-2.1,11.66,11.09,169.99,11.85,169.81,11.29,11.25
-3.94,10.43,-4.28,11.26,11.14,159.32,12.04,159.17,11.38,11.32
-4.12,10.85,-4.5,11.79,11.61,159.2,12.62,159.09,11.88,11.81
-4.78,10.92,-5.19,11.91,11.92,156.37,13.0,156.46,12.2,12.13
-4.85,10.23,-5.25,11.19,11.32,154.65,12.37,154.86,11.59,11.53
-5.03,9.74,-5.44,10.63,10.96,152.7,11.94,152.9,11.22,11.16
-5.31,9.15,-5.75,10.01,10.58,149.86,11.54,150.1,10.83,10.77
-4.81,8.06,-5.19,8.79,9.39,149.17,10.2,149.43,9.6,9.55
-4.21,8.3,-4.63,9.23,9.31,153.09,10.32,153.36,9.58,9.51
-3.72,8.77,-4.03,9.63,9.53,157.01,10.44,157.28,9.77,9.71
-3.84,9.2,-4.25,10.16,9.97,157.36,11.02,157.29,10.25,10.18
-4.65,9.16,-5.13,10.29,10.27,153.08,11.5,153.51,10.59,10.52
-5.14,8.57,-5.63,9.67,9.99,149.04,11.18,149.79,10.31,10.23
-4.16,8.54,-4.57,9.63,9.5,154.04,10.66,154.64,9.81,9.73
-4.47,9.49,-4.82,10.35,10.49,154.76,11.42,155.05,10.73,10.67
-4.16,9.55,-4.47,10.44,10.42,156.47,11.36,156.83,10.67,10.61
-5.22,9.15,-5.6,9.94,10.53,150.28,11.41,150.62,10.77,10.71
-5.28,9.06,-5.66,9.79,10.49,149.75,11.3,149.96,10.7,10.65
-5.65,8.86,-6.07,9.47,10.5,147.46,11.25,147.37,10.7,10.65
-4.07,9.67,-4.38,10.29,10.49,157.17,11.18,156.95,10.67,10.63
-4.35,10.37,-4.69,11.16,11.25,157.26,12.11,157.21,11.47,11.42
-4.63,10.86,-4.94,11.69,11.81,156.9,12.69,157.1,12.04,11.99
-5.13,10.69,-5.44,11.47,11.85,154.34,12.7,154.63,12.08,12.02
-5.75,10.8,-6.13,11.66,12.24,151.98,13.17,152.28,12.48,12.42
-6.21,10.18,-6.66,11.01,11.92,148.59,12.86,148.82,12.17,12.11
