u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.66,-10.44,6.31,-11.8,11.87,331.53,13.38,331.88,13.67,13.81
4.02,-8.71,5.01,-10.15,9.6,335.23,11.32,333.71,11.65,11.81
1.57,-9.36,2.19,-11.27,9.49,350.45,11.48,349.01,11.86,12.04
4.03,-12.38,4.88,-14.23,13.02,341.99,15.05,341.06,15.43,15.61
5.33,-14.47,6.39,-16.52,15.42,339.78,17.71,338.86,18.15,18.36
6.61,-14.34,7.77,-16.36,15.79,335.27,18.11,334.6,18.55,18.76
6.6,-7.97,7.97,-9.3,10.35,320.37,12.25,319.42,12.61,12.78
8.55,-1.69,9.92,-1.62,8.71,281.17,10.05,279.27,10.3,10.42
8.12,0.86,9.49,1.07,8.17,263.93,9.55,263.58,9.81,9.94
8.06,0.15,9.43,0.26,8.06,268.91,9.43,268.44,9.69,9.82
7.44,0.4,8.87,0.6,7.45,266.94,8.89,266.11,9.17,9.3
6.45,1.3,7.61,1.57,6.58,258.59,7.77,258.31,8.0,8.11
5.67,1.24,6.67,1.51,5.81,257.69,6.84,257.22,7.03,7.12
6.15,3.54,7.1,4.09,7.09,240.07,8.2,240.09,8.41,8.51
5.96,4.91,6.81,5.52,7.72,230.52,8.77,230.97,8.97,9.07
4.46,3.75,5.18,4.3,5.83,229.94,6.74,230.31,6.91,6.99
4.7,3.03,5.73,3.68,5.6,237.18,6.81,237.26,7.04,7.15
4.73,1.76,5.79,2.34,5.05,249.59,6.25,247.98,6.48,6.58
4.8,1.01,5.79,1.59,4.9,258.11,6.01,254.62,6.22,6.32
5.2,1.01,6.33,1.66,5.29,258.99,6.54,255.29,6.78,6.89
4.67,0.98,5.87,1.7,4.77,258.19,6.11,253.88,6.36,6.48
4.14,1.3,4.69,1.75,4.34,252.56,5.0,249.58,5.13,5.19
3.86,1.86,4.1,2.14,4.29,244.25,4.63,242.49,4.69,4.72
4.54,2.33,4.82,2.6,5.11,242.87,5.48,241.62,5.55,5.58
4.24,3.18,4.51,3.42,5.3,233.16,5.66,232.88,5.73,5.76
4.2,3.49,4.48,3.69,5.46,230.32,5.8,230.48,5.87,5.9
3.43,4.14,3.63,4.42,5.37,219.6,5.72,219.43,5.78,5.81
2.9,3.8,3.07,4.01,4.78,217.32,5.05,217.45,5.1,5.12
2.65,4.18,2.82,4.38,4.94,212.37,5.21,212.75,5.26,5.28
2.24,4.24,2.38,4.44,4.8,207.9,5.04,208.18,5.09,5.11
1.99,5.02,2.1,5.22,5.4,201.68,5.63,201.88,5.67,5.69
1.74,4.73,1.81,4.94,5.04,200.23,5.26,200.16,5.3,5.32
0.94,4.55,0.94,4.72,4.65,191.64,4.81,191.23,4.85,4.86
-1.65,5.73,-1.82,6.07,5.96,163.95,6.34,163.32,6.41,6.44
-1.3,5.1,-1.54,5.68,5.26,165.68,5.88,164.82,6.0,6.06
-0.9,5.44,-1.1,6.09,5.51,170.63,6.19,169.73,6.31,6.38
-0.9,4.56,-1.1,5.28,4.65,168.87,5.39,168.2,5.54,5.6
-1.36,3.85,-1.67,4.5,4.08,160.48,4.8,159.61,4.93,5.0
-2.07,3.59,-2.59,4.41,4.15,149.99,5.11,149.61,5.3,5.39
-1.78,3.74,-2.57,4.67,4.15,154.53,5.33,151.16,5.55,5.66
-2.03,3.37,-2.85,4.29,3.93,148.88,5.16,146.37,5.39,5.5
-1.9,3.09,-2.83,3.77,3.63,148.38,4.72,143.17,4.92,5.02
-1.44,1.98,-2.36,2.39,2.44,143.99,3.36,135.31,3.53,3.61
-1.65,1.09,-2.54,1.02,1.98,123.43,2.74,111.9,2.88,2.95
-0.75,0.65,-1.54,0.55,1.0,130.88,1.64,109.64,1.76,1.82
-0.06,0.75,-0.47,0.75,0.75,175.68,0.88,148.05,0.91,0.92
0.25,0.12,0.22,0.09,0.28,243.44,0.23,247.2,0.23,0.22
2.99,0.81,3.13,0.81,3.1,254.82,3.23,255.45,3.26,3.27
5.91,1.9,6.32,1.94,6.21,252.16,6.61,252.97,6.69,6.73
7.16,1.59,7.67,1.66,7.33,257.47,7.85,257.8,7.95,7.99
8.81,2.4,9.49,2.57,9.13,254.77,9.83,254.86,9.96,10.03
8.96,3.98,9.75,4.26,9.8,246.03,10.63,246.41,10.79,10.87
10.52,3.36,11.37,3.53,11.04,252.26,11.91,252.73,12.07,12.15
10.63,2.43,11.59,2.63,10.91,257.15,11.89,257.21,12.07,12.16
