u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-2.41,0.19,-2.5,0.19,2.42,94.44,2.51,94.29,2.48,2.47
-2.54,1.29,-2.63,1.42,2.85,116.91,2.98,118.36,2.94,2.93
-3.64,1.79,-3.83,1.92,4.05,116.2,4.29,116.56,4.21,4.19
-5.58,1.13,-5.94,1.23,5.7,101.44,6.06,101.7,5.95,5.92
-5.99,0.66,-6.42,0.73,6.03,96.27,6.46,96.48,6.32,6.29
-6.28,-0.12,-6.73,-0.12,6.28,88.86,6.73,88.94,6.58,6.55
-6.15,0.19,-6.6,0.19,6.15,91.75,6.61,91.63,6.46,6.43
-6.06,0.19,-6.63,0.15,6.06,91.77,6.63,91.26,6.45,6.4
-7.14,0.22,-8.04,0.19,7.14,91.74,8.05,91.34,7.75,7.68
-6.64,1.41,-7.63,1.54,6.79,102.03,7.78,101.43,7.46,7.38
-5.54,0.85,-6.59,0.92,5.6,98.68,6.65,97.93,6.31,6.23
-5.41,0.44,-6.46,0.35,5.43,94.62,6.47,93.13,6.14,6.06
-4.79,-0.86,-5.84,-1.29,4.87,79.86,5.98,77.51,5.62,5.53
-4.19,-1.42,-5.06,-2.04,4.42,71.23,5.46,68.03,5.13,5.05
-4.26,-1.52,-5.23,-2.13,4.52,70.35,5.65,67.88,5.28,5.2
-2.87,-2.37,-3.56,-3.19,3.72,50.45,4.78,48.17,4.44,4.36
-1.49,-1.68,-1.94,-2.46,2.25,41.43,3.13,38.24,2.85,2.78
-1.07,-0.65,-1.27,-1.25,1.25,58.98,1.78,45.44,1.61,1.57
-0.75,-0.42,-0.81,-0.81,0.86,60.98,1.15,44.96,1.06,1.04
-0.64,-0.38,-0.71,-0.48,0.74,59.1,0.86,55.91,0.82,0.81
-1.03,-0.44,-1.19,-0.27,1.11,66.89,1.22,77.18,1.18,1.18
-0.47,1.07,-0.5,1.25,1.17,156.18,1.35,158.21,1.29,1.27
-1.35,1.76,-1.38,1.85,2.21,142.51,2.31,143.44,2.28,2.27
-2.7,2.26,-2.85,2.5,3.52,129.96,3.79,131.22,3.71,3.68
-4.08,3.14,-4.33,3.4,5.15,127.6,5.51,128.09,5.39,5.36
-5.21,3.27,-5.6,3.6,6.15,122.09,6.66,122.75,6.5,6.46
-6.05,3.45,-6.52,3.83,6.97,119.7,7.57,120.45,7.37,7.33
-6.5,3.83,-7.11,4.23,7.54,120.54,8.27,120.77,8.04,7.98
-7.09,4.02,-7.69,4.42,8.15,119.54,8.87,119.88,8.64,8.58
-7.13,3.96,-7.83,4.35,8.15,119.05,8.96,119.07,8.7,8.64
-6.91,4.02,-7.56,4.46,7.99,120.19,8.78,120.52,8.53,8.47
-6.66,3.77,-7.36,4.25,7.65,119.51,8.5,120.03,8.22,8.16
-6.09,3.05,-6.77,3.46,6.81,116.58,7.6,117.06,7.35,7.29
-5.75,2.61,-6.5,3.02,6.32,114.42,7.17,114.93,6.89,6.83
-5.34,1.82,-6.06,2.1,5.64,108.84,6.42,109.14,6.17,6.11
-5.41,1.1,-6.23,1.27,5.52,101.51,6.36,101.53,6.09,6.02
-5.44,1.1,-6.29,1.27,5.55,101.44,6.42,101.42,6.14,6.07
-5.63,0.72,-6.48,0.83,5.68,97.3,6.53,97.33,6.26,6.19
-4.85,0.79,-5.94,0.96,4.92,99.23,6.02,99.17,5.66,5.58
-4.51,0.57,-5.48,0.83,4.54,97.18,5.54,98.65,5.22,5.14
-4.29,1.04,-5.19,1.44,4.41,103.69,5.39,105.49,5.07,5.0
-4.47,1.55,-5.42,2.13,4.73,109.1,5.82,111.43,5.47,5.39
-5.07,1.77,-6.04,2.27,5.37,109.2,6.46,110.6,6.11,6.02
-5.6,2.21,-6.69,2.73,6.02,111.51,7.23,112.2,6.84,6.74
-6.89,2.8,-7.84,3.25,7.43,112.12,8.48,112.54,8.15,8.06
-6.85,3.33,-7.65,3.77,7.62,115.93,8.53,116.25,8.23,8.16
-7.42,4.09,-8.34,4.63,8.47,118.87,9.53,119.03,9.19,9.11
-7.76,3.52,-8.67,4.0,8.52,114.4,9.55,114.78,9.22,9.14
-8.01,3.08,-8.96,3.42,8.58,111.01,9.59,110.88,9.27,9.19
-8.26,2.67,-9.17,2.94,8.68,107.9,9.63,107.77,9.32,9.25
-8.6,2.36,-9.48,2.58,8.92,105.32,9.83,105.24,9.53,9.46
-8.36,2.26,-9.34,2.54,8.66,105.13,9.68,105.23,9.35,9.27
-8.05,2.32,-8.98,2.56,8.37,106.1,9.34,105.93,9.03,8.95
-8.77,1.82,-9.77,2.02,8.95,101.74,9.98,101.69,9.65,9.57
-9.02,1.82,-10.06,2.06,9.2,101.43,10.27,101.58,9.93,9.84
-8.05,2.23,-9.06,2.46,8.35,105.5,9.39,105.18,9.06,8.98
-7.73,2.11,-8.71,2.33,8.01,105.24,9.02,105.0,8.69,8.62
-6.17,1.76,-7.09,1.96,6.41,105.93,7.35,105.45,7.05,6.98
-4.28,1.41,-5.0,1.58,4.51,108.28,5.25,107.57,5.01,4.95
-3.4,1.76,-4.23,2.08,3.83,117.37,4.72,116.22,4.43,4.36
-3.43,1.86,-4.21,2.25,3.9,118.39,4.77,118.13,4.49,4.43
-3.59,2.52,-4.52,3.04,4.39,125.05,5.45,123.93,5.11,5.03
-4.19,2.83,-5.11,3.44,5.06,124.07,6.16,123.96,5.8,5.72
-4.63,3.3,-5.69,3.9,5.69,125.5,6.9,124.41,6.51,6.41
-5.01,3.43,-6.09,3.98,6.07,124.38,7.27,123.19,6.89,6.79
-5.01,3.55,-6.17,4.15,6.14,125.34,7.43,123.91,7.02,6.92
-4.85,2.83,-5.98,3.36,5.62,120.27,6.86,119.29,6.46,6.36
-4.44,2.71,-5.4,3.23,5.2,121.38,6.29,120.9,5.94,5.85
-4.53,3.17,-5.63,3.84,5.53,125.02,6.81,124.27,6.4,6.3
-3.68,3.55,-4.52,4.08,5.11,133.97,6.1,132.08,5.78,5.7
-4.02,3.42,-4.73,3.79,5.28,130.39,6.06,128.72,5.81,5.75
-5.3,3.36,-5.69,3.58,6.28,122.33,6.72,122.21,6.58,6.54
-4.4,2.95,-4.86,3.15,5.3,123.82,5.79,122.94,5.63,5.59
-4.46,1.76,-4.96,1.85,4.8,111.47,5.29,110.5,5.13,5.09
-5.02,0.97,-5.38,1.0,5.11,100.95,5.47,100.54,5.35,5.33
-5.12,1.26,-5.69,1.4,5.27,103.77,5.86,103.79,5.67,5.62
-6.56,1.1,-7.19,1.08,6.65,99.48,7.27,98.57,7.07,7.02
-7.6,1.6,-8.4,1.69,7.77,101.89,8.57,101.36,8.31,8.25
-7.54,1.98,-8.42,2.21,7.8,104.72,8.7,104.7,8.41,8.34
-7.86,2.42,-8.79,2.65,8.22,107.11,9.18,106.75,8.87,8.8
-8.3,1.89,-9.34,2.0,8.51,102.8,9.55,102.09,9.21,9.13
-7.48,1.79,-8.63,2.0,7.69,103.44,8.86,103.05,8.48,8.39
-7.87,1.54,-9.42,1.67,8.02,101.07,9.57,100.03,9.07,8.95
-7.62,0.91,-9.19,0.9,7.68,96.8,9.24,95.57,8.73,8.61
-7.31,0.78,-8.69,0.81,7.35,96.12,8.73,95.34,8.28,8.18
-7.43,0.88,-8.9,0.94,7.48,96.75,8.95,96.01,8.48,8.36
-7.68,1.13,-9.15,1.23,7.76,98.37,9.23,97.65,8.76,8.64
