u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
2.62,-1.89,2.89,-2.03,3.23,305.73,3.53,305.1,3.43,3.41
3.12,-0.7,3.34,-0.75,3.2,282.62,3.43,282.65,3.35,3.33
3.68,0.59,4.0,0.56,3.73,260.93,4.04,261.99,3.94,3.91
4.86,2.3,5.25,2.42,5.37,244.68,5.78,245.23,5.65,5.62
3.95,2.52,4.31,2.62,4.68,237.41,5.05,238.65,4.93,4.9
3.45,1.79,3.86,1.86,3.88,242.59,4.28,244.26,4.15,4.12
2.66,1.24,3.04,1.36,2.93,245.07,3.33,245.94,3.2,3.17
-0.25,2.43,-0.16,2.7,2.45,174.14,2.71,176.66,2.62,2.6
-5.56,-0.99,-6.0,-1.2,5.64,79.94,6.12,78.68,5.96,5.93
-5.64,-1.08,-6.42,-1.28,5.74,79.11,6.54,78.72,6.28,6.22
-4.43,-1.62,-5.27,-1.98,4.71,69.88,5.63,69.42,5.34,5.27
-4.45,-2.17,-5.86,-2.79,4.95,64.01,6.49,64.54,5.99,5.87
-3.45,-1.74,-4.91,-2.55,3.86,63.19,5.53,62.5,4.99,4.86
1.51,1.55,1.38,1.01,2.17,224.18,1.71,233.86,1.85,1.89
-0.93,0.59,-0.61,0.02,1.1,122.47,0.61,92.11,0.77,0.81
-2.29,-1.44,-2.32,-2.26,2.71,57.86,3.23,45.73,3.07,3.02
-1.99,-2.74,-2.34,-4.22,3.38,36.07,4.82,29.04,4.36,4.25
-0.0,-2.94,0.05,-4.11,2.94,0.0,4.11,359.36,3.73,3.64
-0.63,-2.69,-0.58,-3.91,2.76,13.09,3.95,8.42,3.57,3.47
-1.5,-3.15,-1.58,-4.66,3.49,25.43,4.92,18.73,4.46,4.34
-1.71,-3.17,-2.17,-4.66,3.6,28.26,5.14,24.97,4.64,4.52
-1.36,-3.33,-1.53,-4.3,3.6,22.21,4.56,19.58,4.25,4.18
-1.22,-5.34,-1.16,-5.9,5.48,12.91,6.01,11.1,5.84,5.8
-0.28,-5.62,-0.2,-6.11,5.62,2.81,6.11,1.91,5.95,5.92
1.52,-5.04,1.81,-5.43,5.27,343.21,5.73,341.59,5.58,5.54
3.36,-3.21,3.84,-3.4,4.64,313.72,5.13,311.57,4.97,4.94
3.54,0.91,3.98,0.89,3.66,255.57,4.08,257.38,3.94,3.91
3.01,0.44,3.46,0.35,3.04,261.72,3.48,264.31,3.34,3.3
-1.57,3.52,-1.58,3.67,3.86,155.94,4.0,156.74,3.95,3.94
-5.67,1.51,-5.97,1.52,5.87,104.93,6.16,104.26,6.06,6.04
-6.59,0.5,-7.06,0.45,6.61,94.34,7.07,93.68,6.93,6.89
-6.57,0.79,-7.06,0.77,6.61,96.83,7.1,96.2,6.94,6.91
-6.07,0.66,-6.61,0.6,6.1,96.23,6.63,95.15,6.46,6.42
-5.27,-0.42,-5.99,-0.64,5.28,85.41,6.03,83.92,5.79,5.73
-4.15,0.05,-4.81,-0.18,4.16,90.71,4.81,87.8,4.6,4.55
-3.08,-0.67,-3.59,-0.93,3.15,77.68,3.71,75.41,3.53,3.49
-2.63,-1.43,-2.95,-1.75,3.0,61.42,3.43,59.37,3.29,3.26
-2.41,-1.35,-2.7,-1.68,2.76,60.8,3.18,58.05,3.05,3.01
-2.7,-2.07,-3.11,-2.53,3.4,52.47,4.0,50.87,3.81,3.76
-2.42,-2.27,-2.95,-2.87,3.32,46.84,4.11,45.78,3.86,3.79
-2.38,-2.46,-2.89,-3.19,3.42,44.13,4.3,42.09,4.02,3.95
-1.95,-2.92,-2.22,-4.03,3.51,33.71,4.6,28.8,4.25,4.16
-2.45,-3.88,-2.72,-5.23,4.58,32.25,5.9,27.43,5.47,5.37
-2.36,-4.45,-2.7,-5.81,5.03,27.91,6.41,24.92,5.97,5.86
-2.22,-4.79,-2.51,-6.03,5.28,24.89,6.54,22.61,6.13,6.03
-1.8,-5.13,-1.83,-5.85,5.44,19.32,6.13,17.35,5.91,5.85
-1.31,-5.43,-1.22,-5.83,5.59,13.59,5.95,11.83,5.83,5.81
-0.65,-5.33,-0.53,-5.75,5.37,6.96,5.77,5.3,5.64,5.61
0.3,-4.67,0.47,-5.01,4.68,356.35,5.04,354.68,4.92,4.89
1.5,-4.57,1.81,-4.93,4.81,341.87,5.26,339.86,5.11,5.08
4.46,-1.64,4.96,-1.78,4.75,290.16,5.27,289.72,5.1,5.06
5.02,-0.66,5.53,-0.73,5.06,277.51,5.58,277.56,5.41,5.37
4.87,1.61,5.36,1.69,5.13,251.7,5.62,252.51,5.46,5.42
4.14,-0.12,4.7,-0.12,4.15,271.73,4.7,271.52,4.52,4.48
2.06,0.1,2.37,0.12,2.06,267.24,2.38,266.98,2.27,2.25
1.55,0.97,1.76,1.0,1.83,237.82,2.03,240.45,1.96,1.95
-0.87,0.4,-0.78,0.28,0.96,114.61,0.83,109.87,0.87,0.88
-4.57,-3.56,-5.15,-4.23,5.79,52.1,6.66,50.63,6.38,6.31
-3.78,-3.07,-4.57,-4.2,4.87,50.95,6.21,47.38,5.78,5.67
-3.19,-3.8,-3.78,-5.42,4.96,40.04,6.61,34.87,6.08,5.95
-2.53,-6.09,-2.64,-8.2,6.6,22.58,8.61,17.86,7.96,7.81
-0.84,-7.6,-0.44,-9.76,7.65,6.29,9.77,2.6,9.09,8.92
-1.1,-7.73,-0.89,-9.84,7.81,8.09,9.88,5.2,9.21,9.05
-1.51,-7.44,-1.33,-9.52,7.59,11.48,9.62,7.96,8.97,8.81
-1.35,-7.38,-1.1,-9.42,7.5,10.36,9.48,6.65,8.84,8.69
-1.25,-7.23,-0.74,-9.29,7.34,9.81,9.32,4.57,8.68,8.53
-0.99,-6.73,-0.29,-8.7,6.8,8.36,8.7,1.92,8.09,7.94
-0.28,-5.96,0.84,-7.55,5.96,2.68,7.59,353.63,7.07,6.94
