u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
2.33,2.43,2.58,2.7,3.37,223.81,3.73,223.64,3.62,3.59
1.86,2.58,2.03,2.78,3.18,215.75,3.44,216.14,3.36,3.34
1.67,2.3,1.84,2.42,2.84,216.06,3.04,217.27,2.98,2.96
1.32,2.07,1.47,2.17,2.46,212.55,2.62,214.05,2.57,2.56
1.05,2.2,1.22,2.3,2.44,205.48,2.6,207.93,2.55,2.53
0.14,1.89,0.23,1.98,1.89,184.13,2.0,186.72,1.96,1.95
-3.02,1.64,-3.17,1.73,3.44,118.43,3.61,118.67,3.56,3.54
-7.33,0.25,-7.96,0.2,7.33,91.95,7.97,91.47,7.76,7.71
-6.99,-0.57,-7.61,-0.67,7.01,85.31,7.64,84.96,7.43,7.39
-5.8,-1.21,-6.51,-1.4,5.93,78.22,6.66,77.82,6.42,6.37
-4.67,-0.65,-5.41,-0.84,4.71,82.1,5.48,81.16,5.23,5.17
-4.07,-1.08,-4.84,-1.37,4.21,75.06,5.03,74.16,4.76,4.7
-3.52,-1.87,-4.03,-2.14,3.99,61.99,4.56,62.03,4.37,4.33
-2.98,-1.72,-3.51,-2.15,3.44,60.01,4.12,58.49,3.9,3.85
-2.68,-2.02,-3.31,-2.71,3.36,53.02,4.28,50.65,3.98,3.91
-2.22,-2.07,-2.92,-2.84,3.03,47.02,4.07,45.79,3.73,3.65
-2.24,-2.6,-2.82,-3.44,3.44,40.75,4.45,39.33,4.13,4.05
-2.01,-2.91,-2.37,-4.25,3.54,34.58,4.87,29.16,4.44,4.34
-2.26,-3.2,-2.58,-4.61,3.92,35.21,5.28,29.2,4.84,4.73
-1.85,-3.24,-2.09,-4.72,3.73,29.7,5.16,23.91,4.7,4.59
-2.27,-3.36,-2.64,-4.89,4.06,34.02,5.56,28.35,5.07,4.96
-2.52,-3.99,-2.72,-4.62,4.72,32.28,5.36,30.47,5.15,5.1
-1.67,-4.89,-1.66,-5.36,5.17,18.87,5.61,17.2,5.47,5.43
-0.72,-4.63,-0.66,-5.0,4.69,8.89,5.04,7.5,4.93,4.9
1.83,-4.22,2.12,-4.51,4.6,336.51,4.99,334.82,4.86,4.83
2.15,-2.68,2.39,-2.95,3.44,321.34,3.8,321.01,3.68,3.65
1.65,-2.97,1.93,-3.26,3.4,330.99,3.79,329.34,3.67,3.63
2.13,-1.3,2.54,-1.47,2.5,301.32,2.94,299.98,2.79,2.76
0.92,2.3,1.09,2.38,2.48,201.89,2.61,204.71,2.57,2.56
2.03,0.75,2.42,0.75,2.17,249.76,2.53,252.77,2.41,2.39
1.85,3.2,2.23,3.51,3.69,210.02,4.16,212.41,4.01,3.97
-2.44,5.94,-2.81,6.53,6.42,157.63,7.11,156.71,6.89,6.83
-3.2,4.71,-3.47,5.08,5.69,145.83,6.15,145.66,6.0,5.96
-2.51,4.64,-2.87,5.06,5.28,151.63,5.82,150.42,5.64,5.6
-0.68,5.73,-1.0,6.43,5.77,173.19,6.51,171.19,6.27,6.21
-0.77,5.9,-1.01,6.56,5.96,172.55,6.63,171.21,6.42,6.36
-0.32,5.88,-0.47,6.56,5.89,176.85,6.57,175.92,6.35,6.3
-0.16,5.82,-0.23,6.4,5.82,178.41,6.41,177.91,6.22,6.17
0.29,5.54,0.31,6.29,5.55,182.96,6.3,182.84,6.06,6.0
0.82,4.15,0.97,4.81,4.24,191.21,4.9,191.38,4.69,4.64
1.17,4.31,1.34,4.89,4.46,195.24,5.07,195.36,4.87,4.82
1.24,4.01,1.36,4.42,4.19,197.13,4.62,197.09,4.48,4.45
0.82,3.61,1.01,4.0,3.7,192.86,4.12,194.23,3.99,3.95
0.96,3.42,1.2,3.9,3.55,195.68,4.08,197.11,3.91,3.87
1.4,4.17,1.64,4.51,4.4,198.53,4.8,199.95,4.67,4.64
2.56,4.7,2.78,4.92,5.35,208.59,5.65,209.46,5.55,5.53
2.56,4.79,2.78,5.09,5.43,208.09,5.8,208.63,5.68,5.65
