u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.93,2.88,1.09,2.84,3.02,197.88,3.05,201.05,3.03,3.03
0.43,4.45,0.56,4.31,4.47,185.49,4.35,187.44,4.42,4.42
-0.42,4.44,-0.22,4.37,4.46,174.58,4.38,177.14,4.42,4.43
-2.79,2.62,-2.62,2.69,3.82,133.18,3.76,135.68,3.79,3.8
-2.29,2.15,-2.16,2.22,3.14,133.26,3.09,135.83,3.12,3.12
-0.76,3.28,-0.59,3.31,3.36,166.94,3.37,169.84,3.36,3.36
0.08,4.21,0.28,4.25,4.21,181.07,4.26,183.79,4.23,4.23
0.3,5.68,0.41,5.75,5.69,183.05,5.76,184.04,5.72,5.71
0.96,5.89,1.03,6.03,5.97,189.29,6.12,189.7,6.04,6.02
1.94,5.7,1.91,5.81,6.02,198.76,6.12,198.15,6.07,6.06
0.41,5.82,0.31,6.06,5.83,184.04,6.07,182.95,5.94,5.92
-3.39,6.04,-3.56,6.22,6.93,150.7,7.17,150.19,7.03,7.01
-4.61,6.23,-4.78,6.44,7.75,143.53,8.02,143.4,7.87,7.85
-4.36,6.01,-4.53,6.19,7.42,144.06,7.67,143.78,7.53,7.51
-4.23,5.48,-4.41,5.66,6.92,142.34,7.17,142.08,7.03,7.01
-4.2,4.74,-4.34,4.81,6.34,138.43,6.48,137.93,6.4,6.39
-3.99,4.12,-4.13,4.19,5.73,135.88,5.88,135.43,5.8,5.78
-4.02,3.53,-4.16,3.59,5.34,131.28,5.49,130.85,5.41,5.4
-4.27,2.71,-4.41,2.75,5.06,122.46,5.19,121.97,5.12,5.11
-4.62,2.19,-4.75,2.19,5.11,115.36,5.23,114.73,5.16,5.15
-4.43,2.4,-4.53,2.41,5.04,118.47,5.13,117.97,5.08,5.07
-4.58,2.06,-4.72,2.06,5.02,114.25,5.15,113.61,5.08,5.07
-4.68,2.06,-4.75,2.0,5.11,113.79,5.15,112.83,5.13,5.13
-4.3,2.38,-4.34,2.34,4.91,118.9,4.94,118.35,4.92,4.92
-4.12,2.4,-4.12,2.41,4.76,120.27,4.78,120.26,4.77,4.77
-3.84,1.81,-3.88,1.78,4.25,115.27,4.26,114.68,4.25,4.25
-2.55,1.75,-2.69,1.69,3.09,124.43,3.17,122.11,3.13,3.12
-2.88,2.19,-2.91,2.09,3.61,127.27,3.58,125.76,3.6,3.6
-2.9,3.16,-3.06,2.94,4.29,137.45,4.24,133.79,4.27,4.27
-2.77,4.01,-3.03,3.59,4.87,145.4,4.7,139.83,4.8,4.81
-2.48,4.06,-2.72,3.5,4.76,148.6,4.43,142.13,4.61,4.64
-2.37,4.12,-2.37,3.59,4.75,150.17,4.3,146.52,4.56,4.59
-2.52,4.65,-2.47,4.15,5.29,151.59,4.83,149.28,5.09,5.12
-4.12,8.88,-5.47,9.34,9.79,155.1,10.83,149.64,10.25,10.17
-6.8,8.04,-8.22,8.63,10.53,139.79,11.92,136.37,11.14,11.03
-7.74,6.59,-8.63,6.97,10.16,130.38,11.09,128.93,10.58,10.5
-7.23,5.81,-7.88,6.16,9.27,128.79,10.0,128.01,9.59,9.53
-7.5,4.97,-8.19,5.31,9.0,123.52,9.76,122.98,9.34,9.27
-7.94,3.57,-9.13,3.94,8.71,114.2,9.94,113.34,9.25,9.15
-6.32,3.0,-7.57,2.53,6.99,115.41,7.98,108.47,7.43,7.35
-6.7,1.22,-8.16,0.09,6.81,100.29,8.16,90.62,7.41,7.3
-6.0,0.07,-6.75,-1.44,6.0,90.66,6.9,77.93,6.4,6.32
-5.39,-1.55,-5.62,-3.29,5.61,73.93,6.51,59.69,6.01,5.93
-4.74,-4.12,-5.53,-5.88,6.28,48.98,8.08,43.26,7.08,6.93
-5.56,-7.11,-7.07,-8.97,9.03,38.03,11.42,38.22,10.09,9.89
-5.05,-7.09,-6.25,-8.94,8.71,35.42,10.91,34.96,9.69,9.5
-4.67,-7.49,-5.31,-8.97,8.83,31.97,10.43,30.64,9.54,9.4
-5.18,-7.98,-5.56,-9.38,9.52,33.01,10.9,30.68,10.13,10.02
-4.78,-8.47,-5.09,-9.94,9.73,29.45,11.17,27.13,10.37,10.25
-5.14,-8.6,-5.22,-9.88,10.02,30.86,11.17,27.85,10.53,10.44
-6.13,-7.93,-5.84,-9.25,10.03,37.71,10.94,32.27,10.43,10.36
-3.17,-7.29,-2.87,-8.44,7.95,23.5,8.92,18.8,8.38,8.3
-0.37,-4.42,0.03,-5.35,4.44,4.76,5.35,359.65,4.84,4.76
1.59,-2.82,2.1,-3.5,3.23,330.61,4.08,329.1,3.61,3.54
1.07,-2.03,1.81,-2.47,2.3,332.33,3.07,323.7,2.64,2.57
-3.9,-2.48,-3.5,-2.25,4.62,57.61,4.16,57.25,4.42,4.46
-6.71,-3.54,-6.5,-3.56,7.58,62.2,7.41,61.27,7.51,7.52
-1.23,-3.44,-1.0,-4.78,3.66,19.71,4.89,11.79,4.2,4.1
12.81,8.09,14.38,9.03,15.15,237.74,16.98,237.86,15.96,15.81
12.11,9.76,13.35,12.1,15.56,231.14,18.02,227.8,16.65,16.44
9.7,8.23,10.6,9.94,12.72,229.68,14.53,226.82,13.52,13.37
5.95,9.15,6.56,10.47,10.92,213.03,12.36,212.08,11.56,11.44
3.1,7.78,3.47,8.75,8.37,201.7,9.42,201.62,8.84,8.75
