u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.21,1.15,4.48,1.22,4.36,254.66,4.65,254.74,4.55,4.53
4.74,1.09,5.08,1.12,4.86,257.02,5.2,257.51,5.09,5.07
5.39,1.28,5.77,1.31,5.54,256.65,5.91,257.18,5.79,5.77
5.24,1.19,5.58,1.19,5.37,257.23,5.7,257.98,5.6,5.57
5.43,1.25,5.77,1.25,5.57,257.02,5.9,257.77,5.79,5.77
4.99,1.72,5.33,1.75,5.27,251.01,5.61,251.82,5.5,5.48
4.64,2.68,5.02,2.75,5.36,239.97,5.72,241.27,5.61,5.58
5.24,4.43,5.58,4.6,6.86,229.78,7.23,230.51,7.11,7.08
4.2,6.2,4.61,6.68,7.49,214.14,8.12,214.65,7.92,7.87
-1.13,6.29,-1.09,6.9,6.39,169.85,6.99,171.03,6.79,6.75
-0.68,3.61,-0.75,4.02,3.67,169.27,4.09,169.42,3.95,3.92
1.8,4.79,2.01,5.34,5.12,200.63,5.7,200.62,5.52,5.47
1.15,4.01,1.42,4.66,4.17,195.95,4.87,196.94,4.64,4.59
1.02,3.26,1.2,3.78,3.42,197.44,3.96,197.57,3.79,3.74
2.15,2.89,2.29,3.27,3.6,216.63,3.99,214.97,3.86,3.83
1.65,2.93,1.75,3.3,3.36,209.43,3.74,207.92,3.62,3.59
1.59,2.7,1.72,3.52,3.13,210.49,3.92,206.05,3.67,3.6
1.58,2.47,1.82,3.47,2.93,212.65,3.92,207.69,3.6,3.53
1.77,2.38,2.11,3.27,2.97,216.66,3.9,212.86,3.6,3.52
1.62,2.37,1.76,2.71,2.87,214.4,3.23,212.95,3.12,3.09
2.12,2.55,2.26,2.93,3.32,219.75,3.7,217.65,3.57,3.55
2.28,2.03,2.37,2.16,3.05,228.33,3.21,227.71,3.16,3.14
1.84,1.37,1.94,1.47,2.29,233.28,2.43,232.76,2.39,2.38
3.34,1.5,3.51,1.56,3.66,245.86,3.84,245.99,3.78,3.77
