u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-5.48,-2.35,-5.91,-2.66,5.96,66.79,6.48,65.77,6.55,6.58
-4.95,-2.0,-5.39,-2.2,5.34,67.94,5.82,67.74,5.89,5.92
-4.38,-2.57,-4.74,-2.81,5.08,59.65,5.51,59.39,5.57,5.6
-3.41,-3.32,-3.64,-3.6,4.76,45.81,5.12,45.36,5.17,5.19
-4.41,-2.25,-4.74,-2.45,4.96,62.94,5.34,62.64,5.4,5.42
-5.45,-1.94,-5.81,-2.14,5.78,70.38,6.19,69.75,6.25,6.27
-5.01,-1.94,-5.41,-2.14,5.37,68.81,5.82,68.39,5.88,5.91
-3.51,-2.57,-3.85,-2.77,4.35,53.79,4.74,54.27,4.79,4.82
-4.13,-3.1,-4.61,-3.47,5.17,53.12,5.77,53.04,5.86,5.9
-6.39,-4.17,-7.31,-4.78,7.63,56.89,8.74,56.84,8.89,8.96
-7.24,-3.82,-8.37,-4.4,8.19,62.16,9.46,62.25,9.63,9.71
-6.93,-4.3,-8.2,-5.05,8.15,58.2,9.63,58.39,9.83,9.93
-5.55,-4.58,-6.58,-5.36,7.19,50.48,8.49,50.84,8.67,8.75
-4.77,-3.8,-5.69,-4.69,6.1,51.46,7.37,50.5,7.55,7.63
-4.3,-3.27,-5.33,-4.17,5.4,52.79,6.77,51.99,6.95,7.04
-3.61,-3.2,-4.58,-4.18,4.83,48.42,6.2,47.6,6.39,6.48
-2.51,-3.18,-3.25,-4.45,4.05,38.34,5.51,36.18,5.71,5.8
-1.76,-3.18,-2.28,-4.59,3.63,28.97,5.12,26.42,5.33,5.42
-1.57,-3.55,-1.95,-5.19,3.89,23.82,5.54,20.6,5.77,5.87
-1.51,-3.77,-1.77,-5.48,4.06,21.76,5.75,17.89,5.99,6.09
-1.0,-3.18,-1.06,-4.75,3.33,17.51,4.87,12.61,5.08,5.17
-1.09,-4.2,-1.13,-5.1,4.34,14.6,5.23,12.43,5.35,5.4
-0.06,-5.61,-0.02,-6.18,5.61,0.64,6.18,0.21,6.26,6.29
1.57,-5.48,1.73,-5.97,5.7,344.05,6.22,343.87,6.29,6.32
1.44,-5.45,1.54,-5.95,5.64,345.2,6.15,345.49,6.22,6.25
1.19,-5.89,1.33,-6.39,6.01,348.57,6.52,348.24,6.6,6.63
1.63,-5.51,1.79,-5.99,5.74,343.52,6.25,343.36,6.32,6.35
3.07,-3.85,3.35,-4.08,4.92,321.45,5.28,320.63,5.33,5.35
2.91,-2.94,3.14,-3.14,4.14,315.3,4.44,315.0,4.49,4.5
4.88,-2.22,5.28,-2.35,5.37,294.47,5.78,294.0,5.84,5.87
2.72,-2.1,2.99,-2.27,3.44,307.59,3.76,307.13,3.8,3.82
0.63,-1.75,0.77,-1.85,1.86,340.3,2.01,337.5,2.02,2.03
-0.06,-2.54,0.02,-2.77,2.54,1.41,2.77,359.64,2.8,2.81
-1.69,-3.33,-1.85,-4.19,3.73,26.95,4.58,23.85,4.7,4.75
-1.69,-2.68,-1.87,-3.93,3.17,32.32,4.35,25.51,4.52,4.59
-3.04,-4.43,-3.51,-5.82,5.37,34.47,6.8,31.1,6.99,7.08
-2.73,-5.81,-3.28,-7.52,6.42,25.16,8.2,23.56,8.45,8.56
-2.38,-5.84,-2.86,-7.4,6.31,22.21,7.94,21.16,8.16,8.26
-1.97,-6.34,-2.28,-7.82,6.64,17.3,8.15,16.28,8.36,8.45
-2.32,-5.93,-2.62,-7.42,6.37,21.35,7.87,19.44,8.08,8.17
-1.22,-5.52,-1.35,-7.07,5.66,12.47,7.19,10.84,7.41,7.5
-1.31,-5.46,-1.37,-7.04,5.62,13.53,7.18,11.05,7.39,7.49
-1.03,-5.24,-1.02,-6.9,5.35,11.14,6.97,8.43,7.19,7.3
-0.59,-4.9,-0.4,-6.66,4.94,6.89,6.68,3.46,6.91,7.02
0.85,-4.71,1.36,-6.31,4.79,349.78,6.46,347.84,6.69,6.79
1.94,-5.3,2.32,-6.01,5.64,339.84,6.44,338.84,6.55,6.6
2.16,-6.01,2.47,-6.57,6.39,340.23,7.02,339.39,7.11,7.15
2.41,-5.86,2.68,-6.35,6.33,337.62,6.89,337.09,6.97,7.0
2.41,-6.14,2.72,-6.74,6.6,338.55,7.27,338.01,7.36,7.4
2.19,-6.92,2.43,-7.63,7.26,342.43,8.01,342.32,8.11,8.16
2.29,-7.05,2.56,-7.68,7.41,342.02,8.09,341.58,8.19,8.23
2.88,-6.26,3.18,-6.8,6.89,335.29,7.51,334.93,7.59,7.63
3.07,-4.6,3.41,-5.07,5.53,326.31,6.11,326.1,6.19,6.23
3.13,-4.98,3.47,-5.45,5.88,327.83,6.46,327.5,6.54,6.58
3.29,-3.51,3.8,-3.91,4.81,316.83,5.45,315.8,5.54,5.58
2.82,-4.23,3.4,-4.8,5.09,326.28,5.89,324.66,6.0,6.05
1.66,-5.11,2.15,-6.18,5.38,341.97,6.55,340.79,6.71,6.78
2.07,-5.74,2.67,-6.99,6.1,340.16,7.48,339.08,7.67,7.76
2.23,-6.12,3.18,-7.83,6.52,339.96,8.46,337.88,8.72,8.84
-0.72,-6.9,-0.69,-8.61,6.94,5.94,8.63,4.57,8.87,8.97
-1.35,-7.81,-1.44,-9.22,7.92,9.79,9.33,8.86,9.52,9.61
-0.38,-8.84,-0.3,-10.69,8.85,2.43,10.69,1.58,10.94,11.06
0.25,-8.88,0.51,-10.89,8.88,358.37,10.9,357.31,11.18,11.31
2.17,-7.25,2.88,-9.06,7.57,343.36,9.51,342.39,9.77,9.89
2.98,-6.34,3.93,-7.98,7.01,334.8,8.9,333.76,9.16,9.28
3.55,-5.52,4.72,-7.07,6.57,327.29,8.5,326.26,8.76,8.88
3.64,-5.21,4.84,-6.61,6.36,325.04,8.2,323.77,8.45,8.56
3.68,-5.08,4.87,-6.45,6.27,324.14,8.08,322.95,8.32,8.44
4.36,-4.99,5.59,-6.28,6.63,318.84,8.41,318.31,8.66,8.77
5.7,-4.89,6.6,-5.55,7.51,310.59,8.62,310.03,8.78,8.85
7.27,-4.79,8.25,-5.3,8.71,303.39,9.81,302.72,9.96,10.03
7.61,-4.17,8.52,-4.6,8.68,298.69,9.68,298.34,9.82,9.89
7.8,-2.91,8.61,-3.18,8.32,290.48,9.18,290.29,9.3,9.35
7.7,-1.85,8.48,-2.02,7.92,283.48,8.72,283.38,8.83,8.88
7.36,-0.88,8.07,-0.94,7.41,276.8,8.12,276.63,8.22,8.27
7.52,-0.31,8.22,-0.31,7.52,272.38,8.22,272.18,8.32,8.36
7.08,-0.19,7.76,-0.19,7.08,271.52,7.76,271.38,7.85,7.9
7.55,-0.56,8.36,-0.56,7.57,274.26,8.38,273.85,8.49,8.54
7.93,1.13,8.84,1.27,8.01,261.9,8.93,261.84,9.05,9.11
6.74,3.35,7.55,3.76,7.52,243.55,8.43,243.5,8.56,8.61
5.23,3.45,6.02,4.03,6.27,236.62,7.25,236.22,7.38,7.44
3.64,6.49,4.4,7.95,7.44,209.26,9.08,208.97,9.31,9.41
2.64,6.62,3.3,8.4,7.13,201.7,9.02,201.44,9.28,9.4
1.88,7.81,2.26,9.77,8.04,193.54,10.02,193.04,10.3,10.42
1.25,8.54,1.43,10.66,8.63,188.35,10.75,187.65,11.05,11.18
-0.28,8.13,-0.45,10.3,8.13,177.99,10.31,177.47,10.61,10.75
-4.61,3.3,-5.76,4.21,5.67,125.55,7.14,126.12,7.34,7.43
-4.02,2.98,-5.16,3.75,5.0,126.56,6.38,126.01,6.57,6.66
-5.24,2.17,-6.37,2.76,5.67,112.46,6.94,113.4,7.12,7.2
-5.24,1.69,-6.35,2.11,5.5,107.92,6.69,108.42,6.86,6.93
-4.77,1.47,-5.87,1.82,4.99,107.18,6.15,107.26,6.31,6.38
-4.8,0.31,-5.97,0.49,4.81,93.75,5.99,94.73,6.16,6.23
-5.02,0.31,-6.02,0.35,5.03,93.56,6.03,93.35,6.17,6.23
-6.27,0.06,-7.11,0.02,6.27,90.57,7.11,90.18,7.23,7.28
-7.05,-0.69,-7.68,-0.79,7.08,84.41,7.72,84.13,7.81,7.85
