u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-7.71,1.31,-8.55,1.45,7.82,99.68,8.67,99.66,8.79,8.84
-6.8,1.72,-7.47,1.85,7.01,104.22,7.69,103.93,7.79,7.83
-6.67,1.44,-7.3,1.64,6.82,102.2,7.48,102.68,7.58,7.62
-7.11,1.0,-7.82,1.14,7.18,98.03,7.9,98.31,8.0,8.05
-7.8,0.56,-8.65,0.7,7.82,94.14,8.68,94.66,8.8,8.85
-8.18,0.22,-9.09,0.29,8.18,91.54,9.09,91.83,9.22,9.27
-7.86,-0.19,-8.81,-0.15,7.86,88.63,8.82,89.04,8.95,9.01
-7.68,-0.47,-8.59,-0.5,7.69,86.5,8.6,86.67,8.73,8.78
-7.36,-0.56,-8.31,-0.66,7.38,85.61,8.34,85.43,8.47,8.53
-5.8,-0.06,-6.79,-0.02,5.8,89.38,6.79,89.81,6.93,6.99
-5.8,0.19,-6.93,0.23,5.81,91.85,6.94,91.88,7.09,7.16
-6.02,0.16,-7.26,0.19,6.02,91.5,7.27,91.48,7.44,7.51
-6.27,-0.09,-7.51,-0.1,6.27,89.15,7.51,89.22,7.69,7.76
-6.15,-0.16,-7.47,-0.19,6.15,88.53,7.47,88.56,7.65,7.74
-6.21,0.06,-7.53,0.1,6.21,90.58,7.53,90.78,7.71,7.8
-6.09,0.38,-7.47,0.48,6.1,93.55,7.48,93.66,7.67,7.76
-6.34,0.63,-7.72,0.81,6.37,95.65,7.76,95.97,7.95,8.04
-6.27,0.47,-7.59,0.64,6.29,94.3,7.62,94.84,7.8,7.89
-5.8,0.28,-7.15,0.43,5.81,92.79,7.16,93.46,7.35,7.44
-5.83,0.22,-7.16,0.35,5.84,92.18,7.16,92.82,7.35,7.43
-5.83,0.31,-6.63,0.45,5.83,93.09,6.64,93.93,6.75,6.8
-6.3,0.41,-6.93,0.44,6.31,93.7,6.94,93.61,7.03,7.07
-5.67,0.41,-6.24,0.44,5.68,94.11,6.25,94.01,6.33,6.37
-5.23,-0.12,-5.7,-0.09,5.23,88.63,5.7,89.14,5.76,5.79
-4.76,-0.44,-5.2,-0.5,4.78,84.72,5.22,84.51,5.28,5.31
-4.48,-0.66,-4.85,-0.73,4.52,81.65,4.9,81.47,4.95,4.98
-4.32,-0.12,-4.66,-0.12,4.32,88.34,4.66,88.46,4.71,4.73
-4.79,-1.13,-5.12,-1.19,4.92,76.75,5.26,76.94,5.3,5.32
-4.01,-1.38,-4.35,-1.52,4.24,71.03,4.6,70.76,4.65,4.68
-3.69,-1.44,-4.03,-1.58,3.96,68.71,4.33,68.62,4.38,4.41
-4.38,-1.13,-4.78,-1.27,4.53,75.58,4.95,75.16,5.01,5.03
-5.17,-0.44,-5.74,-0.58,5.19,85.14,5.77,84.23,5.85,5.89
-5.14,-0.06,-6.1,-0.14,5.14,89.3,6.11,88.66,6.24,6.3
-5.08,-1.79,-5.9,-2.1,5.38,70.61,6.26,70.43,6.38,6.44
-6.05,-1.19,-7.22,-1.37,6.17,78.88,7.35,79.26,7.52,7.59
-6.27,-1.07,-7.59,-1.31,6.36,80.35,7.71,80.23,7.89,7.97
-6.08,-1.57,-7.41,-1.91,6.28,75.54,7.65,75.54,7.84,7.92
-5.74,-1.72,-6.99,-2.11,5.99,73.28,7.3,73.17,7.48,7.57
-5.11,-1.91,-6.33,-2.48,5.46,69.48,6.8,68.56,6.98,7.06
-5.15,-2.13,-6.33,-2.69,5.57,67.47,6.88,66.93,7.06,7.14
-4.55,-1.95,-5.72,-2.57,4.95,66.83,6.27,65.82,6.46,6.54
-4.49,-1.85,-5.7,-2.44,4.86,67.57,6.2,66.79,6.39,6.47
-4.46,-1.48,-5.78,-2.05,4.7,71.68,6.13,70.5,6.33,6.42
-4.21,-1.16,-5.53,-1.69,4.37,74.54,5.79,72.97,5.98,6.07
-4.36,-0.97,-5.51,-1.36,4.47,77.41,5.68,76.1,5.85,5.92
-3.85,-2.04,-4.22,-2.35,4.36,62.13,4.83,60.93,4.9,4.93
-3.26,-3.01,-3.56,-3.27,4.43,47.29,4.83,47.43,4.88,4.91
-2.47,-2.97,-2.64,-3.24,3.87,39.73,4.18,39.16,4.23,4.25
