u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
11.27,-1.62,12.1,-1.69,11.39,278.16,12.21,277.94,11.95,11.88
10.92,-2.58,11.78,-2.72,11.22,283.29,12.09,282.99,11.81,11.75
11.27,-3.2,12.07,-3.38,11.72,285.87,12.53,285.63,12.27,12.2
11.8,-4.19,12.69,-4.44,12.52,289.57,13.44,289.28,13.15,13.08
12.38,-4.07,13.38,-4.28,13.03,288.2,14.05,287.75,13.72,13.64
12.28,-3.82,13.38,-4.03,12.86,287.28,13.97,286.77,13.61,13.53
12.46,-3.17,13.69,-3.34,12.85,284.27,14.1,283.72,13.7,13.6
12.48,-2.92,13.79,-3.09,12.82,283.16,14.13,282.65,13.71,13.61
12.3,-2.14,13.63,-2.25,12.48,279.88,13.82,279.37,13.39,13.28
10.97,-1.95,12.51,-2.09,11.15,280.1,12.68,279.5,12.19,12.07
10.99,-1.98,12.73,-2.19,11.17,280.22,12.91,279.76,12.35,12.22
11.03,-2.2,12.7,-2.34,11.24,281.31,12.91,280.46,12.37,12.24
10.68,-1.95,12.38,-2.09,10.85,280.37,12.56,279.6,12.01,11.88
10.71,-1.49,12.32,-1.56,10.82,277.92,12.42,277.23,11.9,11.78
10.8,-1.53,12.48,-1.59,10.91,278.04,12.58,277.28,12.04,11.91
11.59,-1.58,13.2,-1.72,11.7,277.76,13.31,277.42,12.79,12.66
11.52,-1.24,13.16,-1.31,11.58,276.15,13.23,275.69,12.7,12.57
11.45,-1.33,13.13,-1.47,11.53,276.62,13.21,276.38,12.67,12.54
11.64,-0.71,13.38,-0.75,11.66,273.51,13.4,273.21,12.84,12.71
11.67,0.34,13.48,0.44,11.67,268.34,13.49,268.14,12.9,12.76
12.41,1.3,13.76,1.5,12.48,264.01,13.84,263.77,13.4,13.29
12.12,1.11,13.25,1.31,12.17,264.79,13.32,264.34,12.95,12.86
12.72,0.95,13.82,1.16,12.75,265.71,13.87,265.21,13.51,13.42
12.55,0.77,13.69,1.0,12.58,266.51,13.73,265.82,13.36,13.27
11.91,-0.7,12.85,-0.53,11.93,273.35,12.86,272.36,12.56,12.49
11.56,-0.85,12.57,-0.72,11.6,274.2,12.59,273.27,12.27,12.19
11.14,-1.84,11.97,-1.84,11.29,279.38,12.11,278.75,11.85,11.78
10.24,-2.95,10.97,-3.06,10.66,286.09,11.39,285.6,11.16,11.1
9.93,-3.37,10.69,-3.44,10.49,288.72,11.23,287.83,10.99,10.93
10.39,-3.73,11.32,-3.87,11.04,289.76,11.96,288.9,11.66,11.59
10.57,-2.95,11.47,-3.03,10.98,285.61,11.87,284.8,11.58,11.51
9.77,-2.49,10.63,-2.53,10.08,284.3,10.93,283.39,10.65,10.59
9.2,-2.37,10.07,-2.41,9.5,284.42,10.35,283.44,10.08,10.01
7.27,-2.73,8.19,-2.94,7.77,290.58,8.7,289.73,8.4,8.33
6.29,-2.38,7.44,-2.69,6.72,290.75,7.91,289.86,7.53,7.44
5.54,-2.16,6.6,-2.47,5.94,291.29,7.05,290.52,6.69,6.61
4.67,-1.98,5.63,-2.22,5.08,292.97,6.05,291.52,5.74,5.66
3.9,-1.61,4.75,-1.84,4.21,292.4,5.1,291.21,4.81,4.75
3.28,-1.67,4.07,-1.84,3.68,296.95,4.47,294.39,4.21,4.15
2.93,-1.95,3.28,-2.06,3.52,303.74,3.88,302.15,3.76,3.73
3.6,-2.6,4.09,-2.91,4.44,305.77,5.02,305.37,4.84,4.79
3.29,-2.96,3.88,-3.38,4.43,311.98,5.14,311.05,4.91,4.86
3.17,-3.3,3.72,-3.81,4.57,316.19,5.33,315.72,5.09,5.03
3.48,-3.04,4.03,-3.69,4.62,311.16,5.47,312.46,5.19,5.13
3.32,-2.64,4.03,-3.35,4.24,308.51,5.24,309.69,4.92,4.84
3.88,-3.6,4.09,-3.88,5.29,312.81,5.64,313.43,5.53,5.5
4.44,-3.57,4.66,-3.75,5.7,308.77,5.98,308.85,5.89,5.87
3.95,-3.61,4.09,-3.75,5.35,312.36,5.55,312.49,5.49,5.47
4.27,-3.7,4.34,-3.81,5.65,310.96,5.78,311.28,5.74,5.73
4.45,-3.86,4.53,-4.0,5.89,310.88,6.04,311.44,5.99,5.98
4.2,-4.27,4.28,-4.41,5.99,315.42,6.14,315.83,6.09,6.08
3.99,-4.48,4.03,-4.62,6.0,318.31,6.13,318.93,6.09,6.08
4.31,-3.48,4.25,-3.62,5.54,308.91,5.59,310.47,5.57,5.57
3.0,-3.37,2.97,-3.44,4.51,318.29,4.54,319.19,4.53,4.53
0.79,-4.18,0.69,-4.25,4.25,349.34,4.31,350.82,4.29,4.28
0.2,-3.3,0.06,-3.41,3.31,356.58,3.41,358.96,3.38,3.37
0.32,-2.62,0.16,-2.69,2.64,352.97,2.69,356.7,2.67,2.67
-2.17,-4.05,-2.38,-4.6,4.59,28.16,5.17,27.33,4.99,4.94
-0.92,-1.52,-1.13,-2.16,1.78,31.06,2.44,27.52,2.22,2.17
