u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.69,6.33,0.65,6.73,6.37,186.2,6.77,185.52,6.82,6.84
-0.59,6.08,-0.7,6.42,6.11,174.44,6.46,173.8,6.51,6.53
-1.18,5.87,-1.25,6.17,5.98,168.58,6.3,168.55,6.34,6.36
0.72,7.05,0.75,7.49,7.09,185.81,7.53,185.72,7.59,7.62
2.37,7.89,2.51,8.37,8.24,196.73,8.74,196.69,8.81,8.84
2.93,7.86,3.1,8.27,8.39,200.45,8.83,200.54,8.89,8.92
2.09,8.92,2.22,9.53,9.16,193.18,9.79,193.13,9.87,9.91
1.47,7.92,1.54,8.43,8.06,190.49,8.57,190.33,8.64,8.67
1.47,8.89,1.46,9.42,9.01,189.38,9.53,188.83,9.61,9.64
0.94,8.39,0.9,8.96,8.44,186.38,9.0,185.75,9.08,9.12
1.06,7.76,1.1,8.71,7.83,187.8,8.78,187.19,8.91,8.97
0.0,7.79,-0.14,8.71,7.79,180.02,8.71,179.11,8.84,8.9
-0.06,7.48,-0.2,8.44,7.48,179.54,8.44,178.66,8.57,8.63
-0.25,7.51,-0.42,8.46,7.51,178.12,8.47,177.15,8.6,8.66
-0.4,7.1,-0.65,8.13,7.11,176.76,8.16,175.46,8.3,8.37
-1.18,7.66,-1.46,8.76,7.75,171.23,8.88,170.55,9.03,9.1
-1.18,7.63,-1.53,8.7,7.72,171.2,8.83,170.02,8.98,9.05
-1.12,7.35,-1.43,8.35,7.44,171.34,8.47,170.27,8.61,8.67
-1.52,7.63,-1.87,8.6,7.78,168.71,8.8,167.74,8.94,9.0
-1.59,8.04,-1.86,8.93,8.19,168.84,9.12,168.24,9.24,9.3
-1.74,8.07,-2.02,8.89,8.26,167.81,9.12,167.2,9.23,9.29
-2.27,8.6,-2.55,9.28,8.9,165.2,9.62,164.66,9.72,9.77
-1.99,7.86,-2.27,8.47,8.11,165.76,8.77,164.99,8.86,8.9
-2.65,7.92,-2.89,8.57,8.35,161.51,9.04,161.39,9.13,9.18
-3.43,7.89,-3.77,8.47,8.6,156.51,9.27,156.0,9.36,9.4
-3.9,7.76,-4.27,8.34,8.69,153.36,9.37,152.9,9.47,9.51
-4.46,7.98,-4.83,8.53,9.15,150.82,9.8,150.47,9.89,9.94
-5.77,8.86,-6.24,9.47,10.57,146.93,11.34,146.6,11.45,11.5
-6.11,9.04,-6.58,9.66,10.91,145.96,11.69,145.72,11.79,11.84
-6.11,9.76,-6.65,10.44,11.52,147.96,12.38,147.49,12.5,12.55
-6.79,9.92,-7.4,10.67,12.02,145.58,12.98,145.23,13.12,13.18
-7.64,8.92,-8.35,9.67,11.74,139.42,12.77,139.17,12.92,12.98
-8.32,7.92,-9.14,8.63,11.48,133.57,12.57,133.36,12.72,12.79
-7.85,8.17,-8.7,8.92,11.33,136.13,12.46,135.7,12.61,12.68
-5.79,7.14,-6.55,7.89,9.19,140.93,10.25,140.3,10.4,10.47
-6.17,7.29,-7.06,8.08,9.55,139.78,10.73,138.84,10.89,10.96
-6.01,6.63,-7.14,7.49,8.95,137.84,10.35,136.35,10.54,10.63
-6.5,6.04,-7.78,6.86,8.88,132.89,10.37,131.42,10.58,10.67
-7.72,6.17,-8.95,6.93,9.88,128.63,11.32,127.72,11.52,11.61
-8.18,5.36,-9.59,6.04,9.78,123.21,11.33,122.2,11.55,11.64
-8.03,4.95,-9.34,5.57,9.44,121.66,10.87,120.79,11.07,11.16
-7.78,4.42,-9.05,4.97,8.95,119.61,10.33,118.75,10.52,10.6
-7.94,4.14,-9.07,4.66,8.96,117.55,10.19,117.17,10.37,10.44
-8.0,3.08,-9.34,3.49,8.57,111.08,9.97,110.51,10.16,10.25
-8.25,3.83,-9.42,4.32,9.1,114.91,10.36,114.62,10.53,10.61
-9.28,4.33,-10.44,4.71,10.24,115.02,11.46,114.26,11.62,11.7
-10.04,1.31,-10.99,1.38,10.12,97.43,11.07,97.13,11.2,11.26
-8.92,3.31,-9.63,3.47,9.51,110.35,10.24,109.84,10.34,10.38
-5.99,1.38,-6.39,1.34,6.14,102.93,6.53,101.82,6.59,6.61
-6.99,3.15,-7.39,3.29,7.67,114.28,8.09,113.96,8.15,8.18
-6.74,3.65,-7.18,3.92,7.66,118.44,8.18,118.64,8.25,8.29
-6.89,4.74,-7.37,5.05,8.37,124.52,8.93,124.4,9.01,9.04
-6.92,2.99,-7.43,3.23,7.54,113.39,8.1,113.52,8.18,8.22
-6.32,2.52,-7.17,2.76,6.81,111.76,7.69,111.04,7.81,7.86
-5.98,2.59,-7.04,2.82,6.51,113.4,7.59,111.84,7.74,7.8
-6.26,1.78,-7.09,1.95,6.51,105.84,7.35,105.37,7.46,7.52
-7.35,2.71,-8.17,2.98,7.84,110.24,8.7,110.05,8.82,8.88
-8.04,2.93,-9.0,3.23,8.55,110.02,9.56,109.77,9.7,9.76
-7.29,3.8,-8.42,4.24,8.22,117.55,9.43,116.75,9.59,9.67
-7.56,4.11,-8.7,4.59,8.61,118.53,9.83,117.84,10.0,10.08
-7.01,3.8,-8.11,4.21,7.97,118.48,9.13,117.43,9.29,9.37
-6.16,3.46,-7.27,3.87,7.07,119.3,8.23,118.03,8.39,8.47
-5.79,3.43,-6.89,3.91,6.73,120.62,7.92,119.53,8.09,8.16
-5.1,2.43,-6.28,2.87,5.65,115.43,6.9,114.56,7.07,7.15
-4.85,1.87,-6.13,2.21,5.19,111.05,6.51,109.82,6.69,6.78
-4.84,1.21,-6.26,1.45,4.99,104.04,6.43,103.02,6.62,6.71
-4.66,0.38,-5.94,0.23,4.68,94.6,5.94,92.22,6.12,6.2
-4.29,0.63,-5.6,0.27,4.33,98.34,5.61,92.79,5.78,5.86
-4.47,0.79,-5.75,0.32,4.54,99.96,5.76,93.23,5.93,6.0
-5.68,1.25,-6.01,1.21,5.81,102.42,6.13,101.42,6.18,6.2
-5.18,1.0,-5.45,0.93,5.27,100.93,5.53,99.66,5.56,5.58
-4.43,0.35,-4.7,0.24,4.44,94.46,4.7,92.92,4.74,4.76
-3.59,1.09,-3.82,1.12,3.75,106.94,3.98,106.4,4.02,4.03
-3.77,1.28,-4.01,1.31,3.98,108.73,4.22,108.12,4.25,4.27
-4.87,2.12,-5.21,2.19,5.31,113.56,5.65,112.79,5.69,5.72
-5.15,3.43,-5.52,3.64,6.18,123.7,6.61,123.37,6.67,6.69
-6.15,3.02,-6.45,3.3,6.85,116.2,7.24,117.08,7.3,7.32
-7.86,2.24,-8.37,2.45,8.17,105.93,8.72,106.3,8.79,8.83
-8.17,2.74,-8.82,2.98,8.62,108.57,9.31,108.7,9.4,9.45
-7.54,2.87,-8.19,3.15,8.07,110.82,8.77,111.0,8.87,8.91
-8.23,4.18,-8.98,4.45,9.23,116.92,10.02,116.35,10.13,10.18
-8.79,4.3,-9.67,4.71,9.78,116.07,10.76,115.95,10.89,10.95
-7.81,3.68,-9.02,4.12,8.64,115.19,9.91,114.55,10.09,10.17
-7.59,3.3,-8.79,3.68,8.28,113.51,9.53,112.72,9.71,9.78
-7.22,2.71,-8.39,3.06,7.71,110.57,8.93,110.01,9.1,9.18
-6.66,2.4,-7.87,2.71,7.08,109.81,8.32,108.99,8.49,8.57
-5.66,2.12,-6.94,2.42,6.04,110.5,7.35,109.24,7.53,7.61
-4.57,2.43,-5.74,2.87,5.17,117.97,6.42,116.55,6.59,6.67
-4.29,2.12,-5.43,2.46,4.78,116.26,5.96,114.36,6.12,6.19
-3.82,1.59,-4.99,1.9,4.13,112.56,5.34,110.79,5.5,5.58
-3.38,1.34,-4.49,1.51,3.64,111.59,4.74,108.58,4.89,4.96
-3.26,1.18,-4.4,1.31,3.47,109.93,4.59,106.6,4.75,4.82
-3.14,1.12,-4.12,1.15,3.33,109.67,4.27,105.63,4.4,4.46
-2.59,0.38,-2.87,0.27,2.62,98.24,2.88,95.3,2.92,2.93
-1.93,0.13,-2.04,-0.08,1.94,93.79,2.04,87.68,2.05,2.06
-1.18,-0.68,-1.25,-0.82,1.37,59.98,1.5,56.66,1.51,1.52
-1.09,-0.84,-1.16,-0.88,1.38,52.36,1.45,53.0,1.46,1.47
0.31,0.06,0.28,0.03,0.32,258.69,0.28,264.57,0.27,0.27
-0.19,0.88,-0.19,0.88,0.89,167.91,0.89,167.91,0.89,0.89
1.19,-0.19,1.19,-0.19,1.2,278.97,1.2,278.97,1.2,1.2
0.9,1.09,0.94,1.09,1.42,219.63,1.44,220.73,1.44,1.44
0.62,1.97,0.62,2.04,2.06,197.62,2.13,197.06,2.14,2.14
-0.09,3.31,-0.09,3.41,3.31,178.4,3.41,178.51,3.43,3.43
-0.81,4.46,-0.81,4.7,4.53,169.68,4.77,170.19,4.8,4.81
-3.21,5.83,-3.38,6.17,6.66,151.14,7.04,151.26,7.09,7.11
-4.39,5.83,-4.83,6.37,7.3,142.99,7.99,142.81,8.09,8.13
-5.79,4.14,-6.72,4.75,7.12,125.56,8.23,125.27,8.39,8.46
-5.1,3.55,-6.17,4.17,6.21,124.82,7.44,124.03,7.61,7.69
-4.54,3.3,-5.64,3.88,5.61,126.0,6.85,124.51,7.02,7.09
-3.48,3.05,-4.62,3.67,4.62,131.24,5.89,128.45,6.07,6.15
-2.73,3.01,-3.8,3.67,4.07,137.85,5.28,133.94,5.45,5.53
-2.01,2.83,-3.05,3.55,3.47,144.57,4.68,139.3,4.85,4.93
-1.89,3.14,-2.97,3.93,3.66,148.98,4.92,142.93,5.09,5.17
-1.68,3.01,-2.41,3.7,3.45,150.94,4.42,146.94,4.55,4.61
-2.68,3.99,-3.02,4.43,4.8,146.11,5.36,145.73,5.44,5.47
-3.27,4.55,-3.72,5.09,5.6,144.28,6.31,143.87,6.4,6.45
-3.33,4.86,-3.89,5.38,5.9,145.57,6.64,144.13,6.74,6.79
-3.93,4.58,-4.2,4.89,6.04,139.4,6.44,139.33,6.5,6.52
-4.43,5.02,-4.83,5.4,6.69,138.61,7.24,138.15,7.32,7.35
-4.74,5.33,-5.14,5.71,7.13,138.38,7.68,137.97,7.76,7.79
-4.74,5.86,-5.12,6.27,7.54,141.04,8.09,140.77,8.17,8.2
-4.3,6.61,-4.64,7.02,7.89,146.95,8.42,146.51,8.49,8.52
-4.55,6.61,-4.89,7.02,8.03,145.45,8.56,145.11,8.63,8.66
-5.46,6.67,-5.83,7.15,8.62,140.72,9.22,140.78,9.31,9.34
-5.68,6.96,-6.08,7.43,8.98,140.79,9.6,140.7,9.69,9.73
-5.49,7.64,-5.93,8.22,9.41,144.31,10.13,144.18,10.23,10.28
-6.14,7.86,-6.58,8.41,9.98,141.99,10.68,141.93,10.77,10.82
-6.39,8.29,-6.87,8.94,10.47,142.38,11.28,142.47,11.39,11.44
