u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.96,-12.51,1.17,-14.68,12.55,355.59,14.73,355.44,14.73,14.73
6.26,-13.05,7.05,-14.62,14.47,334.37,16.23,334.27,16.23,16.23
5.14,-9.49,6.07,-10.86,10.79,331.59,12.44,330.81,12.44,12.44
3.2,-14.07,3.86,-16.2,14.43,347.17,16.65,346.59,16.65,16.65
4.64,-13.91,5.64,-16.18,14.66,341.57,17.14,340.78,17.14,17.14
12.42,-14.7,14.22,-16.54,19.25,319.79,21.81,319.33,21.81,21.81
10.93,-16.25,12.44,-18.72,19.58,326.08,22.47,326.4,22.47,22.47
11.37,-12.64,12.91,-14.53,17.0,318.04,19.44,318.38,19.44,19.44
10.33,-8.31,12.05,-9.52,13.26,308.82,15.36,308.29,15.36,15.36
9.12,-6.79,10.67,-7.75,11.37,306.66,13.18,305.98,13.18,13.18
7.68,-2.74,9.13,-3.08,8.16,289.63,9.64,288.65,9.64,9.64
7.25,0.28,8.7,0.38,7.25,267.79,8.7,267.47,8.7,8.7
7.84,0.96,9.25,1.13,7.9,262.99,9.32,263.01,9.32,9.32
6.6,1.09,7.8,1.3,6.69,260.63,7.91,260.57,7.91,7.91
5.82,1.56,6.92,1.83,6.02,255.02,7.16,255.17,7.16,7.16
5.54,2.37,6.51,2.67,6.02,246.88,7.03,247.68,7.03,7.03
5.86,3.52,6.68,3.93,6.83,238.99,7.75,239.54,7.75,7.75
6.22,3.17,7.18,3.58,6.99,242.98,8.03,243.5,8.03,8.03
6.5,2.58,7.53,3.03,7.0,248.34,8.12,248.09,8.12,8.12
6.1,2.14,7.19,2.76,6.46,250.64,7.71,248.99,7.71,7.71
6.22,2.02,7.39,2.61,6.54,252.01,7.84,250.54,7.84,7.84
7.26,1.9,7.98,2.28,7.5,255.35,8.3,254.05,8.3,8.3
6.54,3.42,7.19,3.83,7.38,242.37,8.15,241.94,8.15,8.15
5.7,3.39,6.22,3.81,6.64,239.24,7.29,238.53,7.29,7.29
5.61,3.34,6.06,3.61,6.53,239.27,7.05,239.21,7.05,7.05
4.87,3.68,5.28,3.96,6.1,232.89,6.6,233.15,6.6,6.6
4.09,3.99,4.39,4.26,5.71,225.68,6.12,225.89,6.12,6.12
3.96,3.68,4.23,3.88,5.41,227.09,5.75,227.46,5.75,5.75
3.46,3.68,3.63,3.85,5.05,223.26,5.29,223.36,5.29,5.29
3.31,3.68,3.47,3.88,4.95,221.93,5.21,221.8,5.21,5.21
2.9,3.68,3.07,3.88,4.69,218.24,4.95,218.34,4.95,4.95
1.31,3.74,1.45,4.02,3.97,199.27,4.27,199.8,4.27,4.27
-3.53,3.74,-3.55,4.05,5.14,136.68,5.38,138.71,5.38,5.38
-5.3,1.62,-5.5,1.69,5.55,107.01,5.75,107.06,5.75,5.75
-4.64,3.12,-4.95,3.32,5.59,123.88,5.96,123.88,5.96,5.96
-4.46,1.9,-4.76,2.04,4.85,113.1,5.18,113.16,5.18,5.18
-4.36,1.75,-4.77,1.88,4.7,111.82,5.13,111.56,5.13,5.13
-2.99,2.09,-3.3,2.22,3.65,124.94,3.98,124.01,3.98,3.98
-2.12,1.99,-2.32,2.16,2.91,133.26,3.17,132.94,3.17,3.17
-2.59,0.69,-2.86,0.69,2.68,104.89,2.94,103.52,2.94,2.94
-1.99,0.84,-2.27,0.97,2.16,112.82,2.47,113.22,2.47,2.47
-1.68,0.71,-1.99,1.02,1.83,112.92,2.24,117.09,2.24,2.24
-1.59,0.81,-1.83,0.91,1.78,116.99,2.05,116.44,2.05,2.05
-1.15,0.31,-1.32,0.28,1.19,105.18,1.35,101.81,1.35,1.35
-2.06,-0.5,-2.12,-0.63,2.12,76.44,2.22,73.37,2.22,2.22
-2.19,-1.12,-2.19,-1.26,2.46,62.85,2.52,60.06,2.52,2.52
-2.31,-1.28,-2.2,-1.41,2.64,61.1,2.62,57.37,2.62,2.62
