u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.91,6.04,5.31,6.61,7.78,219.13,8.48,218.75,8.25,8.2
4.85,6.19,5.26,6.7,7.87,218.05,8.51,218.14,8.31,8.25
5.13,5.88,5.53,6.32,7.8,221.1,8.4,221.19,8.21,8.16
5.29,6.25,5.66,6.7,8.19,220.2,8.77,220.19,8.58,8.53
5.75,5.97,6.2,6.41,8.3,223.93,8.91,224.04,8.71,8.67
5.88,5.75,6.32,6.2,8.23,225.62,8.85,225.57,8.65,8.6
5.66,6.69,6.13,7.24,8.77,220.23,9.49,220.29,9.25,9.2
4.44,8.48,4.78,9.19,9.57,207.65,10.36,207.49,10.1,10.04
4.16,8.6,4.49,9.45,9.56,205.81,10.47,205.42,10.17,10.1
3.5,9.2,3.81,10.18,9.84,200.85,10.87,200.49,10.54,10.46
2.35,8.11,2.62,9.31,8.44,196.15,9.68,195.7,9.28,9.18
1.06,7.61,1.09,8.74,7.68,187.96,8.8,187.08,8.44,8.35
-0.31,6.2,-0.49,7.3,6.21,177.1,7.32,176.14,6.96,6.87
-0.69,5.7,-1.05,6.78,5.74,173.1,6.86,171.21,6.5,6.41
-1.47,5.01,-2.12,6.09,5.22,163.61,6.45,160.81,6.05,5.96
-2.85,4.2,-3.62,5.13,5.07,145.81,6.28,144.82,5.89,5.8
-3.13,4.41,-3.79,5.28,5.41,144.65,6.5,144.34,6.15,6.07
-3.44,4.95,-4.2,5.81,6.03,145.14,7.17,144.09,6.8,6.71
-3.91,4.73,-4.6,5.45,6.14,140.37,7.14,139.84,6.81,6.74
-4.07,4.48,-4.79,5.31,6.05,137.73,7.15,137.92,6.8,6.71
-4.6,4.48,-5.39,5.17,6.42,134.2,7.47,133.77,7.13,7.05
-4.63,5.1,-5.25,5.71,6.89,137.76,7.76,137.41,7.48,7.41
-6.04,5.32,-6.61,5.82,8.05,131.38,8.81,131.37,8.56,8.5
-6.13,5.38,-6.66,5.82,8.16,131.26,8.84,131.17,8.62,8.57
-5.66,5.38,-6.09,5.78,7.81,133.54,8.4,133.49,8.21,8.16
-4.69,5.16,-5.06,5.49,6.97,137.72,7.46,137.37,7.31,7.27
-4.19,4.91,-4.45,5.28,6.46,139.52,6.91,139.86,6.76,6.73
-4.38,4.5,-4.72,4.81,6.28,135.81,6.74,135.52,6.59,6.55
-4.82,4.63,-5.16,4.97,6.68,133.86,7.16,133.94,7.01,6.97
-4.85,4.91,-5.18,5.28,6.9,135.37,7.4,135.56,7.24,7.2
-4.5,5.1,-4.84,5.51,6.8,138.54,7.34,138.67,7.16,7.12
-4.38,5.32,-4.72,5.76,6.89,140.53,7.45,140.66,7.27,7.22
-4.41,5.76,-4.78,6.26,7.25,142.54,7.88,142.62,7.68,7.63
-4.63,5.26,-5.21,5.94,7.01,138.62,7.9,138.73,7.61,7.54
-4.7,4.57,-5.7,5.65,6.55,134.23,8.02,134.77,7.55,7.44
-5.04,5.51,-6.11,6.83,7.47,137.55,9.17,138.18,8.62,8.49
-5.07,5.45,-6.15,6.74,7.44,137.05,9.13,137.64,8.59,8.45
-5.42,5.07,-6.64,6.29,7.42,133.13,9.15,133.44,8.59,8.46
-6.01,4.45,-7.41,5.56,7.48,126.49,9.27,126.91,8.69,8.55
-7.01,3.85,-8.59,4.94,8.0,118.78,9.91,119.9,9.29,9.15
-7.17,3.51,-8.78,4.56,7.98,116.07,9.89,117.48,9.28,9.13
-7.14,2.79,-8.75,3.78,7.66,111.34,9.53,113.33,8.93,8.79
-7.58,2.48,-9.29,3.36,7.97,108.09,9.88,109.89,9.27,9.12
-8.33,2.57,-10.22,3.38,8.72,107.14,10.77,108.32,10.11,9.95
-8.33,2.16,-10.26,2.91,8.6,104.55,10.67,105.82,10.0,9.84
-8.26,1.0,-9.54,1.28,8.32,96.92,9.63,97.65,9.21,9.11
-7.88,0.34,-8.55,0.38,7.89,92.5,8.56,92.51,8.34,8.29
-7.47,0.44,-7.83,0.44,7.49,93.35,7.84,93.2,7.73,7.7
-6.1,0.44,-6.35,0.4,6.11,94.1,6.36,93.59,6.28,6.26
-5.1,1.0,-5.35,1.0,5.2,101.1,5.44,100.58,5.36,5.34
-4.6,1.94,-4.83,2.0,4.99,112.87,5.23,112.5,5.15,5.13
-4.44,2.31,-4.64,2.41,5.01,117.52,5.23,117.48,5.16,5.14
-4.94,2.94,-5.2,3.14,5.75,120.75,6.08,121.12,5.97,5.95
-5.69,2.56,-6.03,2.77,6.24,114.26,6.64,114.63,6.51,6.48
-6.32,3.0,-6.72,3.2,6.99,115.42,7.44,115.49,7.3,7.26
-6.01,2.56,-6.47,2.77,6.53,113.13,7.04,113.15,6.87,6.83
-5.72,2.88,-6.27,3.12,6.41,116.69,7.01,116.42,6.81,6.77
-5.76,2.47,-6.58,2.88,6.27,113.24,7.18,113.67,6.89,6.82
-4.64,1.41,-5.81,1.9,4.85,106.92,6.12,108.09,5.71,5.61
-4.89,1.69,-6.27,2.43,5.17,109.11,6.72,111.2,6.22,6.1
-5.08,2.35,-6.49,3.22,5.59,114.86,7.25,116.37,6.72,6.59
-4.95,3.23,-6.31,4.28,5.91,123.11,7.62,124.13,7.07,6.94
-5.51,2.7,-7.21,3.67,6.14,116.06,8.09,117.01,7.46,7.31
-5.33,2.41,-6.96,3.4,5.85,114.38,7.75,116.03,7.14,6.99
-5.54,2.45,-7.23,3.46,6.06,113.8,8.02,115.59,7.39,7.23
-5.51,2.88,-7.19,4.0,6.22,117.61,8.23,119.1,7.58,7.43
-5.67,3.01,-7.36,4.17,6.42,117.96,8.45,119.53,7.8,7.64
-6.77,2.79,-8.58,3.92,7.32,112.41,9.43,114.53,8.75,8.59
-7.86,2.63,-9.97,3.65,8.29,108.52,10.61,110.12,9.87,9.68
-6.61,1.76,-8.69,2.57,6.84,104.88,9.06,106.48,8.35,8.17
-7.17,0.91,-8.13,1.16,7.22,97.22,8.22,98.09,7.9,7.82
-6.85,0.0,-7.24,0.04,6.85,90.0,7.24,90.31,7.12,7.09
-7.04,-0.38,-7.39,-0.41,7.05,86.95,7.4,86.79,7.29,7.26
-6.07,-0.56,-6.39,-0.7,6.09,84.69,6.43,83.72,6.32,6.3
-4.69,-1.13,-4.85,-1.27,4.82,76.5,5.01,75.38,4.95,4.94
-3.66,-1.69,-3.79,-1.83,4.03,65.22,4.21,64.24,4.15,4.14
-4.47,-1.38,-4.6,-1.48,4.68,72.89,4.83,72.21,4.78,4.77
-4.28,-1.0,-4.37,-1.06,4.4,76.84,4.5,76.35,4.47,4.46
-4.25,-0.66,-4.41,-0.73,4.3,81.22,4.47,80.65,4.42,4.41
-4.22,-0.41,-4.35,-0.48,4.24,84.49,4.38,83.75,4.33,4.32
-4.57,0.41,-4.83,0.34,4.58,95.08,4.84,93.98,4.76,4.74
-5.88,1.5,-6.77,1.66,6.07,104.32,6.97,103.82,6.68,6.61
-6.8,2.85,-8.35,3.54,7.37,112.75,9.07,112.99,8.52,8.39
-6.83,3.07,-8.53,4.05,7.49,114.22,9.44,115.4,8.81,8.66
-6.92,2.82,-8.77,3.94,7.48,112.18,9.61,114.19,8.93,8.76
-7.48,3.76,-9.23,4.99,8.37,116.67,10.49,118.42,9.81,9.65
-8.27,3.64,-10.26,5.09,9.03,113.74,11.45,116.38,10.67,10.49
-8.08,3.57,-10.07,4.95,8.83,113.86,11.22,116.16,10.45,10.27
-8.67,3.48,-10.74,4.9,9.35,111.86,11.8,114.54,11.01,10.82
-9.39,2.95,-11.71,4.26,9.85,107.42,12.46,110.0,11.62,11.41
-9.39,2.54,-11.61,3.6,9.73,105.13,12.15,107.25,11.37,11.18
-8.17,0.38,-10.46,0.92,8.18,92.65,10.5,95.0,9.75,9.57
-7.3,-1.34,-9.58,-1.49,7.42,79.56,9.7,81.15,8.97,8.79
-6.58,-2.22,-8.72,-2.83,6.95,71.33,9.16,72.01,8.45,8.28
-5.82,-3.47,-7.03,-4.53,6.78,59.17,8.37,57.19,7.86,7.73
-4.79,-4.47,-5.08,-5.06,6.55,46.93,7.17,45.08,6.97,6.92
-3.06,-5.07,-3.09,-5.55,5.92,31.16,6.35,29.08,6.21,6.18
-0.69,-5.47,-0.61,-5.99,5.52,7.16,6.02,5.81,5.86,5.82
2.03,-4.54,2.2,-4.87,4.97,335.86,5.34,335.65,5.22,5.19
1.38,-1.94,1.48,-2.08,2.38,324.64,2.55,324.61,2.49,2.48
1.63,0.22,1.73,0.19,1.64,262.36,1.74,263.8,1.71,1.7
1.34,1.66,1.41,1.69,2.13,219.05,2.2,219.96,2.18,2.17
-0.72,1.94,-0.71,2.0,2.07,159.64,2.12,160.43,2.1,2.1
-3.19,1.06,-3.33,1.06,3.36,108.43,3.49,107.7,3.45,3.44
-4.03,-0.56,-4.27,-0.56,4.07,82.06,4.3,82.49,4.23,4.21
-8.89,-0.85,-10.01,-1.02,8.93,84.56,10.06,84.2,9.7,9.61
-8.01,-1.79,-9.61,-2.27,8.21,77.44,9.88,76.69,9.34,9.21
-7.7,-2.41,-9.58,-3.18,8.07,72.61,10.1,71.63,9.44,9.29
-7.2,-3.29,-9.02,-4.24,7.92,65.46,9.96,64.84,9.31,9.15
-6.83,-3.92,-8.5,-5.1,7.87,60.16,9.92,59.03,9.26,9.1
-6.89,-4.17,-8.57,-5.39,8.05,58.84,10.12,57.8,9.46,9.29
-6.17,-5.17,-7.82,-6.56,8.05,50.05,10.2,50.0,9.51,9.34
-6.67,-4.67,-8.46,-5.92,8.14,55.02,10.32,55.02,9.62,9.45
-7.17,-4.04,-9.16,-5.05,8.23,60.61,10.46,61.14,9.74,9.57
-7.27,-4.04,-9.22,-5.09,8.31,60.93,10.53,61.11,9.82,9.65
-7.55,-3.95,-9.54,-5.06,8.52,62.39,10.8,62.02,10.06,9.89
-7.49,-4.17,-9.39,-5.43,8.57,60.9,10.85,59.96,10.12,9.94
-7.42,-3.19,-9.27,-4.19,8.08,66.71,10.17,65.68,9.5,9.34
-7.67,-3.25,-8.56,-3.77,8.33,66.99,9.35,66.2,9.02,8.94
-8.04,-4.07,-8.67,-4.55,9.01,63.16,9.79,62.33,9.54,9.48
-7.19,-4.69,-7.72,-5.16,8.59,56.88,9.28,56.26,9.06,9.01
-6.41,-4.6,-6.84,-5.05,7.89,54.35,8.5,53.59,8.31,8.26
-5.82,-3.79,-6.16,-4.16,6.94,56.94,7.43,55.97,7.27,7.23
-5.85,-2.75,-6.18,-2.99,6.46,64.8,6.87,64.16,6.74,6.71
-6.19,-2.41,-6.59,-2.58,6.64,68.75,7.08,68.64,6.94,6.91
-6.04,-1.6,-6.41,-1.77,6.24,75.19,6.65,74.59,6.52,6.48
-6.57,-1.1,-6.97,-1.27,6.66,80.53,7.08,79.7,6.95,6.91
-6.76,-1.35,-7.26,-1.52,6.89,78.74,7.42,78.2,7.25,7.2
-6.63,-1.53,-7.17,-1.74,6.81,76.98,7.38,76.34,7.2,7.15
-6.48,-0.59,-7.33,-0.7,6.5,84.76,7.36,84.52,7.09,7.02
-6.7,-0.06,-8.3,-0.14,6.7,89.47,8.3,89.03,7.79,7.66
-7.49,-0.19,-9.51,-0.23,7.49,88.57,9.51,88.63,8.86,8.7
-7.52,-1.06,-9.54,-1.38,7.59,81.94,9.64,81.74,8.98,8.82
-7.64,-2.19,-9.74,-3.01,7.95,73.99,10.19,72.83,9.47,9.3
-7.42,-3.48,-9.41,-4.56,8.2,64.9,10.46,64.12,9.73,9.55
-7.71,-3.98,-9.8,-5.06,8.67,62.7,11.03,62.67,10.27,10.09
-8.17,-3.85,-10.3,-4.9,9.04,64.77,11.41,64.56,10.64,10.46
-8.21,-3.79,-10.3,-4.96,9.04,65.21,11.43,64.31,10.66,10.47
-7.74,-4.48,-9.64,-5.96,8.94,59.92,11.34,58.27,10.57,10.38
-6.42,-5.01,-7.97,-6.63,8.15,52.02,10.37,50.26,9.65,9.48
-5.29,-5.8,-6.42,-7.66,7.85,42.4,10.0,39.98,9.31,9.14
-4.42,-6.14,-5.23,-8.18,7.56,35.71,9.7,32.59,9.02,8.85
-3.19,-5.57,-3.53,-6.96,6.42,29.8,7.81,26.89,7.36,7.25
-2.94,-6.19,-3.0,-6.59,6.85,25.39,7.24,24.46,7.12,7.09
-1.25,-7.35,-1.21,-7.92,7.46,9.65,8.01,8.69,7.83,7.79
0.25,-8.19,0.33,-8.84,8.2,358.25,8.84,357.87,8.64,8.59
0.13,-7.88,0.2,-8.49,7.88,359.09,8.49,358.63,8.29,8.25
-0.75,-7.44,-0.71,-8.05,7.48,5.75,8.08,5.05,7.89,7.84
-0.16,-7.1,-0.09,-7.61,7.1,1.26,7.61,0.65,7.45,7.41
0.19,-6.44,0.27,-6.99,6.45,358.33,6.99,357.82,6.82,6.77
0.72,-5.75,0.83,-6.2,5.8,352.88,6.25,352.39,6.11,6.07
0.38,-5.1,0.52,-5.57,5.11,355.78,5.59,354.71,5.44,5.4
1.41,-4.47,1.62,-4.99,4.69,342.53,5.24,342.02,5.06,5.02
1.53,-2.04,1.88,-2.45,2.55,323.0,3.09,322.41,2.91,2.87
4.85,0.84,5.7,1.03,4.93,260.13,5.8,259.75,5.52,5.45
2.88,7.01,3.08,8.39,7.58,202.31,8.94,200.14,8.5,8.4
2.07,4.57,2.27,5.77,5.02,204.31,6.2,201.45,5.82,5.73
2.03,3.48,2.38,4.67,4.03,210.32,5.24,207.06,4.85,4.76
1.97,3.29,2.32,4.48,3.84,210.93,5.04,207.39,4.66,4.56
2.6,3.23,3.31,4.31,4.14,218.84,5.44,217.46,5.02,4.92
3.63,3.48,4.45,4.45,5.03,226.25,6.29,225.05,5.89,5.79
3.38,2.88,4.06,3.82,4.44,229.55,5.58,226.75,5.21,5.13
3.98,1.73,4.85,2.65,4.33,246.55,5.52,241.32,5.14,5.05
3.92,2.16,4.77,2.91,4.47,241.1,5.58,238.62,5.23,5.14
2.85,1.82,3.5,2.49,3.38,237.48,4.3,234.54,4.0,3.93
2.1,1.6,3.17,2.6,2.64,232.71,4.1,230.57,3.63,3.52
2.04,1.5,2.96,2.22,2.53,233.56,3.7,233.15,3.33,3.23
2.41,0.59,2.72,0.74,2.48,256.14,2.82,254.73,2.71,2.68
3.0,0.19,3.28,0.15,3.01,266.43,3.29,267.41,3.2,3.17
4.0,-0.22,4.38,-0.29,4.01,273.14,4.39,273.77,4.27,4.24
5.16,-2.69,5.67,-2.99,5.82,297.54,6.41,297.81,6.22,6.18
4.41,-3.32,4.78,-3.7,5.52,306.94,6.04,307.7,5.87,5.83
5.22,-3.0,5.59,-3.34,6.03,299.9,6.52,300.87,6.36,6.32
4.35,-3.07,4.68,-3.41,5.32,305.19,5.79,306.05,5.64,5.6
4.16,-3.29,4.53,-3.62,5.3,308.3,5.8,308.6,5.64,5.6
3.32,-3.35,3.62,-3.72,4.71,315.27,5.19,315.79,5.04,5.0
3.19,-2.1,3.39,-2.34,3.82,303.3,4.12,304.66,4.02,4.0
3.32,1.06,4.0,1.27,3.49,252.21,4.2,252.44,3.97,3.91
2.69,1.06,3.2,1.31,2.9,248.43,3.45,247.79,3.27,3.23
1.35,1.06,1.77,1.54,1.72,231.67,2.35,229.04,2.15,2.1
1.03,1.94,1.13,2.62,2.2,208.01,2.85,203.25,2.64,2.59
1.16,2.01,0.87,2.63,2.32,209.97,2.77,198.4,2.62,2.59
1.97,2.29,1.81,2.86,3.02,220.76,3.39,212.34,3.27,3.24
0.62,1.63,-0.15,1.42,1.74,200.88,1.43,173.95,1.53,1.55
-0.29,0.65,-0.77,-0.17,0.71,156.39,0.79,77.86,0.77,0.76
-2.32,-0.16,-3.54,-0.56,2.33,86.11,3.59,80.96,3.18,3.08
-1.85,0.09,-2.58,-0.02,1.85,92.88,2.58,89.65,2.35,2.29
-1.1,0.31,-1.37,0.31,1.14,105.9,1.4,102.87,1.32,1.3
0.12,1.5,-0.09,1.52,1.51,184.71,1.53,176.45,1.52,1.52
-3.76,-0.75,-4.63,-0.93,3.83,78.69,4.73,78.65,4.44,4.37
-3.57,-0.31,-4.23,-0.31,3.58,85.0,4.24,85.77,4.03,3.98
-2.1,0.53,-2.27,0.68,2.16,104.24,2.37,106.71,2.3,2.28
-0.72,1.94,-0.71,2.2,2.07,159.64,2.31,162.06,2.23,2.21
-2.0,0.78,-2.02,0.95,2.15,111.37,2.24,115.23,2.21,2.2
-1.97,0.81,-1.96,0.85,2.13,112.42,2.14,113.48,2.14,2.13
0.0,1.41,0.1,1.4,1.41,180.05,1.4,184.16,1.4,1.4
2.69,2.41,2.83,2.44,3.61,228.17,3.73,229.25,3.69,3.68
4.41,2.78,4.7,2.95,5.22,237.75,5.55,237.87,5.44,5.42
3.82,3.22,4.08,3.41,4.99,229.83,5.32,230.07,5.21,5.19
4.0,2.56,4.31,2.73,4.75,237.35,5.1,237.65,4.99,4.96
3.1,2.31,3.25,2.38,3.87,233.23,4.03,233.84,3.97,3.96
3.0,1.56,3.16,1.62,3.39,242.49,3.56,242.82,3.5,3.49
3.0,1.75,3.19,1.85,3.48,239.76,3.69,239.85,3.62,3.6
2.07,1.03,2.51,1.34,2.31,243.42,2.85,241.81,2.67,2.63
0.78,1.35,0.95,1.66,1.56,210.17,1.91,209.92,1.8,1.77
0.06,1.28,-0.2,1.38,1.28,182.73,1.39,171.88,1.36,1.35
0.12,1.28,-0.49,1.01,1.29,185.41,1.13,154.05,1.18,1.19
-1.76,-0.72,-2.6,-1.25,1.9,67.64,2.88,64.27,2.57,2.49
-2.57,-1.35,-3.21,-1.76,2.9,62.32,3.66,61.3,3.42,3.36
-2.76,-1.38,-3.49,-1.72,3.08,63.43,3.89,63.8,3.63,3.57
-3.85,-1.53,-4.72,-1.88,4.15,68.28,5.08,68.25,4.78,4.71
-4.1,-1.97,-5.11,-2.42,4.55,64.32,5.66,64.64,5.3,5.21
-3.95,-2.63,-4.96,-3.19,4.74,56.32,5.9,57.28,5.53,5.44
-4.16,-2.28,-4.71,-2.67,4.75,61.24,5.42,60.44,5.2,5.15
-3.44,-2.69,-3.56,-3.03,4.37,51.96,4.68,49.6,4.58,4.55
-1.75,-2.1,-1.73,-2.27,2.73,39.89,2.85,37.43,2.81,2.8
-0.41,-1.28,-0.3,-1.45,1.35,17.55,1.48,11.54,1.44,1.43
1.44,-0.56,1.54,-0.66,1.55,291.4,1.68,293.34,1.63,1.62
2.94,0.34,3.14,0.23,2.96,263.34,3.15,265.74,3.09,3.07
4.13,1.84,4.29,1.8,4.52,245.92,4.65,247.27,4.61,4.6
4.82,2.75,5.08,2.81,5.55,240.26,5.81,241.02,5.72,5.7
5.25,3.31,5.52,3.44,6.21,237.75,6.5,238.07,6.41,6.38
6.13,4.79,6.57,5.12,7.78,232.02,8.33,232.09,8.15,8.11
6.19,5.66,6.63,6.09,8.39,227.56,9.01,227.43,8.81,8.76
5.32,5.79,5.76,6.26,7.86,222.58,8.5,222.62,8.3,8.25
