u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.31,-4.25,-0.38,-4.51,4.26,4.2,4.53,4.75,4.5,4.49
0.75,-2.22,0.71,-2.35,2.34,341.32,2.46,343.15,2.44,2.44
2.16,-1.34,2.19,-1.41,2.54,301.93,2.6,302.86,2.6,2.59
3.09,3.62,3.19,3.86,4.76,220.48,5.01,219.52,4.98,4.97
1.75,2.59,1.81,2.83,3.13,214.01,3.36,212.67,3.33,3.32
1.66,4.0,1.73,4.34,4.33,202.5,4.67,201.68,4.63,4.62
2.37,5.22,2.5,5.73,5.73,204.47,6.25,203.58,6.19,6.17
0.72,5.53,0.75,6.0,5.57,187.4,6.05,187.12,6.0,5.98
-1.44,5.87,-1.64,6.65,6.04,166.25,6.85,166.17,6.76,6.73
0.37,7.68,0.34,8.7,7.69,182.79,8.71,182.22,8.6,8.56
0.28,6.71,0.21,7.74,6.72,182.4,7.75,181.57,7.63,7.59
-0.16,4.93,-0.44,5.97,4.93,178.2,5.98,175.79,5.87,5.83
-1.0,4.03,-1.49,5.03,4.15,166.08,5.25,163.5,5.12,5.08
-0.97,3.59,-1.53,4.59,3.72,164.93,4.84,161.59,4.71,4.67
-0.19,2.96,-0.68,3.69,2.97,176.42,3.75,169.59,3.66,3.64
1.16,3.9,0.88,4.79,4.07,196.51,4.87,190.46,4.78,4.75
0.22,4.15,-0.18,5.19,4.16,183.03,5.2,178.04,5.08,5.04
-1.75,3.18,-2.59,4.26,3.63,151.24,4.98,148.65,4.83,4.78
-1.81,2.5,-2.89,3.37,3.08,144.09,4.44,139.32,4.29,4.24
-1.93,1.87,-3.26,2.39,2.69,134.11,4.04,126.27,3.89,3.84
-1.37,2.81,-2.48,3.15,3.13,154.02,4.01,141.79,3.91,3.88
-2.31,2.09,-3.16,2.58,3.12,132.17,4.07,129.25,3.97,3.93
-3.09,2.62,-3.44,2.75,4.06,130.31,4.4,128.64,4.36,4.35
-3.28,2.87,-3.59,3.0,4.36,131.22,4.68,129.89,4.64,4.63
-1.19,3.44,-1.36,3.64,3.64,160.94,3.89,159.45,3.86,3.85
-0.16,4.84,-0.26,5.11,4.84,178.16,5.12,177.05,5.09,5.08
0.59,5.81,0.52,6.18,5.84,185.84,6.2,184.85,6.16,6.14
2.62,6.12,2.69,6.46,6.66,203.2,7.0,202.58,6.96,6.95
3.19,7.12,3.31,7.63,7.8,204.1,8.32,203.48,8.26,8.24
3.19,7.15,3.31,7.69,7.83,204.01,8.37,203.31,8.31,8.29
3.22,8.06,3.39,8.66,8.68,201.77,9.3,201.36,9.23,9.21
2.81,7.81,2.91,8.41,8.3,199.8,8.9,199.09,8.84,8.81
2.66,7.59,2.75,8.23,8.04,199.28,8.67,198.48,8.6,8.58
2.47,7.56,2.56,8.23,7.95,198.08,8.62,197.3,8.54,8.52
2.31,6.87,2.51,7.83,7.25,198.59,8.22,197.8,8.11,8.08
1.53,6.4,1.66,7.33,6.58,193.44,7.52,192.78,7.41,7.38
1.44,5.18,1.54,6.04,5.38,195.5,6.23,194.28,6.14,6.11
1.41,4.18,1.54,5.09,4.41,198.57,5.32,196.8,5.22,5.18
1.09,3.74,1.19,4.76,3.9,196.27,4.9,194.02,4.79,4.75
0.41,4.12,0.19,5.31,4.14,185.64,5.31,182.0,5.18,5.13
0.41,3.93,0.01,5.08,3.95,185.91,5.08,180.11,4.95,4.91
-0.31,3.74,-0.88,4.82,3.76,175.26,4.9,169.66,4.77,4.73
-1.81,3.03,-2.86,4.11,3.52,149.15,5.0,145.18,4.84,4.78
-2.37,2.18,-3.59,3.05,3.22,132.66,4.72,130.36,4.55,4.49
-2.31,2.56,-3.46,3.25,3.45,137.97,4.75,133.27,4.6,4.55
-2.78,2.34,-3.62,2.79,3.63,130.13,4.57,127.64,4.46,4.43
-2.78,2.94,-3.16,3.1,4.04,136.57,4.43,134.41,4.39,4.37
-2.15,3.37,-2.46,3.54,4.0,147.44,4.31,145.14,4.28,4.27
-1.16,3.34,-1.33,3.51,3.54,160.93,3.76,159.32,3.73,3.72
0.09,3.16,-0.01,3.29,3.16,181.71,3.29,179.77,3.27,3.27
1.25,3.16,1.25,3.25,3.39,201.61,3.48,201.04,3.47,3.47
2.41,4.12,2.44,4.29,4.77,210.26,4.93,209.62,4.91,4.91
3.09,4.37,3.19,4.58,5.36,215.27,5.58,214.86,5.55,5.54
3.69,4.84,3.81,5.08,6.09,217.28,6.35,216.91,6.32,6.31
4.44,5.56,4.64,5.9,7.11,218.58,7.51,218.17,7.46,7.45
