u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
1.46,2.24,1.53,2.38,2.68,213.16,2.83,212.8,2.78,2.77
2.05,2.24,2.16,2.35,3.04,222.5,3.19,222.62,3.14,3.13
2.99,2.37,3.1,2.5,3.82,231.65,3.98,231.04,3.92,3.91
4.14,2.48,4.28,2.66,4.83,239.06,5.04,238.18,4.97,4.95
6.89,2.61,7.1,2.82,7.36,249.25,7.63,248.35,7.54,7.52
7.69,2.8,7.97,3.07,8.18,250.02,8.54,248.94,8.42,8.39
7.84,2.66,8.19,3.01,8.28,251.24,8.72,249.84,8.57,8.54
7.77,3.16,8.26,3.54,8.39,247.85,8.98,246.8,8.78,8.73
6.62,4.28,7.07,4.76,7.88,237.11,8.52,236.05,8.3,8.25
5.03,4.84,5.44,5.42,6.98,226.13,7.68,225.14,7.44,7.39
3.91,4.1,4.38,5.02,5.66,223.63,6.66,221.14,6.32,6.24
2.48,5.14,2.63,6.37,5.71,205.78,6.89,202.39,6.49,6.4
1.49,5.8,1.53,6.96,5.99,194.42,7.13,192.39,6.74,6.65
1.25,5.3,1.25,6.46,5.45,193.26,6.58,190.95,6.2,6.11
2.01,4.28,2.22,5.43,4.73,205.19,5.87,202.23,5.48,5.39
3.02,4.0,3.57,5.12,5.01,217.09,6.24,214.9,5.83,5.73
1.98,4.49,2.32,5.78,4.91,203.75,6.23,201.85,5.78,5.67
1.05,3.68,1.29,4.9,3.82,195.88,5.07,194.69,4.65,4.55
0.64,3.16,0.88,4.21,3.22,191.53,4.3,191.82,3.94,3.85
-0.26,3.04,-0.09,4.03,3.05,175.15,4.03,178.73,3.7,3.62
-1.21,2.27,-1.31,3.12,2.57,152.03,3.38,157.17,3.11,3.04
-0.84,2.36,-0.91,2.66,2.5,160.4,2.81,161.18,2.71,2.68
0.19,3.79,0.19,4.13,3.79,182.83,4.14,182.6,4.02,3.99
0.9,4.35,1.0,4.69,4.44,191.72,4.8,192.06,4.68,4.65
1.8,4.79,1.94,5.13,5.12,200.65,5.49,200.72,5.36,5.33
2.33,4.85,2.47,5.19,5.38,205.67,5.75,205.44,5.63,5.6
3.48,4.66,3.66,4.97,5.82,216.76,6.17,216.33,6.05,6.03
5.41,4.04,5.69,4.38,6.75,233.28,7.18,232.41,7.04,7.0
7.57,3.85,7.91,4.19,8.49,243.02,8.95,242.07,8.8,8.76
8.5,4.41,8.94,4.85,9.57,242.59,10.18,241.52,9.97,9.92
8.61,5.4,9.13,6.01,10.16,237.92,10.93,236.64,10.67,10.61
6.66,6.2,7.0,6.85,9.1,227.02,9.8,225.61,9.56,9.51
3.98,6.89,4.19,7.54,7.96,210.04,8.63,209.06,8.4,8.35
2.14,7.02,2.28,7.67,7.34,197.0,8.0,196.58,7.77,7.72
-0.43,7.19,-0.53,8.14,7.2,176.58,8.16,176.26,7.83,7.76
-0.77,6.89,-1.01,8.09,6.94,173.63,8.15,172.91,7.74,7.64
-0.52,6.27,-0.76,7.53,6.29,175.26,7.57,174.26,7.13,7.03
-1.48,5.77,-1.92,7.06,5.95,165.65,7.32,164.81,6.85,6.75
-2.74,5.08,-3.39,6.41,5.77,151.68,7.25,152.13,6.75,6.63
-2.86,4.74,-3.51,5.97,5.54,148.88,6.92,149.51,6.45,6.34
-2.61,4.3,-3.33,5.46,5.03,148.74,6.4,148.65,5.93,5.83
-2.83,4.1,-3.64,5.12,4.98,145.39,6.28,144.55,5.84,5.73
-2.7,3.94,-3.42,5.09,4.78,145.53,6.13,146.1,5.67,5.56
