u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
8.66,-6.8,9.45,-7.86,11.01,308.16,12.29,309.77,11.86,11.76
8.87,-5.73,9.73,-6.48,10.56,302.85,11.69,303.67,11.31,11.22
7.02,-4.25,7.67,-4.73,8.2,301.18,9.01,301.65,8.73,8.67
7.29,-3.57,8.01,-4.01,8.12,296.06,8.96,296.58,8.67,8.61
9.03,-1.51,9.95,-1.79,9.15,279.51,10.11,280.17,9.79,9.71
5.9,5.56,6.38,6.01,8.1,226.7,8.76,226.73,8.54,8.49
0.31,11.57,0.31,12.83,11.57,181.55,12.84,181.4,12.41,12.31
-1.02,13.06,-1.19,14.46,13.1,175.54,14.51,175.29,14.03,13.92
-1.71,10.05,-1.88,11.14,10.19,170.36,11.3,170.43,10.92,10.83
-2.3,6.87,-2.54,7.77,7.25,161.53,8.17,161.91,7.86,7.78
-2.34,4.69,-2.79,5.48,5.25,153.47,6.15,153.04,5.84,5.77
-1.13,3.63,-1.7,4.49,3.8,162.74,4.8,159.21,4.46,4.38
-1.81,3.32,-2.45,4.08,3.78,151.42,4.76,148.95,4.42,4.35
-1.78,4.03,-2.39,4.99,4.4,156.14,5.53,154.38,5.15,5.06
-2.75,5.62,-3.33,6.68,6.26,153.98,7.46,153.54,7.05,6.96
-1.31,4.63,-1.95,4.68,4.81,164.22,5.07,157.33,4.98,4.96
-2.53,5.94,-3.37,6.86,6.45,156.91,7.64,153.84,7.24,7.14
-2.77,4.69,-3.75,5.65,5.45,149.43,6.78,146.42,6.33,6.22
-3.6,4.35,-4.65,5.6,5.65,140.33,7.28,140.26,6.72,6.59
-4.03,3.32,-5.31,4.31,5.22,129.5,6.84,129.01,6.29,6.16
-4.18,5.03,-5.57,5.99,6.54,140.26,8.18,137.07,7.62,7.49
-4.16,5.85,-5.34,6.8,7.18,144.57,8.65,141.84,8.15,8.03
-6.89,2.64,-8.22,2.88,7.38,110.93,8.71,109.3,8.26,8.15
-6.94,1.84,-7.73,1.81,7.18,104.84,7.94,103.17,7.68,7.62
-6.54,3.61,-7.2,3.68,7.47,118.88,8.09,117.11,7.88,7.83
-8.25,1.38,-9.08,1.24,8.36,99.46,9.16,97.8,8.89,8.83
-7.37,-0.3,-8.3,-0.54,7.38,87.63,8.32,86.28,8.0,7.92
-10.14,-0.12,-11.14,-0.29,10.14,89.34,11.14,88.53,10.8,10.72
-11.77,0.51,-12.77,0.34,11.78,92.47,12.77,91.52,12.43,12.35
-8.41,-1.14,-9.17,-1.48,8.49,82.3,9.29,80.85,9.01,8.95
-11.1,0.29,-12.37,0.02,11.1,91.51,12.37,90.11,11.94,11.84
-7.93,-1.26,-9.06,-1.67,8.03,80.96,9.21,79.57,8.81,8.71
-0.15,-2.23,-0.22,-2.41,2.24,3.89,2.42,5.22,2.36,2.34
-7.04,2.7,-8.37,2.91,7.54,110.98,8.86,109.16,8.41,8.31
-8.92,0.56,-10.66,0.5,8.94,93.61,10.68,92.67,10.09,9.95
-7.16,0.07,-8.79,-0.16,7.16,90.56,8.79,88.93,8.23,8.1
-2.35,3.36,-3.27,3.43,4.1,144.97,4.74,136.38,4.53,4.47
-1.75,4.75,-2.49,5.58,5.06,159.82,6.11,155.94,5.75,5.67
-1.73,6.99,-2.17,8.12,7.2,166.13,8.4,165.05,7.99,7.9
-0.86,5.62,-1.16,6.65,5.69,171.32,6.75,170.07,6.39,6.3
1.34,4.76,1.38,5.61,4.94,195.73,5.78,193.77,5.49,5.43
2.08,4.04,2.22,4.8,4.55,207.25,5.28,204.84,5.03,4.97
3.29,4.0,3.53,4.48,5.18,219.46,5.7,218.28,5.52,5.48
3.91,4.37,4.19,4.82,5.87,221.84,6.39,221.01,6.21,6.17
3.23,4.75,3.47,5.36,5.74,214.27,6.39,212.95,6.17,6.12
2.61,5.02,2.82,5.57,5.66,207.45,6.24,206.81,6.04,6.0
2.55,5.18,2.75,5.66,5.77,206.17,6.3,205.92,6.12,6.08
3.25,5.09,3.57,5.6,6.04,212.61,6.64,212.48,6.44,6.39
4.93,5.95,5.38,6.57,7.73,219.65,8.49,219.31,8.23,8.17
6.68,6.18,7.29,6.76,9.09,227.23,9.94,227.17,9.65,9.59
8.27,6.02,8.92,6.67,10.22,233.95,11.13,233.22,10.82,10.75
8.73,6.43,9.38,7.08,10.84,233.65,11.75,232.99,11.44,11.37
8.58,6.61,9.23,7.26,10.83,232.37,11.74,231.8,11.43,11.36
8.23,7.42,8.88,8.14,11.08,227.97,12.05,227.51,11.72,11.64
7.52,7.79,8.17,8.55,10.83,223.96,11.82,223.7,11.48,11.4
7.2,8.07,7.86,8.83,10.82,221.75,11.81,221.67,11.48,11.4
