u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
3.83,2.07,4.23,2.35,4.35,241.59,4.84,240.91,4.68,4.64
3.64,2.92,4.02,3.18,4.66,231.28,5.13,231.59,4.98,4.94
3.57,2.98,3.91,3.29,4.65,230.19,5.11,229.96,4.96,4.93
3.2,2.16,3.54,2.37,3.86,235.95,4.26,236.16,4.13,4.1
4.01,1.97,4.41,2.14,4.47,243.81,4.91,244.09,4.77,4.73
4.39,1.94,4.83,2.14,4.8,246.1,5.28,246.06,5.13,5.09
4.14,2.17,4.54,2.39,4.67,242.39,5.13,242.19,4.98,4.95
2.76,2.13,3.1,2.33,3.49,232.32,3.88,233.06,3.75,3.72
-2.85,3.17,-3.04,3.46,4.26,138.01,4.6,138.66,4.49,4.47
-4.74,1.16,-5.45,1.29,4.88,103.76,5.6,103.32,5.37,5.31
-3.74,1.04,-4.49,1.08,3.88,105.48,4.62,103.57,4.38,4.33
-2.49,0.62,-3.22,0.54,2.57,104.1,3.27,99.58,3.04,2.99
-1.89,0.62,-2.6,0.5,1.99,108.28,2.64,100.96,2.43,2.38
-1.8,0.4,-2.61,0.07,1.84,102.55,2.62,91.48,2.37,2.31
-1.15,0.31,-1.91,-0.14,1.19,104.93,1.91,85.83,1.68,1.62
-1.11,0.87,-1.85,0.61,1.41,128.06,1.94,108.24,1.77,1.73
-1.24,1.16,-2.2,1.13,1.7,133.09,2.47,117.17,2.22,2.16
-0.83,1.32,-1.8,1.42,1.56,147.65,2.29,128.19,2.05,2.0
-0.71,1.45,-1.67,1.71,1.61,153.93,2.39,135.54,2.14,2.08
-0.58,1.17,-1.53,1.43,1.3,153.53,2.1,133.2,1.84,1.78
-0.39,1.04,-1.26,1.35,1.11,159.32,1.85,137.02,1.61,1.55
-0.88,0.88,-1.16,0.94,1.24,134.89,1.49,128.87,1.41,1.39
-2.16,-0.82,-2.33,-0.92,2.31,69.32,2.5,68.56,2.44,2.43
-2.38,-2.19,-2.54,-2.39,3.24,47.35,3.49,46.7,3.41,3.39
-2.35,-2.48,-2.44,-2.71,3.41,43.47,3.64,42.0,3.57,3.55
-1.6,-2.26,-1.58,-2.46,2.76,35.26,2.92,32.82,2.87,2.86
-0.12,-1.07,0.1,-1.12,1.07,6.5,1.13,354.88,1.11,1.11
1.1,-1.97,1.41,-2.14,2.26,330.82,2.57,326.62,2.47,2.45
4.33,-0.75,4.95,-0.85,4.39,279.87,5.02,279.78,4.82,4.77
5.49,0.62,6.24,0.62,5.53,263.51,6.27,264.28,6.03,5.97
3.27,0.69,3.81,0.79,3.34,258.06,3.89,258.27,3.71,3.67
3.18,1.19,3.91,1.39,3.39,249.38,4.15,250.37,3.91,3.85
2.21,1.2,3.05,1.62,2.51,241.51,3.45,242.04,3.15,3.08
-3.11,-4.15,-3.62,-5.01,5.19,36.85,6.18,35.84,5.86,5.78
-2.73,-4.06,-3.29,-4.99,4.89,33.98,5.97,33.36,5.63,5.54
-0.22,-2.97,-0.48,-4.05,2.97,4.32,4.08,6.7,3.72,3.64
0.51,-1.93,0.93,-2.88,2.0,345.18,3.03,342.09,2.7,2.62
1.36,-0.89,2.07,-1.23,1.62,303.08,2.41,300.59,2.16,2.09
2.74,-0.02,3.88,0.49,2.74,270.47,3.91,262.77,3.54,3.45
1.73,3.34,2.33,4.69,3.77,207.41,5.24,206.38,4.76,4.65
-1.18,2.96,-2.17,3.99,3.19,158.3,4.54,151.39,4.11,4.0
-2.24,3.22,-3.05,4.34,3.92,145.16,5.31,144.89,4.86,4.75
-2.17,3.78,-2.66,4.78,4.36,150.15,5.47,150.9,5.11,5.03
-2.01,3.55,-2.39,4.35,4.08,150.5,4.96,151.17,4.68,4.61
-1.63,2.98,-1.91,3.62,3.4,151.33,4.09,152.13,3.87,3.82
-2.13,3.3,-2.41,3.68,3.93,147.11,4.4,146.78,4.25,4.21
-3.14,3.05,-3.39,3.48,4.37,134.18,4.86,135.68,4.7,4.66
-3.48,2.76,-3.81,3.06,4.44,128.42,4.89,128.77,4.74,4.71
-3.7,2.39,-4.04,2.64,4.4,122.83,4.83,123.22,4.69,4.66
-3.26,2.01,-3.56,2.21,3.83,121.62,4.19,121.79,4.07,4.04
-3.64,1.5,-3.89,1.6,3.93,112.47,4.21,112.38,4.12,4.1
-3.42,2.04,-3.64,2.17,3.98,120.81,4.24,120.72,4.15,4.13
-3.89,2.32,-4.1,2.48,4.53,120.84,4.79,121.13,4.71,4.69
-4.73,2.6,-5.06,2.83,5.4,118.82,5.8,119.23,5.67,5.64
-4.51,2.32,-4.95,2.52,5.08,117.2,5.56,116.95,5.4,5.36
-5.02,1.72,-5.52,1.89,5.31,108.96,5.83,108.95,5.66,5.62
-6.02,1.22,-6.76,1.25,6.15,101.45,6.88,100.47,6.64,6.59
-5.81,2.01,-6.58,2.27,6.15,109.1,6.96,109.04,6.7,6.63
-5.37,1.79,-6.18,2.06,5.66,108.44,6.51,108.44,6.24,6.17
-5.15,1.6,-5.89,1.87,5.39,107.29,6.18,107.64,5.93,5.86
-4.55,1.35,-5.16,1.52,4.75,106.51,5.38,106.4,5.18,5.13
-3.73,0.85,-4.24,0.98,3.83,102.81,4.36,102.98,4.19,4.15
-3.05,0.57,-3.6,0.67,3.1,100.52,3.66,100.48,3.48,3.44
-3.17,1.1,-3.58,1.27,3.35,109.13,3.8,109.53,3.65,3.62
-3.01,1.16,-3.41,1.33,3.23,111.08,3.66,111.31,3.52,3.49
-2.33,1.29,-2.85,1.54,2.66,118.94,3.24,118.37,3.05,3.01
-2.11,1.42,-2.6,1.68,2.54,123.9,3.1,122.96,2.92,2.87
-2.32,1.54,-2.79,1.67,2.79,123.48,3.25,120.88,3.1,3.06
-1.95,1.29,-2.45,1.46,2.33,123.44,2.85,120.72,2.69,2.64
-1.76,0.6,-2.0,0.58,1.86,108.72,2.08,106.3,2.01,1.99
-1.38,-0.07,-1.52,-0.17,1.38,87.26,1.53,83.77,1.48,1.47
-1.13,-0.69,-1.19,-0.79,1.32,58.52,1.43,56.34,1.39,1.39
-1.16,-1.07,-1.15,-1.12,1.57,47.37,1.61,45.55,1.6,1.59
-1.63,-1.19,-1.58,-1.29,2.01,53.76,2.04,50.83,2.03,2.03
-0.65,-0.62,-0.54,-0.62,0.91,46.33,0.83,41.01,0.85,0.86
-1.59,0.22,-1.48,0.29,1.61,97.89,1.51,101.11,1.54,1.55
-2.32,-0.85,-2.38,-0.88,2.47,69.94,2.53,69.78,2.51,2.5
-2.25,-0.97,-2.27,-0.96,2.45,66.7,2.47,67.11,2.46,2.46
-2.1,-0.66,-2.08,-0.69,2.2,72.57,2.19,71.74,2.2,2.2
-2.47,-0.81,-2.56,-0.81,2.6,71.82,2.69,72.41,2.66,2.65
-3.07,-1.98,-3.33,-2.21,3.65,57.24,4.0,56.48,3.89,3.86
-4.18,-3.43,-4.79,-4.08,5.4,50.63,6.29,49.58,6.0,5.93
-4.43,-2.39,-5.18,-3.05,5.03,61.62,6.01,59.47,5.7,5.62
-4.5,-0.85,-5.39,-1.24,4.58,79.26,5.53,76.99,5.22,5.15
-4.12,-1.1,-4.87,-1.45,4.26,75.01,5.08,73.37,4.82,4.75
-2.08,-1.89,-2.7,-2.47,2.81,47.7,3.66,47.53,3.39,3.32
-1.42,-1.48,-1.95,-2.16,2.05,43.7,2.91,42.12,2.63,2.57
-1.04,-1.33,-1.54,-1.93,1.69,38.19,2.47,38.51,2.22,2.15
-0.45,-1.21,-0.95,-2.03,1.29,20.39,2.24,25.11,1.93,1.86
-0.29,-0.77,-0.72,-1.67,0.82,20.7,1.82,23.35,1.5,1.42
-0.23,-0.73,-0.76,-1.65,0.77,17.46,1.82,24.8,1.48,1.4
-0.2,-0.51,-0.7,-1.4,0.55,21.07,1.57,26.56,1.24,1.16
0.02,-0.48,-0.41,-1.38,0.48,357.33,1.44,16.56,1.13,1.06
-0.12,-0.22,-0.45,-0.78,0.25,29.55,0.9,30.04,0.69,0.64
-0.75,-0.82,-0.67,-1.0,1.11,42.58,1.2,33.82,1.17,1.16
-0.78,-1.25,-0.63,-1.35,1.48,31.87,1.49,24.88,1.49,1.49
-1.06,-1.47,-0.88,-1.6,1.81,35.69,1.83,28.69,1.82,1.82
-1.06,-1.57,-0.88,-1.67,1.89,34.07,1.88,27.78,1.89,1.89
-0.34,-1.16,-0.17,-1.23,1.21,16.3,1.24,7.82,1.23,1.23
3.55,1.32,4.02,1.46,3.78,249.64,4.27,250.06,4.11,4.08
5.49,1.91,6.1,2.08,5.81,250.8,6.44,251.15,6.24,6.19
5.33,1.13,5.91,1.27,5.45,258.05,6.05,257.88,5.85,5.81
5.27,0.91,5.87,1.08,5.35,260.19,5.97,259.56,5.77,5.72
4.83,0.79,5.43,0.92,4.9,260.76,5.51,260.43,5.31,5.26
4.49,1.1,5.16,1.37,4.62,256.21,5.34,255.11,5.11,5.05
-2.6,-2.96,-2.5,-3.64,3.94,41.27,4.42,34.52,4.26,4.22
-4.65,-4.46,-5.51,-5.36,6.44,46.18,7.69,45.77,7.29,7.19
-3.87,-2.83,-4.66,-3.6,4.79,53.76,5.88,52.34,5.53,5.45
-3.21,-1.89,-3.99,-2.55,3.73,59.49,4.74,57.38,4.41,4.34
-2.43,-1.46,-3.12,-2.2,2.83,59.04,3.81,54.8,3.5,3.42
-2.3,-1.52,-2.95,-2.36,2.76,56.53,3.78,51.3,3.45,3.37
-1.99,-0.36,-2.64,-0.99,2.02,79.75,2.82,69.39,2.56,2.5
-1.71,-0.55,-2.33,-1.18,1.79,72.21,2.61,63.11,2.35,2.28
-1.52,-1.68,-2.06,-2.43,2.26,42.11,3.18,40.25,2.89,2.82
-1.2,-1.74,-1.68,-2.61,2.12,34.6,3.11,32.76,2.79,2.71
-0.64,-1.59,-1.1,-2.65,1.71,21.82,2.87,22.49,2.5,2.41
-0.32,-1.24,-0.56,-2.32,1.28,14.43,2.39,13.58,2.03,1.94
-0.37,-1.26,-0.27,-1.74,1.31,16.46,1.76,8.86,1.62,1.58
-0.81,-1.35,-0.51,-1.64,1.57,30.95,1.72,17.1,1.67,1.66
-0.93,-1.79,-0.59,-2.0,2.02,27.6,2.08,16.44,2.06,2.06
