u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.78,7.72,0.85,8.43,7.76,185.76,8.48,185.74,8.55,8.58
2.12,8.53,2.22,9.25,8.79,193.96,9.51,193.52,9.58,9.61
3.06,8.65,3.16,9.37,9.18,199.46,9.89,198.64,9.96,9.99
3.49,8.9,3.66,9.66,9.56,201.41,10.33,200.76,10.4,10.43
3.27,9.09,3.45,9.81,9.66,199.81,10.4,199.35,10.47,10.5
3.46,9.53,3.7,10.28,10.14,199.94,10.92,199.77,11.0,11.03
3.3,10.09,3.47,10.98,10.61,198.13,11.51,197.56,11.6,11.64
3.21,10.21,3.38,11.16,10.7,197.47,11.66,196.86,11.76,11.8
2.96,10.3,3.13,11.32,10.72,196.04,11.75,195.46,11.85,11.89
2.46,11.2,2.62,12.39,11.46,192.37,12.67,191.96,12.79,12.84
2.05,9.35,2.26,10.69,9.57,192.38,10.92,191.93,11.05,11.11
1.31,7.86,1.41,9.19,7.96,189.45,9.3,188.72,9.43,9.49
-1.7,7.45,-2.18,8.82,7.64,167.13,9.08,166.1,9.23,9.29
-2.01,6.83,-2.53,8.13,7.12,163.56,8.52,162.71,8.65,8.71
-1.55,6.7,-2.03,8.01,6.88,166.99,8.26,165.77,8.39,8.45
-1.55,6.2,-2.0,7.51,6.39,165.98,7.77,165.11,7.9,7.96
-1.58,5.61,-2.09,6.85,5.83,164.3,7.16,163.0,7.29,7.34
-1.7,5.14,-2.32,6.35,5.42,161.74,6.75,159.95,6.89,6.94
-1.48,5.3,-2.1,6.5,5.5,164.38,6.83,162.09,6.96,7.01
-2.01,5.02,-2.7,6.19,5.41,158.18,6.75,156.43,6.88,6.94
-2.47,3.15,-3.3,4.08,4.01,141.92,5.25,141.07,5.37,5.42
-2.33,3.08,-2.84,3.7,3.86,142.9,4.66,142.45,4.74,4.78
-2.49,2.55,-2.9,2.96,3.56,135.71,4.14,135.61,4.2,4.22
-2.33,2.83,-2.71,3.14,3.67,140.53,4.15,139.2,4.19,4.22
-2.02,4.42,-2.29,4.77,4.86,155.46,5.29,154.31,5.33,5.35
-1.27,5.14,-1.54,5.52,5.29,166.13,5.73,164.37,5.77,5.79
