u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.04,8.42,-0.0,9.1,8.42,179.76,9.1,180.0,9.2,9.24
-0.13,8.79,-0.06,9.45,8.79,179.13,9.45,179.62,9.54,9.58
-0.66,8.33,-0.59,8.95,8.35,175.46,8.97,176.21,9.05,9.09
-0.63,8.49,-0.56,9.07,8.51,175.79,9.09,176.47,9.17,9.2
-0.63,8.76,-0.5,9.38,8.79,175.87,9.4,176.97,9.48,9.52
-1.04,9.69,-0.93,10.42,9.75,173.9,10.46,174.87,10.56,10.6
-1.25,10.65,-1.18,11.58,10.72,173.3,11.64,174.16,11.76,11.82
-0.97,11.3,-0.9,12.3,11.34,175.08,12.33,175.79,12.47,12.53
-0.6,11.67,-0.53,12.77,11.68,177.07,12.78,177.62,12.93,13.0
-0.6,11.41,-0.53,12.64,11.43,177.0,12.66,177.6,12.82,12.9
-0.65,9.96,-0.65,11.43,9.99,176.25,11.45,176.72,11.65,11.74
0.31,10.12,0.31,11.62,10.12,181.77,11.62,181.54,11.83,11.93
-0.67,8.84,-1.01,10.34,8.86,175.66,10.39,174.43,10.6,10.69
-2.93,8.93,-3.54,10.43,9.4,161.82,11.02,161.24,11.24,11.34
-2.28,8.96,-2.82,10.59,9.24,165.72,10.96,165.07,11.2,11.31
-2.0,8.96,-2.45,10.56,9.18,167.4,10.84,166.96,11.07,11.17
-2.07,8.33,-2.54,10.0,8.58,166.08,10.32,165.74,10.56,10.67
-2.59,8.21,-3.17,9.84,8.61,162.47,10.34,162.16,10.58,10.69
-2.87,8.68,-3.48,10.28,9.14,161.71,10.85,161.29,11.09,11.2
-2.83,9.36,-3.48,11.03,9.78,163.15,11.57,162.48,11.81,11.92
-2.99,9.23,-3.61,10.91,9.71,162.03,11.49,161.7,11.73,11.84
-3.75,9.73,-4.2,10.83,10.43,158.91,11.61,158.82,11.78,11.85
-3.81,9.4,-4.19,10.29,10.14,157.91,11.12,157.84,11.25,11.31
-3.35,8.82,-3.66,9.57,9.43,159.19,10.25,159.08,10.36,10.41
-2.8,8.67,-3.07,9.35,9.11,162.12,9.84,161.84,9.95,9.99
-2.36,8.7,-2.6,9.32,9.01,164.83,9.68,164.43,9.77,9.81
-2.11,9.14,-2.32,9.79,9.38,167.01,10.06,166.7,10.15,10.2
-2.02,8.42,-2.19,8.98,8.66,166.52,9.24,166.29,9.32,9.35
-1.71,8.8,-1.88,9.38,8.96,169.02,9.57,168.68,9.65,9.69
-1.12,9.64,-1.22,10.29,9.7,173.39,10.36,173.24,10.45,10.5
-0.71,10.62,-0.85,11.45,10.65,176.19,11.48,175.78,11.59,11.65
-0.34,11.61,-0.41,12.61,11.62,178.32,12.62,178.15,12.75,12.82
0.47,12.41,0.4,13.58,12.42,182.18,13.59,181.71,13.75,13.82
1.12,12.39,1.22,13.8,12.44,185.15,13.86,185.05,14.05,14.14
0.46,11.98,0.43,13.62,11.99,182.22,13.63,181.83,13.86,13.96
-1.14,11.72,-1.48,13.56,11.77,174.46,13.64,173.79,13.9,14.02
-1.54,10.91,-1.95,12.72,11.02,171.98,12.87,171.3,13.12,13.24
-1.21,10.46,-1.44,12.03,10.53,173.42,12.11,173.16,12.33,12.43
-0.58,9.3,-0.85,10.91,9.32,176.42,10.94,175.54,11.16,11.26
0.04,7.71,-0.26,9.44,7.71,180.32,9.44,178.43,9.68,9.79
0.47,6.68,0.21,8.38,6.7,184.05,8.38,181.43,8.61,8.72
0.44,6.24,0.27,7.97,6.26,184.01,7.98,181.97,8.22,8.32
0.26,6.15,0.06,7.82,6.16,182.4,7.82,180.42,8.04,8.15
0.01,5.87,-0.26,7.44,5.87,180.08,7.44,178.01,7.66,7.76
-0.23,5.9,-0.6,7.5,5.91,177.73,7.53,175.4,7.75,7.85
-0.23,5.12,-0.64,6.28,5.13,177.39,6.31,174.21,6.47,6.54
-1.3,4.91,-1.57,5.19,5.08,165.22,5.42,163.19,5.47,5.49
-2.8,4.11,-3.04,4.32,4.97,145.76,5.28,144.88,5.32,5.34
-2.96,3.8,-3.13,3.97,4.81,142.09,5.05,141.77,5.09,5.1
-2.86,4.23,-3.0,4.44,5.11,145.97,5.36,145.96,5.39,5.41
-2.55,4.89,-2.66,5.16,5.51,152.4,5.8,152.75,5.84,5.86
-2.18,5.35,-2.28,5.63,5.78,157.84,6.07,157.92,6.11,6.13
-2.74,5.85,-2.85,6.19,6.46,154.89,6.82,155.33,6.86,6.89
-2.96,6.16,-3.1,6.51,6.84,154.37,7.2,154.56,7.26,7.28
-3.17,7.06,-3.38,7.51,7.74,155.8,8.23,155.77,8.3,8.33
-1.99,7.46,-2.06,7.98,7.72,165.05,8.24,165.5,8.31,8.34
-1.13,7.92,-1.13,8.6,7.99,171.91,8.68,172.55,8.77,8.81
-0.16,8.67,-0.13,9.8,8.67,178.94,9.8,179.27,9.96,10.03
-0.13,9.15,-0.19,10.62,9.15,179.22,10.62,178.97,10.82,10.92
-0.52,8.87,-0.79,10.41,8.89,176.65,10.44,175.67,10.65,10.74
-0.98,7.28,-1.58,8.94,7.34,172.36,9.08,169.98,9.32,9.43
-0.44,6.43,-1.21,8.0,6.44,176.08,8.09,171.4,8.32,8.42
-0.22,5.46,-1.15,6.87,5.47,177.72,6.96,170.47,7.17,7.26
0.37,4.99,-0.59,6.4,5.0,184.27,6.42,174.7,6.62,6.71
0.27,4.86,-0.49,6.53,4.87,183.23,6.55,175.69,6.78,6.89
0.76,4.3,0.26,6.0,4.37,189.99,6.01,182.51,6.23,6.34
0.32,4.71,-0.01,6.51,4.72,183.9,6.51,179.9,6.75,6.86
-0.39,4.98,-0.73,6.85,5.0,175.48,6.89,173.93,7.15,7.27
-0.97,4.68,-1.51,6.41,4.78,168.32,6.59,166.74,6.84,6.95
-1.01,5.56,-1.45,7.29,5.65,169.7,7.43,168.76,7.68,7.79
-1.64,5.33,-1.91,5.95,5.57,162.85,6.25,162.16,6.34,6.38
-2.14,4.79,-2.28,5.03,5.25,155.88,5.53,155.6,5.56,5.58
-1.89,3.8,-2.03,3.97,4.24,153.48,4.46,152.89,4.49,4.5
-1.87,3.14,-1.97,3.28,3.66,149.3,3.83,149.03,3.85,3.86
-2.12,2.68,-2.19,2.75,3.41,141.69,3.51,141.5,3.53,3.53
-1.99,4.33,-2.06,4.47,4.77,155.31,4.92,155.23,4.94,4.95
-2.06,4.92,-2.1,5.1,5.34,157.26,5.51,157.65,5.53,5.54
-1.96,5.82,-2.0,6.07,6.15,161.36,6.39,161.75,6.42,6.43
-1.96,7.03,-1.97,7.41,7.3,164.38,7.67,165.13,7.72,7.74
-1.84,7.31,-1.81,7.79,7.53,165.87,8.0,166.92,8.06,8.09
-1.8,7.36,-1.81,7.95,7.58,166.23,8.15,167.17,8.23,8.26
-1.06,7.9,-1.03,8.89,7.97,172.34,8.95,173.39,9.09,9.15
0.36,7.99,0.73,9.69,8.0,182.57,9.72,184.3,9.95,10.06
1.79,9.01,2.26,10.85,9.19,191.22,11.08,191.77,11.34,11.46
0.65,9.16,0.69,11.13,9.19,184.07,11.16,183.53,11.43,11.55
