u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.12,-0.4,4.58,-0.38,4.14,275.6,4.6,274.68,4.54,4.52
4.71,0.26,5.21,0.35,4.72,266.9,5.22,266.11,5.16,5.14
4.81,1.07,5.38,1.27,4.93,257.43,5.52,256.7,5.45,5.42
4.9,1.2,5.44,1.4,5.04,256.27,5.62,255.6,5.54,5.52
4.96,2.29,5.5,2.6,5.47,245.19,6.09,244.66,6.01,5.98
4.93,3.74,5.46,4.21,6.19,232.83,6.89,232.37,6.8,6.77
4.46,4.62,5.0,5.19,6.42,224.0,7.21,223.95,7.11,7.07
3.4,4.84,3.79,5.44,5.91,215.03,6.63,214.89,6.54,6.51
2.8,4.63,3.21,5.38,5.41,211.17,6.26,210.83,6.15,6.12
-1.92,3.5,-2.15,4.29,3.99,151.27,4.8,153.44,4.7,4.66
-6.31,1.77,-7.8,2.1,6.55,105.63,8.07,105.11,7.88,7.82
-6.24,1.73,-7.44,2.0,6.47,105.51,7.7,105.05,7.55,7.5
-4.77,1.58,-5.94,1.92,5.02,108.31,6.24,107.89,6.09,6.03
-4.07,1.64,-5.19,1.98,4.39,111.93,5.56,110.88,5.41,5.36
-3.01,1.52,-4.17,1.85,3.37,116.71,4.56,113.98,4.41,4.36
-2.82,2.12,-4.07,2.67,3.53,126.85,4.86,123.27,4.69,4.64
-2.26,1.96,-3.32,2.56,2.99,130.94,4.19,127.72,4.04,3.99
-2.35,1.77,-3.4,2.29,2.94,126.96,4.1,124.01,3.95,3.9
-2.32,1.83,-3.42,2.36,2.96,128.32,4.15,124.56,4.0,3.95
-2.73,1.83,-3.92,2.31,3.29,123.85,4.55,120.55,4.39,4.34
-2.54,1.93,-3.75,2.52,3.19,127.21,4.52,123.9,4.35,4.3
-2.87,1.79,-3.46,2.02,3.38,122.04,4.01,120.29,3.93,3.9
-3.45,1.16,-3.71,1.25,3.64,108.63,3.91,108.63,3.88,3.87
-3.67,0.57,-3.96,0.58,3.72,98.78,4.0,98.38,3.96,3.95
-3.11,-0.35,-3.29,-0.46,3.13,83.64,3.32,82.07,3.3,3.29
-0.06,0.06,-0.0,0.02,0.08,137.37,0.02,179.86,0.03,0.03
0.5,-0.81,0.69,-0.81,0.96,328.14,1.06,319.74,1.05,1.05
0.5,-1.01,0.69,-1.06,1.12,333.32,1.27,327.07,1.25,1.24
-0.34,-1.07,-0.12,-1.17,1.12,17.49,1.17,6.09,1.17,1.16
2.17,0.82,2.54,0.92,2.32,249.39,2.7,250.17,2.65,2.64
2.64,1.26,3.08,1.5,2.93,244.53,3.43,244.05,3.37,3.34
3.05,3.55,3.61,4.06,4.69,220.67,5.43,221.58,5.34,5.31
2.27,2.93,2.67,3.52,3.71,217.78,4.42,217.14,4.33,4.3
-2.96,4.42,-3.27,5.29,5.31,146.18,6.22,148.28,6.11,6.07
-5.45,2.86,-6.48,3.23,6.15,117.7,7.24,116.49,7.1,7.06
-3.63,2.17,-4.56,2.58,4.23,120.91,5.25,119.52,5.12,5.07
-1.87,1.77,-2.69,2.1,2.57,133.33,3.42,128.04,3.31,3.27
-0.46,1.52,-0.98,1.9,1.58,163.19,2.14,152.66,2.06,2.04
0.69,1.87,0.65,2.61,1.99,200.17,2.68,193.91,2.6,2.57
0.63,1.25,1.0,2.11,1.4,207.0,2.33,205.42,2.21,2.17
1.17,1.57,1.61,2.82,1.96,216.6,3.24,209.69,3.08,3.02
0.94,2.02,1.17,3.32,2.23,205.05,3.52,199.39,3.35,3.3
0.21,2.14,-0.02,3.25,2.15,185.51,3.25,179.62,3.11,3.06
-0.06,1.85,-0.58,2.84,1.85,178.17,2.9,168.36,2.76,2.72
-1.39,1.55,-2.57,2.31,2.09,138.15,3.46,132.06,3.28,3.22
-4.84,1.82,-5.48,2.1,5.17,110.62,5.87,111.01,5.78,5.75
-4.56,1.73,-5.0,1.96,4.88,110.8,5.37,111.39,5.31,5.29
-3.92,1.82,-4.29,2.02,4.33,114.91,4.74,115.21,4.69,4.67
-3.48,1.07,-3.75,1.21,3.64,107.05,3.94,107.86,3.9,3.89
-2.73,0.28,-2.85,0.31,2.74,95.94,2.87,96.25,2.85,2.85
-2.14,-0.19,-2.21,-0.19,2.14,84.98,2.22,85.15,2.21,2.2
-2.85,0.06,-2.94,0.06,2.85,91.26,2.94,91.22,2.93,2.92
-4.11,0.19,-4.38,0.19,4.11,92.61,4.38,92.45,4.35,4.33
-5.39,0.44,-5.75,0.5,5.41,94.69,5.77,94.97,5.73,5.71
-7.8,1.54,-8.73,1.67,7.95,101.17,8.89,100.81,8.77,8.73
-7.95,1.41,-8.96,1.58,8.08,100.08,9.1,100.02,8.97,8.93
-8.12,1.95,-9.34,2.25,8.35,103.52,9.6,103.55,9.44,9.39
-8.12,2.08,-9.44,2.42,8.38,104.35,9.75,104.36,9.57,9.51
-7.71,2.08,-9.04,2.42,7.99,105.07,9.36,104.96,9.19,9.13
-7.4,2.17,-8.67,2.58,7.71,106.38,9.05,106.6,8.88,8.82
-7.27,1.86,-8.5,2.23,7.51,104.36,8.79,104.7,8.63,8.57
-7.12,1.73,-8.34,2.04,7.33,103.67,8.58,103.77,8.42,8.37
-6.52,1.52,-7.61,1.81,6.69,103.09,7.82,103.41,7.68,7.63
-5.73,1.14,-6.75,1.33,5.84,101.2,6.88,101.17,6.75,6.71
