u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.28,-3.77,-0.21,-4.15,3.78,4.23,4.15,2.87,4.1,4.09
2.04,-3.45,2.27,-3.75,4.01,329.38,4.38,328.8,4.34,4.32
2.64,-3.45,2.98,-3.71,4.35,322.6,4.76,321.22,4.7,4.69
3.87,-3.67,4.33,-4.0,5.33,313.54,5.9,312.71,5.83,5.8
4.09,-2.57,4.63,-2.81,4.83,302.18,5.41,301.3,5.34,5.31
5.28,-1.7,5.96,-1.9,5.55,287.82,6.25,287.65,6.16,6.13
5.81,-1.19,6.52,-1.29,5.93,281.59,6.65,281.2,6.56,6.53
5.35,-0.85,6.13,-0.92,5.41,278.99,6.2,278.51,6.1,6.06
4.44,-1.04,5.29,-1.17,4.56,283.16,5.42,282.43,5.31,5.28
2.91,2.56,3.71,3.34,3.87,228.63,4.99,228.05,4.85,4.8
-2.97,1.22,-3.65,2.02,3.21,112.31,4.17,119.02,4.05,4.01
-0.16,0.46,-1.27,0.25,0.49,160.83,1.3,101.07,1.19,1.16
2.51,1.24,3.65,1.73,2.79,243.74,4.04,244.63,3.88,3.83
0.5,-2.3,1.44,-2.94,2.36,347.84,3.27,333.89,3.16,3.12
1.54,-3.41,1.75,-5.13,3.74,335.69,5.42,341.16,5.2,5.13
2.21,-4.3,2.73,-5.75,4.83,332.83,6.37,334.61,6.17,6.11
3.72,-2.57,4.63,-3.75,4.52,304.61,5.96,309.05,5.77,5.71
4.65,-1.49,6.13,-2.34,4.88,287.8,6.56,290.87,6.34,6.27
5.28,-0.38,7.09,-0.6,5.3,274.12,7.11,274.88,6.88,6.81
5.09,0.26,6.82,0.5,5.1,267.08,6.84,265.8,6.61,6.54
4.97,-1.01,6.73,-1.19,5.07,281.43,6.84,280.01,6.61,6.54
5.03,-1.35,6.86,-1.52,5.2,285.05,7.03,282.5,6.79,6.72
5.29,-2.2,6.34,-2.31,5.73,292.56,6.74,290.05,6.61,6.57
5.51,-4.93,6.36,-5.46,7.39,311.86,8.38,310.66,8.25,8.21
7.49,-4.62,8.65,-5.08,8.8,301.66,10.03,300.45,9.87,9.82
10.07,-0.97,11.52,-0.96,10.11,275.51,11.56,274.75,11.38,11.32
10.45,-0.15,12.0,-0.12,10.45,270.84,12.0,270.6,11.8,11.74
11.96,3.4,13.8,3.98,12.43,254.12,14.36,253.91,14.11,14.03
8.34,5.79,9.59,6.67,10.15,235.23,11.68,235.18,11.48,11.42
6.83,6.57,7.88,7.48,9.48,226.09,10.86,226.48,10.69,10.63
6.17,5.48,7.19,6.36,8.25,228.4,9.6,228.52,9.42,9.37
