u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.54,6.28,4.85,6.73,7.75,215.85,8.29,215.78,7.99,7.94
3.64,7.06,3.88,7.54,7.94,207.26,8.48,207.22,8.18,8.13
2.64,7.61,2.85,8.13,8.06,199.1,8.61,199.29,8.3,8.26
2.21,6.72,2.38,7.13,7.07,198.19,7.52,198.44,7.27,7.23
2.52,6.87,2.69,7.35,7.32,200.14,7.83,200.1,7.54,7.5
1.55,8.17,1.69,8.73,8.32,190.77,8.89,190.96,8.57,8.53
1.89,9.17,2.1,9.82,9.36,191.68,10.04,192.06,9.66,9.61
1.86,9.1,2.07,9.76,9.29,191.54,9.98,191.95,9.59,9.54
1.61,9.26,1.82,9.98,9.39,189.86,10.14,190.31,9.73,9.66
0.5,9.03,0.57,9.79,9.05,183.17,9.81,183.31,9.38,9.32
-0.5,8.85,-0.53,9.67,8.86,176.76,9.68,176.85,9.23,9.16
-1.33,8.18,-1.5,9.27,8.28,170.75,9.39,170.79,8.78,8.68
-1.67,7.63,-1.94,8.93,7.81,167.65,9.14,167.72,8.4,8.29
-1.98,7.63,-2.35,9.09,7.88,165.48,9.39,165.5,8.55,8.42
-2.41,7.51,-2.88,8.87,7.88,162.24,9.33,161.99,8.53,8.4
-2.9,7.05,-3.48,8.18,7.62,157.67,8.89,156.96,8.18,8.08
-2.69,6.56,-3.23,7.58,7.09,157.7,8.24,156.92,7.6,7.51
-2.38,6.5,-2.82,7.46,6.92,159.9,7.97,159.27,7.39,7.3
-2.19,6.47,-2.63,7.36,6.83,161.3,7.82,160.31,7.27,7.19
-2.19,6.72,-2.63,7.64,7.07,161.95,8.08,160.99,7.52,7.43
-2.59,7.21,-3.14,8.27,7.66,160.23,8.85,159.23,8.19,8.09
-3.04,7.66,-3.38,8.51,8.24,158.36,9.16,158.34,8.65,8.57
-3.44,8.01,-3.79,8.73,8.71,156.75,9.51,156.55,9.07,9.0
-3.66,7.79,-4.01,8.45,8.61,154.82,9.35,154.63,8.94,8.88
-3.66,7.42,-3.94,8.01,8.28,153.74,8.93,153.8,8.57,8.51
-3.6,7.27,-3.91,7.82,8.11,153.66,8.74,153.44,8.39,8.34
