u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.06,6.65,-0.13,7.15,6.65,179.48,7.15,179.0,7.03,7.0
-0.81,6.27,-0.88,6.71,6.32,172.64,6.77,172.57,6.66,6.63
-0.44,6.12,-0.47,6.56,6.13,175.91,6.58,175.86,6.47,6.44
0.63,7.21,0.66,7.72,7.24,184.95,7.75,184.9,7.63,7.6
1.56,7.62,1.7,8.16,7.77,191.58,8.33,191.76,8.2,8.17
2.25,7.61,2.45,8.19,7.94,196.44,8.54,196.66,8.4,8.36
1.22,8.36,1.32,9.03,8.45,188.29,9.13,188.34,8.97,8.93
0.91,9.17,0.94,9.98,9.22,185.64,10.03,185.36,9.84,9.78
0.44,8.11,0.44,8.9,8.12,183.09,8.91,182.82,8.72,8.67
-0.4,9.2,-0.61,10.25,9.21,177.49,10.26,176.59,10.02,9.95
-0.31,8.7,-0.41,9.89,8.7,177.96,9.9,177.62,9.62,9.54
-1.12,8.26,-1.4,9.49,8.34,172.27,9.6,171.62,9.3,9.22
-1.28,8.7,-1.59,9.93,8.79,171.65,10.06,170.93,9.76,9.68
-1.49,7.6,-1.91,8.98,7.75,168.88,9.18,167.99,8.84,8.75
-1.93,7.26,-2.38,8.6,7.51,165.1,8.93,164.51,8.6,8.5
-2.21,7.88,-2.73,9.33,8.19,164.33,9.72,163.67,9.36,9.26
-2.43,8.1,-2.98,9.52,8.46,163.31,9.97,162.59,9.62,9.52
-2.3,8.13,-2.82,9.58,8.45,164.18,9.99,163.59,9.63,9.53
-2.3,8.35,-2.86,9.83,8.66,164.57,10.24,163.78,9.87,9.76
-2.68,8.48,-3.3,9.95,8.89,162.47,10.48,161.68,10.11,10.01
-2.84,8.54,-3.42,9.95,9.0,161.64,10.52,161.03,10.17,10.07
-3.08,8.91,-3.63,10.28,9.43,160.91,10.9,160.53,10.56,10.46
-2.87,9.01,-3.38,10.21,9.46,162.35,10.75,161.66,10.45,10.36
-3.15,9.67,-3.52,10.55,10.17,161.96,11.12,161.53,10.9,10.83
-3.62,9.14,-4.06,9.92,9.83,158.41,10.72,157.74,10.51,10.45
-3.59,8.36,-4.0,9.07,9.1,156.78,9.91,156.22,9.72,9.67
-3.77,7.96,-4.19,8.6,8.81,154.62,9.56,154.04,9.38,9.33
-4.46,8.52,-4.94,9.23,9.62,152.37,10.47,151.88,10.27,10.21
-4.96,8.58,-5.47,9.3,9.91,149.97,10.79,149.52,10.58,10.52
-4.87,9.17,-5.37,9.92,10.38,152.06,11.28,151.56,11.07,11.01
-5.61,10.11,-6.26,10.96,11.56,150.96,12.62,150.27,12.37,12.3
-6.36,9.23,-7.15,10.05,11.21,145.44,12.33,144.58,12.07,11.99
-7.05,8.14,-7.93,8.96,10.77,139.12,11.97,138.47,11.68,11.61
-7.61,8.55,-8.63,9.5,11.44,138.32,12.83,137.73,12.51,12.41
-6.3,7.86,-7.36,8.92,10.07,141.3,11.56,140.48,11.21,11.11
-5.83,7.64,-6.89,8.63,9.61,142.67,11.05,141.39,10.71,10.62
-6.01,6.98,-7.15,7.98,9.22,139.27,10.72,138.13,10.37,10.27
-5.95,6.39,-7.33,7.46,8.73,137.05,10.45,135.49,10.05,9.94
-6.45,6.58,-7.79,7.61,9.21,135.57,10.89,134.31,10.5,10.39
-6.57,5.17,-8.05,6.09,8.36,128.2,10.1,127.12,9.69,9.58
-6.7,4.86,-8.04,5.62,8.28,125.98,9.81,124.95,9.45,9.35
-5.33,3.9,-6.53,4.62,6.6,126.19,8.0,125.28,7.67,7.58
-5.2,3.52,-6.48,4.28,6.28,124.1,7.77,123.46,7.42,7.32
-6.1,2.99,-7.65,3.57,6.8,116.11,8.44,115.02,8.06,7.95
-4.45,2.49,-5.88,3.08,5.1,119.25,6.64,117.68,6.28,6.18
-5.73,3.15,-6.94,3.67,6.54,118.78,7.85,117.87,7.55,7.46
-8.64,2.12,-9.72,2.29,8.89,103.8,9.99,103.24,9.73,9.66
-4.77,1.03,-5.38,1.03,4.88,102.19,5.48,100.78,5.34,5.3
-6.15,1.5,-6.69,1.46,6.33,103.72,6.84,102.34,6.72,6.69
-4.71,1.87,-5.12,1.94,5.07,111.68,5.48,110.72,5.38,5.35
-2.87,3.37,-3.17,3.57,4.43,139.6,4.78,138.4,4.7,4.67
-4.87,1.84,-5.37,2.01,5.2,110.72,5.74,110.53,5.61,5.58
-4.8,1.97,-5.31,2.17,5.19,112.26,5.74,112.26,5.61,5.57
-4.65,1.12,-5.12,1.22,4.78,103.58,5.27,103.44,5.15,5.12
-5.2,1.03,-6.09,1.2,5.3,101.18,6.21,101.13,6.0,5.94
-6.02,0.62,-6.73,0.69,6.05,95.91,6.77,95.83,6.6,6.55
-4.65,0.5,-5.3,0.5,4.67,96.14,5.32,95.39,5.17,5.13
-5.23,1.37,-6.27,1.47,5.41,104.7,6.44,103.24,6.2,6.13
-4.86,2.24,-5.99,2.51,5.35,114.8,6.5,112.74,6.23,6.15
-5.83,3.4,-6.99,3.91,6.74,120.25,8.01,119.21,7.71,7.63
-5.45,3.24,-6.75,3.78,6.34,120.74,7.74,119.26,7.41,7.32
-4.3,2.24,-5.62,2.66,4.85,117.59,6.21,115.34,5.89,5.8
-3.26,2.03,-4.55,2.34,3.84,121.83,5.12,117.16,4.82,4.73
-2.23,1.47,-3.38,1.61,2.67,123.3,3.74,115.49,3.49,3.42
-2.05,1.19,-3.2,1.19,2.37,120.1,3.42,110.34,3.17,3.1
-2.02,0.75,-3.21,0.61,2.15,110.43,3.27,100.8,3.01,2.94
-2.61,0.29,-4.25,-0.13,2.62,96.27,4.25,88.19,3.87,3.76
-2.48,0.04,-4.05,-0.45,2.48,90.88,4.08,83.71,3.7,3.6
-2.76,-0.24,-4.22,-0.72,2.77,84.99,4.28,80.28,3.92,3.82
-1.92,0.38,-3.3,0.2,1.96,101.09,3.31,93.49,2.99,2.9
-2.49,-0.09,-3.12,-0.27,2.49,87.87,3.13,85.0,2.98,2.94
-3.12,-0.81,-3.5,-0.91,3.22,75.43,3.61,75.39,3.52,3.5
-1.97,0.06,-2.14,0.06,1.97,91.82,2.14,91.68,2.1,2.09
-2.28,1.78,-2.45,1.78,2.89,128.0,3.02,125.94,2.99,2.98
-3.84,4.21,-4.17,4.41,5.7,137.68,6.07,136.59,5.99,5.96
-3.93,2.84,-4.31,2.97,4.85,125.85,5.24,124.61,5.15,5.12
-4.43,3.34,-4.87,3.61,5.55,127.01,6.06,126.54,5.94,5.91
-5.99,3.4,-6.53,3.64,6.89,119.59,7.48,119.1,7.34,7.3
-5.77,2.96,-6.45,3.24,6.49,117.19,7.21,116.66,7.04,6.99
-6.71,2.06,-7.46,2.26,7.02,107.07,7.79,106.87,7.61,7.56
-5.33,1.09,-5.98,1.26,5.44,101.56,6.12,101.91,5.96,5.91
-6.98,3.74,-8.01,4.15,7.92,118.19,9.02,117.39,8.76,8.69
-6.83,4.18,-7.99,4.76,8.0,121.47,9.3,120.77,9.0,8.91
-6.08,3.52,-7.21,4.0,7.02,120.11,8.24,119.02,7.95,7.88
-5.61,2.37,-6.84,2.67,6.09,112.91,7.35,111.34,7.05,6.97
-4.67,1.93,-6.02,2.24,5.05,112.48,6.42,110.39,6.1,6.01
-3.86,1.68,-5.18,1.99,4.21,113.55,5.55,110.99,5.23,5.14
-2.55,1.31,-3.73,1.51,2.86,117.19,4.02,112.07,3.75,3.68
-2.02,1.06,-3.07,1.2,2.28,117.72,3.29,111.35,3.06,2.99
-1.49,0.88,-2.38,0.84,1.73,120.39,2.52,109.4,2.34,2.28
-1.37,0.84,-2.01,0.66,1.61,121.67,2.11,108.32,2.0,1.96
-1.43,0.84,-2.04,0.55,1.66,120.51,2.12,105.15,2.01,1.98
-1.46,0.66,-2.0,0.29,1.6,114.18,2.02,98.32,1.92,1.89
-0.91,0.25,-1.42,-0.19,0.94,105.44,1.43,82.2,1.32,1.28
-0.81,-0.31,-1.13,-0.56,0.87,69.04,1.26,63.72,1.17,1.15
-1.25,-0.94,-1.35,-1.04,1.56,53.15,1.7,52.46,1.67,1.66
-0.34,-0.69,-0.38,-0.75,0.77,26.57,0.84,26.57,0.82,0.82
0.31,0.88,0.25,0.84,0.93,199.76,0.87,196.61,0.89,0.89
-0.0,0.81,-0.0,0.78,0.81,179.99,0.78,179.99,0.78,0.79
0.06,0.28,0.1,0.31,0.29,192.58,0.33,197.67,0.32,0.32
0.38,0.53,0.38,0.56,0.65,215.27,0.68,213.7,0.67,0.67
0.59,1.44,0.66,1.5,1.55,202.44,1.64,203.82,1.62,1.61
-0.75,2.37,-0.71,2.5,2.49,162.45,2.6,164.08,2.57,2.57
-0.62,4.03,-0.62,4.3,4.07,171.18,4.34,171.73,4.28,4.26
-1.25,5.34,-1.31,5.81,5.48,166.83,5.96,167.27,5.84,5.81
-1.93,5.92,-2.17,6.63,6.23,161.92,6.98,161.86,6.81,6.76
-3.95,4.61,-4.92,5.33,6.08,139.4,7.26,137.32,6.98,6.9
-4.45,3.02,-5.65,3.71,5.38,124.17,6.76,123.26,6.44,6.35
-3.48,2.12,-4.67,2.63,4.08,121.28,5.36,119.44,5.06,4.97
-2.73,1.81,-3.88,2.22,3.28,123.45,4.47,119.8,4.19,4.11
