u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
8.15,0.62,8.83,0.69,8.17,265.62,8.85,265.55,8.75,8.72
8.18,0.91,8.79,0.98,8.23,263.68,8.84,263.67,8.75,8.72
8.4,2.44,8.98,2.58,8.75,253.83,9.34,253.99,9.25,9.22
7.9,4.5,8.48,4.84,9.09,240.35,9.76,240.28,9.66,9.63
7.25,4.78,7.75,5.11,8.68,236.6,9.29,236.59,9.19,9.16
7.21,6.12,7.79,6.53,9.46,229.68,10.16,230.04,10.06,10.02
6.81,6.62,7.35,7.16,9.5,225.8,10.27,225.74,10.15,10.11
6.31,5.72,6.75,6.16,8.51,227.82,9.14,227.6,9.05,9.02
5.43,4.81,5.84,5.21,7.26,228.49,7.83,228.24,7.74,7.71
4.37,4.87,4.6,5.28,6.55,221.91,7.0,221.09,6.93,6.91
3.37,3.53,3.78,4.08,4.88,223.71,5.56,222.81,5.45,5.42
2.59,3.37,2.96,4.2,4.25,217.55,5.14,215.18,5.01,4.96
2.37,3.53,2.49,4.57,4.25,213.94,5.2,208.57,5.06,5.01
0.69,4.34,0.65,5.3,4.39,189.01,5.34,186.98,5.2,5.15
1.16,4.81,1.29,5.99,4.94,193.51,6.13,192.13,5.95,5.89
0.5,4.46,0.1,5.79,4.49,186.4,5.79,180.96,5.6,5.53
0.22,5.12,-0.18,6.37,5.12,182.46,6.37,178.4,6.18,6.12
-0.62,5.62,-1.05,6.83,5.65,173.67,6.91,171.24,6.72,6.66
-2.43,5.81,-3.03,7.06,6.29,157.25,7.68,156.77,7.47,7.4
-2.22,6.18,-2.74,7.39,6.57,160.28,7.88,159.66,7.68,7.62
-2.75,5.71,-3.34,6.62,6.34,154.32,7.41,153.21,7.25,7.2
-2.4,6.06,-2.71,6.6,6.52,158.36,7.14,157.66,7.04,7.01
-2.4,5.37,-2.58,5.7,5.89,155.88,6.26,155.69,6.2,6.18
-1.84,4.84,-1.94,5.1,5.18,159.16,5.46,159.2,5.41,5.4
-1.69,4.56,-1.75,4.83,4.86,159.7,5.13,160.07,5.09,5.08
-0.31,4.84,-0.31,5.11,4.85,176.31,5.12,176.5,5.08,5.07
0.69,4.78,0.79,5.01,4.83,188.17,5.07,188.93,5.04,5.03
1.53,5.62,1.64,5.96,5.83,195.23,6.18,195.36,6.13,6.11
2.09,6.09,2.23,6.43,6.44,198.96,6.8,199.1,6.75,6.73
2.59,6.06,2.73,6.43,6.59,203.16,6.98,202.98,6.92,6.9
2.78,6.06,2.95,6.46,6.67,204.65,7.11,204.54,7.04,7.02
3.03,5.87,3.2,6.28,6.61,207.29,7.05,207.02,6.98,6.96
3.09,5.43,3.25,5.88,6.25,209.64,6.72,208.94,6.64,6.62
-1.87,4.97,-2.01,5.4,5.31,159.32,5.76,159.56,5.69,5.67
-3.31,5.03,-3.75,5.74,6.02,146.64,6.86,146.83,6.73,6.69
-1.53,4.96,-1.88,5.85,5.19,162.87,6.15,162.22,6.0,5.96
0.5,5.59,0.42,6.59,5.61,185.11,6.61,183.68,6.45,6.41
1.22,5.4,0.81,6.79,5.53,192.73,6.84,186.79,6.64,6.58
0.28,6.05,-0.37,7.58,6.06,182.68,7.59,177.23,7.36,7.28
-1.62,6.59,-2.43,7.91,6.78,166.17,8.27,162.92,8.04,7.97
-2.62,6.27,-3.53,7.69,6.8,157.33,8.46,155.36,8.21,8.13
-2.25,6.3,-3.13,7.79,6.69,160.39,8.4,158.12,8.14,8.06
-2.0,6.15,-2.8,7.64,6.46,162.01,8.14,159.86,7.89,7.81
-1.68,5.96,-2.49,7.46,6.19,164.23,7.86,161.52,7.61,7.53
-1.12,5.74,-1.9,7.19,5.85,168.94,7.44,165.17,7.2,7.12
-2.03,5.93,-2.51,6.59,6.27,161.13,7.05,159.12,6.93,6.9
-2.56,5.31,-2.8,5.64,5.89,154.25,6.3,153.58,6.23,6.22
-2.22,4.97,-2.35,5.26,5.44,155.94,5.76,155.94,5.71,5.7
-1.69,4.69,-1.83,5.03,4.98,160.2,5.35,160.04,5.29,5.27
-0.91,3.59,-1.01,3.76,3.71,165.85,3.9,164.93,3.87,3.86
-0.03,3.53,-0.06,3.66,3.53,179.5,3.66,179.02,3.64,3.64
1.78,3.84,1.81,3.98,4.24,204.86,4.37,204.51,4.35,4.34
2.31,3.53,2.35,3.7,4.22,213.23,4.38,212.42,4.36,4.35
3.0,3.62,3.14,3.75,4.7,219.62,4.89,219.92,4.86,4.85
3.69,4.65,3.85,4.85,5.94,218.38,6.19,218.44,6.15,6.14
4.56,6.12,4.76,6.46,7.63,216.68,8.03,216.39,7.97,7.95
5.4,7.09,5.7,7.66,8.91,217.31,9.55,216.64,9.45,9.42
6.22,7.15,6.65,7.79,9.47,220.99,10.24,220.49,10.13,10.09
5.62,6.28,6.23,7.07,8.42,221.84,9.42,221.39,9.27,9.22
2.69,5.9,2.81,7.12,6.48,204.48,7.65,201.56,7.48,7.42
0.56,5.46,0.41,6.63,5.49,185.88,6.64,183.55,6.47,6.41
0.88,5.31,0.51,6.63,5.38,189.37,6.65,184.4,6.46,6.4
1.0,4.65,0.31,5.86,4.76,192.16,5.86,183.01,5.69,5.64
-1.59,4.81,-2.54,5.87,5.06,161.7,6.39,156.57,6.19,6.13
-1.81,4.34,-3.04,5.15,4.7,157.39,5.98,149.43,5.79,5.73
-2.81,3.34,-4.24,3.95,4.36,139.97,5.8,132.96,5.58,5.51
-3.8,2.93,-5.27,3.4,4.8,127.64,6.27,122.84,6.05,5.98
-4.21,2.9,-5.84,3.11,5.11,124.59,6.62,118.03,6.39,6.32
-4.46,2.47,-6.09,2.46,5.1,118.94,6.57,111.99,6.35,6.28
-4.78,3.25,-5.69,3.66,5.78,124.21,6.77,122.77,6.62,6.57
-5.09,2.25,-5.43,2.27,5.57,113.84,5.88,112.75,5.84,5.82
-4.81,1.75,-5.04,1.81,5.12,109.98,5.35,109.79,5.32,5.31
-4.97,2.37,-5.2,2.48,5.5,115.55,5.76,115.45,5.72,5.71
-3.37,2.84,-3.58,3.01,4.41,130.12,4.68,130.12,4.64,4.62
-2.0,3.75,-2.1,3.95,4.25,151.93,4.47,152.0,4.44,4.43
-3.31,4.06,-3.44,4.33,5.24,140.8,5.53,141.53,5.48,5.47
-5.87,3.87,-6.18,4.21,7.03,123.4,7.48,124.31,7.41,7.39
-4.4,3.31,-4.78,3.61,5.51,126.93,5.99,127.11,5.92,5.89
-4.5,4.12,-4.8,4.46,6.1,132.51,6.56,132.92,6.49,6.46
-4.75,3.37,-5.09,3.65,5.82,125.4,6.26,125.66,6.2,6.18
-4.93,3.56,-5.38,3.9,6.08,125.81,6.64,125.96,6.56,6.53
-5.5,3.97,-6.08,4.4,6.78,125.81,7.5,125.91,7.39,7.36
-4.68,2.68,-5.58,3.24,5.4,119.83,6.45,120.15,6.29,6.24
-3.71,3.25,-4.75,3.9,4.93,131.16,6.15,129.38,5.97,5.91
-2.93,4.96,-3.69,6.03,5.76,149.42,7.07,148.53,6.87,6.81
-2.65,4.49,-3.53,5.61,5.22,149.45,6.62,147.8,6.41,6.34
-2.81,4.77,-3.93,6.02,5.54,149.55,7.19,146.85,6.94,6.86
-3.12,4.12,-4.28,5.27,5.17,142.86,6.79,140.9,6.54,6.46
-2.96,3.03,-4.29,3.69,4.23,135.61,5.66,130.67,5.44,5.38
-3.09,1.81,-4.22,1.55,3.58,120.39,4.49,110.14,4.35,4.31
-3.02,1.22,-3.79,0.54,3.26,111.96,3.83,98.18,3.74,3.71
-3.18,1.06,-3.73,0.36,3.35,108.48,3.74,95.48,3.68,3.66
-2.84,0.47,-3.31,-0.37,2.88,99.42,3.33,83.66,3.26,3.24
-2.09,0.19,-2.69,-0.37,2.09,95.16,2.71,82.23,2.62,2.59
-2.03,-0.22,-2.14,-0.33,2.04,83.86,2.16,81.34,2.14,2.14
-2.19,-0.31,-2.17,-0.31,2.21,81.87,2.2,81.82,2.2,2.2
-1.78,0.81,-1.77,0.95,1.96,114.5,2.01,118.17,2.0,2.0
-1.31,2.12,-1.31,2.26,2.5,148.29,2.62,149.89,2.6,2.59
