u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-4.44,-0.62,-4.52,-0.62,4.48,81.98,4.57,82.14,4.55,4.55
-4.12,-0.47,-4.21,-0.5,4.15,83.52,4.24,83.23,4.23,4.22
-3.69,-0.5,-3.75,-0.56,3.72,82.29,3.79,81.47,3.78,3.78
-3.0,-1.31,-2.96,-1.45,3.27,66.38,3.3,63.91,3.29,3.29
-2.13,-1.03,-2.05,-1.1,2.36,64.12,2.33,61.77,2.33,2.33
-0.78,-0.44,-0.67,-0.5,0.9,60.82,0.84,53.46,0.85,0.85
0.75,1.19,0.89,1.23,1.4,212.24,1.51,215.93,1.5,1.49
3.47,5.68,3.7,6.05,6.66,211.38,7.09,211.45,7.03,7.01
5.5,6.65,5.9,7.23,8.63,219.57,9.33,219.23,9.22,9.19
5.96,6.46,6.54,7.22,8.79,222.7,9.74,222.19,9.59,9.55
4.31,6.62,4.93,7.79,7.9,213.07,9.22,212.31,9.02,8.96
2.97,6.58,3.23,8.36,7.22,204.25,8.96,201.1,8.69,8.61
1.97,6.37,1.95,8.11,6.66,197.18,8.34,193.52,8.08,8.0
0.56,5.87,0.27,7.46,5.89,185.49,7.46,182.1,7.22,7.15
-1.59,5.02,-2.04,6.38,5.27,162.43,6.7,162.28,6.48,6.41
-1.18,6.83,-2.26,8.92,6.93,170.18,9.2,165.81,8.86,8.75
-3.49,6.83,-4.71,8.72,7.67,152.92,9.91,151.65,9.57,9.46
-3.15,6.21,-4.51,7.89,6.96,153.11,9.09,150.28,8.77,8.66
-5.18,4.21,-6.84,5.49,6.67,129.12,8.78,128.75,8.46,8.36
-5.52,2.87,-7.13,3.8,6.22,117.46,8.08,118.07,7.8,7.71
0.1,2.65,-1.52,2.95,2.66,182.18,3.32,152.73,3.22,3.19
2.06,2.31,1.56,2.97,3.1,221.77,3.35,207.71,3.31,3.3
2.56,2.78,2.49,2.91,3.78,222.67,3.83,220.49,3.82,3.82
1.91,3.56,1.86,3.62,4.04,208.15,4.08,207.19,4.07,4.07
2.15,3.78,2.29,3.98,4.35,209.69,4.59,209.92,4.55,4.54
4.25,3.62,4.51,3.79,5.58,229.53,5.89,229.99,5.84,5.83
5.97,3.87,6.34,4.04,7.11,237.01,7.52,237.5,7.45,7.44
5.5,4.34,5.8,4.58,7.01,231.7,7.39,231.73,7.33,7.31
6.5,5.25,6.9,5.55,8.35,231.07,8.86,231.19,8.78,8.76
6.81,6.12,7.21,6.53,9.16,228.04,9.73,227.86,9.64,9.61
6.22,6.53,6.65,6.96,9.01,223.6,9.63,223.69,9.54,9.51
6.03,6.59,6.5,7.03,8.93,222.45,9.57,222.78,9.48,9.44
6.06,6.68,6.56,7.23,9.02,222.19,9.76,222.25,9.65,9.61
6.12,6.56,6.66,7.2,8.97,223.03,9.81,222.78,9.68,9.64
4.96,5.56,5.62,6.42,7.45,221.78,8.53,221.19,8.36,8.31
4.62,5.18,5.26,6.14,6.94,221.73,8.09,220.61,7.91,7.86
4.75,5.43,5.37,6.72,7.21,221.15,8.6,218.61,8.39,8.32
5.37,5.27,6.17,6.53,7.53,225.52,8.98,223.35,8.76,8.69
4.78,4.93,5.57,6.12,6.86,224.08,8.27,222.29,8.06,7.99
5.56,5.43,6.45,6.68,7.77,225.66,9.29,224.01,9.06,8.98
5.74,4.74,6.82,5.99,7.45,230.45,9.08,228.68,8.83,8.75
6.06,4.28,7.19,5.39,7.41,234.78,8.99,233.14,8.75,8.67
5.96,3.4,7.17,4.38,6.86,240.29,8.4,238.57,8.17,8.09
6.34,3.0,7.64,3.9,7.01,244.7,8.58,242.94,8.34,8.27
6.68,2.65,7.82,3.45,7.19,248.35,8.55,246.16,8.34,8.27
7.09,2.87,7.7,3.35,7.65,247.95,8.4,246.48,8.29,8.25
6.87,3.12,7.34,3.39,7.55,245.56,8.08,245.22,8.0,7.98
5.09,3.62,5.39,3.89,6.25,234.57,6.64,234.19,6.58,6.57
4.34,2.34,4.58,2.51,4.93,241.65,5.22,241.22,5.18,5.16
3.28,2.5,3.41,2.64,4.12,232.69,4.31,232.3,4.28,4.28
3.66,2.44,3.83,2.54,4.39,236.31,4.59,236.44,4.56,4.55
4.53,2.47,4.76,2.6,5.16,241.42,5.43,241.37,5.39,5.37
4.65,2.78,4.89,2.88,5.42,239.15,5.67,239.54,5.63,5.62
4.4,3.81,4.64,3.98,5.82,229.13,6.11,229.4,6.07,6.05
3.87,4.4,4.08,4.64,5.87,221.33,6.17,221.31,6.13,6.11
3.59,4.56,3.76,4.8,5.81,218.23,6.1,218.09,6.06,6.04
3.66,3.9,3.75,4.14,5.35,223.11,5.58,222.18,5.55,5.54
5.09,3.47,5.46,3.7,6.16,235.75,6.6,235.89,6.53,6.51
6.24,4.22,6.99,4.76,7.53,235.98,8.46,235.72,8.32,8.27
5.15,5.06,5.76,5.78,7.22,225.53,8.16,224.94,8.02,7.97
3.93,4.09,4.51,5.18,5.67,223.89,6.87,221.07,6.69,6.63
1.87,5.18,1.94,6.15,5.51,199.89,6.45,197.48,6.31,6.26
1.81,5.12,1.84,6.09,5.43,199.49,6.36,196.78,6.22,6.18
2.03,5.34,1.76,6.91,5.71,200.84,7.13,194.3,6.91,6.84
-0.78,5.87,-1.59,7.36,5.92,172.45,7.53,167.79,7.28,7.2
-2.59,5.81,-3.47,7.06,6.36,155.96,7.86,153.83,7.63,7.56
-3.87,6.02,-4.88,7.27,7.16,147.29,8.75,146.12,8.51,8.43
-4.06,6.12,-5.03,7.33,7.34,146.45,8.89,145.55,8.65,8.58
-4.81,6.09,-5.7,7.23,7.76,141.7,9.21,141.73,8.99,8.92
-5.59,6.59,-6.2,7.26,8.64,139.69,9.55,139.51,9.41,9.37
-6.46,5.75,-7.04,6.28,8.65,131.63,9.43,131.72,9.31,9.27
-6.65,5.5,-7.16,5.96,8.63,129.56,9.32,129.77,9.22,9.18
-5.78,5.59,-6.25,6.06,8.04,134.06,8.71,134.13,8.61,8.58
-4.78,5.62,-5.15,6.06,7.38,139.64,7.96,139.65,7.87,7.84
-3.65,6.0,-3.89,6.41,7.02,148.65,7.5,148.78,7.43,7.41
-2.56,5.75,-2.73,6.09,6.29,155.98,6.67,155.89,6.61,6.6
-1.94,5.19,-2.04,5.53,5.53,159.52,5.89,159.76,5.84,5.82
