u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.12,1.47,0.16,1.5,1.47,184.86,1.51,186.26,1.5,1.5
0.63,2.06,0.73,2.12,2.16,196.89,2.25,198.89,2.23,2.22
1.75,2.75,1.85,2.85,3.26,212.48,3.4,213.0,3.37,3.36
1.0,2.16,1.04,2.19,2.38,204.87,2.42,205.41,2.41,2.41
1.97,3.0,2.08,3.06,3.59,213.27,3.7,214.17,3.68,3.67
1.91,3.32,1.98,3.44,3.83,209.9,3.97,209.9,3.93,3.92
1.75,3.72,1.81,3.85,4.11,205.21,4.26,205.2,4.22,4.21
1.69,3.75,1.75,3.91,4.12,204.23,4.29,204.09,4.25,4.24
1.53,4.0,1.6,4.2,4.29,200.94,4.5,200.86,4.45,4.44
1.38,4.91,1.44,5.35,5.1,195.65,5.54,195.05,5.43,5.41
1.28,5.83,1.37,6.89,5.97,192.42,7.03,191.29,6.78,6.71
-0.6,5.52,-0.85,6.7,5.55,173.83,6.75,172.8,6.47,6.39
-1.41,4.2,-1.84,5.52,4.44,161.46,5.82,161.58,5.5,5.41
-2.92,4.11,-3.72,5.44,5.04,144.65,6.59,145.6,6.23,6.13
-4.2,3.89,-5.42,5.25,5.73,132.8,7.55,134.08,7.12,7.0
-5.46,2.82,-6.96,3.84,6.14,117.37,7.95,118.92,7.52,7.41
-4.96,1.6,-6.64,2.53,5.21,107.92,7.1,110.87,6.66,6.54
-5.08,0.95,-6.94,1.72,5.17,100.54,7.15,103.95,6.69,6.56
-5.34,0.47,-7.48,1.08,5.36,95.08,7.55,98.24,7.04,6.9
-5.46,0.0,-7.64,0.4,5.46,90.04,7.65,93.01,7.14,7.0
-5.59,-0.25,-7.83,-0.03,5.6,87.46,7.83,89.79,7.31,7.16
-4.8,-0.85,-6.89,-1.14,4.88,80.01,6.98,80.64,6.49,6.35
-4.29,-1.25,-5.06,-1.61,4.47,73.71,5.31,72.33,5.11,5.06
-4.22,-1.69,-4.35,-1.83,4.55,68.19,4.72,67.2,4.68,4.67
-3.5,-1.75,-3.48,-1.85,3.92,63.42,3.95,62.0,3.94,3.94
-1.72,-0.72,-1.61,-0.71,1.86,67.27,1.76,66.17,1.78,1.79
-0.72,0.16,-0.61,0.19,0.74,102.34,0.64,107.12,0.66,0.67
-1.31,0.06,-1.27,0.06,1.31,92.73,1.27,92.81,1.28,1.29
-1.88,-0.0,-1.88,-0.0,1.88,90.0,1.88,90.0,1.88,1.88
-2.44,-0.19,-2.44,-0.19,2.44,85.6,2.44,85.6,2.44,2.44
-2.56,-0.12,-2.56,-0.12,2.57,87.21,2.57,87.21,2.57,2.57
-3.28,-0.12,-3.31,-0.12,3.28,87.82,3.31,87.84,3.31,3.31
-4.28,-0.41,-4.38,-0.48,4.3,84.57,4.4,83.78,4.38,4.37
-6.85,-0.28,-7.49,-0.31,6.86,87.64,7.49,87.61,7.35,7.3
-7.12,-0.19,-8.75,-0.19,7.12,88.49,8.75,88.77,8.37,8.26
-7.62,-0.66,-9.57,-0.83,7.65,85.06,9.6,85.05,9.15,9.02
-7.49,-0.94,-9.44,-1.12,7.55,82.86,9.51,83.24,9.05,8.92
-6.87,-1.57,-8.48,-2.15,7.04,77.14,8.75,75.8,8.35,8.24
-6.87,-1.51,-8.52,-1.96,7.03,77.64,8.74,77.01,8.34,8.23
-6.84,-1.25,-8.44,-1.45,6.95,79.61,8.56,80.22,8.19,8.08
-6.93,-1.22,-8.54,-1.77,7.04,79.99,8.72,78.29,8.33,8.22
-6.62,-1.51,-8.15,-2.38,6.79,77.17,8.49,73.7,8.09,7.98
-6.3,-2.51,-7.66,-3.77,6.78,68.27,8.53,63.79,8.12,8.01
-5.74,-3.55,-6.87,-4.85,6.75,58.29,8.41,54.77,8.02,7.91
-5.64,-3.89,-6.87,-5.41,6.86,55.41,8.74,51.76,8.3,8.18
-5.11,-3.55,-6.19,-5.1,6.22,55.23,8.02,50.5,7.6,7.48
-4.6,-3.54,-5.21,-4.38,5.8,52.44,6.81,49.92,6.57,6.51
-4.22,-5.04,-4.3,-5.59,6.57,39.96,7.05,37.54,6.94,6.91
-2.63,-6.6,-2.65,-7.21,7.11,21.69,7.69,20.15,7.55,7.51
-0.59,-7.54,-0.48,-8.19,7.56,4.5,8.21,3.38,8.06,8.01
1.94,-7.76,2.12,-8.3,8.0,345.97,8.57,345.68,8.43,8.4
1.63,-7.7,1.77,-8.24,7.87,348.06,8.42,347.9,8.29,8.26
1.6,-7.1,1.73,-7.57,7.28,347.33,7.77,347.15,7.65,7.62
1.88,-6.26,2.08,-6.74,6.53,343.29,7.05,342.85,6.93,6.9
2.75,-5.26,2.99,-5.66,5.93,332.36,6.4,332.12,6.29,6.26
3.35,-4.51,3.66,-4.81,5.61,323.38,6.04,322.72,5.94,5.91
3.69,-3.69,4.03,-4.03,5.22,315.0,5.7,315.0,5.59,5.56
3.41,-2.57,3.96,-2.91,4.27,306.95,4.92,306.26,4.77,4.72
0.26,-4.07,0.98,-4.47,4.08,356.34,4.58,347.62,4.46,4.43
-1.9,-6.4,-1.21,-7.88,6.68,16.54,7.98,8.74,7.67,7.59
