u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
2.31,2.44,2.37,2.5,3.36,223.49,3.45,223.53,3.43,3.42
3.0,2.22,3.14,2.29,3.73,233.52,3.89,233.92,3.85,3.84
3.63,2.25,3.77,2.33,4.27,238.18,4.43,238.27,4.39,4.38
4.03,2.44,4.16,2.54,4.71,238.84,4.88,238.62,4.84,4.83
5.07,2.88,5.33,2.98,5.83,240.42,6.1,240.81,6.04,6.02
5.69,3.35,5.99,3.52,6.6,239.55,6.95,239.6,6.87,6.85
6.29,3.75,6.66,3.99,7.32,239.16,7.76,239.04,7.66,7.63
6.63,3.94,7.11,4.24,7.72,239.27,8.28,239.18,8.15,8.11
7.13,4.22,7.64,4.6,8.29,239.36,8.91,238.96,8.77,8.73
6.76,5.2,7.36,5.74,8.53,232.45,9.33,232.07,9.14,9.09
5.92,5.82,6.57,6.65,8.3,225.45,9.34,224.66,9.1,9.03
4.82,5.89,5.54,7.03,7.61,219.31,8.95,218.25,8.64,8.55
4.76,6.14,5.48,7.54,7.77,217.78,9.32,216.01,8.96,8.86
4.17,6.02,4.82,7.38,7.32,214.7,8.81,213.14,8.46,8.36
3.04,5.2,3.53,6.44,6.02,210.28,7.34,208.71,7.03,6.95
2.88,5.05,3.36,6.27,5.81,209.73,7.12,208.19,6.81,6.73
2.97,5.7,3.42,6.78,6.43,207.55,7.6,206.8,7.32,7.25
2.53,5.38,2.74,5.96,5.95,205.2,6.57,204.7,6.42,6.38
1.09,4.32,1.13,4.98,4.46,194.22,5.11,192.73,4.95,4.91
0.09,3.94,0.02,4.5,3.95,181.35,4.5,180.29,4.37,4.34
0.41,3.51,0.34,4.31,3.53,186.59,4.32,184.45,4.14,4.09
0.91,3.63,0.84,3.93,3.74,194.0,4.02,192.0,3.95,3.94
1.56,4.91,1.66,5.28,5.16,197.66,5.54,197.49,5.45,5.42
3.07,5.69,3.27,6.1,6.47,208.3,6.92,208.19,6.81,6.78
3.29,5.26,3.56,5.66,6.2,212.01,6.68,212.15,6.57,6.54
3.63,5.51,3.89,5.87,6.6,213.39,7.04,213.55,6.94,6.91
3.66,5.63,3.89,5.97,6.72,213.03,7.13,213.1,7.03,7.0
3.25,5.47,3.49,5.81,6.37,210.72,6.78,211.04,6.68,6.65
3.32,5.97,3.56,6.31,6.83,209.03,7.24,209.42,7.14,7.12
3.97,6.04,4.2,6.41,7.23,213.35,7.66,213.27,7.56,7.53
4.79,6.51,5.08,6.95,8.08,216.34,8.61,216.17,8.48,8.45
