u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-3.4,-1.08,-3.98,-1.42,3.57,72.45,4.23,70.42,4.53,4.72
-2.65,-0.85,-3.27,-1.26,2.79,72.16,3.5,68.87,3.83,4.03
-0.89,-0.1,-1.26,-0.55,0.9,83.36,1.38,66.62,1.6,1.73
0.63,2.12,0.46,2.09,2.21,196.6,2.14,192.47,2.1,2.08
1.93,3.67,2.0,3.91,4.14,207.76,4.39,207.1,4.5,4.57
0.2,4.16,-0.01,4.4,4.16,182.69,4.4,179.89,4.51,4.58
-0.58,2.08,-0.75,2.19,2.16,164.38,2.31,160.99,2.38,2.43
-0.58,-0.49,-0.75,-0.66,0.76,49.78,1.0,48.69,1.11,1.18
-0.15,-1.35,-0.32,-1.93,1.35,6.18,1.95,9.35,2.22,2.39
-1.69,-3.37,-2.14,-4.05,3.77,26.71,4.58,27.83,4.95,5.18
-2.55,-4.42,-3.27,-5.24,5.1,29.99,6.17,31.96,6.66,6.97
-3.05,-3.42,-3.9,-4.24,4.58,41.68,5.76,42.6,6.3,6.64
-4.15,-3.6,-5.35,-4.53,5.5,49.05,7.01,49.76,7.69,8.12
-4.62,-3.48,-5.98,-4.43,5.78,53.01,7.45,53.45,8.2,8.68
-4.89,-3.14,-6.33,-4.06,5.81,57.34,7.52,57.32,8.29,8.78
-4.18,-2.36,-5.54,-3.25,4.8,60.55,6.42,59.64,7.16,7.63
-3.87,-1.68,-5.16,-2.5,4.22,66.52,5.74,64.2,6.43,6.86
-3.93,-1.09,-5.23,-1.8,4.08,74.5,5.53,70.95,6.19,6.6
-3.44,-0.5,-4.66,-1.15,3.47,81.73,4.8,76.19,5.41,5.79
-3.56,0.18,-4.79,-0.4,3.57,92.91,4.81,85.27,5.37,5.72
-3.39,0.26,-4.73,-0.14,3.4,94.45,4.73,88.28,5.33,5.71
-2.89,-0.17,-3.84,-0.51,2.89,86.57,3.88,82.4,4.32,4.6
-4.21,-1.67,-4.93,-2.11,4.53,68.4,5.36,66.82,5.74,5.97
-4.46,-2.13,-5.14,-2.58,4.94,64.45,5.75,63.4,6.12,6.35
-4.64,-1.76,-5.3,-2.13,4.97,69.29,5.71,68.06,6.05,6.26
-3.03,-1.04,-3.61,-1.42,3.2,71.02,3.88,68.56,4.18,4.38
-2.19,-0.01,-2.73,-0.52,2.19,89.84,2.78,79.29,3.05,3.22
0.32,3.16,0.08,3.54,3.18,185.77,3.54,181.34,3.7,3.81
0.22,5.63,0.19,6.59,5.63,182.27,6.59,181.63,7.03,7.3
-1.14,7.4,-1.41,8.4,7.49,171.26,8.51,170.45,8.98,9.27
