u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
1.34,-3.39,1.44,-3.66,3.64,338.42,3.94,338.51,3.84,3.82
1.47,-1.81,1.57,-1.91,2.32,320.94,2.47,320.62,2.42,2.41
2.77,0.0,2.91,0.0,2.77,270.0,2.91,270.0,2.86,2.85
2.56,0.38,2.63,0.38,2.58,261.65,2.65,261.87,2.63,2.62
2.62,0.25,2.69,0.25,2.63,264.54,2.7,264.69,2.68,2.67
2.56,0.19,2.63,0.19,2.56,265.8,2.63,265.91,2.61,2.6
2.49,0.19,2.56,0.19,2.5,265.7,2.57,265.81,2.55,2.54
2.24,0.31,2.31,0.31,2.26,262.07,2.33,262.3,2.31,2.31
1.9,0.56,1.97,0.56,1.98,253.53,2.05,254.07,2.03,2.02
-1.4,3.24,-1.5,3.41,3.52,156.67,3.72,156.25,3.66,3.64
-2.22,6.35,-2.93,7.75,6.73,160.72,8.29,159.28,7.79,7.66
-5.01,4.73,-6.61,6.07,6.89,133.37,8.97,132.54,8.3,8.14
-7.31,0.65,-9.67,0.69,7.34,95.1,9.69,94.07,8.93,8.75
-7.29,-1.58,-9.7,-1.78,7.45,77.8,9.87,79.59,9.09,8.9
-7.81,-2.22,-10.3,-2.63,8.12,74.13,10.63,75.66,9.82,9.63
-6.88,-2.85,-9.23,-3.87,7.45,67.5,10.01,67.23,9.19,8.99
-7.79,-3.7,-10.17,-4.69,8.62,64.59,11.2,65.26,10.37,10.17
-6.99,-4.34,-9.07,-5.77,8.22,58.18,10.74,57.54,9.93,9.74
-5.95,-4.82,-7.42,-6.79,7.65,51.01,10.05,47.54,9.28,9.09
-4.25,-5.8,-5.15,-8.04,7.19,36.26,9.55,32.6,8.79,8.61
-1.71,-5.71,-2.4,-7.72,5.96,16.7,8.08,17.24,7.4,7.23
-0.24,-4.91,-0.35,-6.78,4.91,2.83,6.79,2.92,6.18,6.04
-1.31,-5.71,-1.47,-6.63,5.86,12.87,6.79,12.54,6.49,6.42
-0.13,-7.52,-0.13,-8.2,7.52,0.95,8.2,0.87,7.98,7.93
1.92,-8.08,2.13,-8.77,8.31,346.62,9.02,346.35,8.79,8.74
2.74,-7.03,2.94,-7.51,7.55,338.75,8.07,338.62,7.9,7.86
3.8,-5.94,4.0,-6.35,7.05,327.42,7.51,327.78,7.36,7.33
4.58,-5.78,4.85,-6.2,7.37,321.65,7.87,321.95,7.71,7.67
4.55,-4.29,4.75,-4.57,6.25,313.33,6.59,313.85,6.48,6.46
4.45,-2.49,4.69,-2.63,5.1,299.25,5.38,299.27,5.29,5.27
3.61,-1.43,3.78,-1.53,3.88,291.61,4.08,292.06,4.02,4.0
2.15,-1.59,2.22,-1.66,2.68,306.45,2.77,306.75,2.74,2.73
